date,South,Midwest,Northeast,West
2019-04-28,394.9068055924712,378.83411282268736,358.92202717587634,366.07166357488677
2019-04-29,393.8779861984056,377.45876965704036,357.56195612347983,364.8278950079574
2019-04-30,392.8657857388391,376.1024207647804,356.220788394191,363.6016718325198
2019-05-01,391.87063470471645,374.7656134521402,354.8990660461972,362.3934661885421
2019-05-02,390.892959367157,373.448894878227,353.597330736364,361.2037445589647
2019-05-03,389.9331813918699,372.1528116870615,352.31612334309517,360.0329660383431
2019-05-04,388.9917174244365,370.87790959587255,351.0559835550622,358.8815799303802
2019-05-05,388.06897866660216,369.62473296006635,349.81744942895057,357.7500221866224
2019-05-06,387.1653704309786,368.39382429737555,348.6010569225514,356.63870977330686
2019-05-07,386.28129167557597,367.1857238001206,347.4073393920907,355.54803104236674
2019-05-08,385.4171345296196,366.0009687948751,346.23682706300946,354.47832724223457
2019-05-09,384.57328380205774,364.8400931853745,345.09004646185883,353.42985086900273
2019-05-10,383.7501164695915,363.7036268540192,343.9675198399209,352.4026422468633
2019-05-11,382.9480011562225,362.5920950437928,342.8697645295174,351.39581251704277
2019-05-12,382.1672976014792,361.50601769313545,341.7972923102427,350.38019738114144
2019-05-13,381.4083561104143,360.44590875052734,340.750608714539,349.4201402677226
2019-05-14,380.6715169973552,359.41227545742623,339.73021231640377,348.4240637914437
2019-05-15,379.9571100228957,358.4056175995291,338.7365939956314,347.5216476827983
2019-05-16,379.2654538117761,357.4264267221774,337.770236166061,346.62818532542695
2019-05-17,378.59685527640124,356.4751853344285,336.8316119837842,345.7781774718513
2019-05-18,377.9516090285947,355.55236606228243,335.9211845198156,344.9360691051309
2019-05-19,377.3299967868292,354.6584308037946,335.0394059193433,344.13959158121526
2019-05-20,376.7322867817384,353.79382982964796,334.1867165316104,343.36942009852817
2019-05-21,376.15873316570645,352.9590008886427,333.3635440297074,342.6259012687026
2019-05-22,375.60957541800286,352.1543682772029,332.5703024926278,341.9091323805909
2019-05-23,375.0850377579132,351.38034189185424,331.8073914849584,341.2189821327391
2019-05-24,374.5853285602165,350.6373162781164,331.07519513226185,340.55500289933235
2019-05-25,374.11063978166396,349.9256696532657,330.3740811653504,339.91121931164247
2019-05-26,373.6611463955362,349.2457629230593,329.7043999622127,339.17333022334793
2019-05-27,373.2370058406877,348.59793870875626,329.066483606326,338.6043943661495
2019-05-28,372.8383574854813,347.982520349243,328.46064491566284,338.0641071797712
2019-05-29,372.4653221090658,347.39981091968264,327.8871765060117,337.54817009013374
2019-05-30,372.1180014026338,346.8500922591993,327.34634982745894,337.0673028448739
2019-05-31,371.79647749491164,346.33362400445856,326.8384142512931,336.61582916144386
2019-06-01,371.50081250838707,345.85064263584945,326.3635961467502,336.19257891201875
2019-06-02,371.2310481304923,345.4013605604048,325.9220980001656,335.79964073533387
2019-06-03,370.9872052363581,344.98596520696304,325.5140975402734,335.4347068541483
2019-06-04,370.76928352877326,344.6046181622211,325.13974692397585,335.0926976507244
2019-06-05,370.5772612232719,344.25745434305924,324.79917193069844,334.53143099483026
2019-06-06,370.4110947755358,343.94458120895035,324.492471229468,334.2732768202531
2019-06-07,370.2707186437621,343.6660780298162,324.2197156728553,334.04604411765683
2019-06-08,370.1560451056034,343.42199520623996,323.98094765143014,333.84974012492717
2019-06-09,370.06696411404204,343.2123536519355,323.7761805153065,333.68425972923364
2019-06-10,370.0033432089128,343.03714423397525,323.60539806263296,333.54035411302857
2019-06-11,369.96502748167086,342.89632729980156,323.468554074458,333.4374307650465
2019-06-12,369.9518395854885,342.7898322643569,323.36557195218,333.3653961244406
2019-06-13,369.96357981123845,342.7175572930866,323.29634442235266,333.3241561897509
2019-06-14,370.0000262159535,342.6793690549246,323.2607333184489,333.3135886172345
2019-06-15,370.06093481253305,342.6751025782232,323.2585694653395,333.3335420921214
2019-06-16,370.14603981497675,342.70456118961187,323.2896526389489,333.3838358538824
2019-06-17,370.255053943319,342.7675165620033,323.3537516198509,333.4642596226631
2019-06-18,370.38766879557664,342.86370883585977,323.4506043562071,333.5745743057182
2019-06-19,370.5435552751729,342.9928468696488,323.57991820523677,333.71451423300306
2019-06-20,370.72236407782987,343.154608571775,323.74137028365885,333.8837908180255
2019-06-21,370.9237262395767,343.34864134416586,323.93460791755814,334.0820915167297
2019-06-22,371.14725374402417,343.57456261330077,324.15924916753914,334.3090591147908
2019-06-23,371.39254018680447,343.8319604852737,324.41488349947144,334.56426715090595
2019-06-24,371.65916149011116,344.12039447814914,324.7010724880261,334.84723615137744
2019-06-25,371.9466766806404,344.4393963582969,325.0173506732553,335.15746158808116
2019-06-26,372.2546287078422,344.78847108020534,325.3632264519568,335.4944207946909
2019-06-27,372.582545318152,345.16709779857,325.73818311314506,335.8575709425121
2019-06-28,372.9299399691386,345.5747309845834,326.14167990925887,336.2463476402552
2019-06-29,373.29631279026836,346.010801610599,326.57315321964467,336.6601651902594
2019-06-30,373.6811515778999,346.47471841497025,327.0320178127173,337.09841783958154
2019-07-01,374.0839328306717,346.96586924393404,327.51766812846336,337.56048148030334
2019-07-02,374.50412280562745,347.48362244692896,328.0294796761703,338.0457155277589
2019-07-03,374.9411786155153,348.02732833222694,328.5668104326999,338.5633530940645
2019-07-04,375.3945493312265,348.5963206805425,329.1290023348145,339.09381236048705
2019-07-05,375.86367711776734,349.18991829137445,329.7153827858517,339.6450587749722
2019-07-06,376.3479983717523,349.80742656755507,330.32526621085555,340.2166995873312
2019-07-07,376.84694487980875,350.44813913444426,330.95795562279307,340.8080834229153
2019-07-08,377.3599449625312,351.11133947262294,331.6127442327407,341.4185266620453
2019-07-09,377.88642464397805,351.79630256181434,332.28891704727675,342.3459779513408
2019-07-10,378.4258087897544,352.5022965369173,332.98575248661564,343.00895480719873
2019-07-11,378.9775222549538,353.2285843379492,333.7025239929133,343.68540606108394
2019-07-12,379.54099101193185,353.9744253457093,334.43850163292444,344.37641785324087
2019-07-13,380.11564325712504,354.73907701117463,335.19295368515236,345.0833701589157
2019-07-14,380.70091050385287,355.5217964479366,335.96514819393417,345.80313564595014
2019-07-15,381.2962286412321,356.32184200765374,336.7543545206893,346.5365086329378
2019-07-16,381.901038972204,357.13847481024465,337.55984482245066,347.2895301314248
2019-07-17,382.5147892098051,357.97096023629626,338.38089552323726,348.0488638589484
2019-07-18,383.1369344526254,358.81856937664173,339.21678872190216,348.819907887815
2019-07-19,383.7669381026092,359.68058041519726,340.06681356041196,349.76195677076157
2019-07-20,384.4042727562587,360.5562799727112,340.9302675200011,350.5657105849937
2019-07-21,385.048421049846,361.4449643848545,341.8064576949337,351.37656517126135
2019-07-22,385.6988764525704,362.34594091009774,342.69470194747964,352.1956061299043
2019-07-23,386.3551440244114,363.2585288853926,343.5943300627366,353.0225321278516
2019-07-24,387.0167411132109,364.182060792373,344.50468479776123,353.8571558618159
2019-07-25,387.6831980099658,365.11588327817145,345.42512286016,354.6989428169917
