,MD,IA,DE,OH,PA,NE,WA,PR,AL,AR,NM,TX,CA,KY,GA,WI,OR,MO,VA,TN,LA,NY,MI,ID,FL,AK,IL,MT,MN,IN,MA,KS,NV,VT,CT,NJ,DC,NC,UT,ND,SC,MS,CO,SD,OK,WY,WV,ME,HI,NH,AZ,RI
2014-01-15,0.004552398241474986,0.0011467836529592424,0.004735176724090416,0.002318815517563626,0.0037122099774789924,0.001494188437400334,0.005194003197520855,0.012652494687928515,0.0036228004824029364,0.0020537050959190304,0.0017585201006716316,0.0028963904867160923,0.0030362868769624345,0.002611483450105377,0.00392934925930897,0.0013230268286962624,0.004375639137569454,0.0014959146624160418,0.0046489614293143185,0.002821896144505788,0.003532356282671512,0.004243799312999337,0.0020487546490326252,0.0033391894154752564,0.008338602265609181,0.0023586180292337762,0.0014997846715600889,0.0031050623201402897,0.0008996251957502302,0.001836627167965638,0.004379158290298494,0.0017366699632031949,0.0020724474370548717,0.0034963805177450537,0.0046625941412523604,0.004693749545669178,0.004794091195615044,0.004689497676026497,0.0027922442282050154,0.0015889116787152029,0.004510553818362411,0.0033248904284724243,0.002294769606841511,0.0016062749627992136,0.0021992250519155183,0.0025293600657646112,0.0031757519092465553,0.004232735746825439,0.013485674099396966,0.004199890248296152,0.0023063216208058647,0.004495822184409916
2014-01-16,0.002893093838746925,0.0022893661708996618,0.0032528808230060592,0.0018070645310446522,0.0024494801334019704,0.0023692846345649194,0.004647340401257851,0.013337875711424287,0.002009480782724358,0.002589352515131281,0.001711325813677963,0.003565205474641382,0.0029775677221704363,0.0018820557812184546,0.002106269958478826,0.0020080027237817715,0.00395327452627964,0.0023378767365102096,0.0031025511606648415,0.001850728870380656,0.003165232038976238,0.0036407039566508054,0.0018168656155372498,0.0028765302121152394,0.004797697651986009,0.002995673495388054,0.002122767701364012,0.0025262984409328373,0.001976607929917018,0.002013884795459789,0.004001039082095419,0.0025083380347164412,0.0016452037264579223,0.002876904209461718,0.004226293187840261,0.003936600113723353,0.0030429288393451796,0.0032623091899444396,0.0024889793511593547,0.0020195343286142807,0.002997365112565961,0.002474098932038879,0.0020675378254256284,0.002431213238468011,0.0026655916459681133,0.0021623261764683226,0.0018986350637290137,0.0037212791450555024,0.013239923673097417,0.0036692148644058035,0.002278510088832393,0.004091214522476991
2014-01-17,0.0028503448016727636,0.0008606019318188304,0.002817237128486633,0.002667327490260622,0.002485390871422062,0.001033218901096814,0.004415059559927262,0.013947510697744291,0.0032160201192451684,0.0018409401804703907,0.0017137917109376589,0.0033560071554205365,0.002747938408147064,0.002612037973064852,0.0027568054429290573,0.0014228001796072185,0.003846090145796053,0.0013821954642145964,0.002904499001493248,0.0024362559245644224,0.0038047944197205376,0.002983312824605852,0.0023089436858662127,0.0027096195524661452,0.004316590105271387,0.0034297810544252805,0.0013845778384243782,0.0025034685104767408,0.0007452466655987659,0.0018764670174793773,0.0035225934045866373,0.0013119383923010685,0.0016134433146124379,0.0025675680084499062,0.003339324334316643,0.0030549758710033356,0.003013567098146171,0.0028269232452616954,0.002396530873099916,0.001045915052695873,0.0028326262859623545,0.0033643875481609653,0.0020391491906429273,0.0011370567942476872,0.0015770517872579694,0.0021069102449106187,0.0026115039417981918,0.0038721071181884665,0.013485096956311159,0.0035258813951340668,0.0021348247867971587,0.0036198994749883475
2014-01-18,0.0024841404088363807,0.0017081452598523398,0.00282232988759265,0.0013869051513768784,0.002205319188803331,0.0021096882907332163,0.004073936049298359,0.01458721767303848,0.001780108832428798,0.002058638369402508,0.0016947865032025996,0.00357521417473492,0.0030678040389404094,0.0013982856868633626,0.0018045239823999363,0.0012776993253920596,0.0037881499117886006,0.0018777282743350342,0.0026189978639016066,0.00148676986026282,0.002702511087110367,0.003329721743431618,0.001492037518400473,0.0026648689589677675,0.004321833735590137,0.0034543634398006536,0.0014409685395270658,0.0025741117299363184,0.001140526365361679,0.0014108728971625089,0.0034336287212738945,0.0021426157539551575,0.0016194358195604202,0.0023602059319541,0.003789929725209589,0.0034609284869344895,0.0025550083601991397,0.00246939175725032,0.00229533705050321,0.0022420121309093878,0.0020785842532401386,0.002046092436816203,0.0020369431635296666,0.002359184657874474,0.002254530012171939,0.002253049876566842,0.0015878548241105845,0.003012587879843573,0.013536127494701917,0.0029826629689896265,0.002060922139416579,0.003593424393146928
2014-01-19,0.0018657254882085423,0.0020702670026972866,0.0017504102356685066,0.0019540082008442676,0.001602772159827959,0.0020359420688603937,0.004298162888228075,0.015534485218330809,0.003558670097030405,0.0026150606234214757,0.0016032172403648423,0.004460627874553999,0.0033693745357852244,0.0025890042612015615,0.0027847986557390375,0.0017755959313030525,0.0037526593576666383,0.0023509654441553575,0.002115614939750346,0.002603354347204207,0.0048514445311288205,0.002083047041322516,0.0018026860216919405,0.0026771148178576783,0.004959493973603819,0.002865204095129903,0.0019498549141966864,0.0026396409008105706,0.0022052183713942458,0.0020874717478907103,0.002816539013747021,0.0022787161731589512,0.0017410997393002023,0.002364483341740297,0.002245032359686312,0.0019592265258277326,0.002034477281234982,0.002356105796913629,0.0023294568358519317,0.0027772081993096926,0.0025435982742645254,0.004007451166528828,0.0020091826982858076,0.002432975093619694,0.0025585134233315696,0.002238228178090261,0.0020469209424250363,0.0030482719995825443,0.013369860348864658,0.002861399030797719,0.0022502893094756902,0.0028909333388055527
2014-01-20,0.0028060262417675644,0.0029125479411024136,0.0027953854154352457,0.0025866173666657813,0.002474803164209375,0.0022005767041140623,0.004258858388072213,0.015437581099290953,0.003711882391062357,0.0033622631763075366,0.0016078797119860044,0.005147842384361971,0.0035883021916138375,0.0028732478088627574,0.00315881577960527,0.002186023126720194,0.0038408814579010044,0.00303853078127719,0.0028738261201372677,0.00286548750340381,0.005124021054706606,0.0025676754460428977,0.0020809220615816016,0.002660419194877532,0.0070816359598451185,0.0030238251135231674,0.0029655286244001052,0.0024325845169125906,0.0018899975114291146,0.003000853649331,0.0024616058979277182,0.002713041119236279,0.0018121839694606832,0.001725775799769416,0.002750001822160586,0.0027414226840715133,0.0029449659807396873,0.0030157555228458276,0.002328954697379171,0.0014490622978925415,0.0030616430830278647,0.003999641198977342,0.002062798975807245,0.0025592500369270416,0.0029368076944528447,0.0020991500046377955,0.0025905102846858394,0.0023584315762564443,0.012892649011952693,0.0023943520587756577,0.002418062412837718,0.0024970720965913663
2014-01-21,0.0026779830500847494,0.0007451850547279981,0.0023353170971357083,0.0014400903469470028,0.001662522157118236,0.0007178072937946369,0.003957556020696945,0.01457573047737215,0.004183630217627891,0.0023249937139271167,0.0015671720806373075,0.0035843175335329345,0.003537462873472205,0.0025558273222106333,0.0038407643544596326,0.0007202883529104486,0.0035669243961021276,0.0016031968650494519,0.003263768357529577,0.003052861127427232,0.005367506972261052,0.0014450375834035446,0.0007912008883071227,0.0025726299507354855,0.008958845065264256,0.003438114491425408,0.0012594909127035191,0.0022470355813780343,0.00035646543661263557,0.001604990975812241,0.0011603200991054362,0.0010994341369283168,0.0018042200621635688,0.00046357042119602257,0.0016581328920613223,0.0019027324568668662,0.002944722134416254,0.0038318335261874454,0.0022019734271609185,0.0006921751541748659,0.0038006512894220054,0.004480552031611667,0.0016077627810246312,0.0007855520670891121,0.0016943500872655909,0.0017113778390587678,0.002544071640419117,0.0006783158402260329,0.012604542498160176,0.0008691171886339563,0.002305170256560655,0.0011927253210728401
2014-01-22,0.0009036138052760563,0.0009270821225539955,0.000861162685376217,0.0006813584991122828,0.0006433448885395912,0.001392748702291977,0.004587873459927338,0.01487481792987669,0.0014652067342568308,0.0015754364525299637,0.0014900939340032357,0.0027931585154089998,0.0037292136252577417,0.000844323977906241,0.0013987678524480193,0.0007161231265709738,0.004032439280234071,0.001189834230330695,0.0011729431146162749,0.0010035149139690379,0.002456373417947574,0.0007760025076224961,0.0007109798180956965,0.0026653031882458555,0.0050057638753688944,0.00377877601488888,0.0008645948323989009,0.0026568220003815347,0.0006382481501650093,0.0008207187402096406,0.0008513867944022627,0.0014329418544185694,0.0017942502452091343,0.00032714870542901775,0.00086111070976027,0.0008468873806603846,0.0009882296008964008,0.0017395754066123468,0.0021161096845673274,0.0007916588541779536,0.0018297425182852546,0.0017736080495121354,0.0016880801510668398,0.001315500244399114,0.001773666748118122,0.00203531347526822,0.0007950566797520584,0.0005610727290557649,0.013097689863286188,0.000634881532950718,0.0024153402461202433,0.0008390363048095082
2014-01-23,0.000881045675388328,0.0004082029378280683,0.0008079382024039039,0.0009296193865670464,0.0007633161432228672,0.0004796023707634415,0.004383673094458193,0.015207260908089635,0.001957004996007083,0.0014995392296679607,0.0017952339272434706,0.004568121721522543,0.004440288936905615,0.0009219379085117424,0.0013897778591201633,0.000595123808662674,0.004008806098937308,0.0007594949063058217,0.0009849062864019514,0.00109154137683412,0.003775328987251629,0.000732097777309453,0.0009204931577723165,0.0027983544590884277,0.003917690361415914,0.004112630576079648,0.0006330556585512517,0.00244882926267438,0.00030564435851969905,0.0007741641871428053,0.0005901504202766466,0.0007284669339492354,0.0018099954742854083,0.0003918168152027048,0.000737257351911489,0.0007703203535983963,0.000926789303497931,0.001255241455740301,0.002409476916051828,0.0004174979932181418,0.0013944948198011504,0.0025410742689035153,0.0018392685709394277,0.00047681882421079613,0.0013473955445591098,0.0018702828651140835,0.0008580757273033927,0.0005567910547933299,0.009666846101415801,0.0005384958309156951,0.002492812650042404,0.0005937260541840241
2014-01-24,0.0007426615708497409,0.001024210648273365,0.000815990606551952,0.0007250779654840497,0.0007199053967106841,0.0012742827259421832,0.004193618096045598,0.014676208133995927,0.0010814306983861557,0.0007319469153545722,0.0015171083467052046,0.0023236395942384603,0.004370407761679234,0.0006701459083480109,0.0009154049194786821,0.0007934160337877501,0.0033606575764652522,0.000700022842790712,0.000726217900025421,0.0006381014268215143,0.002283858638462561,0.0007550930394701785,0.0007810603141682762,0.002635193992957354,0.004364613974884529,0.004313104311759212,0.0006841311579067405,0.002688896134981496,0.001536266423363802,0.0006972591461600795,0.0005930026177207549,0.000899310365155682,0.002097977835209147,0.0004394611172107238,0.0007620852647845953,0.0007954982025385905,0.0007341709701960493,0.0007806702601038621,0.001981127271700652,0.0026197860785315235,0.0009488995062520867,0.0013930055802787392,0.001458895859753443,0.001998244549961695,0.0008130064998977993,0.0016733227327287855,0.0006361122022478462,0.0005365748660046615,0.00868181582502482,0.0005476009212164751,0.002489130966125678,0.0006004339229881846
2014-01-25,0.001103243138565047,0.0020594632145836582,0.001253199160458344,0.001636622872864594,0.0012173423891626604,0.0030197986908024384,0.0039853592845056785,0.014595754513548047,0.0022317761468074156,0.0018942712306146937,0.0016565531398263155,0.00270102745197482,0.004909858250533021,0.0015693947714842983,0.0016333186008213407,0.0015501085588022483,0.0032498440462205977,0.0021188334092903517,0.0010767322445893747,0.0012462084178320124,0.003152633398451784,0.0013932150344655775,0.0016301193704587897,0.002572518799217358,0.005996119909343755,0.0037670194611807094,0.0017560532799371753,0.002948827466619264,0.001217568628291606,0.0018124875993659588,0.0015954375886404722,0.002813620085188065,0.0017359116373139758,0.0010328754728609983,0.0014324823913413481,0.0013574853793712812,0.0010886897155482206,0.0011470095990528085,0.0018934886111441147,0.001574291290012392,0.001377320091186781,0.002516901673989284,0.0023891310151956642,0.0026623477224970403,0.002303977108058606,0.0023392881355801145,0.001290852807586017,0.0014614516805141003,0.00985953854591421,0.001328444187934679,0.0028750374214796463,0.001710009815472271
2014-01-26,0.0013480979023713661,0.0021302506577783615,0.0013539306526031251,0.0011955968268478156,0.0011404822486439513,0.002846408909032758,0.003991960646275644,0.014301087963047817,0.0033678248840623873,0.0036444211960854674,0.0017049942814462069,0.004654937850094345,0.00518665868969358,0.0016295330168855705,0.002939027858209511,0.0009992766332065585,0.0034601322591187337,0.0027143269938050864,0.001405183133145348,0.0023005738176832334,0.0048795933912873,0.0012199497928336337,0.0010057833974329198,0.0025200517493040612,0.008323260570150995,0.0036772093855465,0.0015392546366169912,0.0027724950032241404,0.0009053723712802512,0.0014851808407360897,0.0012252964899291453,0.0031484300614944383,0.0013816343585829872,0.0008475360745497141,0.0013326205758085353,0.0013239098520528147,0.0013682880994522102,0.0019521611701282895,0.00209377744605398,0.0014577180380894558,0.0024702510755621526,0.0038057920197499973,0.002526895099213933,0.0027197357964722536,0.0035618599282643366,0.002453040482466674,0.001289672823399036,0.0014449593426755754,0.011916985784890949,0.0011596550096677558,0.0030460041802023254,0.0012468815757161445
2014-01-27,0.0022076890010769073,0.00047066463222925113,0.002391478475706599,0.0017475746287329093,0.0018532732133818804,0.0005343520327815171,0.003897143906940815,0.014066339353658315,0.005649623988336689,0.002366013856245144,0.0020677245109584834,0.005281419803384097,0.006511330232133155,0.0020248446055280453,0.004762597307821997,0.0006164814257772586,0.0034472257883309035,0.0012162487200017271,0.002696031226275347,0.00252615504312612,0.007503618067712118,0.002117780314228342,0.0010883518386966028,0.002647911277544748,0.01070433897810206,0.0035596471245000223,0.0009004822424143043,0.0015014838880748472,0.00030970897957207977,0.0012467012581616338,0.0023929485583791413,0.00092436232458229,0.0014406282577862897,0.001211363682981941,0.0023813811673927044,0.002310347001831826,0.002298028754949854,0.0036794858133727907,0.0023066410742917814,0.0002930436895798447,0.004193786011975355,0.006215078052725864,0.001813227991724592,0.00043081910322551346,0.0017044945212067667,0.0016383636481450705,0.002052240971539626,0.0018707217549170743,0.012418194514296224,0.0018189768887505481,0.002890230759351135,0.002596934983238033
