,MD,IA,DE,OH,PA,NE,WA,PR,AL,AR,NM,TX,CA,KY,GA,WI,OR,MO,VA,TN,LA,NY,MI,ID,FL,AK,IL,MT,MN,IN,MA,KS,NV,VT,CT,NJ,DC,NC,UT,ND,SC,MS,CO,SD,OK,WY,WV,ME,HI,NH,AZ,RI
2010-01-01,0.003722198565128741,0.0007354751449648212,0.0037314818976221685,0.0024384818278768722,0.003279744330938078,0.0009202874186156136,0.005626638039630656,0.015687717471060802,0.004885515894874785,0.002825512000847841,0.0021124349466395582,0.004296965030141288,0.005470352892684151,0.002282682809862953,0.005408697563701713,0.0010280585303681336,0.006321057944009891,0.0013223087945333084,0.004103154003267738,0.003243053777332354,0.005691306394100612,0.003555708309174338,0.00181239318940082,0.003713645468905365,0.011191349956639144,0.001005258398574165,0.0010718499151342882,0.002134800225577579,0.0005583330219926507,0.0013899166008887246,0.00306104307101663,0.0013669378033163775,0.0025795559190171656,0.002454219844559207,0.0036636638127258273,0.003767628828632737,0.003843595705643541,0.004976899582989443,0.002947976998816254,0.00033233692349305744,0.0057242247457820646,0.005103417592163396,0.0018745269140830196,0.0006929222480853017,0.0024929381499322616,0.002050364356026218,0.0033627407682865753,0.0028635141581749408,0.012948931053976435,0.0026844430850966137,0.001919820205739245,0.0031488231825519664
2010-01-02,0.001499038047017166,0.000415541440686247,0.0016125885802101192,0.0012613962575087217,0.0014589477484342037,0.000615291808153968,0.005713465207448487,0.015263969712143874,0.002334604871664888,0.002133583240276218,0.002376665490481044,0.0036848685815512356,0.005947999930733,0.0011774549004574836,0.0020525014911288893,0.000782124177578133,0.005518291251897043,0.0009583325716934959,0.0016265235005745332,0.001430662922492821,0.003608456070165786,0.0023116005252116828,0.0010106233635050206,0.004014877304324198,0.004970381054593953,0.0007527662243970455,0.0008744519804631605,0.0031091708250939785,0.00028018340403319854,0.0010608119204593737,0.0028348555825406306,0.0009508277632017381,0.0026019701675889535,0.002218576705082954,0.0026138908926882256,0.0022496602564689647,0.0015073628489960613,0.0017883082308648235,0.003172042510385079,0.00026425484246210784,0.0022481004090247666,0.0029244925538132772,0.002735446328467118,0.000570642811865535,0.0022368579448458,0.0027875491636159388,0.0013017141507194352,0.002131103925905071,0.011180940613239085,0.0025925715725264287,0.0022136132876886586,0.0028934115931934135
2010-01-03,0.0010020488725994545,0.0005157428151557312,0.00107228409082248,0.0010811688993375027,0.001023094911363411,0.0009222003560238028,0.005113571775790556,0.015728475200426927,0.0015690223981882116,0.0018292318597735917,0.0025286856692049707,0.004579627830304328,0.005275859512649666,0.0009516948190373914,0.0013466049058776272,0.0008215763754235714,0.004974372312622411,0.0011105744356127922,0.0009899287333715063,0.0010652543558152313,0.0032368573625728802,0.0012655753970200806,0.0010207248195526033,0.003423779261914739,0.0034290616642274883,0.00105937153298135,0.0008181870009403967,0.00298558983049575,0.00033911780818255457,0.0009674988529326854,0.0016100675053133018,0.0013508663194556308,0.0022379327732283474,0.0015053996715403254,0.0012997625532132143,0.001168296576098082,0.000942890653723474,0.000984887256956801,0.0024620989516697138,0.0004827516428871396,0.0012345075950385726,0.002107216237817255,0.002644591493285516,0.0009533336298552811,0.0025587281796357352,0.0026405587496241443,0.0009553285309683224,0.0027857352983909514,0.01267246133464284,0.0018009860764904796,0.0022781986090423963,0.0015969344863107297
2010-01-04,0.0014359211413585244,0.0005276636418775726,0.0013626631456740924,0.0016354862893479744,0.0013442112722814941,0.0008458036425674275,0.005358105029154925,0.015352318017603034,0.001416948464673191,0.001696218687511142,0.0024498428223815607,0.003960571016414869,0.004605214320538555,0.0012896164893436484,0.0013507469430710521,0.0010901187334457331,0.005064111281677448,0.0008609635483251071,0.0013681385807143753,0.0011622134577175382,0.002877826257106969,0.00155077387841016,0.001640979244044374,0.0031286845052391067,0.002908337122249296,0.0016333266575239698,0.0010151672465746997,0.0024378731611391278,0.00041735011237552895,0.0013316572049742778,0.0020192477839287566,0.0010974478303010815,0.0021338566149940513,0.0016583831133223997,0.001617336320329269,0.0014673390849519387,0.0014027018966072146,0.001259546739973218,0.002031649381760521,0.0006977478225627755,0.0013983853507752912,0.0019203380379825396,0.0021471496063259765,0.000892281152283627,0.0018215031407826275,0.0019401091140821534,0.0014127385548958296,0.0027956189714392976,0.01296841760594745,0.0021744792412694393,0.0021899084714197,0.00202186358849584
2010-01-05,0.0015756626220039772,0.00052951458867684,0.0014639643239396961,0.0017850292071146735,0.001511562035275331,0.0009450938365098242,0.005932490233902602,0.015369137755232255,0.0013866947342390365,0.0010600506145712152,0.002457910235813503,0.0030214546513178935,0.00472052046631959,0.0012403115986293668,0.0014559638238170536,0.001284894623401622,0.006518478552167535,0.00072565269526891,0.0015829663541767197,0.0011554740292486208,0.0021649457229967624,0.001622920836428024,0.0018870680885127971,0.0035498007878251845,0.0035464975117835864,0.0019170847507943485,0.001165077515588713,0.0028022201545622313,0.00045245595738993295,0.0014575601081212174,0.0018153737767923263,0.001173897940373706,0.0022604177509106213,0.0014170093176212608,0.0016534221001535886,0.0015566396405193841,0.0015864074929157806,0.0015051408530920613,0.002332956071781108,0.0007174405208496175,0.001695815846452868,0.0014724218552489925,0.002378887037993323,0.0009109023985068016,0.0017519969496894243,0.0024284848867173977,0.001668385194706976,0.002383535050602251,0.013763122508316126,0.0018838832137232807,0.002371075871148419,0.0018270922745571977
2010-01-06,0.0018895110306599843,0.0007430490515764088,0.0018203824691611196,0.0020171041409374787,0.0018490566431649607,0.0013354864572513194,0.004422478148003213,0.015669836292987745,0.001272134016985741,0.0015260734578063195,0.002578667934129415,0.004446677715716698,0.004946354832492665,0.0013058177180872185,0.0013844798735045077,0.001361143823492071,0.006173012310778303,0.0009945699300117957,0.0017827034772003336,0.0012287185677041686,0.002536934606975445,0.001838793200602157,0.002062432166510999,0.003324885408142117,0.0028738753924353695,0.002120317284504248,0.0012339497794663658,0.0013162933103215127,0.0006266229464899636,0.0014959857923842867,0.0018572349723966295,0.0016270472095916608,0.002485973947430115,0.0017045199831561477,0.0018404147873209962,0.0018013185782770871,0.001881971205796547,0.0016184246494456572,0.0030181801654360395,0.0007782954794775565,0.0017699137041418006,0.0015559478475337097,0.0024757536726916106,0.0010555275485588352,0.002663689392983671,0.0022799968031798905,0.0018741322906184567,0.002093829936609633,0.0140573611648788,0.0019052476584262969,0.0024955150586793776,0.0018651539850117502
2010-01-07,0.001998002216521033,0.0012097086979705775,0.002021249233410838,0.0020365691435089307,0.002032983330270835,0.0007834835834913571,0.0026866651091201218,0.016093333829125003,0.0025671520219726386,0.0019932845145086797,0.0025220639654779113,0.004975198646822379,0.005535534997654313,0.0017072394041506547,0.0018192513625228078,0.0016898480660224194,0.0036709535613916873,0.0013875243760944145,0.0019204245373577935,0.0018713391100267788,0.004876872190536518,0.002262971543228252,0.002052901605375331,0.001603398122783324,0.003129542351936361,0.0025568012932882756,0.0015978985961478582,0.0005127063576464366,0.0008717360290225538,0.001702225903061837,0.0020054966576755293,0.0010556149490334398,0.0034749814905547126,0.001710092947471743,0.0023257300781073338,0.0022633030390042507,0.0020102084637259334,0.0018164115176902789,0.002664773540678949,0.00039335616921520384,0.002040787318807729,0.0035760272273489386,0.0010711385448045427,0.0006683089180552565,0.0017078930036412625,0.0006732864213640024,0.0018594695030346646,0.001987607492516211,0.012891962087220864,0.0019687933040361603,0.0026337466575935635,0.002025808731888582
2010-01-08,0.002149501665625062,0.0007778560857506182,0.0023341089214715476,0.0017514043044183564,0.0020377017980037593,0.0004603505659713724,0.0038206329460364345,0.01567478556168776,0.002056578999660536,0.0009123000846936961,0.001711830175170249,0.001369133197787136,0.005926904125168004,0.0011440841278611083,0.0022243287386829957,0.0015250453736217276,0.004240078690992797,0.0007658834767216071,0.0021469493726787837,0.0011738315018145187,0.002012941295813366,0.002370554757090003,0.0018489301198475825,0.0012854727647215777,0.005299185577541397,0.0022544894071512755,0.001524741103776152,0.0007652575197913561,0.0005833849314926976,0.001579157231746915,0.0020739900594751197,0.0006537698584324648,0.0032513465652227996,0.0014510173547394372,0.0025724126558328442,0.002531502524935993,0.002149817537178989,0.0023862594083828405,0.0013239803406909039,0.00023268207890459768,0.002613480778160174,0.0018401603691952308,0.0008926879412623123,0.0003580484327671142,0.0008305986089273189,0.0006745170410292793,0.0016344026400412217,0.0016347099777546184,0.011730488405804549,0.0017482286971036624,0.002744118157861306,0.0021859619943944033
2010-01-09,0.0014174984140103535,0.0005104183379869523,0.0013126968726340702,0.0015283084625443404,0.0012915318251172131,0.00049367018944419,0.005417570552671859,0.01479038137740839,0.0014786371350960284,0.001203027390106806,0.0018241026195990996,0.0014989873084047763,0.005758758177424453,0.00147406945286476,0.0013780507639602174,0.0010113023822071444,0.005315116757981377,0.0008184502187885184,0.0014636959513954584,0.0012816216552205136,0.0016698920458997088,0.0012450887363935341,0.001298486133957132,0.0018186309683283653,0.004334555179122564,0.0018180490826196494,0.0010435433393278552,0.0015372831491207747,0.00041597444741193633,0.0014107867704977477,0.001338896808116247,0.0007107051066698206,0.002392319102082043,0.000947705517226141,0.0013052983993609394,0.0012785804792750462,0.0015076147506637959,0.0012776494343622559,0.0015421509965285556,0.0003413054776291528,0.001317810079688279,0.0015132747682760333,0.0013680167106557236,0.0004995695692722213,0.0010091319042477948,0.0012458952649150035,0.0015252695910580947,0.0013150502600012082,0.012429540174697556,0.0012521333454858117,0.002217768633793873,0.0013695413351830295
2010-01-10,0.0010754752288429684,0.0007695787061196732,0.0009555210183068163,0.0013041195448089532,0.000971322447042182,0.0011592475514130285,0.005249206467266547,0.01394245152700127,0.0015276002800833999,0.001247939114723793,0.0017715325030545554,0.001964034226014134,0.005665638536174841,0.00125629525016518,0.0015127440271377316,0.0009337367564441534,0.005068427372479809,0.0009274918606626434,0.001265306066165526,0.0012756489961871522,0.0018494755175078937,0.0009280822143020015,0.0013326855887025443,0.002820215680209006,0.0025322837632538644,0.0016213869309155797,0.0008654550741332954,0.0026134012922373138,0.0007375431380755567,0.0010892769404822525,0.0007921998199351614,0.0010527144769021555,0.0026823381468895242,0.0006207130592338472,0.0008644265039199759,0.0008938949465172918,0.0011575058946686797,0.001385252905840172,0.0023665612663303823,0.001296607613659649,0.0014996127960399401,0.0015437618002796917,0.0017323284959111951,0.0015715867427678143,0.0012386971265147342,0.001892176284414246,0.001242208843846386,0.0007453102915462159,0.013524464397471727,0.0007578127291314314,0.0020389553349965234,0.0007752525727111708
