2018-07-16,Atlanta,850
2018-07-17,Atlanta,848
2018-07-18,Atlanta,847
2018-07-19,Atlanta,846
2018-07-20,Atlanta,845
2018-07-21,Atlanta,843
2018-07-22,Atlanta,842
2018-07-23,Atlanta,841
2018-07-24,Atlanta,839
2018-07-25,Atlanta,838
2018-07-26,Atlanta,837
2018-07-27,Atlanta,835
2018-07-28,Atlanta,834
2018-07-29,Atlanta,833
2018-07-30,Atlanta,831
2018-07-31,Atlanta,829
2018-08-01,Atlanta,828
2018-08-02,Atlanta,826
2018-08-03,Atlanta,824
2018-08-04,Atlanta,823
2018-08-05,Atlanta,822
2018-08-06,Atlanta,820
2018-08-07,Atlanta,818
2018-08-08,Atlanta,817
2018-08-09,Atlanta,815
2018-08-10,Atlanta,813
2018-08-11,Atlanta,812
2018-08-12,Atlanta,810
2018-08-13,Atlanta,807
2018-08-14,Atlanta,805
2018-08-15,Atlanta,804
2018-08-16,Atlanta,802
2018-08-17,Atlanta,800
2018-08-18,Atlanta,799
2018-08-19,Atlanta,797
2018-08-20,Atlanta,794
2018-08-21,Atlanta,792
2018-08-22,Atlanta,791
2018-08-23,Atlanta,789
2018-08-24,Atlanta,787
2018-08-25,Atlanta,785
2018-08-26,Atlanta,783
2018-08-27,Atlanta,781
2018-08-28,Atlanta,780
2018-08-29,Atlanta,777
2018-08-30,Atlanta,775
2018-08-31,Atlanta,774
2018-09-01,Atlanta,771
2018-09-02,Atlanta,769
2018-09-03,Atlanta,768
2018-09-04,Atlanta,765
2018-09-05,Atlanta,763
2018-09-06,Atlanta,761
2018-09-07,Atlanta,759
2018-09-08,Atlanta,757
2018-09-09,Atlanta,755
2018-09-10,Atlanta,753
2018-09-11,Atlanta,751
2018-09-12,Atlanta,748
2018-09-13,Atlanta,747
2018-09-14,Atlanta,745
2018-09-15,Atlanta,742
2018-09-16,Atlanta,741
2018-09-17,Atlanta,739
2018-09-18,Atlanta,736
2018-09-19,Atlanta,735
2018-09-20,Atlanta,732
2018-09-21,Atlanta,730
2018-09-22,Atlanta,729
2018-09-23,Atlanta,726
2018-09-24,Atlanta,724
2018-09-25,Atlanta,722
2018-09-26,Atlanta,720
2018-09-27,Atlanta,718
2018-09-28,Atlanta,715
2018-09-29,Atlanta,714
2018-09-30,Atlanta,712
2018-10-01,Atlanta,709
2018-10-02,Atlanta,708
2018-10-03,Atlanta,705
2018-10-04,Atlanta,703
2018-10-05,Atlanta,701
2018-10-06,Atlanta,699
2018-10-07,Atlanta,697
2018-10-08,Atlanta,695
2018-10-09,Atlanta,693
2018-10-10,Atlanta,691
2018-10-11,Atlanta,689
2018-10-12,Atlanta,687
2018-10-13,Atlanta,684
2018-10-14,Atlanta,683
2018-10-15,Atlanta,681
2018-10-16,Atlanta,679
2018-10-17,Atlanta,677
2018-10-18,Atlanta,674
2018-10-19,Atlanta,673
2018-10-20,Atlanta,671
2018-10-21,Atlanta,669
2018-10-22,Atlanta,667
2018-10-23,Atlanta,665
2018-10-24,Atlanta,663
2018-10-25,Atlanta,661
2018-10-26,Atlanta,659
2018-10-27,Atlanta,657
2018-10-28,Atlanta,655
2018-10-29,Atlanta,653
2018-10-30,Atlanta,651
2018-10-31,Atlanta,649
2018-11-01,Atlanta,648
2018-11-02,Atlanta,646
2018-11-03,Atlanta,645
2018-11-04,Atlanta,643
2018-11-05,Atlanta,641
2018-11-06,Atlanta,639
2018-11-07,Atlanta,637
2018-11-08,Atlanta,635
2018-11-09,Atlanta,634
2018-11-10,Atlanta,632
2018-11-11,Atlanta,630
2018-11-12,Atlanta,629
2018-11-13,Atlanta,628
2018-11-14,Atlanta,626
2018-11-15,Atlanta,625
2018-11-16,Atlanta,623
2018-11-17,Atlanta,622
2018-11-18,Atlanta,620
2018-11-19,Atlanta,619
2018-11-20,Atlanta,617
2018-11-21,Atlanta,616
2018-11-22,Atlanta,614
2018-11-23,Atlanta,613
2018-11-24,Atlanta,612
2018-11-25,Atlanta,610
2018-11-26,Atlanta,609
2018-11-27,Atlanta,609
2018-11-28,Atlanta,608
2018-11-29,Atlanta,606
2018-11-30,Atlanta,605
2018-12-01,Atlanta,604
2018-12-02,Atlanta,603
2018-12-03,Atlanta,602
2018-12-04,Atlanta,601
2018-12-05,Atlanta,601
2018-12-06,Atlanta,600
2018-12-07,Atlanta,599
2018-12-08,Atlanta,598
2018-12-09,Atlanta,598
2018-12-10,Atlanta,598
2018-12-11,Atlanta,597
2018-12-12,Atlanta,596
2018-12-13,Atlanta,596
2018-12-14,Atlanta,596
2018-12-15,Atlanta,595
2018-12-16,Atlanta,595
2018-12-17,Atlanta,595
2018-12-18,Atlanta,594
2018-12-19,Atlanta,594
2018-12-20,Atlanta,594
2018-12-21,Atlanta,594
2018-12-22,Atlanta,594
2018-12-23,Atlanta,594
2018-12-24,Atlanta,594
2018-12-25,Atlanta,594
2018-12-26,Atlanta,595
2018-12-27,Atlanta,595
2018-12-28,Atlanta,595
2018-12-29,Atlanta,596
2018-12-30,Atlanta,596
2018-12-31,Atlanta,596
2018-01-01,Beijing,563
2018-01-02,Beijing,564
2018-01-03,Beijing,565
2018-01-04,Beijing,566
2018-01-05,Beijing,567
2018-01-06,Beijing,567
2018-01-07,Beijing,568
2018-01-08,Beijing,569
2018-01-09,Beijing,570
2018-01-10,Beijing,571
2018-01-11,Beijing,573
2018-01-12,Beijing,574
2018-01-13,Beijing,575
2018-01-14,Beijing,578
2018-01-15,Beijing,579
2018-01-16,Beijing,580
2018-01-17,Beijing,582
2018-01-18,Beijing,583
2018-01-19,Beijing,585
2018-01-20,Beijing,586
2018-01-21,Beijing,588
2018-01-22,Beijing,590
2018-01-23,Beijing,592
2018-01-24,Beijing,594
2018-01-25,Beijing,595
2018-01-26,Beijing,597
2018-01-27,Beijing,599
2018-01-28,Beijing,602
2018-01-29,Beijing,603
2018-01-30,Beijing,605
2018-01-31,Beijing,607
2018-02-01,Beijing,609
2018-02-02,Beijing,612
2018-02-03,Beijing,614
2018-02-04,Beijing,616
2018-02-05,Beijing,618
2018-02-06,Beijing,620
2018-02-07,Beijing,623
2018-02-08,Beijing,625
2018-02-09,Beijing,627
2018-02-10,Beijing,629
2018-02-11,Beijing,632
2018-02-12,Beijing,635
2018-02-13,Beijing,637
2018-02-14,Beijing,639
2018-02-15,Beijing,641
2018-02-16,Beijing,644
2018-02-17,Beijing,646
2018-02-18,Beijing,649
2018-02-19,Beijing,652
2018-02-20,Beijing,654
2018-02-21,Beijing,656
2018-02-22,Beijing,659
2018-02-23,Beijing,661
2018-02-24,Beijing,665
2018-02-25,Beijing,667
2018-02-26,Beijing,669
2018-02-27,Beijing,672
2018-02-28,Beijing,674
2018-03-01,Beijing,677
2018-03-02,Beijing,679
2018-03-03,Beijing,682
2018-03-04,Beijing,684
2018-03-05,Beijing,687
2018-03-06,Beijing,690
2018-03-07,Beijing,693
2018-03-08,Beijing,695
2018-03-09,Beijing,698
2018-03-10,Beijing,701
2018-03-11,Beijing,703
2018-03-12,Beijing,706
2018-03-13,Beijing,708
2018-03-14,Beijing,711
2018-03-15,Beijing,714
2018-03-16,Beijing,716
2018-03-17,Beijing,719
2018-03-18,Beijing,721
2018-03-19,Beijing,724
2018-03-20,Beijing,727
2018-03-21,Beijing,729
2018-03-22,Beijing,732
2018-03-23,Beijing,734
2018-03-24,Beijing,737
2018-03-25,Beijing,740
2018-03-26,Beijing,742
2018-03-27,Beijing,745
2018-03-28,Beijing,748
2018-03-29,Beijing,750
2018-03-30,Beijing,753
2018-03-31,Beijing,755
2018-04-01,Beijing,758
2018-04-02,Beijing,761
2018-04-03,Beijing,763
2018-04-04,Beijing,766
2018-04-05,Beijing,768
2018-04-06,Beijing,771
2018-04-07,Beijing,773
2018-04-08,Beijing,776
2018-04-09,Beijing,779
2018-04-10,Beijing,781
2018-04-11,Beijing,784
2018-04-12,Beijing,787
2018-04-13,Beijing,790
2018-04-14,Beijing,792
2018-04-15,Beijing,795
2018-04-16,Beijing,797
2018-04-17,Beijing,800
2018-04-18,Beijing,802
2018-04-19,Beijing,805
2018-04-20,Beijing,807
2018-04-21,Beijing,810
2018-04-22,Beijing,812
2018-04-23,Beijing,814
2018-04-24,Beijing,817
2018-04-25,Beijing,819
2018-04-26,Beijing,821
2018-04-27,Beijing,824
2018-04-28,Beijing,826
2018-04-29,Beijing,828
2018-04-30,Beijing,831
2018-05-01,Beijing,833
2018-05-02,Beijing,835
2018-05-03,Beijing,837
2018-05-04,Beijing,840
2018-05-05,Beijing,842
2018-05-06,Beijing,844
2018-05-07,Beijing,846
2018-05-08,Beijing,848
2018-05-09,Beijing,850
2018-05-10,Beijing,852
2018-05-11,Beijing,854
2018-05-12,Beijing,856
2018-05-13,Beijing,858
2018-05-14,Beijing,860
2018-05-15,Beijing,861
2018-05-16,Beijing,863
2018-05-17,Beijing,865
2018-05-18,Beijing,867
2018-05-19,Beijing,869
2018-05-20,Beijing,871
2018-05-21,Beijing,872
2018-05-22,Beijing,874
2018-05-23,Beijing,876
2018-05-24,Beijing,878
2018-05-25,Beijing,878
2018-05-26,Beijing,880
2018-05-27,Beijing,881
2018-05-28,Beijing,883
2018-05-29,Beijing,885
2018-05-30,Beijing,885
2018-05-31,Beijing,887
2018-06-01,Beijing,888
2018-06-02,Beijing,889
2018-06-03,Beijing,890
2018-06-04,Beijing,891
2018-06-05,Beijing,892
2018-06-06,Beijing,893
2018-06-07,Beijing,894
2018-06-08,Beijing,894
2018-06-09,Beijing,895
2018-06-10,Beijing,896
2018-06-11,Beijing,897
2018-06-12,Beijing,897
2018-06-13,Beijing,898
2018-06-14,Beijing,898
2018-06-15,Beijing,899
2018-06-16,Beijing,899
2018-06-17,Beijing,899
2018-06-18,Beijing,900
2018-06-19,Beijing,900
2018-06-20,Beijing,899
2018-06-21,Beijing,900
2018-06-22,Beijing,900
2018-06-23,Beijing,900
2018-06-24,Beijing,900
2018-06-25,Beijing,899
2018-06-26,Beijing,899
2018-06-27,Beijing,899
2018-06-28,Beijing,898
2018-06-29,Beijing,898
2018-06-30,Beijing,897
2018-07-01,Beijing,897
2018-07-02,Beijing,896
2018-07-03,Beijing,896
2018-07-04,Beijing,895
2018-07-05,Beijing,894
2018-07-06,Beijing,893
2018-07-07,Beijing,893
2018-07-08,Beijing,892
2018-07-09,Beijing,890
2018-07-10,Beijing,890
2018-07-11,Beijing,888
2018-07-12,Beijing,887
2018-07-13,Beijing,887
2018-07-14,Beijing,885
2018-07-15,Beijing,883
2018-07-16,Beijing,882
2018-07-17,Beijing,881
2018-07-18,Beijing,880
2018-07-19,Beijing,878
2018-07-20,Beijing,876
2018-07-21,Beijing,875
2018-07-22,Beijing,874
2018-07-23,Beijing,872
2018-07-24,Beijing,870
2018-07-25,Beijing,868
2018-07-26,Beijing,867
2018-07-27,Beijing,865
2018-07-28,Beijing,863
2018-07-29,Beijing,861
2018-07-30,Beijing,859
2018-07-31,Beijing,858
2018-08-01,Beijing,856
2018-08-02,Beijing,854
2018-08-03,Beijing,852
2018-08-04,Beijing,849
2018-08-05,Beijing,847
2018-08-06,Beijing,845
2018-08-07,Beijing,843
2018-08-08,Beijing,841
2018-08-09,Beijing,839
2018-08-10,Beijing,836
2018-08-11,Beijing,834
2018-08-12,Beijing,832
2018-08-13,Beijing,830
2018-08-14,Beijing,827
2018-08-15,Beijing,826
2018-08-16,Beijing,824
2018-08-17,Beijing,821
2018-08-18,Beijing,819
2018-08-19,Beijing,816
2018-08-20,Beijing,814
2018-08-21,Beijing,812
2018-08-22,Beijing,809
2018-08-23,Beijing,807
2018-08-24,Beijing,804
2018-08-25,Beijing,802
2018-08-26,Beijing,799
2018-08-27,Beijing,797
2018-08-28,Beijing,794
2018-08-29,Beijing,792
2018-08-30,Beijing,789
2018-08-31,Beijing,786
2018-09-01,Beijing,784
2018-09-02,Beijing,782
2018-09-03,Beijing,780
2018-09-04,Beijing,777
2018-09-05,Beijing,775
2018-09-06,Beijing,772
2018-09-07,Beijing,769
2018-09-08,Beijing,767
2018-09-09,Beijing,764
2018-09-10,Beijing,761
2018-09-11,Beijing,759
2018-09-12,Beijing,756
2018-09-13,Beijing,754
2018-09-14,Beijing,751
2018-09-15,Beijing,748
2018-09-16,Beijing,746
2018-09-17,Beijing,743
2018-09-18,Beijing,741
2018-09-19,Beijing,739
2018-09-20,Beijing,736
2018-09-21,Beijing,733
2018-09-22,Beijing,731
2018-09-23,Beijing,728
2018-09-24,Beijing,725
2018-09-25,Beijing,723
2018-09-26,Beijing,720
2018-09-27,Beijing,717
2018-09-28,Beijing,715
2018-09-29,Beijing,712
2018-09-30,Beijing,710
2018-10-01,Beijing,707
2018-10-02,Beijing,704
2018-10-03,Beijing,702
2018-10-04,Beijing,699
2018-10-05,Beijing,696
2018-10-06,Beijing,694
2018-10-07,Beijing,691
2018-10-08,Beijing,689
2018-10-09,Beijing,686
2018-10-10,Beijing,684
2018-10-11,Beijing,681
2018-10-12,Beijing,679
2018-10-13,Beijing,676
2018-10-14,Beijing,673
2018-10-15,Beijing,671
2018-10-16,Beijing,669
2018-10-17,Beijing,666
2018-10-18,Beijing,664
2018-10-19,Beijing,661
2018-10-20,Beijing,659
2018-10-21,Beijing,656
2018-10-22,Beijing,654
2018-10-23,Beijing,652
2018-10-24,Beijing,648
2018-10-25,Beijing,646
2018-10-26,Beijing,644
2018-10-27,Beijing,641
2018-10-28,Beijing,639
2018-10-29,Beijing,637
2018-10-30,Beijing,634
2018-10-31,Beijing,632
2018-11-01,Beijing,630
2018-11-02,Beijing,627
2018-11-03,Beijing,625
2018-11-04,Beijing,623
2018-11-05,Beijing,620
2018-11-06,Beijing,618
2018-11-07,Beijing,616
2018-11-08,Beijing,614
2018-11-09,Beijing,611
2018-11-10,Beijing,609
2018-11-11,Beijing,607
2018-11-12,Beijing,606
2018-11-13,Beijing,604
2018-11-14,Beijing,602
2018-11-15,Beijing,599
2018-11-16,Beijing,597
2018-11-17,Beijing,595
2018-11-18,Beijing,594
2018-11-19,Beijing,592
2018-11-20,Beijing,590
2018-11-21,Beijing,589
2018-11-22,Beijing,587
2018-11-23,Beijing,585
2018-11-24,Beijing,583
2018-11-25,Beijing,582
2018-11-26,Beijing,580
2018-11-27,Beijing,579
2018-11-28,Beijing,577
2018-11-29,Beijing,576
2018-11-30,Beijing,575
2018-12-01,Beijing,573
2018-12-02,Beijing,572
2018-12-03,Beijing,571
2018-12-04,Beijing,570
2018-12-05,Beijing,569
2018-12-06,Beijing,568
2018-12-07,Beijing,567
2018-12-08,Beijing,566
2018-12-09,Beijing,565
2018-12-10,Beijing,565
2018-12-11,Beijing,564
2018-12-12,Beijing,563
2018-12-13,Beijing,562
2018-12-14,Beijing,561
2018-12-15,Beijing,561
2018-12-16,Beijing,561
2018-12-17,Beijing,560
2018-12-18,Beijing,560
2018-12-19,Beijing,560
2018-12-20,Beijing,560
2018-12-21,Beijing,560
2018-12-22,Beijing,560
2018-12-23,Beijing,560
2018-12-24,Beijing,560
2018-12-25,Beijing,560
2018-12-26,Beijing,561
2018-12-27,Beijing,560
2018-12-28,Beijing,561
2018-12-29,Beijing,562
2018-12-30,Beijing,562
2018-12-31,Beijing,562
2018-01-01,Berlin,465
2018-01-02,Berlin,466
2018-01-03,Berlin,467
2018-01-04,Berlin,470
2018-01-05,Berlin,471
2018-01-06,Berlin,472
2018-01-07,Berlin,474
2018-01-08,Berlin,476
2018-01-09,Berlin,478
2018-01-10,Berlin,480
2018-01-11,Berlin,482
2018-01-12,Berlin,485
2018-01-13,Berlin,486
2018-01-14,Berlin,489
2018-01-15,Berlin,491
2018-01-16,Berlin,494
2018-01-17,Berlin,497
2018-01-18,Berlin,499
2018-01-19,Berlin,502
2018-01-20,Berlin,505
2018-01-21,Berlin,507
2018-01-22,Berlin,511
2018-01-23,Berlin,514
2018-01-24,Berlin,517
2018-01-25,Berlin,520
2018-01-26,Berlin,523
2018-01-27,Berlin,526
2018-01-28,Berlin,530
2018-01-29,Berlin,533
2018-01-30,Berlin,537
2018-01-31,Berlin,540
2018-02-01,Berlin,544
2018-02-02,Berlin,546
2018-02-03,Berlin,550
2018-02-04,Berlin,554
2018-02-05,Berlin,558
2018-02-06,Berlin,561
2018-02-07,Berlin,565
2018-02-08,Berlin,569
2018-02-09,Berlin,573
2018-02-10,Berlin,577
2018-02-11,Berlin,580
2018-02-12,Berlin,583
2018-02-13,Berlin,587
2018-02-14,Berlin,591
2018-02-15,Berlin,595
2018-02-16,Berlin,599
2018-02-17,Berlin,603
2018-02-18,Berlin,607
2018-02-19,Berlin,611
2018-02-20,Berlin,615
2018-02-21,Berlin,620
2018-02-22,Berlin,623
2018-02-23,Berlin,627
2018-02-24,Berlin,631
2018-02-25,Berlin,635
2018-02-26,Berlin,639
2018-02-27,Berlin,644
2018-02-28,Berlin,648
2018-03-01,Berlin,651
2018-03-02,Berlin,655
2018-03-03,Berlin,659
2018-03-04,Berlin,664
2018-03-05,Berlin,668
2018-03-06,Berlin,672
2018-03-07,Berlin,675
2018-03-08,Berlin,680
2018-03-09,Berlin,684
2018-03-10,Berlin,688
2018-03-11,Berlin,693
2018-03-12,Berlin,696
2018-03-13,Berlin,700
2018-03-14,Berlin,705
2018-03-15,Berlin,709
2018-03-16,Berlin,713
2018-03-17,Berlin,717
2018-03-18,Berlin,721
2018-03-19,Berlin,725
2018-03-20,Berlin,730
2018-03-21,Berlin,733
2018-03-22,Berlin,737
2018-03-23,Berlin,742
2018-03-24,Berlin,746
2018-03-25,Berlin,750
2018-03-26,Berlin,754
2018-03-27,Berlin,758
2018-03-28,Berlin,763
2018-03-29,Berlin,766
2018-03-30,Berlin,770
2018-03-31,Berlin,775
2018-04-01,Berlin,779
2018-04-02,Berlin,782
2018-04-03,Berlin,787
2018-04-04,Berlin,791
2018-04-05,Berlin,795
2018-04-06,Berlin,799
2018-04-07,Berlin,803
2018-04-08,Berlin,807
2018-04-09,Berlin,812
2018-04-10,Berlin,815
2018-04-11,Berlin,819
2018-04-12,Berlin,823
2018-04-13,Berlin,828
2018-04-14,Berlin,831
2018-04-15,Berlin,835
2018-04-16,Berlin,839
2018-04-17,Berlin,843
2018-04-18,Berlin,847
2018-04-19,Berlin,851
2018-04-20,Berlin,855
2018-04-21,Berlin,859
2018-04-22,Berlin,862
2018-04-23,Berlin,866
2018-04-24,Berlin,871
2018-04-25,Berlin,875
2018-04-26,Berlin,878
2018-04-27,Berlin,882
2018-04-28,Berlin,886
2018-04-29,Berlin,890
2018-04-30,Berlin,893
2018-05-01,Berlin,897
2018-05-02,Berlin,901
2018-05-03,Berlin,904
2018-05-04,Berlin,907
2018-05-05,Berlin,911
2018-05-06,Berlin,914
2018-05-07,Berlin,918
2018-05-08,Berlin,922
2018-05-09,Berlin,925
2018-05-10,Berlin,928
2018-05-11,Berlin,932
2018-05-12,Berlin,935
2018-05-13,Berlin,938
2018-05-14,Berlin,942
2018-05-15,Berlin,945
2018-05-16,Berlin,948
2018-05-17,Berlin,951
2018-05-18,Berlin,954
2018-05-19,Berlin,956
2018-05-20,Berlin,960
2018-05-21,Berlin,962
2018-05-22,Berlin,966
2018-05-23,Berlin,968
2018-05-24,Berlin,970
2018-05-25,Berlin,973
2018-05-26,Berlin,975
2018-05-27,Berlin,977
2018-05-28,Berlin,981
2018-05-29,Berlin,983
2018-05-30,Berlin,985
2018-05-31,Berlin,986
2018-06-01,Berlin,989
2018-06-02,Berlin,991
2018-06-03,Berlin,993
2018-06-04,Berlin,995
2018-06-05,Berlin,996
2018-06-06,Berlin,998
2018-06-07,Berlin,1000
2018-06-08,Berlin,1000
2018-06-09,Berlin,1002
2018-06-10,Berlin,1003
2018-06-11,Berlin,1004
2018-06-12,Berlin,1006
2018-06-13,Berlin,1006
2018-06-14,Berlin,1007
2018-06-15,Berlin,1007
2018-06-16,Berlin,1008
2018-06-17,Berlin,1008
2018-06-18,Berlin,1009
2018-06-19,Berlin,1009
2018-06-20,Berlin,1009
2018-06-21,Berlin,1009
2018-06-22,Berlin,1010
2018-06-23,Berlin,1009
2018-06-24,Berlin,1009
2018-06-25,Berlin,1009
2018-06-26,Berlin,1008
2018-06-27,Berlin,1008
2018-06-28,Berlin,1006
2018-06-29,Berlin,1006
2018-06-30,Berlin,1005
2018-07-01,Berlin,1004
2018-07-02,Berlin,1003
2018-07-03,Berlin,1002
2018-07-04,Berlin,1000
2018-07-05,Berlin,999
2018-07-06,Berlin,997
2018-07-07,Berlin,996
2018-07-08,Berlin,994
2018-07-09,Berlin,992
2018-07-10,Berlin,990
2018-07-11,Berlin,989
2018-07-12,Berlin,987
2018-07-13,Berlin,985
2018-07-14,Berlin,983
2018-07-15,Berlin,981
2018-07-16,Berlin,978
2018-07-17,Berlin,975
2018-07-18,Berlin,973
2018-07-19,Berlin,970
2018-07-20,Berlin,968
2018-07-21,Berlin,966
2018-07-22,Berlin,962
2018-07-23,Berlin,960
2018-07-24,Berlin,956
2018-07-25,Berlin,954
2018-07-26,Berlin,950
2018-07-27,Berlin,948
2018-07-28,Berlin,944
2018-07-29,Berlin,942
2018-07-30,Berlin,938
2018-07-31,Berlin,936
2018-08-01,Berlin,932
2018-08-02,Berlin,929
2018-08-03,Berlin,925
2018-08-04,Berlin,923
2018-08-05,Berlin,919
2018-08-06,Berlin,915
2018-08-07,Berlin,912
2018-08-08,Berlin,908
2018-08-09,Berlin,904
2018-08-10,Berlin,901
2018-08-11,Berlin,897
2018-08-12,Berlin,893
2018-08-13,Berlin,890
2018-08-14,Berlin,886
2018-08-15,Berlin,883
2018-08-16,Berlin,879
2018-08-17,Berlin,875
2018-08-18,Berlin,872
2018-08-19,Berlin,868
2018-08-20,Berlin,864
2018-08-21,Berlin,861
2018-08-22,Berlin,856
2018-08-23,Berlin,852
2018-08-24,Berlin,849
2018-08-25,Berlin,845
2018-08-26,Berlin,841
2018-08-27,Berlin,837
2018-08-28,Berlin,833
2018-08-29,Berlin,829
