Country,Week,ILI_p1e5,Year,cases,positivity,tests
Hungary,3,390.2229804572578,2019,42,57.8125,73
Hungary,4,663.8386031625677,2019,57,50.98039215,112
Hungary,5,794.1363157244734,2019,48,61.97183098,77
Hungary,6,696.0061501286222,2019,65,57.14285714,114
Hungary,7,536.4129930083453,2019,64,60.20408163,106
Hungary,8,346.9499708481606,2019,33,50.0,66
Hungary,9,217.9510208969523,2019,27,38.98305084,69
Hungary,10,141.3074384580256,2019,8,19.04761904,42
Hungary,11,73.71729513054183,2019,7,22.72727272,31
Hungary,12,59.40465146558599,2019,2,8.33333333,24
Hungary,13,39.73074997295436,2019,1,10.0,10
Hungary,15,20.10471685378414,2019,,,
Hungary,16,10.25215019687482,2019,,,
Hungary,17,12.06283011227048,2019,,,
Hungary,18,8.185491861897827,2019,,,
Hungary,19,11.83096378767108,2019,,,
Hungary,20,9.621543065739552,2019,,,
Hungary,40,37.61155135176107,2019,,,
Hungary,41,41.43526792015528,2019,,,
Hungary,42,25.73977989861678,2019,,,
Hungary,43,23.73408276365963,2019,,,
Hungary,44,21.88891804225134,2019,,,
Hungary,45,36.34132189767601,2019,,,
Hungary,46,38.49028311370154,2019,,,
Hungary,47,47.37265613994035,2019,,,
Hungary,48,63.32272383221865,2019,1,10.0,10
Hungary,49,78.55647111915512,2019,,,
Hungary,50,94.93633105463853,2019,,,
Hungary,51,79.17728213711804,2019,,,
Hungary,1,53.67627570694854,2020,,,
Hungary,2,97.40616650814664,2020,1,6.66666666,15
Hungary,3,126.5499382770584,2020,6,22.22222222,27
Hungary,4,178.554799704876,2020,14,35.89743589,39
Hungary,5,307.2059445042704,2020,16,36.36363636,44
Hungary,6,357.0618447160625,2020,27,31.16883116,87
Hungary,7,381.2257197229272,2020,22,46.5116279,47
Hungary,8,398.4651641448208,2020,34,52.38095238,65
Hungary,9,387.5293392899354,2020,25,54.54545454,46
Hungary,10,369.9556120122156,2020,43,57.74647887,74
Hungary,11,260.3639738153152,2020,31,50.0,62
Hungary,12,136.6739333392231,2020,,,
Hungary,13,79.17728213711804,2020,,,
Hungary,15,22.20593256559704,2020,,,
Hungary,16,14.56518157528408,2020,,,
Hungary,17,11.50888117915889,2020,,,
Hungary,18,7.831769765070783,2020,,,
Hungary,19,10.98357954857488,2020,,,
Hungary,20,4.488941206808864,2020,,,
