Country,Week,ILI_p1e5,Year,cases,positivity,tests
Spain,6,88.15184805740977,2017,117,45.3488372,258
Spain,7,51.72337236387812,2017,64,33.16062176,193
Spain,8,32.24146300809199,2017,27,25.23364485,107
Spain,9,19.08042213279727,2017,16,23.18840579,69
Spain,10,13.62082026013377,2017,8,13.11475409,61
Spain,11,9.752761327708829,2017,4,8.88888888,45
Spain,12,8.959475501763567,2017,3,7.5,40
Spain,13,5.50851754525435,2017,1,3.44827586,29
Spain,14,5.473321376884,2017,1,3.57142857,28
Spain,15,2.20326366298879,2017,,,
Spain,16,3.284814434262979,2017,2,14.28571428,14
Spain,17,4.3508639024178,2017,2,11.76470588,17
Spain,18,2.282479685930795,2017,,,
Spain,19,2.23990429020727,2017,1,7.69230769,13
Spain,20,1.799044015687664,2017,,,
Spain,40,4.212065088794049,2017,,,
Spain,41,5.818626641732271,2017,1,3.22580645,31
Spain,42,6.90934215789665,2017,1,2.38095238,42
Spain,43,8.389516751676382,2017,1,2.12765957,47
Spain,44,8.67937003090111,2017,1,2.38095238,42
Spain,45,16.7861122897656,2017,10,9.90099009,101
Spain,46,18.26013292914491,2017,5,6.94444444,72
Spain,47,23.80438657385692,2017,22,19.46902654,113
Spain,48,32.77368042661177,2017,39,25.82781456,151
Spain,49,32.71736211638121,2017,30,33.33333333,90
Spain,50,74.71312657402844,2017,132,50.57471264,261
Spain,51,119.6053828178061,2017,226,62.08791208,364
Spain,52,207.3689494151587,2017,189,73.54085603,257
Spain,1,221.440055901887,2018,222,70.03154574,317
Spain,2,246.0837170557882,2018,446,73.23481116,609
Spain,3,277.4098865304077,2018,469,72.3765432,648
Spain,4,245.4475912961297,2018,385,68.75,560
Spain,5,190.2689126517096,2018,334,67.33870967,496
Spain,6,149.4694352839919,2018,238,62.30366492,382
Spain,7,134.4608605495075,2018,238,66.48044692,358
Spain,8,105.9812271919567,2018,176,64.70588235,272
Spain,9,80.64573012600012,2018,106,51.70731707,205
Spain,10,59.18716296198868,2018,94,51.36612021,183
Spain,11,43.72371256882615,2018,66,50.38167938,131
Spain,12,29.80751225738404,2018,41,43.15789473,95
Spain,13,12.96678472169062,2018,5,14.28571428,35
Spain,14,13.29035250705561,2018,13,25.58139534,51
Spain,15,8.380876319217718,2018,7,19.44444444,36
Spain,16,4.760300099339946,2018,5,27.77777777,18
Spain,17,2.584553673426136,2018,2,15.38461538,13
Spain,18,3.156801184661389,2018,3,30.0,10
Spain,19,2.80077454146865,2018,1,5.55555555,18
Spain,20,2.118966738843971,2018,1,8.33333333,12
Spain,40,6.095209827598314,2018,,,
Spain,41,5.269319175479721,2018,,,
Spain,42,8.171587257146454,2018,,,
Spain,43,11.07321046736585,2018,,,
Spain,44,9.705796327798843,2018,,,
Spain,45,15.72468610863475,2018,1,1.35135135,74
Spain,46,14.86115692294309,2018,4,5.63380281,71
Spain,47,16.07559311255397,2018,6,7.05882352,85
Spain,48,15.79638460247411,2018,6,8.95522388,67
Spain,49,20.7641196013289,2018,14,20.89552238,67
Spain,50,29.78820585636127,2018,19,16.10169491,118
Spain,51,41.93690473992525,2018,36,23.68421052,152
Spain,52,36.89729459514145,2018,27,44.26229508,61
Spain,1,55.57819852532513,2019,49,46.66666666,105
Spain,2,116.4649552897442,2019,164,50.61728395,324
Spain,3,208.7467860091162,2019,338,63.29588014,534
Spain,4,250.5386521567489,2019,398,69.09722222,576
Spain,5,245.6958964536948,2019,395,67.87564766,582
Spain,6,203.7501357547254,2019,357,65.74585635,543
Spain,7,158.208388507265,2019,307,65.45842217,469
Spain,8,108.543472447262,2019,178,63.66906474,280
Spain,9,74.58198003127632,2019,94,46.96969696,200
Spain,10,41.45481002698793,2019,71,47.97297297,148
Spain,11,27.08390793459112,2019,42,43.75,96
Spain,12,20.3966204176427,2019,25,35.71428571,70
Spain,13,8.525257666369766,2019,16,37.20930232,43
Spain,14,9.864279839754774,2019,9,18.75,48
Spain,15,7.554533488350653,2019,5,14.70588235,34
Spain,16,1.466739243097362,2019,,,
Spain,17,2.617108728470837,2019,,,
Spain,18,2.408474216530863,2019,1,9.09090909,11
Spain,19,2.215090860258224,2019,,,
Spain,20,1.413913188558049,2019,,,
Spain,40,5.318538465629645,2019,,,
Spain,41,7.028543844852187,2019,1,2.56410256,39
Spain,42,7.838000486221724,2019,,,
Spain,43,9.171124134394427,2019,,,
Spain,44,11.30235411890076,2019,2,3.84615384,52
Spain,45,12.63679961163737,2019,5,9.09090909,55
Spain,46,14.70762365933155,2019,4,5.79710144,69
Spain,47,21.22480627763519,2019,13,13.68421052,95
Spain,48,18.67481506919708,2019,22,26.82926829,82
Spain,49,20.25774511871593,2019,22,25.0,88
Spain,50,30.62674411421015,2019,27,22.68907563,119
Spain,51,36.2591984891131,2019,58,42.0289855,138
Spain,52,32.53616694870737,2019,29,52.72727272,55
Spain,1,56.25998384139481,2020,49,55.17241379,89
Spain,2,106.4907967324781,2020,195,65.0,300
Spain,3,205.103749856763,2020,329,64.89151873,507
Spain,4,256.6883885765387,2020,397,68.80415944,577
Spain,5,270.3445205203687,2020,395,71.55797101,552
Spain,6,222.6418867894166,2020,356,66.91729323,532
Spain,7,161.0178874735858,2020,259,64.17910447,404
Spain,8,97.09387973751173,2020,166,55.33333333,300
Spain,9,77.21824399715616,2020,113,46.12244897,245
Spain,10,69.30557798119557,2020,76,34.54545454,220
Spain,11,46.96786578603137,2020,56,34.78260869,161
Spain,12,6.895619626588406,2020,5,50.0,10
Spain,13,1.365266926750016,2020,,,
Spain,14,0.6622231493346312,2020,,,
Spain,15,0.6795786612300374,2020,,,
Spain,16,1.008722083616336,2020,,,
Spain,17,0.3294784356363876,2020,,,
Spain,18,0.3438635824395745,2020,,,
Spain,19,0.0,2020,,,
Spain,20,0.0,2020,,,
