V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
2089199.11483311	2085940.60014413	2092002.58657594	2084297.04157798	2084046.12660161	2078784.68273996	2091524.5492971	2078363.70927402	2084924.85592564	2091715.55823851	2095187.32455951
2050148.39101032	2046977.17495783	2052835.29448916	2045374.17674388	2045027.12491489	2039831.06787882	2052430.40364424	2039540.31044244	2045856.25203213	2052576.52835618	2055946.15512322
2011846.1018179	2008765.89542248	2014421.15741191	2007200.8848367	2006762.79144009	2001634.02180595	2014086.11364959	2001467.8142931	2007545.16930766	2014189.48010078	2017457.46614628
1974294.66627137	1971305.93811278	1976760.42983275	1969778.90786232	1969253.44181295	1964195.75243854	1976494.24598702	1964147.21003129	1969992.40545797	1976556.2230991	1979724.97007724
1937493.56373405	1934595.36345535	1939852.57696698	1933106.66773039	1932498.68681587	1927513.94583524	1939653.03548639	1927576.72072417	1933195.02909677	1939675.19323404	1942744.86062631
1901439.65486037	1898634.97972584	1903696.71512694	1897179.72574398	1896495.29247219	1891586.35773227	1903561.06466973	1891753.93743392	1897152.42194754	1903544.87141613	1906517.93857246
1866129.59528143	1863418.94237848	1868289.53244565	1861996.50901572	1861239.01790341	1856407.07247957	1868214.07213349	1856676.85843347	1861860.0403895	1868161.8857673	1871038.81680209
1831558.80599551	1828940.8867453	1833624.85219212	1827554.37658641	1826725.70568785	1821973.93800948	1833607.44968705	1822339.59396939	1827314.15164688	1833520.74182864	1836304.64597136
1797720.30818275	1795196.08926733	1799697.33414424	1793844.79266159	1792947.45472997	1788279.98176565	1799734.92310081	1788734.89050283	1793507.93741968	1799615.46217933	1802308.91444944
1764608.34477569	1762176.30230007	1766499.18216017	1760859.28180348	1759896.58115876	1755316.05090835	1766589.36941796	1755855.81467606	1760430.3914699	1766438.23336774	1769041.92129119
1732214.06172419	1729875.03837359	1734020.73359758	1728591.64592376	1727567.28278799	1723074.23660263	1734162.12493727	1723694.09645384	1728076.93856101	1733981.45965915	1736498.28027209
1700527.45606485	1698281.16656924	1702255.42348383	1697031.71210048	1695949.05803293	1691543.57140025	1702444.81641932	1692239.71047962	1696437.11422046	1702236.11375849	1704667.13405904
1669539.74071327	1667384.58162206	1671192.00447152	1666169.12136354	1665031.37052761	1660714.85060447	1671427.36473589	1661481.51507141	1665499.96424829	1671191.57567295	1673538.07671031
1639239.93391785	1637173.92367459	1640820.03381183	1635993.86028472	1634803.6062412	1630577.48325652	1641098.2510749	1631410.14515094	1635253.92410022	1640837.97708157	1643101.4614599
1609616.98237935	1607639.62094529	1611128.46935154	1606493.70893042	1605253.6311943	1601118.94922128	1611446.40719187	1602013.59884954	1605688.4379767	1611163.81231364	1613345.4638668
1580658.98006945	1578768.51052563	1582103.97037169	1577657.05333862	1576369.40634028	1572326.88341506	1582461.85713366	1573280.1857101	1576791.77622244	1582156.66554076	1584258.9873374
1552353.30445959	1550548.39075182	1553734.7446822	1549472.23130698	1548139.08258395	1544188.90575548	1554130.90376483	1545197.09533577	1548550.65988473	1553804.59477879	1555829.09757725
1524687.34993009	1522966.33269144	1526007.88485302	1521926.24266602	1520549.38582484	1516693.39018725	1526439.35855704	1517752.61130256	1520951.92686943	1526094.38450365	1528042.68817447
1497648.1615155	1496009.35208069	1498911.2289955	1495005.74110522	1493586.62820488	1489826.72161865	1499375.98264394	1490932.55482003	1493982.39896191	1499013.0804801	1500886.59223102
1471222.34713013	1469663.73581465	1472430.38180466	1468697.54740655	1467238.1434568	1463572.17985432	1472927.64186387	1464722.9332998	1467628.16513608	1472547.10471843	1474346.88010753
1445396.31381133	1443916.13351242	1446551.97009529	1442987.91552427	1441489.44970302	1437919.59834093	1447079.91149577	1439110.86288973	1441876.48027617	1446683.24843215	1448410.8312119
1420156.74599066	1418752.02924937	1421261.87652009	1417863.24665861	1416327.00271129	1412853.0921212	1421818.76347113	1414082.52957854	1416712.76366716	1421407.52628447	1423064.27302475
1395489.47691147	1394158.3906076	1396546.36279284	1393309.53335215	1391736.73052548	1388358.61166508	1397130.36212572	1389623.69024033	1392122.68890406	1396705.98066673	1398293.06247271
1371380.8492489	1370121.36758591	1372391.53943846	1369313.29595059	1367705.11657712	1364422.52478693	1373001.0902068	1365720.2814699	1368092.45083877	1372564.97310311	1374083.67606312
1347817.89839328	1346627.23831215	1348783.30837653	1345860.26879475	1344218.19342857	1341030.27493747	1349416.45135051	1342358.67297553	1344607.72062233	1348969.83820234	1350421.80985712
1324759.62191054	1323635.98458388	1325681.43267005	1322911.27493864	1321236.50805523	1318141.71020229	1326337.79298019	1319499.00813106	1321628.64926413	1325881.0878987	1327267.92308724
1302218.75304797	1301160.33107217	1303100.02653147	1300479.33632017	1298771.92588511	1295771.47758286	1303778.34981356	1297153.76607503	1299169.19466578	1303312.2991784	1304635.00391666
1280181.87542622	1279186.28872439	1281023.87649913	1278550.25380473	1276810.3035905	1273904.19131137	1281723.11511851	1275309.37271087	1277214.07110317	1281248.8276685	1282509.15465484
1258635.4638068	1257700.19795199	1259439.6459344	1257110.41049015	1255337.47134238	1252525.50310568	1260159.1736636	1253952.36084114	1255749.55334615	1259676.41944178	1260876.13417412
1237565.90866807	1236688.25311179	1238333.63958966	1236146.02573323	1234340.72232343	1231621.98278995	1239072.34247014	1233068.58648899	1234761.5690456	1238582.2331954	1239722.6373257
1216959.61053358	1216137.42803547	1217692.46938003	1215643.60978636	1213806.80561035	1211180.76664125	1218449.45845546	1212644.7529895	1214236.96048764	1217952.3892412	1219034.94725629
1196803.77528869	1196034.39175586	1197502.69027502	1195589.94057521	1193722.16426097	1191187.222232	1198277.68688181	1192667.64796516	1194162.55042957	1197773.69204388	1198799.56924797
1177084.98909408	1176366.51719368	1177751.17880757	1175972.18246377	1174073.33770866	1171629.26997403	1178543.05576872	1173124.44626685	1174524.96791603	1178033.25551507	1179003.58070962
1157790.82439604	1157120.98908046	1158425.44361235	1156777.39471983	1154847.82824979	1152492.80224114	1159233.38149675	1154002.03972017	1155311.44765349	1158718.19300237	1159634.52976336
1138908.81472775	1138285.42277432	1139512.8223655	1137993.2856562	1136032.97814702	1133765.90446692	1140336.45258567	1135287.70561894	1136509.15100602	1139815.93722291	1140679.37426732
1120426.53741736	1119847.46846601	1121000.80590754	1119607.61280294	1117616.89272096	1115436.65665542	1121839.55738261	1116969.46690822	1118105.97344557	1121314.16103129	1122126.18483154
1102332.30581995	1101795.04823298	1102877.52531413	1101608.45981088	1099587.35765958	1097492.81056841	1103730.70744891	1099035.52718223	1100089.8948119	1103200.93929352	1103962.62312395
1084614.49551433	1084116.77108427	1085131.34933938	1083984.00379469	1081932.81509182	1079923.38709861	1085998.35999638	1081474.09915264	1082449.10881491	1085464.3850388	1086177.0956271
1067261.47346669	1066801.1559968	1067751.00496618	1066722.94523496	1064642.09675503	1062716.14564036	1068630.92338255	1064273.91697238	1065172.24084654	1068093.16297775	1068758.07471545
1050262.39700875	1049837.26373775	1050725.55278244	1049814.16970502	1047703.86430476	1045860.46085113	1051617.28744331	1047423.54697555	1048248.12996116	1051076.16411832	1051694.45420558
1033606.62773634	1033214.34494799	1034043.8679445	1033246.9568136	1031107.67940645	1029345.3439345	1034946.82887502	1030912.71921406	1031666.0348448	1034402.35941836	1034975.771937
1017283.67309528	1016922.4825143	1017695.53077029	1017011.00623543	1014842.96616011	1013161.10596683	1018609.10415986	1014730.8243507	1015415.38640192	1018061.50520439	1018591.28259519
1001283.46058156	1000951.36333833	1001670.71547173	1001096.02423144	998899.758447386	997296.519415324	1002594.2744248	998867.675805781	999486.027832365	1002043.64429423	1002530.88744163
985596.253635855	985291.30957334	985959.678444975	985492.308164721	983268.127970918	981742.105438211	986892.398508524	983313.956545116	983868.248529976	986338.824963537	986784.663600357
970212.51860335	969932.980273135	970552.436198902	970190.252896194	967938.807575494	966488.398272847	971493.837835772	968060.026500669	968552.688977294	970937.562350549	971343.393161666
955123.314332638	954867.278593885	955439.999946118	955180.897524526	952902.556671811	951526.359204973	956389.451904974	953096.656575844	953530.067401106	955830.87373151	956197.685298472
940320.111616248	940085.265480194	940613.803900899	940455.442882256	938150.804798118	936847.144386988	941570.280840317	938415.323003316	938791.407546134	941009.836349667	941338.705557276
925794.177800119	925578.746871105	926065.201792296	926005.493677536	923674.956196209	922442.702957255	927028.278986837	924007.477071558	924328.50164843	926466.148772489	926758.077582458
911537.308508303	911339.996949378	911786.205645956	911822.830125957	909466.936004311	908304.727838963	912755.201936472	909865.033295057	910133.068179157	912191.457450425	912447.670062283
897541.828932712	897360.652582029	897768.919804524	897899.602029671	895519.068044837	894425.621753472	898743.027870871	895980.165006999	896197.502272583	898178.059745907	898399.486070739
883800.198371585	883633.641450306	884005.935545362	884228.39715259	881823.803051781	880797.679389338	884984.402396011	882345.608185832	882514.291611398	884418.507365243	884606.103997081
870305.35324678	870151.815488184	870489.93985106	870801.941126626	868374.146730326	867413.679401143	871472.382364046	868954.287006257	869076.090848209	870905.565587223	871060.424454123
857050.516716855	856908.454484479	857214.037000998	857613.600224588	855163.277103679	854267.01989611	858199.91854646	855799.255966933	855876.148659722	857632.341217787	857755.615538513
844029.132732286	843897.226003437	844171.863073723	844656.735203448	842184.565947766	841351.09893618	845160.297784885	842874.049933848	842907.986426573	844592.369827029	844684.771147912
831234.855281037	831111.477766659	831357.022905841	831925.049386297	829431.607360795	828659.599777044	832347.598902762	830172.689598886	830165.24242957	831779.394960092	831841.959272607
818661.77684444	818545.734030149	818763.578047347	819412.689791273	816898.84015882	816186.528686661	819756.064281425	817689.128051065	817641.944043483	819187.520781994	819220.981465919
806304.328454687	806194.514750717	806386.153868473	807113.925723413	804580.541846059	803926.301785688	807379.480167855	805417.694236919	805332.520182743	806811.006226447	806816.254666912
794157.11597312	794052.181080759	794219.125782412	795023.444401172	792471.236623169	791873.906318594	795212.512597645	793353.416735768	793231.626419526	794644.61930691	794622.496691691
782214.952119379	782113.699445186	782257.158423282	783135.997238444	780566.140661074	780024.118196492	783250.10395926	781490.724251779	781334.1852663	782683.242538084	782634.455627852
770473.094128591	770374.498034787	770495.658829851	771446.887613649	768860.307950496	768371.879369405	771487.455125771	769824.912073958	769635.314057266	770921.861922111	770847.33962938
758926.810979104	758830.03916949	758930.014750359	759951.37530003	757349.080659345	756912.869286161	759920.025565533	758351.693335814	758130.415709454	759355.944734598	759256.518543652
747571.866461456	747475.910864875	747555.860479824	748645.214139909	746028.471363417	745642.883930485	748543.693310229	747066.836914836	746815.122542085	747981.23189686	747857.54012845
736404.252927465	736308.02190805	736369.159527376	737524.372126051	734894.097894473	734557.695191301	737354.378710664	735966.018661983	735685.491709586	736793.553500361	736646.355182038
725419.782307288	725322.584020809	725365.654422943	726584.877480695	723941.851119718	723653.432915825	726347.961909765	725045.502762983	724737.659750737	725789.086561616	725619.088939303
714615.018783826	714516.064561892	714541.998776699	715823.12762439	713168.519674082	712926.928371354	715520.807975731	714301.875700771	713967.927594928	714964.184857366	714772.144139525
703986.423661291	703885.122938409	703894.791202532	705235.634161678	702570.546777304	702373.970024936	704869.526146025	703731.837142968	703372.954880137	704315.368227999	704101.978148484
693530.764101656	693426.328166744	693420.784498869	694819.24909848	692144.597279925	691991.580867771	694391.196498635	693331.990484071	692949.519063923	693839.457400248	693605.293193232
683244.986468286	683136.727358202	683116.808030683	684570.835928603	681887.68581553	681776.898698788	684082.151422312	683099.348533013	682694.568448657	683533.315600668	683279.095629814
673126.247498831	673013.717472539	672979.936936086	674487.574860173	671797.006400107	671727.15771883	673939.902060405	673031.120091538	672605.096231725	673394.155960482	673120.56682814
663171.799209679	663054.556185842	663007.655303654	664566.768630304	661869.993092712	661839.782375316	663961.839474026	663124.776912914	662678.448447996	663419.287768165	663126.85051436
653379.172142523	653256.496532142	653197.203303803	654805.889694446	652103.902271167	652112.022133647	654145.100039757	653377.742381487	652912.214949796	653606.053798166	653295.445359026
643745.88738713	643617.396745642	643546.304327626	645202.522973619	642496.493443537	642541.364604101	644487.547803283	643787.611982312	643304.137277203	643952.208623514	643624.033004444
634269.739095676	634134.87075531	634052.672546366	635754.495846937	633045.518675002	633125.809502287	634986.801995253	634352.345857303	633851.731352224	634455.47238503	634110.272036978
624948.473149324	624807.089576575	624714.15663859	626459.709519724	623748.828040511	623863.306061911	625640.899965891	625069.91310395	624553.1343999	625113.721020261	624752.03409186
615780.201646662	615632.163822539	615528.771834635	617316.238613699	614604.461956634	614752.009552712	616447.866689177	615938.44063202	615406.29999194	615924.973393491	615547.346942172
606763.014985435	606608.027246269	606494.787499098	608322.169095851	605610.586375661	605789.889046816	607405.614907196	606956.0240275	606409.477414077	606887.412889525	606494.396883349
597895.171290228	597732.941029855	597610.23040053	599475.80063635	596765.503595765	596975.153401128	598512.70008156	598120.999269334	597560.794982625	597999.274243551	597591.362873176
589175.024680928	589005.273409461	588873.531496783	590775.51695149	588067.607480006	588306.433215681	589767.477404053	589431.79762231	588858.726706799	589258.867666112	588836.543490159
580600.927419798	580423.660993311	580283.207886437	582219.769852094	579515.18747577	579782.260351773	581168.329920296	580886.96461671	580301.698198597	580664.6120182	580228.461078741
572171.365250255	571986.434954617	571837.72869358	573807.039852233	571106.914443402	571401.079481186	572713.773092032	572484.939501332	571888.142147016	572215.150662691	571765.621760743
563885.021729456	563692.316426853	563535.668293949	565536.049736343	562841.239660968	563161.410801064	564402.330467137	564224.499145597	563616.845570853	563908.985722964	563446.569917771
555740.440595284	555540.068779095	555375.688707381	557405.493947232	554716.812348874	555062.031895458	556232.866661386	556104.330650833	555486.51285717	555744.818596761	555270.007315008
547736.410706299	547528.468053024	547356.443220426	549414.044585848	546732.489921628	547101.799147053	548204.025518422	548123.333535336	547495.843223756	547721.395575017	547234.709161852
539871.740126203	539656.168208831	539476.756694831	541560.618151974	538887.136183148	539279.572762403	540314.694772714	540280.359470016	539643.678636478	539837.521982495	539339.453486379
532145.218524805	531922.190921805	531735.560381338	533844.086527772	531179.517336995	531593.801585486	532563.656489664	532574.191321206	531928.839370898	532092.029303127	531583.004023023
524555.844565081	524325.321856582	524131.734496951	526263.389861139	523608.572823537	524043.879091779	524949.839789925	525003.858204427	524350.354003157	524483.896028068	523964.260028199
517102.45369362	516864.400746129	516664.153936445	518817.443785219	516173.248748027	516628.957427368	517472.101050049	517568.36659011	516907.107184655	517011.96448641	516482.130201381
509784.016397081	509538.575556406	509331.879103322	511505.27494919	508872.454606399	509347.217187487	510129.491776381	510266.748898405	509598.166079037	509675.272850965	509135.660955081
502599.512881194	502346.829848694	502133.78434386	504325.926685833	501705.198481064	502198.391023408	502921.09924409	503098.078336291	502422.528481798	502472.765583129	501923.741241565
495547.97195248	495288.204929722	495068.944461201	497278.45876232	494670.539148512	495181.461736419	495845.790304932	496061.424655348	495379.233182168	495403.520976359	494845.522159992
488628.469032326	488361.754408172	488136.410857162	490361.99804507	487767.611836069	488295.045783759	488902.834721429	489155.861959932	488467.250753217	488466.612336134	487900.05764194
481839.973026334	481566.620222089	481335.280829344	483575.594129713	480995.429157548	481538.685812195	482091.337711878	482380.604521368	481685.838228235	481661.143235406	481086.315058371
475181.710102992	474901.706112113	474664.601731092	476918.455084566	474353.059869756	474911.482639886	475410.284118133	475734.786978933	475034.098519063	474986.062547255	474403.346874491
468652.672612392	468366.345308897	468123.442795149	470389.673778354	467839.75378951	468412.510603946	468858.791194978	469217.544692847	468511.182563829	468440.601291074	467850.336387435
462252.09341885	461959.613055384	461710.977793827	463988.467402763	461454.526508124	462040.951144004	462436.099018956	462828.009354986	462116.107213749	462023.923860225	461426.387398516
455979.0579517	455680.720611373	455426.36933986	457713.930483531	455196.653555698	455795.971117418	456141.172672861	456565.439939874	455848.113730288	455735.091801302	455130.637063651
449832.67233229	449528.664512965	449268.648409431	451565.247977464	449065.165012403	449676.690799896	449973.170573882	450428.837892148	449706.311338907	449573.28287379	448962.192836753
443812.095151635	443502.60377024	443236.992183822	445541.567923233	443059.218651402	443682.255068002	443931.379118674	444417.579744535	443689.94341001	443537.553206001	442920.140290046
437916.448190142	437601.870838864	437330.618138841	439642.128293092	437177.892319235	437811.915763226	438014.864078155	438530.720626948	437798.180924067	437627.116715705	437003.690612236
432144.892101381	431825.364326194	431548.540781937	433866.095157606	431420.386722073	432064.912475438	432222.869433546	432767.594233193	432030.065690714	431841.17023371	431211.948864486
426496.493724999	426172.138728001	425890.041782696	428212.721360023	425785.862373335	426440.290039141	426554.491358014	427127.28030075	426384.860106846	426178.742043077	425544.024098175
420970.460012304	420641.599848324	420354.235439483	422681.046575847	420273.502873437	420937.35480471	421008.775828005	421609.001136846	420861.664247732	420639.142930523	419999.163643183
415565.983874591	415232.770273345	414940.103680948	417270.35190677	414882.38515296	415555.057131428	415585.070476558	416211.938331144	415459.643638298	415221.331119101	414576.414029205
410282.111883941	409944.868970232	409646.922556868	411979.829851228	409611.710474647	410292.795058821	410282.452529939	410935.298076864	410178.126298742	409924.578531754	409274.854843547
405118.086979633	404777.109776873	404473.849150839	406808.637305832	404460.707187399	405149.565104198	405100.067714595	405778.268591657	405016.216312435	404747.96492768	404093.721184102
400073.080207158	399728.664474829	399420.111279529	401755.968365144	399428.478787238	400124.654254583	400037.160567102	400740.054726127	399973.090087409	399690.691098467	399032.159088275
395146.22295502	394798.507203917	394484.726535698	396820.997281115	394514.151709689	395217.227838482	395092.763133961	395819.843369368	395047.848114254	394751.913036612	394089.311041956
390336.591303251	389985.917685738	389666.850399473	392002.913116191	389717.00646707	390426.470456221	390266.141784252	391016.823307855	390239.683119	389930.808688346	389264.273154361
385643.429417558	385289.892843275	384965.688224812	387300.888296965	385036.119245262	385751.578201479	385556.402708863	386330.154324652	385547.770017503	385226.453004609	384556.204589628
381065.847006142	380709.7247826	380380.372792174	382714.163427904	380470.601454268	381191.630548607	380962.662025139	381759.033023769	380971.275456618	380638.032141909	379964.294006266
376603.057513025	376244.506758603	375910.049932744	378241.886116069	376019.770650345	376745.93296502	376483.990933837	377302.628194948	376509.313037814	376164.752091066	375487.657306782
372254.179640099	371893.329126884	371553.864616833	373883.232579082	371682.637698968	372413.583053476	372119.743881219	372960.095681984	372161.073846431	371805.729233956	371125.412557052
368018.355732766	367655.612435651	367311.009796653	369637.453905394	367458.381142196	368193.770355606	367868.997226977	368730.644135356	367925.839734507	367560.137124508	366876.764783533
363894.829188452	363530.41509133	363180.660232587	365503.740600083	363346.357679465	364085.809118159	363730.887780397	364613.534132001	363802.741345289	363427.117875186	362740.827610414
359882.657272272	359516.907997435	359161.968023622	361481.174894725	359345.616102404	360088.836988256	359704.699685471	360607.920903683	359791.016247728	359405.864932029	358716.760269896
355981.181404867	355614.143855247	355254.098715003	357569.053278726	355455.434539111	356202.090215189	355789.571427745	356712.988724091	355889.835380716	355495.56477786	354803.742054587
352189.523294466	351821.418689817	351456.31112041	353766.621887366	351674.837393731	352424.689196057	351984.626273206	352927.960802723	352098.4027449	351695.360029999	351000.980895101
348506.932950886	348138.058596157	347767.719533121	350073.145850723	348003.233749033	348755.915512182	348289.15272007	349252.100482376	348415.999751791	348004.490388209	347307.672478964
344932.530284101	344563.13353176	344187.492036806	346487.755068199	344439.86320398	345195.124414034	344702.290996073	345684.687109347	344841.777313265	344422.204516478	343723.035921447
341465.652575083	341095.87998062	340714.977491252	343009.712005314	340983.842480027	341741.450537944	341223.312325554	342224.909254014	341374.908528905	340947.749364329	340246.215286142
338105.579493943	337735.398561814	337349.330939559	339638.354999341	337634.41036994	338394.18283348	337851.49360226	338872.055021119	338014.667884567	337580.28683935	336876.501427157
334851.447953952	334481.13856973	334089.832944552	336372.927572222	334390.933706867	335152.621387054	334585.967043814	335625.40355112	334760.339105315	334319.088848364	333613.067135286
331702.530852146	331332.316624178	330935.702696644	333212.706380397	331252.581124497	332015.891336504	331426.137942302	332484.239154124	331611.191577498	331163.405208577	330455.163801043
328658.263635826	328288.181918363	327886.307136438	330157.055437501	328218.664917245	328983.510463565	328371.198702644	329447.833228921	328566.627019249	328112.529571637	327402.190337399
