AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
19644.2234049377	19427.9410688071	10307.6799264085	143839.146359457	21835.805449582	20834.6834061476	4179.07792758675	29601.4847817705	4360.61693368898	73005.5304013842	24835.5621398087	13044.4229009555	9598.13443571611	14181.3799671987	15079.7985052661	24096.0935727315	46158.340724358	33143.5014597899	25120.6092558481	11042.9146394663	23427.4391066917	4060.18062331242	6454.86287129433	6860.70555521631	107908.220322086	32112.0425295581	2613.49418123145	38873.4445591367	11796.3162307225	17519.1291934708	54586.9646874707	14588.1978847138	3260.95294564347	23320.5845091423	75843.4991361494	8725.34201983997	30689.506419261	40882.5270588257	6441.79986601587	36593.88727478
19134.0164369343	19188.7139218809	10110.7180639877	140422.17087846	21329.1273003115	20266.8363560314	4081.25502108327	29319.4136238747	4331.81621962558	71045.6918451082	24438.2377440627	12814.8095303561	9476.21200385524	14013.1856852017	14783.3831703031	23597.3344742544	44738.169384419	32929.7870293559	24731.9468673722	10784.8279213483	22972.6799929715	4017.68081964913	6377.32182594924	6726.49983458146	105157.252471555	31599.6684828704	2595.86667815264	38490.9075605304	11657.5753821186	17226.024059183	53494.2080481535	14400.329794205	3217.54707293836	22851.0017192898	74979.5328496792	8634.87877304308	30102.1611645126	40120.9797491611	6349.79183195024	35610.7490964395
18639.5381949001	18956.0673536585	9918.60408779551	137092.685051788	20834.5623331865	19713.102033542	3985.78776548261	29045.2457094752	4303.76385171633	69133.8028806757	24049.5457650585	12588.6983312208	9355.85748306755	13849.3673241877	14495.2201864923	23109.9691574753	43353.8515056129	32721.9986922257	24347.2349321548	10534.5651797423	22526.7444002966	3975.4827805214	6300.71226455822	6595.71611514464	102472.12449893	31099.1942177144	2578.19358229661	38118.6846812197	11520.6611026015	16937.0228779202	52426.2956838042	14217.3502250932	3174.58044213909	22393.5415827058	74140.6807723189	8546.374612963	29527.7678930174	39366.3802072015	6259.92134757406	34649.2133924456
18159.1039190623	18729.0865590431	9731.17263229554	133842.81329659	20351.6196074908	19172.6388149632	3892.59052061248	28778.5233637793	4276.53734923435	67265.5445472229	23667.5472320025	12366.0170201746	9237.69802685275	13689.2735401039	14214.9315514814	22634.226097976	42005.3420897339	32517.3617131815	23964.963256314	10290.9787836902	22089.685830796	3933.3229757748	6225.17375933764	6467.97701036865	99847.6089954035	30610.3525955802	2560.48357400274	37753.429166314	11387.1111714604	16651.4166798083	51381.4697380041	14038.4138751106	3132.01374670569	21947.4660813221	73323.1930172595	8458.92157263979	28967.4278502705	38617.7994639222	6172.21661284592	33707.9019365547
17692.4075171235	18507.1154973114	9546.91641268376	130680.91408871	19879.2805217094	18645.1912133091	3801.56532216718	28517.680436974	4250.06160381667	65434.5276308222	23289.0217589616	12146.1267447319	9121.5496457362	13531.3531888558	13941.8118824855	22168.7260033636	40692.9489723084	32310.8459004852	23586.3856331459	10054.0766021511	21660.1916441967	3891.48465495171	6150.66716803942	6343.48628991379	97280.814425663	30133.0059907147	2542.94153342895	37389.0374936294	11255.1678043712	16369.6940842246	50355.5741236783	13863.649833019	3089.97871941783	21511.5614444127	72519.4233012837	8372.7173379259	28419.8788740364	37877.5073828374	6085.93763491643	32783.8141369859
17236.8035512402	18289.8123305932	9366.67159044095	127599.494168408	19417.901041873	18128.8419975371	3712.14758861723	28259.8973043252	4224.24989941089	63656.5382712427	22919.7007873717	11931.6825871759	9008.46442678592	13376.8395897032	13674.151467317	21710.6429747948	39411.7390991261	32109.4238158049	23213.4072619867	9822.6241175401	21242.8563830297	3849.96322879183	6077.87108083389	6221.62597157207	94763.8599368773	29663.2205408025	2525.44101477342	37030.8934212159	11126.4602504079	16091.1223240937	49345.3070100417	13691.5906417603	3048.75108716871	21084.1763911019	71727.757184406	8288.00434115864	27880.6840204557	37144.0232912194	6000.89594045862	31882.9680921998
16793.9414543698	18077.5702813735	9190.1085837329	124591.875490344	18966.7754188935	17626.3178129378	3625.1157753244	28008.8221593552	4199.05497402653	61919.210705557	22556.3225297262	11720.0696459526	8895.88627886684	13224.8966837097	13412.3804066258	21264.2564058989	38167.8360342103	31910.8362969897	22844.0386556383	9596.91261054118	20830.830797503	3808.51449317097	6005.68002401569	6102.6683538668	92309.0660486543	29203.1207086093	2507.92033897694	36679.4860923398	10999.0754726662	15816.2413805463	48358.8469606689	13523.117040924	3007.92148311371	20666.1325220235	70952.1318591206	8204.85071349937	27354.3998855182	36418.4241211261	5917.69142745608	31002.6040259944
16361.4351593922	17870.3154734104	9015.74277008989	121665.182823882	18526.2388324969	17135.8333421305	3539.92412244097	27760.7010743092	4174.5859176022	60218.3259471403	22195.3753204382	11511.0135946057	8784.61576685305	13072.0062002173	13156.0608324614	20825.5916451072	36956.2745963066	31712.7854682844	22477.4889865634	9375.84340885416	20424.180158979	3767.36326044518	5934.1596381629	5986.584463445	89908.3189649521	28751.0035788237	2490.30640075716	36328.3320442114	10873.4224175339	15545.7935354888	47388.1189495193	13356.9415582939	2967.33271154504	20253.7377089503	70196.8417929035	8123.64661678502	26837.4316634786	35700.9746886641	5834.86712008081	30141.0879709726
15942.2276780084	17667.9766484922	8849.44713234306	118812.62127551	18096.2063714382	16656.4673208252	3456.1863608566	27517.8068861088	4150.77001764989	58564.3533270544	21842.0588348748	11306.2214911324	8677.43225042283	12923.7345408576	12909.158651479	20393.6112758093	35776.7413932482	31515.8724710839	22115.9497808212	9162.56272369267	20032.2447602458	3726.19613930831	5864.19302043346	5873.11852683406	87556.4330320873	28305.4992160021	2472.63910711291	35979.8133397715	10754.7919030255	15277.5524977319	46431.1741286032	13193.843404725	2927.39619970103	19854.2413997928	69479.5312061511	8043.49936800941	26327.7703091006	34988.8181295662	5753.2201601369	29299.7142955514
15537.9270151882	17470.3477867751	8687.40387796008	116029.091633858	17675.6737378535	16191.7789994476	3375.177679551	27286.5324231976	4127.65409321598	56956.6104300048	21497.9092052302	11104.8824546393	8571.61783215855	12781.1366697448	12670.1156671687	19976.2159906514	34634.1073715092	31323.9942117269	21757.9979345172	8956.58521944127	19648.8055106783	3684.95733603813	5795.02749420837	5762.14815077438	85273.1421830346	27876.9040962695	2454.78893173783	35644.8927702821	10637.9248730517	15011.8454416085	45503.6809553866	13037.328102104	2887.73774998964	19468.0416936756	68780.8582126046	7964.05513804202	25835.8236464892	34281.9220663738	5674.73784241255	28479.6118977977
15144.2693107152	17276.6132587629	8527.77970892116	113312.693360521	17264.3770209805	15738.2741678556	3295.94630817751	27059.4310160144	4105.76078203344	55383.4918083029	21157.1295865919	10905.7644357599	8466.6120920102	12639.8108433862	12434.9414141707	19566.7382128811	33523.3537149313	31130.6777763094	21402.1861973512	8754.93743914783	19271.4330068481	3643.74116467496	5726.1365005183	5653.73449301446	83039.6562345111	27456.5703504118	2436.86017164603	35310.2241894991	10521.5386782688	14748.1527789385	44592.1864943998	12883.695246431	2848.36648270199	19089.208576484	68082.0595162811	7884.89342073418	25353.3839880895	33580.3130686577	5597.27715248284	27676.3893392314
14758.679219234	17086.3097583697	8371.49252155547	110654.919293562	16861.3418384449	15293.9888459533	3217.99292608229	26831.5912047608	4084.67329132431	53850.8479856373	20821.0997945377	10709.9379241883	8363.18538954636	12498.9841779779	12204.8140899959	19163.0529035574	32438.6728585398	30938.933978422	21049.7302030619	8557.54052948323	18901.1643636915	3602.49677613338	5658.13866421446	5547.46221197309	80848.787570782	27038.889020266	2418.72637260533	34977.6089174464	10407.2656953264	14487.2278567497	43692.3874699829	12730.2277249359	2809.36562189155	18715.6470008638	67404.2023972708	7806.06719321969	24876.8069457539	32885.5195127561	5520.15542285192	26893.5461034286
14387.7776059145	16897.6349814089	8218.69065174901	108065.242018959	16466.5654822367	14862.2881828468	3142.13112902041	26612.6157218103	4064.18331010675	52354.1040384388	20490.0769911124	10516.778638613	8260.96495307078	12361.0177483013	11982.4178525659	18769.3130104351	31386.093972854	30748.6745805362	20700.3324277011	8367.18686396572	18537.3537663412	3561.19787659919	5590.81252589687	5443.13504942456	78715.0624948515	26631.192355827	2400.35640369784	34649.6662903028	10294.6866900075	14229.6040329682	42812.6861094453	12580.9870881903	2770.59263130471	18352.5820291923	66744.2965920876	7728.33924956307	24411.8699680789	32198.4778506508	5444.58880016024	26128.3829070499
14026.179395289	16713.9354224605	8068.54886418913	105546.980524175	16081.3210485506	14442.9173260398	3068.21578455732	26399.1655386522	4044.4186327973	50891.0574858032	20162.4573828758	10325.6262314039	8159.50651114543	12224.8427930432	11764.5292926833	18384.8247706544	30367.3656343651	30556.3681806509	20352.8459855419	8181.15520406461	18179.7693453594	3519.87102064037	5523.98444306193	5341.38959294366	76636.0816304323	26233.1182268068	2381.80985623459	34323.5361095432	10183.0727142379	13976.0248025402	41951.3789344715	12435.2901184465	2732.12082063981	17996.8528924989	66089.4756341722	7651.66450335192	23957.5554149128	31521.1542955361	5370.23045804592	25379.9880334917
13673.2934617419	16535.0151763092	7921.28759839543	103089.888368993	15705.1139378846	14033.2626334073	2995.70246891814	26188.1744359869	4025.5043172989	49463.9535807969	19839.4696879643	10137.6093525984	8060.18014538499	12090.7823144133	11550.4251730171	18006.6443390506	29376.7055353864	30361.554423612	20009.0445851868	7998.99949728103	17829.6487772472	3478.72296319235	5458.03004811088	5242.05572814609	74601.0885920196	25840.9163504184	2363.23122861217	33999.0687144492	10074.0184812525	13725.4734698544	41103.6029605911	12291.4996579917	2694.07042185286	17648.4577618713	65442.0846656992	7575.95977229751	23510.4273431982	30852.0933005024	5296.88489936451	24648.3220973694
