AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
3728.62261871286	4524.68108900824	1715.71001406353	21355.6845223644	1786.16039085169	1086.93040943769	325.210400277654	6953.70828451092	4007.71859643618	3806.92896597044	2084.61787922423	811.995712458263	1128.94501775803	1827.01375667622	4345.80328744335	2178.00025765693	1755.97952961244	2385.68629898816	959.782111008944	2495.05578269256	2448.53763758642	151.639181194614	547.310953177943	1299.60032730661	5443.0614542919	5313.81682044926	93.7073708689595	3547.02256249638	2107.57687444832	741.834988081356	4053.44481740658	3034.09285699779	178.115593583599	3472.5601230469	24135.8655025925	889.570346410747	3443.73686906973	915.592161881718	712.116687661387	1302.8203851555
3847.19089069174	4668.99546189403	1770.92382897224	22044.5431043036	1844.13444900668	1122.58733069866	335.830640231659	7174.55639449271	4119.59061591727	3930.74898682965	2152.87437211701	838.703153175482	1165.40080927933	1886.1900327183	4483.15658024242	2248.67886758179	1813.77187006733	2464.30384786849	991.622485324991	2574.20528740071	2527.86948295952	156.711791352122	565.287337366634	1341.18607212661	5619.86984968406	5484.99607942735	96.8264728751594	3662.94428781541	2175.28172813646	766.436370844469	4185.78190267024	3131.41162333856	183.998193658541	3584.48302600279	24895.677489237	918.581190551956	3555.36001291933	946.128822866137	735.31761255218	1345.52790228978
3971.30355791577	4820.1615427343	1828.81065429754	22766.8716516363	1905.06205003313	1160.09649081405	346.992779462471	7405.81662674338	4235.39929538986	4060.98812148179	2224.65688612973	866.81531784469	1203.69206643295	1948.33141495882	4626.77070930993	2322.93856548403	1874.60264593661	2547.09549508894	1025.19832467338	2657.02252603468	2611.18109515935	162.066070725237	584.199618217718	1384.76412089552	5805.8900399918	5664.51305977408	100.119644665202	3784.86605129666	2246.27738937476	792.373319849876	4324.94153243349	3233.38412107898	190.196306499516	3701.86647852235	25690.0450547981	949.090948218592	3672.57044036783	978.376452970464	759.694879997998	1390.50736662095
4101.24143517482	4978.49589658203	1889.51158599581	23524.4445418975	1969.10815136827	1199.56336424805	358.727122067143	7648.02258324481	4355.27190971135	4198.01111118419	2300.16514857457	896.413149802338	1243.91995900783	2013.59673925754	4776.95303499106	2400.98112370618	1938.64685319481	2634.30412285159	1060.61466432591	2743.69083455966	2698.69884162921	167.719148337243	604.101153063759	1430.42615951238	6001.64762896613	5852.81105893702	103.597513534295	3913.13536748133	2320.73991672864	819.724250084965	4471.32813020629	3340.2532524288	196.728574546093	3825.00154134429	26520.660143853	981.178433619571	3795.67453806544	1012.43992054515	785.313816582763	1437.89120265574
4237.30125851073	5144.35945425622	1953.17581152988	24319.1385237383	2036.44785377181	1241.10017363038	371.065888323239	7901.73797370971	4479.33833677617	4342.205783414	2379.61124769758	927.582947014273	1286.19202942372	2082.16475690766	4934.02620528296	2483.01572382492	2006.09110475044	2726.18902440191	1097.98746537065	2834.40441040317	2790.65784716119	173.689360414303	625.048888183929	1478.3129276708	6207.702376595	6050.35894534291	107.271463037599	4048.1089162521	2398.84651473693	848.572812478565	4625.32978344273	3452.27453070971	203.613619484857	3954.19635681499	27389.3001511526	1014.93884441073	3924.99706461269	1048.43156651183	812.243836090812	1487.82048765763
4379.79519268021	5318.17344674127	2019.96137785831	25152.941556483	2107.26725362639	1284.82641316339	384.043287890004	8167.55595205926	4607.73048129724	4493.98561919109	2463.22132050774	960.416682576147	1330.62230962226	2154.22642131428	5098.33078585454	2569.26511908399	2077.13428333183	2823.02597444099	1137.43022582562	2929.3669267734	2887.28467643064	179.996316768993	647.103303519925	1528.52021761492	6424.65005140195	6257.65353277732	111.153660664411	4190.17564228139	2480.80120336041	879.013335708019	4787.39532599421	3569.71845620834	210.87242991014	4089.77655109534	28297.8380946976	1050.46432821115	4060.88243863285	1086.4715021386	840.558592310141	1540.4460016514
4529.05270316831	5500.33086381355	2090.03565865691	26027.9581286818	2181.76433977072	1330.86916535445	397.695670209376	8446.10442586096	4740.58289413302	4653.79023825819	2551.23530479635	995.012217258551	1377.33189048592	2229.97044917709	5270.22312420873	2659.97253700671	2151.98814640956	2925.10987015285	1179.07084667639	3028.79324080088	2988.8728864226	186.660994586713	670.328750961494	1581.17455988535	6653.12540498803	6475.22085609103	115.257144840385	4339.73060493459	2566.80517312848	911.138804666425	4957.98759365167	3692.87104213127	218.528588439795	4232.08763288052	29248.2397737156	1087.86019004312	4203.69647193248	1126.68843477638	870.336350004961	1595.92831166031
4685.4218187618	5691.31049754127	2163.57507210988	26946.4131056917	2260.14957930573	1379.36370991015	412.061711163453	8738.04447642795	4878.03133925268	4822.08742238636	2643.90920996317	1031.47401861623	1426.4494038809	2309.59923771378	5450.07961302621	2755.41029952453	2230.87832095125	3032.75475652405	1223.04549120853	3132.91009728894	3095.69584367779	193.705840434206	694.79390276378	1636.41400799681	6893.80392896796	6703.61718106658	119.595870640081	4497.226934978	2657.08310047495	945.052432153398	5137.59675931581	3822.0343900733	226.606622360032	4381.49498845363	30242.5747259623	1127.22945155372	4353.82746742664	1169.22016229204	901.6603594568	1654.43885078846
4849.26807847342	5891.54491430232	2240.76659218426	27910.660112031	2342.64654597779	1430.45422674874	427.182529284371	9044.0747009665	5020.21374675446	4999.37523827255	2741.51521527743	1069.9132919125	1478.11133396886	2393.32923123144	5638.29503804559	2855.81343945404	2314.04544614654	3146.29544453809	1269.49509556168	3241.95570515525	3208.03459738137	201.154885681411	720.571777003069	1694.36488967614	7147.40555815353	6943.43117946185	124.184790844657	4663.13690565116	2751.86216268004	980.867360378739	5326.75276305241	3957.52731221642	235.13112156538	4538.38529932909	31283.0147879865	1168.68945715277	4511.6867797525	1214.21452812848	934.618914284047	1716.16041501037
5020.97827207983	6101.49575730563	2321.80827894707	28923.1912482513	2429.49298720847	1484.29422818854	443.101772892055	9364.9325938074	5167.26935469936	5186.18429747897	2844.34247682034	1110.44875732451	1532.46264870137	2481.39328426867	5835.2842348889	2961.48224935172	2401.74579954539	3266.08913686799	1318.5804270159	3356.18108275605	3326.21701902238	209.033902748786	747.740128749316	1755.17481681606	7414.69768586267	7195.28631038157	129.039926812237	4837.94453554892	2851.3754253551	1018.70177509662	5526.00946098553	4099.68714995228	244.129171676501	4703.16821395459	32371.8456909279	1212.36397328414	4677.71144729276	1261.82978276885	969.305868239251	1781.28812398364
