X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99
IN	-0.00278032881699189	-0.0152962057895347	-0.0182892269396276	0.0322559048566363	-0.00120177937217171	0.0531787366839945	-0.0209281881296466	-0.00605238727134549	0.00533650253950964	-0.0154570249045534	-0.012135683188324	-0.00312251286516229	-0.0207231102524131	0.0261468033519451	-0.0174702592447833	0.00100832403873046	-0.0014702467994203	-0.0237969582388252	-0.0177439308502223	-0.0173625843285814	-0.0133562513901571	-0.0201751187564343	0.0144894388229532	-0.0223673481459744	0.00507176220467938	0.0237331019072633	-0.0161116724857584	-0.0207960522248488	0.00853819166729575	-0.0138395801056497	-0.0349375683893143	-0.0263265947370357	0.0347760405948618	0.0372936699493388	-0.0200246446439668	-0.0193590264627184	0.0273934375179773	-0.0267064995778208	0.012254652030547	-0.0312555417144756	0.0247752721069565	-0.0181284367204406	0.0101000402456941	0.00775389091649999	-0.0234472393879031	-0.0113776246378637	0.029248953960028	-0.0144672674436346	-0.0213863483453017	-0.0296838933368224	0.0500966564922448	0.0388960219571827	0.0350738785554953	0.000340637613056242	0.0371559568536837	-0.0210916810692911	-0.00699187438727036	-0.0147402555142358	-0.00625513966378065	-0.0153574434278515	-0.00239000930013091	-0.023964594405366	0.0293294869365321	-0.0155498167014395	0.0400439897613003	0.0287780332136721	0.0324878362810386	-0.0302089699959676	-0.00335099244095036	-0.020363811798058	0.0515026664745446	-0.0250155139853214	0.0498574884580638	0.0017822017413707	-0.0155720858512138	-0.0195299954917124	-0.00843771160645849	0.0468294737232944	-0.0194890746167668	0.0411379963216898	-0.00930540061410672	0.0388234697960232	-0.0179304214226508	-0.0111442536403384	-0.000329884954886484	0.0305691449855231	0.00878467759406481	-0.0100884947970308	0.00849646546129602	0.0458951604641541	0.0378482360439742	-0.0152969686890157	-0.0110685126525176	-0.0115543901466053	0.0542970454695645	-0.0136765784089497	-0.00420432696602794	-0.0220403009477888	-0.00563410434276015
IA	-0.00768625487798833	-0.0182584484094059	-0.0201703360427642	0.0282576719518192	-0.00255054474097524	0.0493963255928445	-0.0227194460233797	-0.00889840498628074	0.00278153718143155	-0.014804761690886	-0.0160230049560206	-0.00643741695684748	-0.0237997285701968	0.0272544505178344	-0.0185392448405713	-0.00375926091727083	-0.00595290387565676	-0.0256995703735952	-0.0180494147359721	-0.0219865420490516	-0.0176610647142712	-0.0225589380742691	0.0118196491406229	-0.022742228022022	0.00340055307525022	0.0242136703786583	-0.020119636824695	-0.0231704415497234	0.00602205658039976	-0.0187602000821599	-0.0336533123265574	-0.0275700661774689	0.0329873077530877	0.0339306221416835	-0.0225873259729523	-0.0215793336073785	0.0257739169731992	-0.0268745090688372	0.0106381948048964	-0.0324215044257673	0.028094885621192	-0.0204562232973625	0.0110806536733328	0.00345634830557396	-0.0261373140806988	-0.0147937041670533	0.0298936154998737	-0.0184036786367021	-0.0217954698662907	-0.0320025831232874	0.0472223678603486	0.0347720937975788	0.0351747967531715	-0.00392385884611631	0.0398328276242223	-0.023323664188678	-0.00750018904885893	-0.0151639256286222	-0.0105352456825023	-0.0184020661470082	-0.00472573633045539	-0.0240461194738843	0.0295786316454021	-0.0186096775027344	0.0363805961871297	0.0261974672872662	0.0321148184321377	-0.0335275164557267	-0.00404654616572462	-0.0220223794138071	0.0474345459814797	-0.027029461719548	0.0485395188541098	0.000317226221479925	-0.0170636444555738	-0.022801932806985	-0.0120089326599663	0.0457570475623594	-0.0186490161752858	0.0405843408646042	-0.010792285244164	0.0310427460343796	-0.0218528577848582	-0.0133523512743209	0.00049519492590473	0.0303097814245578	0.00758473789104588	-0.0126149298094633	0.00756107926982487	0.0454320001082782	0.0367426760291396	-0.0190257808307496	-0.0120826852490754	-0.0105528739020465	0.0522049021534522	-0.0164898621162774	-0.00760130757899933	-0.0266692612718991	-0.00790822037329095
KS	0.00401998100589383	-0.00825513598273502	-0.0108877677839286	0.0327152249766976	0.00803383230147195	0.0567118909081612	-0.0148495220330177	-2.90580359636678e-05	0.00813728588257649	-0.0146898658293775	-0.0034133735792021	0.0032536551598177	-0.01597910070088	0.0348650669850736	-0.0164131130632827	0.00518607553154093	0.00479738301832448	-0.018652474600349	-0.0128698412203329	-0.0119775391143982	-0.00845571034199459	-0.019309417244171	0.0246824541081856	-0.0151158490991154	0.0141148196470331	0.0267491322894794	-0.0125392352487754	-0.0139513074630717	0.0151375680985466	-0.0114254051577182	-0.0332259805599711	-0.0201505770093868	0.0365351779049747	0.0423628409392992	-0.0130518134231095	-0.0137911628860433	0.0259822280837328	-0.020624413680821	0.0168363513553524	-0.0270180447275115	0.028843716443123	-0.0144990484394958	0.0199435922226025	0.0148593259447573	-0.0164208074994116	-0.00266248824400603	0.030350948622698	-0.00960865440883015	-0.0174273902707675	-0.023571475254519	0.0552211718313752	0.0423622384302659	0.0436828014815101	0.00532440699934143	0.0465555852544015	-0.014226390857362	0.00139806725614099	-0.00767831966643297	0.00261124926531316	-0.0123039599070038	0.00544737520204952	-0.015656913923748	0.0339009357865484	-0.00954148288059507	0.0411915912389633	0.0294543191490606	0.0374002910790932	-0.0255793100215392	0.00892447382343362	-0.0141284589265454	0.0567926904535375	-0.020923750893444	0.0559543117049776	0.00430206937010339	-0.00758210692879329	-0.0113493369392592	0.00157233594446831	0.0509001076899625	-0.0166599640701111	0.0479716718507437	0.00078871981031316	0.0414124166325294	-0.0131498705648294	-0.00792887090770855	0.0073134772331697	0.0331688561384372	0.0144383644887823	-0.000922295498188957	0.0128250222412342	0.0518568287419806	0.039143350258649	-0.012585249519819	-0.00374920304714515	-0.0023445126695864	0.0601546197354073	-0.00786599584378721	0.00526255319460383	-0.0183808309007736	-1.67744818564795e-05
KY	0.00141561061750235	-0.0036150923433437	-0.0121098125854892	0.0309076878821473	0.00905551224308983	0.0569303268145615	-0.012597936696634	0.00230874454127074	0.0139628279605811	-0.0153943137442406	-9.91162492293283e-05	0.00430923363127711	-0.0138410453878143	0.035671212405891	-0.0127057164292849	0.0091509849979075	0.00660484020501983	-0.0155361610872521	-0.0109960426336774	-0.0108544569249371	-0.00837979758643578	-0.0181756622542747	0.0264257476325541	-0.0121374670537464	0.0139098435155872	0.0292668204540524	-0.00956899302383165	-0.0135206592705554	0.0160996835056253	-0.00893364711296505	-0.0346334569073876	-0.0168170204793867	0.0360734713156323	0.0400208469312287	-0.0120499104832327	-0.00986859259325137	0.0290308090997375	-0.0187997924082153	0.0212452993518493	-0.0237836490100291	0.0275054986761589	-0.0121129819855547	0.0207899205484219	0.0140211888448184	-0.0150816354439338	-0.00267390239320446	0.0289559053978323	-0.0101240331276345	-0.0146434827527224	-0.0225233237400044	0.0557754832784869	0.0443063896743362	0.0436737848945508	0.00835988240037708	0.0477905189605578	-0.0107695576847321	0.00454405812261509	-0.00776736783943909	0.00143071379778671	-0.00726629183829819	0.00664432169078513	-0.0129956711978568	0.037892896999591	-0.00684689867273655	0.0422200371995768	0.0302053801524571	0.0403595460482952	-0.0226211860240982	0.00868850085239256	-0.0128889577537297	0.05948487086372	-0.0193080565192022	0.0555958437049659	0.00421831354506065	-0.00544167207399323	-0.00809794994014016	-0.000460222509824476	0.0552611077762332	-0.0144661137251374	0.0460649976067162	0.000509374236241361	0.0437501736068298	-0.0122831515630909	-0.00693770635608964	0.00715871017723164	0.0389802139461744	0.0172702779345023	-0.0025956204330868	0.0180592515734708	0.054174768621902	0.0406033983297976	-0.011530349815427	-0.00183837036552249	0.00358266759557148	0.0594309473728196	-0.00517424524244952	0.00655514887801928	-0.0179634228163683	0.00428449905558861
LA	-0.0113530825866849	-0.0255271030255924	-0.0253377112141409	0.0305943572039474	-0.00801124414608076	0.050580728005642	-0.0292875990922829	-0.0125061371925272	0.000615288903937805	-0.0199574251551626	-0.0247912714788315	-0.00837284086243152	-0.0298073946212366	0.0293958968536882	-0.0216401500115317	-0.00843616616429065	-0.00885377399652921	-0.0312955771750078	-0.0220235841594414	-0.0301839879314727	-0.0201976345808178	-0.025371982229662	0.00812006076056896	-0.0273863408196029	0.000217580195223312	0.023303969050668	-0.0296241067620273	-0.030059143415462	0.00517612210823348	-0.0247957566007108	-0.0383139227849471	-0.0343391107506971	0.0362211218448869	0.0376294086820431	-0.0310244448428836	-0.028977602245381	0.0291545702380989	-0.034972072240229	0.00925275131448202	-0.0403407561038401	0.0273439148154711	-0.0286040171483759	0.00562614916728493	0.00106993265482095	-0.0326023158689918	-0.0186412021403697	0.0304633989818676	-0.0257907322213123	-0.0286370104589177	-0.0386694936597254	0.0510134875999304	0.0373502496793295	0.0344914579823175	-0.00646107877786158	0.0406044139588389	-0.0307853876284474	-0.0131823649104823	-0.0173994842849859	-0.0133884462751186	-0.0258686425271444	-0.00785664111828362	-0.0306363238786747	0.0291952324469793	-0.0264603772915315	0.0375730220001803	0.029316085534628	0.0310151191667757	-0.0403079509144	-0.012801179338834	-0.0263540682743592	0.0491568866430102	-0.0322330316914391	0.0480907631827807	0.00136130589655006	-0.0230935200506563	-0.0339198837183493	-0.0166507993813145	0.0487680903980601	-0.0214093039310393	0.0408788801221242	-0.0147511173039961	0.0356373697635257	-0.0293662698897431	-0.0146282646476766	-0.00226533498496619	0.0310928554197055	0.00609300899164167	-0.0171300800269107	0.00614350423638791	0.0480723181582618	0.0391134311166412	-0.0247779903988015	-0.0185537847864742	-0.0208433469791232	0.0515277576987914	-0.0201306182836929	-0.0135518531831586	-0.0323880173435545	-0.0125815041591113
MD	-0.0129542060826888	-0.0254612631150678	-0.0244794257464669	0.0266962088966635	-0.00888730723363487	0.0452413592223127	-0.0277575464475846	-0.0120070755975986	-0.00104430066873749	-0.0186442978113286	-0.0227785267805375	-0.00829094026369533	-0.029217085170767	0.0229931721730533	-0.022308962386706	-0.00768555830672412	-0.00939344376110869	-0.0319118018677423	-0.0205270062647554	-0.029560498609874	-0.0214664399594491	-0.0215989193133591	0.00309679111268335	-0.0294658851450412	-0.00128857382828476	0.0187654444398082	-0.0263068962414933	-0.0292463464156271	0.00275244424854749	-0.0244263958094719	-0.0351446734474286	-0.0343550910414564	0.033617040367489	0.0355295557854334	-0.0268649263722139	-0.0270691654008391	0.0239546478273289	-0.032574601334128	0.00600730331751566	-0.0361907264351237	0.0252795398936182	-0.025422869188386	0.00464868187822326	-0.00178035739287444	-0.0296718134278325	-0.0180398223236621	0.030001908984384	-0.0251147684255022	-0.0282426632803561	-0.0361985017752379	0.0462344619075476	0.0323484644283283	0.0315296432345335	-0.00602005500190467	0.0361571868329161	-0.0271064468879397	-0.0157513994633008	-0.0193492687858005	-0.0129681103067488	-0.0244828136007339	-0.0112180912938957	-0.0295708606560152	0.021851042146757	-0.0260035039265878	0.0382962990636211	0.0284274072600955	0.0310098429894523	-0.0394409000267057	-0.00864711158808825	-0.0259796946179497	0.0467874781111421	-0.0324078114010144	0.0449104143218042	-0.000648648527297755	-0.0225681671629175	-0.03237042214115	-0.0151920581223358	0.0463809977455682	-0.0203198549901703	0.0383735138942079	-0.0154825179925235	0.0290088905285695	-0.026527169488274	-0.0178418474360042	-0.00295788542934319	0.0281239217623183	0.00431896790427234	-0.0169304167649736	0.00269197428083116	0.0459003003058019	0.0355267300820506	-0.024228192139294	-0.0169724638289124	-0.0186617155644491	0.0498140514833663	-0.0203131011413208	-0.0123381596733859	-0.0313143812921392	-0.0138905337845532
MA	-0.0254388304162056	-0.0415792943315033	-0.0366391908178897	0.0258847845201909	-0.0259691199306915	0.0368910365783021	-0.0430573020542787	-0.0263012823802023	-0.0132563854250895	-0.0181833893535037	-0.0420054380646551	-0.0221147961286702	-0.0432895730852496	0.0130461736100599	-0.0319346019314597	-0.0194796132785694	-0.0237061806579382	-0.0458178175410921	-0.0316827576533507	-0.0450024107222159	-0.029787999301614	-0.0316827154919346	-0.0164315055805914	-0.0417818639958272	-0.0169258365649137	0.0122504399775648	-0.0414468171147201	-0.0434716781584107	-0.011456020260869	-0.0396052416944352	-0.0346727542173216	-0.0478358706084792	0.0260935863309254	0.0236410535330459	-0.0414371297590769	-0.0412707529976627	0.0224901211048398	-0.0449421879019691	-0.00880539240727753	-0.0469163328626241	0.0233464849389921	-0.0400418914732154	-0.0135268758933908	-0.0178368577531329	-0.0444102968681185	-0.0342832985449585	0.0266954519538623	-0.0385184991984474	-0.0392705380310232	-0.0482648903371449	0.0341481534872609	0.0176174063808096	0.0204454635100762	-0.0232135260422621	0.02105933931847	-0.0423825923968996	-0.0319547372760322	-0.0315059262612497	-0.0271744316660445	-0.0404390979140562	-0.0274984771497687	-0.0432901659103381	0.0112073869636001	-0.0420001642817675	0.032131918986702	0.0240413849584985	0.0188878774094835	-0.0525658823744238	-0.0271937033656035	-0.0375293762582943	0.0314390562420403	-0.0424272188800401	0.03169520918125	-0.00831612543843319	-0.0392127670235041	-0.0485559976887085	-0.0314847874364346	0.0316142630130164	-0.0281937225174646	0.0309860276926816	-0.0299351685685872	0.0174935306191957	-0.0394544486786251	-0.0272898036448286	-0.0130898880545513	0.0230894968546445	-0.00855930945144526	-0.0313592203078286	-0.0125935060697436	0.0329337062153908	0.0286980948854973	-0.0383785754574755	-0.0339846840972227	-0.0370833667298857	0.0359350284722436	-0.0352604747199639	-0.0305607878077373	-0.0409055121939614	-0.0304390930940618
MI	0.00813871129788541	0.00534451800718559	-0.00150509710621635	0.0310442673358096	0.0168596391531932	0.0617726956013516	-0.00683464338554173	0.00425870792425965	0.0157053545329445	-0.0145569267488554	0.00989541224071024	0.0107727793577517	-0.00579547945870984	0.0382407147631853	-0.00708569375744031	0.0133445509819223	0.0133033981289028	-0.00452014878310302	-0.00583588704975963	-0.00310493806855728	-0.00269365002833723	-0.016589445151736	0.0363090455026385	-0.00679088038607054	0.0225048926099528	0.0332532558173734	-0.00256379211669017	-0.00541675035408677	0.0216988666910894	-0.000513098687071158	-0.0310673690644323	-0.0114833021105611	0.0348943362726352	0.0456667000606978	-0.00148069205439012	-0.00501505603900957	0.0276624910446554	-0.00985440193770469	0.0240326576902547	-0.0176233505718257	0.0264027383352502	-0.00467769873396221	0.0307248481187882	0.0228344796566762	-0.00611999616624854	0.00578907894424193	0.0322859664913674	-0.0018118538814231	-0.0096861332904709	-0.0139603381623587	0.0600110554288299	0.0478840224081755	0.0452964186216319	0.0167611355070215	0.0517342259280368	-0.00405175599919796	0.0142183123733899	4.67255752177167e-05	0.00914940735768392	-0.00099682568865259	0.0163930314488328	-0.00458233766578684	0.0413968997988858	0.00456690502334807	0.042685790235512	0.03133400657925	0.0435126899572594	-0.0123380774032684	0.0161067950539693	-0.00601913633547452	0.0623404354332535	-0.0112432410171339	0.057054743060505	0.00993168477875764	0.0016936661759995	0.00320489361582829	0.00855214443552581	0.0549906665123359	-0.011469381390932	0.0482496678694279	0.00629789764439352	0.0480927755018044	-0.00569153766789859	-0.0014562139049385	0.012766925112549	0.0360836114110083	0.0225527919667101	0.00592796752220502	0.0249610313618493	0.0548564436628742	0.0414716026151806	-0.00412924849266324	0.0069031540578212	0.0109432910966882	0.0638488693180123	0.000661559061980022	0.0168281136167889	-0.0126518297935084	0.0121865174102752
MN	-0.00562088127203872	-0.014028324557604	-0.0160092435058636	0.0288526770203793	-0.00171718072564175	0.0491096884493575	-0.0197159034334637	-0.00686802867340594	0.00417388489571639	-0.0156368530699188	-0.0115693899906879	-0.00334365891804984	-0.0214588064071211	0.025397104239349	-0.0173806561087408	-0.000762323903751581	-0.000943242824346003	-0.022875706525264	-0.0164728348417352	-0.019725271887585	-0.0142533953458037	-0.0223376927298351	0.0139557807349793	-0.0198983087565456	0.00411527449555606	0.0222919762905891	-0.0186468620756777	-0.0210981700403537	0.00632066158837995	-0.0162919246714997	-0.0326535208150679	-0.0265145735063106	0.0344249393169905	0.0378311141538449	-0.0206150997429515	-0.0174401009034595	0.0273931698478698	-0.0226642011269907	0.00945908069006359	-0.0284486901451879	0.0248183815877636	-0.0194932305921641	0.0106354250801209	0.00363360311444513	-0.022323132399969	-0.0109237946331541	0.0253490331832314	-0.0165215507244551	-0.0199965075324314	-0.0280232446220863	0.0472507496372187	0.034158044893142	0.0329209513917361	-0.00135673416297042	0.0392465910776191	-0.018035959124191	-0.00564938590942532	-0.0142354582505657	-0.00757330744357314	-0.0162345274699703	-0.00268167613244117	-0.0203141542336345	0.0261902456081419	-0.0164490754959346	0.0379174290501498	0.026307203181987	0.0323659445717629	-0.0284176195662882	-0.00229225327395846	-0.0206872323474594	0.0481045799603795	-0.0248900168567251	0.0465293770394625	0.000703513576583615	-0.0137590090703146	-0.0173199995215851	-0.00999221598087136	0.045757906867104	-0.0169987525518954	0.0384200767052171	-0.00901251235569957	0.0350115467964748	-0.0191363719407816	-0.0102352623927883	0.000355858828400069	0.0291695720596015	0.00731566012898483	-0.0103248510994497	0.00952545274170847	0.0466642458496965	0.0356238998160954	-0.0180653831632742	-0.0116629195179947	-0.00779701215246703	0.0506644137889613	-0.0129926533528827	-0.0038975808871248	-0.0239789597251518	-0.00595499292857211
MS	-0.0174765998096909	-0.0351168048741814	-0.0307675734926597	0.0294848655428664	-0.0164618648362286	0.0454695931507237	-0.0375066797949076	-0.0178121815845514	-0.00559907967367073	-0.0206112253374494	-0.0351683873055611	-0.0124229439784484	-0.0389862410352753	0.0208212791784728	-0.0273962744906277	-0.0123749968995395	-0.0143794085568238	-0.0406436973018089	-0.0269856821522232	-0.0376689883411416	-0.0272386317260645	-0.0297736955877822	-0.00246891729009086	-0.037103408988587	-0.00379309452869012	0.0168807296371877	-0.0345576858272497	-0.037171534163474	-0.00311545539307729	-0.0335666517405248	-0.0357819324669957	-0.0413521493141188	0.0346264212278264	0.0360172733781836	-0.0374149517558577	-0.0370662940348135	0.0281951188260451	-0.0412509554975306	0.000492711315002172	-0.044047850670921	0.0240787422627011	-0.0338937225501779	-0.00274422673378692	-0.00638112862485088	-0.040185608013133	-0.0236684570999386	0.0288743674344468	-0.030575762219238	-0.0338130960439292	-0.0464530297167265	0.0452506549389417	0.0290141995664677	0.0311690615069807	-0.0102086412672649	0.0344013656678114	-0.0350393510920947	-0.0224410096726113	-0.0238869046411406	-0.0191389335929282	-0.0316177919356628	-0.0152322968161196	-0.0353943669629984	0.0234071518393835	-0.0355278207926292	0.0358711573979781	0.0280709108702966	0.029399189813394	-0.050949475679	-0.0181411573079612	-0.0344240780476921	0.0430138164489069	-0.0380690706495425	0.0445993266559817	-0.000926190658643507	-0.0305374094627726	-0.0431622907995649	-0.0251415613673878	0.0452559777135296	-0.0231581644866638	0.0370429653777836	-0.0219278764826368	0.0271039864349717	-0.0333887866100193	-0.0184302204308737	-0.00731438176897574	0.0276454041668895	0.00138694698735438	-0.0244487442958097	-0.000530272242723197	0.0448927068830529	0.036637076059779	-0.0320022712613636	-0.0277845672659276	-0.0295386182148118	0.0504829146057466	-0.0277383639164805	-0.0185586370118066	-0.037497360767469	-0.0189301042627652
MO	-0.0104520256810245	-0.0219329757270111	-0.0210015770627392	0.0282594327803792	-0.00794262498199705	0.0491452066539367	-0.0271506138646996	-0.00832992059915498	0.00415539593950321	-0.0176430663890841	-0.022173469890231	-0.00756849724270777	-0.0273434664949299	0.0253180793315447	-0.02100056836336	-0.00474953938527338	-0.0069686451226904	-0.0279400858119739	-0.0239489325909388	-0.0255066904978844	-0.0191225121481095	-0.02161454158714	0.00747906332201976	-0.0256513671375149	0.00331165695474054	0.0222630451840345	-0.025159907026263	-0.0253897395092775	0.00470343440520866	-0.0223278800616972	-0.0374733261484622	-0.0315907248815311	0.0332389528113315	0.0320157297446794	-0.0260345729887288	-0.0242374275015704	0.0294853856825665	-0.0316183075987785	0.0066921188170176	-0.0358588841670184	0.0238339044183002	-0.0243048865996339	0.00820915590666771	0.00172999961054081	-0.0298104277389106	-0.0148792843522191	0.0278503260296915	-0.0235068868584518	-0.025536486563032	-0.0342480363736943	0.0480770976168519	0.0311214641725525	0.0339764722487353	-0.00467428571787638	0.0370750592610082	-0.0251739530839467	-0.0121121442720922	-0.0164589289718489	-0.0102251364229025	-0.0210986842820319	-0.00810558629340048	-0.0277917128688933	0.0275622487391831	-0.0233744092370728	0.037728931920072	0.0276929974028629	0.0302476508581426	-0.0357161623434731	-0.00954216549772362	-0.0250305237515673	0.046237222446227	-0.0284963578164938	0.0480450957193466	0.000960025327662994	-0.0202717564711107	-0.0284106076074595	-0.0156465679219883	0.0468107360392407	-0.0200399267977757	0.0398176959773068	-0.0138521625605834	0.0359483914220833	-0.0254585891053716	-0.015669998622649	-0.00167355097852211	0.03024803249712	0.00557809428862329	-0.0162634474067844	0.00442601200350787	0.0463943285970094	0.0360716958027652	-0.0215081479061164	-0.0171729029163783	-0.018874353052462	0.0494955532577127	-0.0192498225822645	-0.0106607868083826	-0.0306787385334139	-0.00998808182621009
MT	-4.32603903450036e-05	-0.0072951470717409	-0.0101531361435619	0.0313067557380742	0.00568910127548563	0.0522901848658803	-0.0131292893272946	-0.00199905861433512	0.0103657321279311	-0.0141501548443032	-0.00582182702235473	0.000699099745163861	-0.0159594530287158	0.0294161905423357	-0.0139329085476786	0.00320272276629966	0.00408589951140857	-0.0166852576112672	-0.0111785153003879	-0.0125652151632504	-0.0100974250628731	-0.0174587348926442	0.0209718381855365	-0.0161189482759746	0.00899565307887302	0.023852551750574	-0.0123551413854124	-0.0146600211860232	0.0129927106316145	-0.0110782647661174	-0.0309495784525852	-0.0201203251010788	0.0338575888432455	0.0387247751533838	-0.0115074891462275	-0.0134065612140721	0.0252682908040112	-0.0188549769855186	0.0170450382597853	-0.0244326607919231	0.0244348857395064	-0.0143401672095576	0.0185126210085304	0.0113039896349722	-0.0170132374987451	-0.00418111868095012	0.0288428562978233	-0.0121512125496431	-0.014690355812006	-0.0174914526837881	0.0495691473659869	0.0380232535900373	0.0370184430362756	0.00468834878131488	0.0411919372768848	-0.0138414061354221	0.000996287406056121	-0.00995964388722252	-0.00199976901428206	-0.00997115084435097	0.00248805133451972	-0.0160571507913376	0.031917361052717	-0.00676150095995903	0.0368618848630669	0.0289295650643849	0.0357679362038077	-0.0238410781369834	0.00571921779770373	-0.0157249499384091	0.0527262082814463	-0.0198415906478387	0.0508402320626444	0.00539423361205254	-0.00629839960960322	-0.0121323106334591	-0.0029007266185338	0.048939534003222	-0.0138304034879713	0.042575239481955	-0.00247103939106577	0.0386409639200171	-0.0162790383882641	-0.0100247436793156	0.0029917855057347	0.0309805442170249	0.0138027714318798	-0.00476166000091984	0.0106509520686366	0.0487085959651571	0.037248639289905	-0.0120146431640256	-0.00374611115600678	-0.000702353798391865	0.056187937317535	-0.00909721863554742	0.00407451616549649	-0.0194231737065827	0.00258372741926706
NE	0.000268199214540842	-0.00765224824064274	-0.00935728626103561	0.0318253476636051	0.00477069530380096	0.0571360433798824	-0.0163681440821	6.45159640715394e-05	0.00952781522231729	-0.0167877474358542	-0.00291299466450708	0.00367540229036896	-0.0144342777014191	0.0307952109910391	-0.0124157142180555	0.00529281415719373	0.00447786679998632	-0.0154969865176777	-0.012450609095891	-0.0137563554330188	-0.00674415892220858	-0.0194112565312807	0.0247477727886221	-0.0136493522569597	0.0117846246125079	0.0310342954421446	-0.00994692088990539	-0.0133718447587185	0.0139305259392039	-0.00980797390038311	-0.0327034159966946	-0.0184249460570041	0.0347003682521424	0.0421188936768756	-0.0127814453119673	-0.0126416311625707	0.0273780329380923	-0.0182927979916237	0.0174290278779846	-0.0245647751866234	0.0269398710002798	-0.0138410999260583	0.0185957170301323	0.0130957819548273	-0.0156155802328232	-0.00313209420380492	0.030087059017577	-0.0106030861490083	-0.0159591783406078	-0.0228381715041097	0.053988650825135	0.0396958336471367	0.0386788461570784	0.00780412014218978	0.0444558064740079	-0.0140846141748927	0.000628686485927188	-0.00915178379758688	0.000344795213718847	-0.00868403138700687	0.00558217804884257	-0.014695294318272	0.0366175542225633	-0.00796585632930145	0.038893643545435	0.0298939194464652	0.0380123449910357	-0.0247438222354767	0.00834579960681091	-0.013543431736887	0.0558438157813651	-0.0199943517335258	0.0536561086120469	0.00615649393449703	-0.00996056201290934	-0.00888353106861872	-0.00124322125650032	0.0529431387353383	-0.0152269513927311	0.0404425422728776	-0.0018341157027027	0.0432573239998508	-0.0139128393146487	-0.00623278581026607	0.00556612589942484	0.0345719821853463	0.0151038189254919	-0.0037158098164641	0.0153403902147549	0.0498722247606881	0.0391120388229639	-0.0108106458366188	-0.00578227118541175	-0.00114776444373553	0.057048040673504	-0.00899002927561034	0.00419233260356014	-0.0189403980498254	-0.000198902306376689
NM	-0.0113106135772125	-0.0271857533267215	-0.0254893678743875	0.0303952890625677	-0.00968934386077234	0.0515306562280241	-0.0322886194163335	-0.0142345760494032	-0.000823412390115299	-0.0162136813405123	-0.0266782596983259	-0.0086296838540322	-0.0296858049822532	0.0251790389084844	-0.023291819772986	-0.00838631696112502	-0.0100035757418096	-0.0325802989696991	-0.0219968078009409	-0.0311124948982568	-0.0228242526965088	-0.0250902214131627	0.00318737257184094	-0.0306190190077277	-0.00359625700594431	0.0214798407414747	-0.0283722773216188	-0.0307762411916723	0.000405325907831375	-0.0248142264882098	-0.0366158012283079	-0.0339109058338272	0.0324580596748908	0.0363765753891979	-0.0297901769274857	-0.028611774336991	0.0228971032862765	-0.0363841126544525	0.0085793540400322	-0.0406775908570616	0.0252012088877739	-0.0291819502187324	0.00308268905775283	-0.00166666775794176	-0.0311310190350642	-0.0172658224024571	0.029644280141374	-0.0249867532495418	-0.0283361859206484	-0.037933027061375	0.0464881413708943	0.0323321494503693	0.0333359321327022	-0.00739345046904201	0.0410235716589336	-0.0297687564780711	-0.0153994152742914	-0.0210915235064346	-0.0136238921789014	-0.0245686139019646	-0.0084442552588138	-0.0298482372735472	0.0255019194947573	-0.0273743829154914	0.0384790006112913	0.0301262635912907	0.033672051376641	-0.0414974168477691	-0.0108643489504498	-0.0261937355413143	0.0491781889636475	-0.0355282450882569	0.0493734415301473	0.000733221087616186	-0.0234759459570073	-0.0321055392220506	-0.0184503454809798	0.0472286326079494	-0.0212581981695491	0.0417222941371838	-0.0150178920364888	0.0328646330610713	-0.0268456280373471	-0.0163328158790386	-0.0023635668573609	0.0269312636649114	0.00478884897893539	-0.0180435220529585	0.00326210944236314	0.0452740688735037	0.0367996540668493	-0.0258316012757578	-0.0183525803994677	-0.0207788381938304	0.051885509027412	-0.0210023423057348	-0.0146352723127607	-0.0325951222937309	-0.0147042670146869
