AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
108532.97720448	146813.903878091	63559.8434862088	794392.387567333	93251.3054771413	59673.8991290262	16660.6969727998	208082.208292696	24756.0759451102	215376.590028519	119880.727358551	52417.773289936	56779.9824251101	87273.3497877979	107677.711006111	111318.369934768	99214.3190546619	167657.839110922	77646.0406768357	69031.8458556234	118469.693339957	13970.8595810685	33327.5440017881	45646.2742753882	323913.726710099	204461.634551448	9308.11718136298	212446.397270795	79437.7885577288	57642.0040822732	229520.758228719	101328.524638718	13317.5459285346	135857.929040443	566191.33910093	51637.0398192045	161178.194283822	83384.7622235882	36475.3207927622	85385.9096289768
111344.280858903	148673.936871666	65094.4980119019	818102.077894748	96596.1444950201	62189.1551005358	17254.6202785666	210871.957196307	24424.8199323432	224352.598423305	123416.610536892	54171.1977307192	58078.7820283393	89122.909791936	109510.222918479	114878.44388181	103942.293756813	171250.588146634	80417.0401083728	70569.1434427316	121996.53852048	14412.2176295794	34190.4582543821	46756.0681194578	337125.024764282	209018.376972994	9563.10484212067	217292.274326141	80867.8161050985	59758.6777374395	237326.441348495	103062.59822386	13727.8167285033	139429.021562745	572749.692423207	52861.6211609789	165810.06293883	86876.8202230208	37392.7623266055	89212.6644459822
114056.961968487	150360.27309571	66573.3997396865	841302.792543102	99932.025726412	64731.6503983338	17846.8140530579	213440.344883344	24081.0572650026	233416.273863776	126906.485718248	55920.9991035867	59335.9631770702	90902.3294873051	111212.913370211	118399.647834401	108769.936003878	174759.0339263	83212.7958659889	72033.3931747186	125464.753193947	14855.8710558364	35036.9858343787	47824.6891916622	350458.352696601	213391.763253459	9818.15153989023	222011.036254849	82221.4986321041	61894.2104750584	245101.067975166	104690.672129426	14136.7667002461	142895.010028308	578648.243557207	54055.2661000808	170349.97818804	90447.1139992225	38286.6453506737	93110.3909406457
116657.065457652	151865.241900252	67989.8412909587	863884.508110485	103246.365799088	67293.3162717798	18434.9394318933	215778.0413161	23726.069860099	242541.464428233	130339.241009775	57661.2160232238	60546.7628042382	92605.2681258263	112778.121562052	121867.568983118	113685.076619221	178173.854170549	86026.0275860398	73417.1385878319	128860.743731849	15300.9553019954	35864.5514687587	48846.9326338376	363869.196786315	217563.669279259	10072.7755907641	226587.787753303	83491.600098871	64043.6086530287	252816.862908335	106206.355728805	14543.2604513177	146240.352715934	583866.297030431	55213.9624410008	174779.913182626	94090.2860892187	39153.4842137597	97067.536903992
119131.384077092	153184.414025913	69337.3043663881	885737.801567691	106525.353856218	69865.4518699086	19016.6798433952	217877.183644588	23361.0347713132	251696.177463297	133700.757157289	59386.1250043071	61705.9777944076	94225.1448426283	114198.146243162	125268.138366103	118673.073513592	181484.305598878	88849.8467361748	74713.5106497629	132169.520910314	15746.4950977754	36670.1740444497	49817.8288419807	377313.655169691	221516.019750482	10326.4850067143	231007.232357582	84674.6178534597	66201.2726491355	260444.896795591	107603.342047344	14945.9278458761	149449.269295514	588387.200437858	56333.4995014516	179080.026278393	97800.7908875034	39989.8935291338	101074.807181633
121467.205281312	154313.021550509	70609.5126639522	906758.961124392	109756.271334191	72438.6221451786	19589.5616732431	219728.594315419	22986.986333249	260846.385857235	136979.065240681	61089.1936749949	62809.1731142306	95755.2760569706	115467.088288176	128586.928861309	123718.428791038	184681.45489857	91677.3259520798	75915.6969737539	135376.80266233	16191.4031407641	37450.8836390696	50732.5392959898	390744.978578827	225230.106010664	10578.8015083691	235250.969912871	85765.9939264985	68360.5362068606	267956.438698586	108875.435544182	15343.5444127578	152505.801070884	592194.041558108	57409.9138649754	183231.230963396	101572.0199999	40792.2341164274	105120.23467053
123652.422773377	155247.773554248	71800.4858024018	926832.39780724	112924.722634838	75002.4784503313	20151.0139871263	221329.245075715	22604.9770315995	269955.287123529	140159.801963557	62764.6071719828	63851.9941297781	97189.4757725984	116579.721634811	131807.95254126	128804.072077388	187755.469870669	94500.65461332	77017.7023616995	138467.583322344	16634.6140205235	38203.8725789412	51586.8464747756	404105.185155317	228690.345973873	10829.1347176326	239304.661588724	86761.7045627971	70515.3910525583	275316.519064833	110018.198663415	15734.8636840227	155396.153734297	595276.152964282	58439.5133343947	187214.127522749	105396.834462986	41557.3247573904	109189.751251589
125675.394843685	155985.846899723	72904.3665735657	945860.439532158	116016.864127683	77546.8706426211	20698.5778244006	222673.794911727	22216.2607527961	278985.856586934	143230.933743323	64405.9783921174	64830.4199243804	98522.1866038002	117530.158560564	134917.694126873	133910.686257905	190697.626686762	97311.2762477565	78014.37257629	141428.583738786	17075.0289603937	38926.6161301663	52376.7126786455	417344.285132107	231880.784103394	11076.9282676988	243155.653040477	87657.5260537879	72658.7498035605	282497.027887777	111027.755080272	16118.4527161304	158106.451927485	597629.490946916	59417.8707226184	191011.126780043	109267.073663377	42282.0342696198	113269.754574489
127525.473429648	156526.378753933	73915.9895725183	963747.714155098	119015.873546675	80059.701774614	21229.6867382866	223758.96646031	21821.8427243524	287898.494100933	146180.218292363	66006.3471827054	65740.6144160686	99749.0261239412	118315.211561053	137901.798138823	139018.289790504	193499.093552359	100100.532181032	78900.9868684644	144246.602726456	17511.6245140293	39616.0541973398	53098.0568471386	430401.096004205	234788.164089007	11321.6234887302	246789.238355544	88450.2684252921	74783.2256179622	289464.908491602	111898.438284274	16493.0564788668	160623.671776024	599253.110339878	60341.5795055773	194605.513547863	113173.726125256	42963.2200927224	117344.656129997
129193.22657483	156867.884407941	74830.9649697207	980391.37785653	121908.586010962	82530.0782437822	21741.7846396447	224581.673437452	21422.7999979469	296652.58812444	148994.101889043	67559.4685022969	66579.1157399438	100865.027779857	118932.331748441	140745.42327013	144105.445259427	196151.477300091	102859.349441729	79673.2833772714	146906.962577968	17943.0890145398	40269.6110812484	53747.5765754194	443221.006387061	237398.831649936	11562.5623766361	250192.69861489	89136.9126510482	76882.235581126	296190.361444751	112629.480318135	16857.3053544277	162935.037796507	600140.969215529	61207.5134431824	197978.528858514	117106.753941047	43598.3699150893	121398.563286583
