V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
6703123.42085116	6695384.67140696	6707721.0362543	6694223.988307	6709585.05140674	6707725.53639262	6703148.31941297	6695907.94984893	6703483.70288047	6702274.08648115	6705543.7505541
6772403.09829299	6765299.4883974	6777381.84026621	6764017.74760368	6778832.3132363	6776650.0847715	6772781.35161008	6765374.13180168	6773084.35262245	6771953.21885489	6775375.72278436
6833339.7573978	6826887.37114992	6838684.92247195	6825495.29292903	6839716.98854252	6837198.9290611	6834063.91339592	6826513.63842295	6834337.50589583	6833279.972119	6836849.94964951
6885667.50674338	6879885.06222061	6891359.9315047	6878391.68577509	6891963.73232909	6889129.78077762	6886742.65851504	6879071.50495946	6886973.77515501	6886009.07728412	6889706.48453557
6929177.50244769	6924083.24027733	6935199.49721117	6922486.82532125	6935367.91504067	6932226.74255024	6930592.5695776	6922835.5548647	6930792.85199911	6929915.69554482	6933727.71720392
6963685.45275813	6959318.72742875	6970029.80308342	6957612.65569063	6969766.33329069	6966329.15290178	6965454.82245767	6957638.13528227	6965624.84477719	6964837.43361265	6968749.3011756
6989089.71828589	6985458.58253205	6995733.99901798	6983659.87362765	6995043.32277863	6991319.91749514	6991203.13904137	6983353.45846276	6991343.18068332	6990651.78237092	6994650.34919958
7005322.66236691	7002432.61865714	7012246.46710946	7000543.85091486	7011120.86399531	7007133.85704014	7007770.83104486	6999920.38855428	7007876.18034532	7007281.59637038	7011347.38305919
7012354.50713882	7010208.67592212	7019534.34365733	7008238.8997479	7017989.80076312	7013758.62439635	7015130.85482318	7007308.29606249	7015211.7532032	7014704.2428566	7018822.66853972
7010225.90002699	7008818.72126689	7017626.34408091	7006776.12037093	7015666.45713771	7011219.42922441	7013306.01090568	7005546.17022645	7013367.54136192	7012946.9400239	7017110.07700293
6999007.95462749	6998336.96419408	7006598.09831681	6996220.71126065	7004236.10044444	6999591.98166702	7002375.94648774	6994704.41801061	7002421.98718397	7002089.56566408	7006275.32148155
6978818.98751961	6978865.4411896	6986570.09867786	6976701.23880996	6983823.21169685	6978995.36112996	6982464.38937508	6974903.80734434	6982492.87652713	6982246.59928547	6986441.43042294
6949820.7325591	6950579.50184697	6957713.3631167	6948365.51979525	6954594.76108629	6949612.12318725	6953744.7437878	6946314.36232062	6953747.14387415	6953588.76821738	6957775.29105694
6912238.58297335	6913694.75425682	6920247.91250195	6911439.61356889	6916760.77400484	6911656.5621418	6916414.83862457	6909143.68127104	6916412.26877464	6916326.17452879	6920492.8672303
6866327.04818885	6868464.80775488	6874421.98993378	6866171.70509162	6870587.93287662	6865381.58647019	6870732.36225236	6863642.12842207	6870710.03446938	6870708.68700433	6874835.37326146
6812364.37221764	6815156.49368243	6820512.2133668	6812847.89088534	6816366.90688545	6811073.26612571	6816979.68402306	6810098.04547027	6816947.73366841	6817023.85808744	6821098.45987242
6750682.83412165	6754099.38374705	6758860.22202355	6751778.08277011	6754418.28064559	6749057.90056677	6755480.13429816	6748826.97707647	6755449.11807758	6755605.24313501	6759603.36377904
6681637.79729601	6685648.72309134	6689808.68774928	6683314.51823593	6685097.14788475	6679700.64455362	6686597.01773454	6680189.52170883	6686570.87242717	6686787.3282284	6690704.9243272
6605599.58643219	6610182.82252366	6613741.28651745	6607835.79653759	6608796.31847387	6603367.56157601	6610701.73223831	6604560.64313823	6610679.37612418	6610959.90958526	6614783.54621899
6522974.29328094	6528095.04384482	6531068.19509414	6525753.69762088	6525913.10839139	6520468.32416448	6528207.87423992	6522336.25282586	6528193.16441453	6528533.24444311	6532253.84415386
6434195.34915775	6439813.02227498	6442215.34545531	6437493.71310699	6436864.24602478	6431432.46236676	6439531.96217691	6433939.24320138	6439536.410037	6439932.40597513	6443533.27366724
6339694.80607685	6345776.48201772	6347615.78393271	6343478.01378179	6342088.3771812	6336689.5397514	6345109.89632558	6339816.30496257	6345139.22117273	6345576.10990011	6349057.34791937
6239923.4810882	6246431.05303702	6247723.01946496	6244158.72718009	6242047.615308	6236693.44587867	6245394.16557388	6240402.65270935	6245444.9604084	6245924.92734181	6249269.17494872
6135335.20409546	6142229.1881658	6142986.79496434	6139981.6652034	6137194.4696574	6131900.90739009	6140838.63332252	6136154.63992702	6140905.72311755	6141428.928639	6144637.58757038
6026376.49056959	6033625.95482384	6033869.04505892	6031412.02259497	6027987.37552738	6022762.50748169	6031899.66686219	6027527.49506585	6031993.66819154	6032549.9845417	6035617.38457013
5913511.31214117	5921074.68371243	5920824.24518717	5918912.77768138	5914877.78601253	5909739.60329847	5919036.89086241	5914981.34325487	5919155.10074534	5919745.71031354	5922663.95694287
5797196.28756293	5805044.88641578	5804315.92802893	5802933.53892295	5798326.06635234	5793284.23270928	5802708.68381587	5798954.96211606	5802852.42306498	5803470.06925828	5806235.76031548
5677884.43188806	5685971.11020351	5684790.18949914	5683912.47996975	5678782.04749325	5673841.46223058	5683368.44212744	5679910.63716098	5683531.88384648	5684168.2598998	5686783.61775197
5556004.76614956	5564293.9453092	5562687.25777665	5562296.47351782	5556686.55456134	5551856.70428942	5561436.83458522	5558286.05825526	5561636.67460897	5562286.32890622	5564742.9376032
5431990.22366341	5440442.04716225	5438432.89694249	5438507.89376864	5432456.62871431	5427752.0342432	5437352.45204557	5434508.42561375	5437584.96280663	5438248.72783443	5440548.9814323
5306233.89285124	5314831.29706347	5312446.7473599	5312959.66081983	5306506.55294686	5301936.77621076	5311526.11927545	5308979.87278141	5311790.39637617	5312468.55234856	5314607.58674721
5179150.81628222	5187856.579469	5185122.91630255	5186050.77025435	5179232.21636182	5174798.06611251	5184352.90710184	5182103.46198998	5184648.27872995	5185335.30986565	5187315.37477432
5051111.89738493	5059899.82349529	5056840.73506848	5058162.59057696	5051018.590359	5046727.31318578	5056214.16259668	5054250.21258552	5056548.24068037	5057233.24690914	5059062.72118458
4922475.42683103	4931318.59200649	4927960.30045829	4929649.93595268	4922218.2895413	4918078.53629617	4927472.88127436	4925778.95397735	4927840.43925364	4928527.40398828	4930202.91278978
4793589.46119938	4802451.9981753	4798819.51328123	4800862.02524459	4793175.2280391	4789187.46224915	4798466.79631121	4797035.78439938	4798868.811059	4799557.14194461	4801081.90052463
4664767.10695743	4673628.98531202	4669746.84574713	4672112.85746278	4664214.74956959	4660372.65916376	4669518.97686017	4668343.07728555	4669956.03772948	4670640.81807661	4672019.97909412
4536309.51187543	4545144.37657882	4541038.64982365	4543700.94519148	4535634.74327788	4531932.56002391	4540930.42051678	4539997.22816331	4541401.80758301	4542080.28092352	4543314.00169382
4408498.07026418	4417278.36631781	4412973.64844113	4415913.17399334	4407703.37282252	4404146.42585799	4412977.65218223	4412280.54476045	4413486.99593315	4414156.20405944	4415249.19866427
4281584.98989459	4290297.45339377	4285812.58179619	4289005.8029865	4280681.49034203	4277271.47620182	4285915.87909229	4285451.09356359	4286469.10035635	4287126.02661461	4288084.94762192
4155807.8246282	4164437.02007492	4159787.84900973	4163216.33315544	4154806.62385029	4151542.23492274	4159988.97764737	4159741.56854851	4160580.18571103	4161226.07919056	4162053.15603908
4031380.55296869	4039909.49505987	4035122.64837899	4038761.53937801	4030293.01760074	4027174.21833383	4035412.38210158	4035367.36834473	4036040.87769052	4036674.08650681	4037371.62200521
3908500.14556543	3916914.98402529	3912011.63403134	3915840.02300413	3907338.54280451	3904360.44141216	3912382.76945309	3912531.33042673	3913045.35159512	3913666.30788957	3914236.62147792
3787343.49770414	3795627.39392702	3790630.04812682	3794625.77780717	3786114.35284672	3783279.52294838	3791075.03514027	3791404.02219609	3791775.29453061	3792378.22075226	3792828.98631201
3668067.69688189	3676208.59115234	3671133.90341027	3675282.14458081	3666782.65963313	3664083.82417411	3671647.56132159	3672145.55755155	3672382.05727818	3672970.70150041	3673304.51422108
3550810.68177417	3558796.11550671	3553660.94756154	3557942.53099695	3549476.96147597	3546914.27763513	3554235.00274355	3554894.4860772	3555005.60111268	3555581.01638598	3555800.95544877
3435728.01240013	3443558.39121206	3438371.75382722	3442772.91217442	3434327.43131583	3431920.58792006	3438997.07816584	3439797.97685488	3439780.74207176	3440353.16432397	3440469.87844152
3306462.27159944	3314103.2721183	3308962.70910191	3313348.72756972	3305030.77301141	3302752.92081789	3309618.3623257	3310466.82789059	3310338.04221345	3310893.97667467	3310994.04286979
3181529.28717659	3188980.83914143	3183894.99297104	3188258.65661562	3180071.07566815	3177919.21550307	3184571.83317854	3185466.16139427	3185235.4722921	3185767.50610225	3185861.27295266
3060859.70300206	3068116.75851133	3063095.84894939	3067430.7131872	3059385.16286033	3057352.20585921	3063792.37183906	3064729.79034229	3064402.82020015	3064917.18075054	3064996.29269288
2944383.31646384	2951446.92163547	2946487.79942946	2950791.39755576	2942897.73271063	2940975.26621188	2947207.47270079	2948181.61462001	2947770.51924553	2948263.88874916	2948327.0319133
2832020.53955875	2838891.24142196	2834000.38981245	2838262.51141687	2830526.25468076	2828711.7888375	2834732.83403446	2835744.43155964	2835254.19448131	2835720.65658516	2835771.9134437
2723680.22702056	2730358.42928251	2725540.83076074	2729756.38940601	2722182.02793349	2720473.07276703	2726281.65470659	2727326.01073883	2726765.60723657	2727205.34396938	2727249.24486429
2619268.3808798	2625756.37595857	2621016.05707891	2625178.29020983	2617769.53073339	2616160.24377474	2621761.65440508	2622834.79222565	2622209.77710492	2622624.31985055	2622657.79618181
2518681.60662661	2524980.67859009	2520324.6799794	2524431.20485995	2517186.52774353	2515678.86096398	2521073.10335272	2522171.92758943	2521485.75757888	2521878.34783474	2521902.00487484
2421823.68467087	2427933.15118712	2423363.43196887	2427413.99182999	2420336.74096129	2418924.0185093	2424115.24722602	2425235.39762565	2424496.36948594	2424869.18361935	2424876.90033174
2328590.05186983	2334511.58455543	2330029.96222115	2334020.69786361	2327112.54630685	2325790.34521573	2330779.8463295	2331921.28689249	2331136.53178092	2331484.41856456	2331480.69991366
2238871.83594912	2244610.79945002	2240218.74501265	2244144.19032529	2237409.12731002	2236169.32761582	2240964.02533938	2242124.84024138	2241297.32907676	2241619.64604434	2241609.4960454
2152563.94510589	2158124.06912828	2153820.43997599	2157680.8381023	2151118.18126939	2149957.95240908	2154561.84278598	2155738.08215879	2154874.5882756	2155170.4446489	2155153.19898514
2069558.15131521	2074941.21901526	2070730.17141026	2074522.51197077	2068133.86653902	2067047.04725246	2071465.81823073	2072656.45308879	2071761.13575068	2072031.25370821	2072007.50677353
1989747.80519969	1994959.21708923	1990839.97273658	1994561.92003534	1988345.65348342	1987330.42876665	1991568.64897485	1992768.4020158	1991849.17404075	1992094.31782548	1992063.53848653
1913028.37182539	1918070.02118699	1914043.68337211	1917696.78541514	1911649.36368914	1910701.78130623	1914760.93433002	1915970.93245137	1915031.76564213	1915252.33232204	1915215.60231907
1839294.10099136	1844168.33296274	1840235.23980515	1843816.68989579	1837938.17462265	1837055.04283052	1840942.35289803	1842159.76689214	1841202.3429842	1841399.66480105	1841356.78458054
1768439.73360345	1773151.51366901	1769311.35766641	1772822.01500787	1767110.50782876	1766285.0490482	1770007.89787838	1771228.87354599	1770257.90394475	1770433.01739585	1770383.39849964
1700364.08678009	1704917.51328522	1701168.82720575	1704608.22932879	1699060.63667365	1698294.08856811	1701851.66135995	1703078.09092186	1702096.64845709	1702250.99246299	1702196.14015232
1634968.2472262	1639364.77359374	1635709.17332172	1639076.11034181	1633689.88805048	1632978.68186233	1636377.90008997	1637607.18561971	1636617.49473306	1636750.62766656	1636689.62292167
1572152.98568396	1576396.89528099	1572833.14941238	1576128.1610877	1570899.52109304	1570240.8809157	1573487.71161915	1574717.62439559	1573722.3602761	1573836.01933196	1573768.67112204
1511821.83726943	1515916.69252345	1512443.40420742	1515668.6211623	1510594.65936501	1509985.26378061	1513084.92148026	1514314.29567889	1513316.92259373	1513410.19271268	1513337.13688984
1453879.20014995	1457831.7181546	1454447.26920528	1457601.77594662	1452679.37812656	1452117.348732	1455074.53061552	1456304.27612143	1455305.21078342	1455380.20793331	1455301.55555273
1398235.71571939	1402051.87870864	1398755.24782145	1401838.9506872	1397063.88814623	1396546.42318526	1399366.74333352	1400595.77839319	1399597.44382014	1399653.42170563	1399570.49990456
1344803.89193215	1348486.4849749	1345276.74073393	1348290.94943306	1343659.68499056	1343184.67467539	1345873.6378774	1347098.92224844	1346105.8901207	1346143.02234987	1346055.10737933
1293497.56683887	1297050.36393124	1293926.70643958	1296872.72277387	1292381.34398171	1291946.72565135	1294509.23597267	1295729.38557572	1294741.97719819	1294762.27509871	1294670.61117946
1244234.73752535	1247660.90172235	1244622.6578215	1247500.09949644	1243147.61704068	1242749.15676413	1245189.07494309	1246404.08318963	1245423.63782525	1245428.25237495	1245333.11246673
1196934.19892309	1200238.20626708	1197284.24568524	1200094.17416903	1195875.81053656	1195512.60494917	1197834.10895124	1199042.81266025	1198070.89798304	1198059.72272506	1197963.27267592
1151519.27580857	1154705.39585249	1151832.08309475	1154575.63241148	1150487.73231689	1150158.66578478	1152366.74061118	1153568.24948627	1152606.62080876	1152579.92726019	1152482.07525131
1107914.78564793	1110986.61547105	1108192.3122341	1110869.37558454	1106908.24741578	1106613.56678796	1108711.48470615	1109905.40360689	1108954.8024497	1108914.88230864	1108812.72622219
1066048.48053012	1069009.43309161	1066293.0769401	1068904.63220154	1065067.92761342	1064803.94258842	1066796.30312199	1067981.15956269	1067043.40584009	1066990.75004815	1066885.06782934
1025850.3146651	1028704.11680793	1026064.42005987	1028611.98312454	1024894.99714847	1024660.07909647	1026552.90457841	1027727.5141376	1026802.16424573	1026737.93516066	1026629.31173139
987252.780512331	990004.747965456	987438.372830177	989923.172241138	986323.650514366	986115.106980865	987912.810336884	989077.529542152	988165.333366448	988089.939164281	987977.793463579
950192.820744601	952844.82547934	950351.139308223	952773.863989166	949288.730292733	949105.345934695	950810.868087604	951964.358808615	951067.581840173	950981.721004071	950866.693019539
914607.112711171	917162.308218779	914740.546060404	917102.08165258	913728.073591713	913568.376516177	915185.495629218	916328.605925956	915446.721903065	915350.542656979	915233.355934107
880435.789070454	882898.916333188	880546.612120162	882848.251018618	879581.833977575	879444.733688264	880975.96273614	882107.440461122	881241.263337289	881136.426003964	881016.940116377
847622.844287505	849995.774544413	847712.131720315	849954.523211697	846792.841261042	846676.8866967	848126.317619402	849245.404276199	848395.350557843	848282.562148457	848160.116824843
816111.192343307	818397.971592105	816181.080057613	818366.408574093	815305.201383289	815209.622586583	816581.729487027	817687.276429835	816854.396467083	816734.019898922	816609.413614855
785849.773599771	788052.786131275	785901.555126263	788029.743511794	785067.205602492	784989.7876423	786288.015156769	787381.03978955	786564.522183405	786437.751185366	786310.085691498
756787.072854874	758910.088613685	756821.912831661	758894.668712868	756027.518627588	755967.121710116	757195.043754396	758274.688272687	757474.628484051	757342.242408066	757211.612464477
728874.40887882	730919.690236668	728893.657906767	730912.178581697	728137.892428773	728093.220551355	729253.166666416	730319.826856849	729536.220393428	729400.137865375	729266.120395871
702065.510915019	704035.662082074	702070.627589182	704035.12176475	701350.429519493	701321.316807171	702416.297691213	703469.402562422	702702.673305855	702561.35748866	702425.347531263
676315.227368631	678212.917566562	676306.333746962	678219.022836261	675621.093848133	675606.865215037	676639.472928412	677678.791447067	676928.617232069	676782.701992146	676645.290529205
651580.626769757	653408.208869463	651558.778323743	653420.581768148	650907.616840869	650906.208356481	651879.694716151	652904.72061542	652171.867544801	652021.221339197	651882.467151447
627820.476273532	629580.244786036	627786.683705378	629599.001771195	627167.487695907	627178.029908445	628095.387725269	629106.690599986	628390.420133297	628236.162571605	628095.596303454
604995.066415305	606689.324125666	604950.659551953	606714.481447589	604362.163573014	604383.274275939	605247.477960887	606244.56961828	605545.354549924	605387.508073949	605245.79256523
583066.402089023	584698.169473218	583012.111256649	584728.961180756	582452.767153576	582484.328632369	583297.617786264	584280.318082864	583598.899576686	583438.275884564	583294.095245261
561998.895025582	563570.13359432	561935.502557883	563605.993794644	561403.617352732	561445.40400174	562209.666337819	563177.796886201	562513.475431097	562351.017277411	562204.662908073
541757.470818621	543270.207157096	541685.376208875	543310.942684861	541180.257050137	541230.888099096	541948.546547986	542902.668366835	542254.42928542	542090.345770646	541942.613397513
522308.26343634	523765.244348795	522228.828212509	523810.606713759	521748.67607496	521807.862170226	522481.547400358	523421.542638058	522788.957548514	522623.739000712	522474.476665558
503619.952602034	505023.547715486	503533.649312393	505072.4911459	503077.428601392	503144.311058832	503776.500820299	504701.571434923	504085.143941329	503918.897620633	503768.157776787
485662.14190359	487013.519084733	485569.17954962	487065.893324544	485135.814396412	485210.06128784	485802.086049411	486712.849750931	486112.246917138	485945.534700487	485793.023951332
468404.52720056	469706.211474522	468306.067226426	469762.249479521	467894.447150578	467975.235145203	468529.803652272	469425.796592528	468840.653220797	468674.230571913	468519.726412579
451819.9064544	453073.355448746	451716.021947765	453132.936521356	451325.196171067	451412.693028245	451930.615018321	452812.318121595	452242.546509903	452076.01625275	451920.509746015
435881.137657619	437088.249007906	435772.410471642	437150.935401008	435401.073400044	435494.503620087	435978.085373238	436845.294760108	436290.742286754	436124.328710852	435968.113227391
420562.159085069	421724.784686748	420449.625322093	421790.22959676	420096.63651177	420195.686728893	420646.177667049	421499.078404444	420959.466331183	420793.716637154	420636.24511106
405838.699703167	406958.400427233	405722.021219422	407026.067974252	405386.946172181	405490.650972914	405910.612008298	406748.673581483	406223.779946852	406058.981963177	405900.167324861
391686.473868569	392764.840351629	391566.220869886	392835.169178485	391248.308428494	391356.264866809	391747.116059548	392570.57884242	392060.053090482	391896.650934815	391736.224162274
378083.140576657	379121.414869474	377959.424425279	379194.195586124	377657.635177054	377769.757940179	378132.726865824	378942.01401173	378445.470744712	378283.825039341	378122.00114137
365006.200145062	366006.244308104	364880.1741646	366081.461296286	364593.47322971	364709.429402486	365046.215697586	365841.198873145	365358.429872122	365198.425296227	365035.55085382
352435.389950005	353398.903121487	352306.937588099	353475.706377331	352035.00023299	352154.338813906	352466.245228529	353246.830419048	352777.83388394	352619.314084362	352455.826275054
340350.312447723	341278.74960632	340220.11540717	341357.12407605	339962.06590902	340084.275716706	340372.492033813	341139.396738836	340683.290077037	340526.396990306	340362.385016515
328731.961243817	329626.527889609	328600.43676879	329706.598673301	328355.367970118	328480.310527915	328746.107745696	329499.290290536	329055.730504961	328900.496099798	328736.112031996
317561.714665995	318423.830687725	317429.255221856	318505.433491077	317196.568301427	317323.731327846	317568.554571816	318308.164999425	317876.657338686	317723.598657942	317558.571315255
306822.221257507	307652.763068794	306688.762427117	307735.752237482	306468.04179171	306596.982574084	306822.235966187	307548.104110418	307128.422287706	306977.522501735	306812.064948094
296496.319469238	297296.430282178	296362.111609478	297380.643050196	296152.567729469	296283.218635678	296489.73636992	297202.005716544	296794.163384479	296645.441443448	296479.68855512
286567.747839839	287338.640850708	286432.908492337	287423.80084955	286234.021989498	286366.429721669	286554.863377367	287254.129653721	286857.555834636	286711.298614777	286545.369771275
277020.874736188	277763.686680901	276885.59983421	277849.75210356	276697.029749468	276830.741940876	277002.158870157	277688.705521187	277302.851554167	277158.938006933	276992.959064236
267840.519388076	268556.646244297	267704.968736546	268643.228922189	267526.146212407	267661.204519655	267816.502205601	268490.447409477	268115.141156172	267973.642543968	267807.538961905
259012.629494154	259702.77869898	258876.880058375	259789.743356159	258707.420167199	258843.2121641	258983.486377712	259645.143489831	259279.900722578	259140.949726016	258974.78179133
250523.278742602	251188.362681569	250387.414477258	251275.912534112	250226.763251613	250363.17592235	250489.420827681	251138.724658227	250783.46430405	250647.114931521	250480.839384154
242359.181202587	243000.079515849	242223.52242238	243088.309273855	242071.080612912	242208.119893046	242321.196546184	242958.126792465	242612.498158764	242478.806798228	242312.426318733
234507.425551863	235125.396229573	234372.129607107	235213.936047571	234227.663065022	234365.099451497	234465.892751105	235090.513917212	234754.236364994	234623.26802625	234456.912203629
226956.061122667	227551.871352574	226821.181412142	227640.880506029	226684.278777967	226822.212068323	226911.055404632	227523.837251098	227196.590486565	227068.400043536	226902.038394272
219693.384439177	220267.943103854	219559.062758298	220356.965279914	219429.264640696	219567.592902828	219645.073959117	220246.352162698	219927.814315775	219802.180457037	219636.022964013
212708.225165951	213262.286364259	212574.379432932	213351.371856648	212451.635430404	212589.863739888	212656.85055484	213246.729243451	212936.447080469	212813.54391289	212647.64864491
205989.757541206	206524.009499563	205856.247906339	206612.968214767	205740.358482345	205878.189818285	205935.501120953	206514.019285311	206211.860603746	206091.625820401	205926.205276577
199527.509498551	200042.665262693	199394.542119476	200131.611541313	199284.985546858	199422.543688165	199470.581132459	200038.06561558	199743.8509119	199626.129467589	199461.22903291
193311.428542433	193808.368090894	193179.114229384	193897.09605956	193075.584362145	193212.917698871	193252.174469724	193809.192579813	193522.121280808	193407.298090223	193242.651387145
187332.08573373	187811.501845772	187200.61064606	187900.104847244	187102.727572841	187239.745169461	187270.672955734	187816.997819962	187537.413452571	187425.252014689	187260.974879759
181580.384002291	182042.653566151	181449.64239843	182131.39967928	181357.148944262	181493.92075383	181516.966063962	182052.886918744	181780.435814754	181670.891536617	181507.135846244
176047.473880073	176493.362546331	175917.750531356	176582.123055841	175830.295873146	175966.63638617	175982.133450217	176508.121133295	176242.605787863	176135.543073336	175972.331376946
170724.963708618	171155.101823984	170595.885444137	171243.607534264	170513.53146855	170649.211902958	170657.801541244	171174.229360642	170915.273472033	170810.557871975	170647.968503113
165604.574596533	166019.591690358	165476.45658357	166108.09382271	165398.849570857	165533.912627749	165535.928875574	166042.535273789	165790.062357766	165688.056099882	165525.877153721
160678.669121515	161079.243339393	160551.649994003	161167.336958648	160478.432719306	160612.719688642	160608.771246672	161105.774606308	160859.502313072	160760.210467934	160598.429702793
155939.62420387	156326.447719301	155813.611576651	156414.171647606	155744.865042488	155878.302863465	155868.873601767	156356.647857795	156116.036907894	156019.232833262	155858.050985026
151380.377952788	151754.031728972	151255.311181857	151841.221279173	151190.814356165	151323.334267637	151308.768297385	151787.322122937	151552.400736923	151458.107386844	151297.600044831
146994.197851829	147354.995171745	146870.026222551	147441.627035637	146809.435354991	146941.148272104	146921.536123536	147391.371435388	147161.81781393	147069.781977094	146910.230798984
142774.180247793	143122.68118357	142650.990458315	143208.634377538	142594.119522137	142724.996271896	142700.640597046	143162.025795117	142937.621042857	142847.844746155	142689.158768916
138714.033226669	139050.624192058	138591.852940172	139136.117040963	138538.47114037	138668.734339141	138639.665934681	139092.729735095	138873.452818351	138785.983063682	138628.04343337
134807.762624829	135132.848860209	134686.602809137	135217.809155607	134636.542488672	134765.921273944	134732.667936213	135177.494890958	134963.187851593	134878.010565446	134720.835627203
131049.515382763	131363.655558461	130929.275106363	131447.883763575	130882.546424877	131010.892310181	130973.780430963	131410.632937962	131200.9602135	131117.944273135	130961.685064635
127433.471569076	127737.155510529	127314.381116833	127820.781623961	127270.802899841	127398.076381181	127357.324393614	127786.304892037	127581.095379817	127500.460858326	127344.96962057
123954.349242808	124247.83557431	123836.313366655	124330.886628053	123795.678353999	123922.034657294	123877.837725503	124299.168285547	124098.269096881	124019.880865506	123865.175796849
120607.105289766	120890.834391822	120490.226265948	120973.196267844	120452.27371625	120577.56065858	120530.385158896	120944.243412713	120747.243295213	120671.074560274	120517.239108604
117386.750284029	117661.021712144	117270.81105232	117742.677073663	117235.599701778	117359.847349694	117309.638180879	117716.37139359	117523.183556113	117449.054537427	117296.179458238
114288.277748815	114553.486615862	114173.267352469	114634.47574849	114140.757614081	114264.079034632	114210.964858308	114610.730256992	114421.239122812	114349.092500715	114197.178020823
111307.215187715	111563.784049731	111193.212434151	111644.067541583	111163.134275038	111285.47902504	111229.765672282	111622.761710201	111436.775302073	111366.660302127	111215.642512167
