V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
6355124.7472258	6351026.93914805	6357704.19806123	6349344.11768765	6360730.74977433	6358431.1794635	6358256.60877909	6347814.49419356	6360076.37163649	6360325.19604993	6365158.16681674
6437444.94367212	6433489.77318904	6440174.77214094	6431618.04440988	6443246.83562511	6440243.75722382	6440702.33943538	6430049.65238138	6442119.97943105	6442326.21810506	6447848.92680622
6513212.00678003	6509408.7305967	6516081.5103769	6507350.31117636	6519190.9424822	6515495.78495774	6516582.06398582	6505752.69402772	6517587.23564725	6517743.95719774	6523940.11378756
6582072.21012045	6578425.60528482	6585072.88344389	6576193.06910048	6588214.24176039	6583827.67034544	6585540.79054577	6574581.99073024	6586123.98777078	6586227.76583334	6593082.0734685
6643694.38466889	6640216.13726363	6646814.56132264	6637822.85752837	6649977.71416697	6644923.44990666	6647254.93688806	6636198.80834715	6647412.771084	6647455.52150658	6654938.45172927
6697771.95183419	6694476.7088606	6701006.91470449	6691930.00150534	6704177.11135705	6698479.13242813	6701405.65304364	6690304.90442492	6701138.14872685	6701118.82868267	6709206.50165192
6744042.52631945	6740943.55276739	6747392.78215619	6738247.70649512	6750544.57203292	6744220.54857683	6747734.77170396	6736633.65250031	6747036.57994637	6746962.96265069	6755616.85625899
6782265.09578671	6779366.40980965	6785716.88268965	6776537.53602244	6788843.70180842	6781923.15499704	6786009.49862317	6774944.98388782	6784883.55443283	6784750.30385566	6793929.01891158
6812250.37369585	6809551.49371181	6815789.20835975	6806617.74741537	6818869.37055152	6811388.54535098	6816031.63244694	6805047.43663386	6814483.52101493	6814288.01306738	6823945.28708256
6833849.46277847	6831348.09802424	6837460.6410737	6828313.74980496	6840479.82052817	6832454.9898982	6837645.1787085	6826783.23409851	6835680.32225335	6835411.66854748	6845510.90601597
6846934.29044008	6844642.43480896	6850615.71131357	6841513.22847113	6853551.92930905	6845022.27110487	6850728.75860042	6840035.06456848	6848360.65460009	6848014.69614318	6858500.90815738
6851438.87882118	6849358.00115678	6855190.04892333	6846150.84402937	6858008.72859021	6849020.41600574	6855227.3015081	6844727.70135454	6852455.34437925	6852033.16604033	6862865.32823127
6847331.82433937	6845476.15188063	6851140.68920464	6842197.4634148	6853833.10991043	6844419.97474176	6851104.02329471	6840841.09847239	6847939.28917973	6847442.74606188	6858573.54947198
6834635.44909707	6833008.90491092	6838494.06069188	6829676.9171968	6841035.82107358	6831251.79689241	6838382.06607297	6828393.93659032	6834843.71279739	6834276.15834688	6845644.41360477
6813422.38578473	6812022.76462719	6817322.05829325	6808646.07980177	6819702.22063022	6809573.9477738	6817131.05354856	6807453.45578065	6813244.10630604	6812583.98737296	6824148.29324142
6783803.53667795	6782624.51572993	6787732.92444166	6779221.18318938	6789926.22271288	6779496.53338065	6787452.43835888	6778120.7123599	6783236.79017724	6782489.12422545	6794209.87014612
6745924.10284267	6744960.97499318	6749885.01303285	6741555.02579852	6751871.17312778	6741184.92533498	6749511.19412819	6740544.25365913	6744981.78062183	6744144.32369712	6755962.76403708
6699982.55789357	6699242.29108177	6703965.95209254	6695828.82626879	6705730.56445976	6694826.55379557	6703502.88137173	6694918.52915248	6698676.8635594	6697748.52064039	6709617.21885299
6646222.24855357	6645696.61776715	6650225.12233266	6642284.62103072	6651741.30456031	6640667.32489171	6649658.04016474	6641487.16157351	6644556.40705093	6643535.79631541	6655413.96019812
6584904.6837038	6584597.24227185	6588926.6738821	6581204.33829449	6590186.15020022	6578979.70293065	6588255.81685517	6580516.35009568	6582902.90307814	6581794.42664777	6593639.61930472
6516352.07680076	6516242.76275316	6520376.09298419	6512883.67852633	6521364.0728586	6510076.90569754	6519605.15254774	6512308.42336594	6514025.09960894	6512823.26540702	6524595.01488233
6440895.92224776	6440980.37979791	6444914.1203973	6437664.23809001	6445623.89529961	6434288.73375975	6444039.73084528	6437201.01159777	6438263.9446562	6436973.25093669	6448625.77366011
6358899.86838075	6359185.74186188	6362907.93284417	6355910.37996063	6363340.1140067	6351989.31101329	6361931.81601007	6355557.13111833	6355980.57159913	6354612.03116163	6366107.5248657
6270763.58264721	6271229.56298077	6274753.5045822	6268012.89742375	6274902.85267185	6263567.68990868	6273673.47157439	6267773.65212523	6267565.71205747	6266124.68690743	6277437.1517215
6176882.32868447	6177520.8672867	6180861.51696752	6174379.95932647	6180715.22479213	6169440.24760502	6179668.24818765	6174255.92433977	6173422.21610324	6171921.51243391	6183015.15715214
6077691.45835268	6078493.36732691	6081648.42519348	6075428.62592517	6081214.39552075	6070025.62563084	6080345.52301182	6075416.91981971	6073995.54516797	6072430.99492558	6083281.54873791
5973625.28585942	5974588.49121143	5977552.7120088	5971605.30531732	5976834.54108314	5965756.53529072	5976150.38134279	5971703.16977976	5969722.40386607	5968092.48986344	5978688.4055388
5865129.61021506	5866243.17541839	5869019.52218481	5863345.06947582	5868030.46965375	5857088.9816601	5867529.45280524	5863551.98021041	5861042.51163839	5859358.62482815	5869665.79591436
5752656.82056687	5753917.26242863	5756503.49675027	5751109.90617866	5755257.45864124	5744473.46152418	5754924.66737536	5751420.55286738	5748412.65506617	5746678.37670517	5756678.69135865
5636660.77714915	5638047.44512656	5640456.78359761	5635338.21819292	5638963.61854094	5628354.08334149	5638792.00375005	5635747.18403935	5632268.62126135	5630493.97132045	5640182.10442236
5517583.16509565	5519091.1497929	5521323.36350929	5516481.88313376	5519585.99981278	5509178.42728631	5519579.22982263	5516981.21338022	5513060.83678923	5511249.88255887	5520623.89700508
5395861.3700337	5397476.78541041	5399537.10351953	5394972.09209039	5397576.61208876	5387380.55654665	5397720.46288515	5395558.95819004	5391236.55755795	5389391.01355235	5398435.95416512
5271933.51316061	5273644.46362518	5275535.61025064	5271248.03978842	5273367.76235412	5263400.96960354	5273654.61480743	5271914.81575715	5267222.99238505	5265355.03586739	5274062.02865268
5146211.06155914	5148012.82475275	5149744.46805658	5145731.14563455	5147378.10617882	5137652.7445036	5147809.62584701	5146470.6265213	5141438.34515155	5139553.64440686	5147920.1948997
5019107.96171781	5020990.26938281	5022565.21223317	5018819.00120074	5020022.93532881	5010542.46872591	5020585.27176986	5019626.24686245	5014290.42672829	5012395.14156966	5020415.99330326
4891016.06720327	4892971.42197767	4894391.5301657	4890903.5345436	4891682.21168359	4882461.93100524	4892372.2442038	4891772.07945135	4886170.08265025	4884271.58627614	4891940.69774742
4762310.34731951	4764324.94442993	4765598.33770724	4762365.15271489	4762736.84298205	4753781.36413862	4763540.83526753	4763285.32134959	4757444.75261908	4755545.10324592	4762870.79613821
4633328.59105213	4635399.73753675	4636528.07381098	4633547.21608361	4633545.24555648	4624849.96715251	4634447.38178786	4634513.81939263	4628467.83225252	4626571.7304931	4633558.18136006
4504414.05476975	4506532.32814518	4507522.69998175	4504785.83133198	4504428.68819148	4496003.54047041	4505420.93874421	4505794.1784248	4499573.21904508	4497686.15873944	4504337.5780869
4375873.80811321	4378032.97558884	4378887.69651786	4376392.41187374	4375704.25259547	4367552.17854658	4376778.88954885	4377439.45476711	4371073.46545292	4369199.36859242	4375524.49645218
4248008.3160454	4250201.5381006	4250921.2791808	4248657.00010984	4247666.51580218	4239783.74528679	4248810.66307569	4249736.32329851	4243250.16582436	4241401.18799579	4247403.80211812
4121079.91217261	4123302.28749452	4123894.3711419	4121852.87523764	4120577.84640329	4112971.33431961	4121787.47448401	4122964.43899815	4116381.78048687	4114558.81340985	4120245.4209568
3995321.74266787	3997562.75589706	3998037.04466512	3996211.87257965	3994671.51966405	3987332.29073138	3995934.5089657	3997341.98339252	3990696.38178546	3988897.07136892	3994275.78318051
3870981.06294852	3873232.12256655	3873592.57418679	3871973.72854524	3870200.16535057	3863125.46856484	3871503.25304103	3873123.57531684	3866436.35552281	3864665.24782676	3869745.71011614
3748260.95377613	3750517.1843261	3750768.06064263	3749351.79632085	3747357.86300058	3740551.63281098	3748694.23306784	3750514.12054068	3743804.08722759	3742062.31034434	3746859.68257823
3627346.28072946	3629602.31652964	3629752.57041713	3628521.81841325	3626335.2099042	3619793.74175148	3627696.47655116	3629695.4771012	3622983.47774435	3621280.08558808	3625799.02529758
3508402.22797186	3510654.42844296	3510707.85040647	3509654.51536174	3507293.43502357	3501012.23489204	3508675.07362489	3510833.99357851	3504141.60911784	3502473.68106459	3506729.27797033
3391577.1322748	3393818.20928099	3393779.42449032	3392893.71116793	3390381.33024764	3384355.05605967	3391774.17043068	3394075.60622045	3387418.51555668	3385791.44622829	3389792.01550406
3276991.8775531	3279219.98701994	3279090.89227368	3278368.63296098	3275719.15067905	3269943.85194282	3277117.27032187	3279549.03260788	3272942.28340953	3271358.8860892	3275114.86631027
3164757.39864643	3166971.85061885	3166757.326898	3166188.87723986	3163418.9181174	3157888.17367577	3164820.06333833	3167362.27366078	3160823.25915056	3159281.37267989	3162808.07259944
3054969.60895494	3057161.18604544	3056869.0790896	3056447.69135662	3053576.09077813	3048283.94639515	3054975.32648499	3057612.25932553	3051152.82980518	3049656.83873979	3052959.37849334
2947703.2616892	2949871.05091752	2949502.85738835	2949220.9189306	2946264.51073255	2941201.48985077	2947652.08573731	2950373.16826942	2944003.01656311	2942555.58199398	2945642.77794644
2843024.18854491	2845164.23874066	2844727.52255101	2844572.64810327	2841546.10802431	2836705.33869272	2842920.21919039	2845708.86229191	2839441.81249275	2838041.06376859	2840923.72534871
2740978.55043173	2743087.2061362	2742581.67470135	2742554.38290356	2739468.18492948	2734845.67201693	2740822.18497538	2743673.21821201	2737515.07813142	2736162.06373806	2738851.85116843
2641601.95041877	2643677.13344095	2643109.14202399	2643198.65260167	2640066.87111119	2635656.53045291	2641398.47825421	2644298.56886039	2638259.4436823	2636952.22620863	2639460.77242373
2544918.38832801	2546958.59247418	2546333.86756149	2546531.50302034	2543366.26129971	2539161.88892255	2544673.06608725	2547611.69156985	2541698.06246199	2540435.37803332	2542771.38984107
2450943.73985079	2452945.15463659	2452268.44413477	2452570.12774168	2449380.0213511	2445375.02609677	2450659.25959298	2453624.03522894	2447845.51982882	2446625.66962158	2448798.08915555
2359683.34583932	2361643.14426438	2360921.56556633	2361317.15729304	2358111.28637624	2354296.52987898	2359363.73617122	2362343.5575855	2356702.24068591	2355529.09356483	2357545.32253742
2271128.59893922	2273047.99337555	2272280.43566138	2272766.83520623	2269556.36931207	2265925.00736387	2270777.92647706	2273764.7136357	2268266.48921132	2267140.09581755	2269009.47327452
2185269.49169124	2187146.13797644	2186337.70749416	2186906.09549697	2183698.7823084	2180246.59671383	2184889.93908974	2187877.87778012	2182522.64481163	2181442.0071914	2183171.80135603
2102082.44674041	2103917.91083625	2103072.7378667	2103718.26229058	2100521.30334555	2097239.7432923	2101679.24046971	2104660.06171357	2099452.29533788	2098414.94094127	2100013.75464587
2021545.53188272	2023338.95535361	2022460.70410761	2023174.52150631	2019995.29206094	2016878.98577577	2021121.40382879	2024089.25429177	2019028.2456574	2018035.07898029	2019507.88851698
1943625.31385127	1945375.46826459	1944468.38757094	1945242.49749832	1942088.10913846	1939130.39459955	1943180.99182706	1946129.73630349	1941216.19338811	1940267.12794582	1941624.01260217
1868285.14333739	1869989.92629293	1869056.85951117	1869886.91445907	1866763.34896916	1863960.04230819	1867823.59263185	1870744.96794913	1865982.00805765	1865076.06780626	1866321.98920738
1795482.26415955	1797143.24044326	1796186.04545439	1797069.0253683	1793980.11217145	1791322.72388463	1795005.42455393	1797898.57032159	1793283.65637449	1792418.99737131	1793561.57208685
1725170.93987197	1726789.66839033	1725811.12537525	1726741.4183779	1723691.79826924	1721174.55693963	1724682.22967241	1727542.55713756	1723074.90790038	1722250.86631416	1723294.96536551
1657303.71438801	1658879.58522775	1657882.69936232	1658855.26578844	1655849.38743443	1653465.41416195	1656804.83257865	1659627.0694596	1655307.08168995	1654524.0023055	1655474.45761036
1591829.1232006	1593361.5271016	1592349.81706897	1593359.4746273	1590401.25861911	1588145.52109813	1591320.92770555	1594102.2428408	1589928.51304624	1589186.55809408	1590047.85861752
1528694.71151984	1530181.59683882	1529159.09563605	1530201.06745798	1527292.0183667	1525161.27031495	1528179.43480804	1530913.94191051	1526886.99356569	1526182.35014912	1526961.92555115
1467843.57974848	1469285.91993277	1468254.50356861	1469324.50295457	1466468.77423683	1464455.93402332	1467323.45015368	1470009.58603346	1466125.3512643	1465455.96820894	1466160.40880749
1409218.70197109	1410617.18519591	1409580.54667388	1410672.60238915	1407873.0265845	1405973.48865703	1408696.588155	1411331.18226894	1407586.64998967	1406952.42633059	1407585.86704376
1352762.40584223	1354118.01976508	1353079.56729782	1354189.81724167	1351446.99086005	1349654.46410391	1352237.26238212	1354820.42260454	1351214.05225614	1350612.55452582	1351180.26733976
1298416.67986745	1299730.09028262	1298688.52360978	1299816.5912983	1297131.50855459	1295440.71533664	1297890.89235481	1300419.82177649	1296949.98862691	1296378.39992063	1296883.77557126
1246121.28150432	1247393.00037314	1246350.95636809	1247493.84925199	1244867.43476501	1243273.78285151	1245596.66952691	1248071.23705081	1244733.92004546	1244192.14798144	1244637.94892211
1195817.05004529	1197047.50020956	1196008.26227361	1197161.7165338	1194594.85394215	1193095.08173384	1195294.81759895	1197712.35429251	1194504.36597151	1193991.2748053	1194383.3047221
1147444.3641222	1148635.51674197	1147599.14390234	1148761.14830001	1146254.46602167	1144843.159719	1146925.51091543	1149285.86554188	1146202.48816037	1145718.80035964	1146059.64656044
1100943.62322593	1102096.85005528	1101065.393454	1102232.0789235	1099786.25121615	1098459.57614846	1100429.5580055	1102732.69431277	1099770.48169146	1099313.7224025	1099607.05850224
1056256.85293813	1057372.30726119	1056346.38045732	1057516.43782473	1055131.06432107	1053885.159685	1055747.53770016	1057993.40244641	1055150.55174305	1054718.81111365	1054967.85953164
1013325.28956092	1014403.477364	1013384.83603652	1014555.67311838	1012231.01991543	1011062.29805425	1012821.53956978	1015009.95455099	1012282.16269678	1011875.55131609	1012083.27393282
972091.155266114	973133.175181113	972122.963926361	973292.096444232	971027.963833465	969932.196663905	971594.348453531	973724.686760965	971108.26983208	970725.291787716	970894.711754198
932498.900328127	933504.702068154	932504.208686534	933669.191100585	931465.054320742	930438.859056143	932007.330521801	934080.637979944	931571.922778535	931212.230605395	931345.831175916
894490.140014626	895461.709561333	894471.599110344	895631.23018547	893486.197579475	892526.591856479	894005.566255564	896021.472959253	893617.78136532	893279.989167921	893379.581058873
858011.071972788	858948.808819607	857970.531337616	859123.340414928	857036.822443538	856140.096955238	857533.804570047	859493.723794748	857191.071437139	856874.470857723	856941.747043786
823008.49308913	823912.182223585	822946.781251929	824090.506539872	822062.136705074	821225.288567395	822538.215187892	824442.332579727	822237.655016234	821941.159954554	821977.959775398
789428.369537578	790299.627501872	789347.596163603	790481.309650424	788509.834868391	787729.788850935	788965.754416127	790814.141543064	788704.54292428	788426.300328511	788436.547859526
757220.407990384	758059.376429721	757121.76610201	758243.477325554	756328.06671511	755602.994740776	756765.489326383	758559.016461078	756540.580958808	756280.191150553	756265.430536561
726332.479205932	727141.890842994	726218.623916164	727327.79052341	725467.77386437	724793.628222222	725886.017157894	727626.110448251	725695.258448005	725452.316117193	725415.029595157
696717.441457916	697497.200378402	696588.744294322	697684.897154171	695879.034114293	695252.425848969	696278.411940178	697966.415193198	696120.149127377	695893.057992767	695834.32688624
668326.400293602	669077.63546959	668184.81853993	669267.146709801	667513.911778758	666933.086578484	667896.20578375	669531.739223276	667767.098467776	667554.9241633	667476.863556951
641114.033711129	641837.070902135	640959.872585262	642026.148631327	640326.469174594	639788.550793087	640692.202652727	642276.581891726	640590.226701846	640392.535878319	640296.587525105
615034.134076392	615730.226453999	614869.432146614	615918.949216861	614270.972195246	613773.484845998	614621.588542714	616155.870235523	614544.012060208	614360.460000099	614247.859306596
590042.806588305	590713.253223735	589869.397247093	590902.169648494	589303.848119149	588844.579876808	589639.625250903	591125.457443067	589585.176973211	589414.994991889	589286.785848569
566098.08458376	566744.259856547	565916.716136805	566932.506541911	565382.693571291	564960.195971096	565703.975811141	567142.770688877	565671.183874198	565514.040889363	565371.684534824
543158.918547221	543781.339318906	542969.852123746	543968.566517058	542466.187202946	542078.384934349	542774.329942113	544166.892740703	542761.605266739	542615.23856046	542460.629209818
521185.550066924	521784.64597477	520989.860510872	521970.712120373	520515.133771095	520159.663975983	520809.523562197	522157.25288428	520815.300862465	520680.156105563	520514.187131313
500139.259277219	500715.904755862	499938.055165759	500900.948667086	499490.516379395	499165.745983617	499772.09751854	501075.937462343	499794.346722698	499670.361410818	499494.147136127
479983.363496338	480537.968917459	479776.919897346	480721.507341318	479355.09032694	479059.77277703	479625.223349647	480886.315026104	479662.318230737	479548.377250406	479363.360104712
460681.250832669	461215.078097506	460470.715221887	461396.68962491	460073.374148316	459805.306715749	460332.203802157	461552.067758858	460383.16053189	460278.747581617	460085.213346376
442198.466257837	442711.931560037	441984.241795554	442891.740520276	441610.217935047	441367.806204688	441857.94004508	443038.182344684	441921.844895744	441826.255090988	441625.303146434
424501.568747778	424995.26083824	424284.338144676	425173.13995343	423932.461286377	423714.073449235	424169.686835083	425311.305426103	424245.154387811	424157.656344985	423950.430596279
407557.923595723	408032.936215229	407338.643103431	408208.712214066	407007.164449646	406811.773871141	407234.46928216	408338.472459055	407320.73897397	407241.192434521	407028.084387781
391336.591180327	391793.770518306	391115.894208593	391967.060178594	390804.031607052	390629.624756775	391021.940015541	392089.125859658	391117.273695377	391045.4428206	390826.890769803
375807.784757117	376247.875696161	375586.166332615	376418.646156904	375293.039778462	375138.104115319	375501.531551611	376533.184835876	375605.4424098	375540.692761519	375317.420145953
360942.528068569	361366.431601616	360720.427255548	361534.080669228	360444.622402199	360308.396221948	360644.659700109	361642.120109834	360756.690930033	360698.176769667	360470.475625361
346712.79307771	347121.067018625	346490.412871523	347285.72758195	346231.0563436	346112.292502752	346423.220740436	347387.62093275	346542.234064575	346489.565621241	346258.591545244
333092.143990636	333485.253539628	332869.818435484	333646.996963689	332625.819917693	332523.98587554	332810.478925089	333742.996605095	332935.507183379	332888.820010832	332655.120579508
320054.872998483	320433.19931042	319832.636337894	320592.152739238	319603.446232451	319517.510751815	319780.751273358	320682.428240311	319911.275667247	319870.147579119	319634.129207465
307576.231437058	307940.224662802	307354.373396624	308096.074377518	307139.307787853	307068.011255416	307309.521932275	308181.066930433	307444.802131245	307409.101016441	307171.316496656
295632.195730795	295982.661234784	295411.355093899	296135.488226135	295209.461565026	295151.890522129	295372.794407599	296215.635870846	295512.858202633	295481.674027929	295242.584910601
284200.340635811	284537.66740875	283981.049334898	284687.573007898	283791.231514456	283746.505837611	283948.279206384	284763.047120458	284091.692965805	284064.981017002	283825.069502412
273258.889599628	273583.490187706	273041.047090621	273730.477309202	272862.627301482	272829.990437776	273013.725479794	273801.474500432	273160.28313112	273137.542938453	272897.156535156
262786.582727787	263098.97564565	262570.286022812	263242.981703844	262402.779401303	262381.56198793	262548.253874177	263310.034199503	262697.372950562	262678.447087922	262437.822835446
252763.277864387	253063.972466978	252548.880243661	253205.003732557	252391.332021334	252380.738582002	252531.49061738	253268.196705169	252682.727786146	252667.522715256	252426.770769286
243169.751510026	243459.089975527	242957.149329028	243597.186533564	242809.380854069	242808.527678583	242944.188318516	243656.743512942	243097.505207084	243085.439794782	242844.949927654
233987.312667845	234265.905552316	233776.79140796	234401.098378469	233638.314810569	233646.509589782	233767.805223882	234457.254047843	233922.641583082	233913.547091905	233673.983475516
225198.15795742	225466.411835824	224989.938656379	225598.959145872	224860.010617763	224876.615704583	224984.583402718	225651.725315594	225140.693422022	225134.4477181	224895.908754872
216785.243806377	217043.87028006	216579.614908286	217173.345744695	216457.874545785	216482.082381353	216577.589026737	217223.138901504	216734.698786064	216731.171826084	216493.470653272
208732.682555888	208981.769441046	208529.651487215	209108.311144554	208415.131349814	208447.023794749	208530.666921741	209155.472458106	208688.450474194	208687.262438701	208450.639432669
201024.651989566	201264.568160978	200824.257150954	201388.174387585	200716.690210159	200755.081917742	200827.843497771	201432.882995254	200986.188716024	200987.180673035	200751.850507715
193645.805626146	193877.152758037	193448.15540089	193997.744301428	193347.187042025	193391.949375033	193454.375216181	194040.12992038	193612.649132565	193616.184638464	193381.808383561
186582.100808488	186805.06086901	186387.294397196	186922.852341446	186292.325399052	186343.021497529	186395.551364507	186963.012993436	186553.986919904	186559.513811494	186326.620464931
179819.710223695	180034.808121821	179627.602655366	180149.595184847	179538.70344696	179594.675167611	179638.167069168	180187.480201839	179796.500942778	179803.655437744	179572.541909011
173345.743707654	173552.991159685	173156.415505823	173664.987818414	173073.096775413	173133.983197594	173168.748094305	173701.016549616	173326.872411856	173335.843671756	173106.269337651
167147.300289085	167347.102312675	166960.656969664	167456.360299839	166883.064308017	166948.259741251	166974.962682973	167490.713505187	167132.747503928	167143.229379485	166915.39570558
161212.497932712	161405.435850044	161028.782515044	161511.978958687	160956.115041197	161025.510389026	161044.573254644	161544.629594472	161201.849557254	161213.986037457	160987.816645044
155530.01649876	155715.963382197	155349.040305324	155820.048324612	155281.242155355	155354.307355933	155366.298919636	155851.103705226	155523.180353728	155536.384821516	155312.19980021
150088.358451501	150268.130725373	149910.696624956	150369.628632324	149846.804654637	149923.663236652	149929.212115718	150399.447465667	150084.986182918	150099.667972152	149877.241458136
144877.457470338	145050.994778516	144702.828757192	145150.023090714	144642.877323211	144723.242645376	144722.574065458	145178.554654063	144877.294322562	144893.314393624	144672.665211122
139887.256674419	140054.883380713	139715.55447203	140151.409861014	139659.42791749	139742.88394985	139736.307758657	140178.848329423	139890.004023047	139907.157302982	139688.38989142
135108.080865764	135269.975586659	134939.17542103	135364.110634304	134886.654765149	134972.969000526	134960.873820091	135390.536705443	135113.597862904	135131.706932026	134915.115332489
130530.587366634	130687.058219231	130364.374775421	130778.641917955	130315.565474949	130404.389252463	130387.085917512	130804.307083752	130538.633624717	130557.716210134	130343.259533332
126146.183068335	126297.20049515	125982.702682944	126386.501198682	125937.097460469	126028.529528056	126006.273008497	126411.422646806	126156.512453867	126176.438887336	125964.118985174
121946.395615278	122092.313984537	121785.672014204	122179.398398974	121743.066011915	121837.005344786	121810.028668509	122203.574726423	121958.976716383	121979.755012168	121769.484378333
117923.269245409	118064.463481631	117765.270057159	118149.154485265	117725.725125196	117821.503173861	117790.367959526	118172.729569242	117937.906754359	117959.567499615	117751.323908214
114069.129638306	114205.826276921	113913.825473161	114288.259509357	113877.08090306	113974.551756406	113939.585895855	114311.114159256	114085.51909909	114108.074577938	113901.915176885
110376.730782001	110508.871881585	110224.139098382	110589.195122178	110189.734030984	110288.932793424	110250.320800658	110611.593433483	110394.665809172	110417.963344928	110213.994636866
106839.085165188	106966.832487636	106688.982748564	107045.108507857	106657.030346419	106757.575643251	106715.620110645	107066.913659151	106858.520773569	106882.427818504	106680.472087428
103449.259824547	103572.927205756	103301.680993883	103649.205319284	103272.014340107	103373.938643723	103328.72217741	103670.526601929	103470.115218015	103494.616228851	103294.741260396
