YEAR	WEEK	AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
2011	13	11820.4981812779	16171.2219175455	3128.96813774194	77188.0527194244	3150.51285942145	5195.70140765328	1387.28489305031	3611.86528190455	4624.23580543551	58089.4654005032	2182.20835128	3876.94823754851	NA	0	3044.30929927941	28949.6657081455	27511.4473472903	80747.609163	23828.8159514362	NA	2880.94807883855	892.771496129032	3481.37394008209	2395.15643623043	63681.4846294309	4703.82571836177	1132.84480433516	7554.30470802	2069.36457276818	29647.68560676	35854.8365876496	1482.35082491029	9924.01347065217	3239.6866025	21785.4899123704	3272.07703886635	13521.8865121627	10859.851295033	2395.15318941449	23624.7956557468
2011	14	15753.570120288	7328.96913786437	0	38517.5345154219	1817.05477826755	2290.99237476915	670.092414889005	4173.65922570704	3256.02658736208	11050.664083904	467.205549520937	3615.85334300273	NA	386.3143168585	1993.85724227257	48727.8776426146	25129.5291656276	64792.7950384	21703.5550215	NA	3303.59915965209	520.703303673913	2419.52032265778	4628.39006824839	53981.09428885	0	820.57769267831	1945.29162585205	1927.14895552459	23511.267824313	19320.0886672191	439.256086439111	3354.48531843478	565.074058593038	3214.23425872744	1705.21972407579	6503.02582916129	3307.0893318827	643.14437204582	18041.7186218009
2011	15	0	3621.00885563354	319.8448584815	31414.6121492066	1382.53404408979	1293.42599211111	73.1066171011765	8858.32334680534	1664.31590712727	8060.870215264	0	1478.45466525	NA	0	2806.28949135	40994.8243393171	2542.7618015	35500.2205260857	13350.1832221154	40651.597987875	1380.53027938966	258.3670383	611.352784183721	0	45751.3879433583	0	404.797364734091	3104.74790506667	0	15236.6568018906	11111.8413364966	0	619.876621483333	3418.41458892683	4679.59590643454	1311.03736899692	2477.8837952	2271.75964747405	454.579806875224	9120.72633173478
2011	16	0	0	1641.84650880667	16377.0581985176	474.433861322963	1233.55168178748	17.5336579066667	641.7731044645	1601.3124863917	0	0	464.602752451724	NA	150.404067392963	3630.47541	16133.4487501714	7935.53625554516	NA	7670.38479428571	0	610.244020098462	26.7933582	469.601270492683	1836.0326357	26055.3922387417	NA	132.224995472459	1599.23812839273	585.377592399737	9960.42090191515	2448.66115391026	0	1026.10087675	3322.67634834091	2823.98242225135	539.92835078764	4394.229056	4085.20222581022	66.9963482415075	2126.81338429388
2011	17	0	721.768420132297	0	21301.6303141854	0	508.589107076712	8.32257408445946	3134.11720638333	613.89950913121	11509.4542755294	0	1052.88692701563	NA	0	2721.28300021895	11043.1253972364	0	NA	5379.71808825	NA	405.657974036	NA	323.598655653103	0	14304.6776135184	0	49.657511528421	721.308376096	256.213783671163	3342.61903058909	4460.51349306727	0	NA	2332.94303228095	6017.44931612583	31.5433878935841	2643.3633072	1049.95465514983	86.5259635786765	2222.42780738177
2011	18	0	0	147.04321308368	0	0	34.6646728221138	0	4598.09005560507	74.6649432703636	0	0	0	NA	0	1019.64332374925	NA	0	NA	2402.91058171154	NA	334.904125021667	NA	0	NA	3997.43246904272	NA	36.0135926641304	0	0	7591.64255599286	7848.5285657453	0	891.167380472727	NA	3340.11052636571	0	0	649.087124108036	0	1109.09391319444
2011	19	2810.78217379556	0	0	5623.12855420882	566.340260539379	0	0	2530.89644575509	124.702502581818	0	0	536.835091478947	NA	0	0	NA	NA	NA	671.252064701087	NA	0	NA	0	2779.28973613846	2790.86830360837	NA	16.4191473653571	1419.38552928	0	5480.93485904	0	0	NA	0	0	43.4572678634434	3870.42262341818	520.731342098667	73.3171110683673	681.423641971579
2011	20	0	0	0	10737.4459533243	654.013324966632	0	0	1222.9848149648	709.074529781481	0	0	0	NA	0	0	0	NA	NA	2456.49879211224	NA	0	NA	0	0	444.019224924625	NA	NA	0	0	5511.68954232	2130.82407725	0	NA	NA	0	53.8849680024064	3506.60263384615	0	0	951.587637418723
2011	21	0	563.624723124921	0	0	0	56.9344565412712	NA	0	1253.6601191358	0	0	NA	NA	0	1111.54423251064	NA	NA	NA	0	NA	0	NA	NA	0	2741.85237067692	NA	NA	0	0	1374.54465533667	0	0	NA	NA	0	0	0	0	0	0
2011	22	0	0	0	9055.17147490566	362.391372946405	0	NA	1305.63860503469	198.384205069231	0	0	NA	NA	0	0	NA	NA	NA	0	NA	0	NA	NA	NA	0	NA	NA	0	0	NA	1288.20086020202	0	NA	NA	4329.71268404561	0	0	115.513215235838	0	435.825791101091
2011	23	0	0	0	0	0	0	NA	1317.72274780901	459.669932438356	0	0	NA	NA	0	1154.99939524105	NA	NA	NA	0	0	0	NA	0	NA	0	NA	NA	0	0	0	1274.37239983137	NA	NA	NA	0	0	0	0	0	0
2011	24	0	0	0	0	0	NA	NA	966.310306959268	0	0	0	NA	NA	0	0	NA	NA	NA	0	NA	17.3634189514925	NA	0	NA	0	NA	NA	0	0	NA	0	0	NA	NA	0	0	NA	0	0	0
2011	25	0	0	0	0	0	NA	NA	0	0	0	0	NA	NA	0	0	0	NA	NA	0	NA	0	NA	0	NA	153.772078700118	NA	NA	0	NA	0	0	NA	NA	NA	0	0	0	NA	0	1216.10508624
2011	26	0	0	0	0	0	NA	NA	997.043394909492	739.33766557931	0	0	NA	NA	0	0	NA	NA	NA	0	NA	0	NA	NA	0	0	NA	NA	0	0	NA	0	0	NA	NA	0	0	0	NA	0	0
2011	27	0	0	0	0	0	NA	NA	1287.14828590696	888.340789436111	0	0	NA	NA	0	0	NA	NA	NA	3819.89494488462	NA	0	NA	NA	NA	0	NA	NA	0	0	0	0	NA	NA	NA	2126.07652528923	0	0	NA	0	0
2011	28	0	0	NA	0	0	NA	NA	1159.8775057922	528.590296916667	NA	0	NA	NA	0	0	NA	NA	NA	0	NA	0	NA	NA	NA	89.2946016049206	NA	NA	0	NA	0	814.357078629881	NA	NA	NA	0	0	0	NA	0	0
2011	29	0	0	NA	0	0	NA	NA	4779.81346979231	319.54320678125	0	0	NA	NA	0	1258.3507329	NA	NA	NA	0	NA	0	NA	0	NA	462.504466931475	NA	NA	0	0	NA	0	NA	NA	NA	0	0	NA	NA	0	0
2011	30	0	0	NA	0	0	NA	NA	1847.41487753303	0	NA	0	NA	NA	0	0	NA	NA	NA	0	NA	0	NA	0	NA	295.526821112222	NA	NA	0	0	0	0	NA	NA	NA	0	0	NA	NA	0	0
2011	31	0	0	NA	4849.95666427106	0	NA	NA	1044.89662931797	139.005272615714	0	0	NA	NA	0	0	NA	NA	NA	0	NA	0	NA	0	NA	0	NA	NA	0	0	NA	0	NA	NA	NA	0	0	NA	NA	0	118.192877298261
2011	32	0	0	NA	8424.85796954667	0	NA	NA	2698.07149076	0	0	0	NA	NA	NA	2583.28238456842	NA	NA	NA	0	NA	0	NA	0	NA	188.400216793488	NA	NA	0	NA	NA	1065.297717214	NA	NA	NA	1080.25988316759	0	0	NA	0	0
2011	33	0	680.040452515854	0	5419.05357465	0	NA	NA	1358.43847345569	835.272424535	0	185.417440170238	NA	NA	0	2261.32654688	NA	NA	NA	1679.786639025	NA	0	NA	0	NA	0	NA	NA	0	0	NA	937.560965479872	NA	NA	NA	0	0	0	NA	0	0
2011	34	0	985.716305789474	1050.40296358875	0	0	NA	NA	1328.50014806667	0	0	673.585232144	NA	NA	0	1192.82084064	NA	NA	NA	0	NA	0	NA	0	NA	0	NA	NA	0	0	NA	752.94939319875	NA	NA	NA	0	68.7179702304545	0	0	0	0
2011	35	0	0	0	0	0	NA	NA	961.338099366667	416.716551627143	0	342.378210384516	0	NA	0	1265.0328307102	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	0	0	NA	0	0	NA	NA	0	0	0	NA	0	0
2011	36	0	510.866570535926	0	0	0	NA	NA	0	754.60487485875	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	0	0	NA	0	0	NA	NA	0	0	0	0	0	NA
2011	37	0	0	0	0	0	NA	NA	3379.0533664	291.449023586667	0	0	0	NA	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0	0	0	0	900.733426772869	0	NA	NA	1394.45171069264	0	2221.34126498909	94.5845928936937	0	387.144323717419
2011	38	0	636.080728221304	NA	0	0	NA	NA	2817.62410851844	0	NA	0	0	NA	0	0	0	NA	NA	5298.621075	NA	0	0	0	NA	346.592071815823	NA	0	0	257.956758448478	0	934.756609816917	0	NA	NA	0	129.016635033841	0	0	0	461.873010947813
2011	39	0	1346.28401155347	0	0	290.756390099077	0	NA	3810.08871954327	377.158704109697	0	0	0	NA	0	0	0	NA	0	7751.200194375	NA	0	NA	NA	0	0	0	0	0	0	0	2061.27590589604	0	NA	0	0	0	8824.83852567273	NA	0	0
2011	40	0	0	1046.04809212571	14681.3158404809	0	NA	0	2783.79758503861	0	6212.62577922105	1806.80003926067	0	NA	0	0	0	NA	4943.2284187	526.515330825	0	0	NA	NA	0	0	0	NA	0	NA	1447.45090571714	638.565236826621	0	575.476056781395	NA	1554.62847199735	0	0	399.822161463529	0	0
2011	41	0	0	0	30292.1596397795	0	345.511206169091	0	2763.09443470849	61.6530674978641	0	0	0	NA	0	2545.36954203495	0	0	NA	703.438025554687	0	0	0	NA	0	0	0	NA	0	NA	NA	0	201.49964638125	186.126337294118	0	0	0	0	0	0	359.267028801231
2011	42	0	0	0	13657.5295247138	178.806035400497	NA	0	1740.95809892	507.80828404	0	0	0	NA	0	1068.80783417308	0	0	NA	0	0	0	NA	NA	0	260.354843898476	0	NA	0	NA	0	617.247620991265	149.53998636	0	NA	2756.58888418441	0	0	0	0	432.112642414815
2011	43	0	0	0	20568.4926032964	438.144249202207	NA	0	4259.58413796508	616.182221811273	0	0	0	NA	0	3329.8750683	0	0	NA	0	0	0	NA	NA	2935.31848092	253.859307570064	0	NA	0	NA	NA	0	0	0	0	0	0	0	575.363943387805	0	0
2011	44	0	0	0	10223.5558057989	0	0	0	2922.15494676296	527.566583215385	0	0	1044.34945570968	NA	0	1865.62869494876	0	0	NA	1421.71709625	0	0	0	NA	0	0	0	NA	2527.3036032371	NA	5589.21953415428	707.339191875795	0	155.262962885714	0	2024.50904682918	295.187448959016	0	0	0	352.06846167871
2011	45	0	0	1605.644414864	8526.84230804211	973.282272686792	0	0	6265.72413553754	76.93862456	12803.1822236606	0	761.8431206425	NA	0	2003.03803697143	0	0	NA	680.636375480769	0	0	NA	NA	0	207.513496411957	0	NA	0	NA	0	0	0	0	0	0	582.845556177273	0	0	0	0
2011	46	0	0	0	13287.0195467511	718.724697962233	0	0	1659.96581130838	269.132891391522	0	0	3069.29840508571	NA	1945.4198061996	0	0	0	NA	1137.09020672269	0	0	0	NA	0	636.659646427704	2943.16428877607	NA	0	NA	1681.11540626095	1413.28833932239	116.221007298667	0	0	0	276.137237727273	0	233.982982463212	0	0
2011	47	0	0	1464.191774725	16135.8445008552	1572.6413325003	NA	17.7337336474227	7055.80140799578	255.323163186275	0	0	1051.6550572125	NA	852.204947155385	1924.35165154286	0	2856.0757698	NA	0	0	0	0	NA	3521.13106329474	187.727280483377	0	NA	0	NA	0	0	0	0	0	4863.65660473886	0	0	337.870593089571	240.786211042205	0
2011	48	0	1143.25649287538	0	17858.5930876208	952.360685534444	0	0	4777.12319934382	0	0	2804.0947388	1097.59812255294	NA	0	2730.61648763265	0	0	NA	1090.92425015267	4997.892519525	0	350.23510053	NA	2455.42119902727	0	0	NA	0	NA	1474.58908958636	0	148.604571816207	0	0	0	2080.76101564706	0	191.020138351955	0	530.497142002041
2011	49	4533.19124245	1254.7198749431	1234.80458354595	42143.7325678661	2948.53237418983	0	0	3905.14052947445	93.8066733090698	0	2947.11295723265	773.303888946875	NA	2072.10255555684	12685.98042525	0	0	NA	0	4890.11686868077	512.575192041449	0	2104.68660742154	0	594.168461077005	15907.8979591644	NA	0	NA	NA	0	0	104.42591262	0	2545.98132783797	612.422350030043	0	124.700012078307	76.45847005225	0
2011	50	0	1018.13208960909	0	41179.4780343659	4425.01820992759	0	68.8137435025454	4434.4073301163	536.653481094167	15390.4530608457	1268.1705032566	3662.24394362069	NA	0	0	2740.18148666047	2321.87955552414	NA	2453.22566372093	0	297.478241647584	0	14529.9705216	3160.147880856	1098.14286124098	0	NA	0	NA	2182.91113725455	0	327.726589907629	176.483042638298	3930.78448822778	3688.61073967452	994.499815172093	0	650.867237697059	0	2948.11273635366
2011	51	0	1897.46160858919	0	125702.700356308	5372.48444856355	0	0	6774.42377971569	281.139331561452	14859.8137894919	1661.59214980909	8975.8412991	NA	0	5980.71008221091	0	0	NA	4554.09384025424	0	2548.68686502427	0	7543.6720433871	0	1102.83920876919	0	NA	873.854550561176	NA	4263.14499738064	3702.48486719102	450.041309537143	0	0	4270.32334884054	1925.80410338513	0	1375.19674385263	0	7086.61644333333
2011	52	5437.60574219608	3229.53107804444	0	55076.6702932981	4668.7700151851	129.058230702699	15.99280763	3684.58545239787	638.587921964029	47909.2234815556	0	6122.11534247368	NA	867.498354709286	6366.79414950698	2025.454418432	0	33018.8539608	5201.1911733944	0	1904.04856104	0	30354.0378896229	3970.3716692	0	NA	NA	0	NA	0	1503.04824409888	0	292.784555866667	3456.98517033125	4534.16428314722	259.689215217647	0	2541.97476633568	0	3801.16037948889
2012	1	3390.40646016	3628.419050025	0	85867.0299036664	3697.76802411932	0	31.9431914151389	1466.07347630165	390.399585495	35318.8807064	3849.39722627778	7296.06809629286	NA	833.987765248889	1054.35747369796	4954.89679536716	0	46915.1046323143	3594.88765659375	0	849.378989194552	0	7260.19249926667	0	968.247865513916	0	NA	0	NA	2982.3713879375	1127.96419832278	198.547752418846	480.10097469697	0	8758.71750217137	916.253879205575	0	3149.75168307109	0	3086.46718086186
