V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99
3306462.27159944	3554657.07523735	3449024.27153824	3492256.55742095	3416256.6289549	3626820.53200828	3258573.7385205	3287199.93231943	3381167.92701302	2848524.09170147	3284342.83492092	3401540.69624582	3219104.90951471	3543817.01516804	3291024.99400617	3376397.95912121	3398387.79894405	3434250.5024382	3523174.8260812	3431525.98689016	3419305.02742512	3027095.70292487	3320532.43765788	3272606.66371489	3216075.77032971	3460920.35588463	3120854.07941754	3220272.13663216	3573686.79946467	3260716.77347483	3195793.5145918	3062312.5981072	3292935.45247625	3278749.917546	3601604.01428571	3509083.23566294	3381673.01472208	3426395.44524193	3274171.0147378	3540581.15381657	3247158.28021759	3576599.56472617	3361614.09842588	3466162.10957284	3397332.14799221	3104321.50378877	3462800.42124656	2968975.52891084	3264296.65351808	3530384.19545759	3381627.15045595	3547956.5401086	3182619.83945136	2959953.72503751	2695548.19776779	3312780.13551954	3555925.49178874	3311568.8237726	3162549.31645918	3271892.19395581	3366386.17837565	3374244.4931548	3265666.42432987	3554381.02925587	3196773.06478611	3409185.00624181	3409775.95113579	3387980.16535919	3482664.97168191	3293557.22478777	3467212.85423359	3133607.56612492	3454786.66291958	2764954.87099175	3337274.22931971	3644703.21969908	3226790.28998171	3339333.17733211	3256380.73941727	3610248.7514344	3201039.09538619	3189288.7855767	3294211.06382518	3117512.25242304	2962812.01043305	3487950.72824964	3354253.75578251	3628525.11879207	3233927.20793781	3434419.74581417	3355425.49374469	3247977.06565409	3715726.60138632	3503719.662573	3516086.30656626	3198179.13009527	3113829.61115816	2955929.86793938	3510848.05199857
3181529.28717659	3416615.64353056	3321781.5190972	3366414.69213134	3277320.61708611	3482270.70805062	3144094.27504733	3170280.48086297	3254930.04874169	2742674.00090966	3145271.95723741	3280644.51336598	3094414.07768515	3407262.65323969	3172952.96353892	3246677.49613846	3260314.89496565	3309671.34672206	3402192.49334214	3303478.3390103	3291726.30850095	2913268.41608763	3190313.20444733	3153594.66210118	3083908.6184412	3329562.94891199	3004775.56411112	3099684.64815613	3429242.50544207	3138916.17334755	3095790.06794479	2950966.40754188	3170557.17244834	3136767.41718238	3464545.52302032	3386771.46790505	3252874.94917931	3305361.36089814	3160321.88287467	3418548.13482187	3129675.52328045	3447336.63589328	3220885.4030523	3327264.85034385	3273261.50510949	2978759.06792242	3336376.73965167	2857335.48782691	3143055.58981885	3410705.57158813	3248341.48273202	3410175.46867896	3053099.78535456	2840872.15941291	2587195.18920538	3195935.758686	3415866.73209403	3198669.21375821	3039687.03334357	3151875.14956331	3231981.2777875	3251236.64712465	3143799.16056825	3417722.78465994	3072346.18403944	3282770.06194816	3275454.48969341	3267500.83977522	3338681.67109644	3179297.04480984	3322435.96994905	3019457.73490708	3313662.15900901	2653444.80304086	3211977.36388757	3496781.56286271	3100314.9158271	3205683.20283332	3135653.02101512	3472369.65603092	3085415.51036145	3068912.3222442	3178868.75052351	3005073.23277127	2863398.52248876	3361969.0873754	3231691.76209887	3500697.27623053	3108546.2364682	3296858.65567985	3223304.03064602	3136984.22543596	3582360.88245901	3358149.43356167	3378764.61864944	3079013.37841868	2978188.51615411	2845079.31182603	3381018.72148099
3060859.70300206	3283488.87700622	3198600.84105565	3244140.4275376	3143776.71190503	3343010.24911245	3033121.14991548	3057000.84157559	3132833.39053443	2640014.63793501	3012036.85402058	3163420.00589798	2974130.09033591	3275339.98358233	3058339.82203529	3121440.11741671	3127471.52787773	3189020.07358832	3284365.21753037	3179773.80479092	3168160.72723616	2803024.14766686	3065218.43011342	3038425.9603316	2956980.26360787	3202559.98812772	2892745.4213756	2983235.91411406	3290066.23066577	3021242.85531641	2997577.08877397	2843277.76924335	3052029.1052901	3000524.54773744	3331971.24392513	3268048.3569784	3128142.29929118	3187906.4004368	3050004.04869837	3299679.61945021	3015716.82555041	3321896.23662201	3085874.21985031	3193596.4230568	3153155.71395664	2858100.47298163	3213655.41795285	2749655.12408314	3025686.11205225	3294237.23458179	3119925.87693466	3277263.84775353	2928611.4298183	2726492.00956302	2483322.45448074	3082655.37066977	3280901.8080927	3088907.0762535	2921277.71814976	3035896.55779896	3102667.31538299	3132168.2630704	3026208.00601126	3285838.43974444	2952366.20681495	3160158.45991484	3146001.05559063	3150714.56053938	3200352.20700936	3068328.39148511	3183451.3117583	2908901.19213009	3177960.73505426	2546176.74965104	3090999.44979926	3354478.99281921	2978515.01160118	3077048.3144269	3018481.88455524	3339064.58659334	2973575.01907756	2952860.64510798	3066999.02908485	2896145.85433043	2766945.82730461	3239786.25817778	3113071.3757608	3376548.67369743	2987726.95606011	3164394.67772864	3095722.8882625	3029254.38362081	3453022.10262963	3218351.02782204	3246399.96955625	2963875.44932826	2848470.2744364	2737977.40378311	3255491.55139926
2944383.31646384	3155181.34183213	3079433.31399873	3125444.00776123	3015474.71700817	3208916.22467262	2925610.88285887	2947319.44317134	3014824.75418107	2540540.86159334	2884440.62248398	3049842.99555888	2858159.44834371	3148009.71098854	2947173.10688444	3000614.62098017	2999724.61103745	3072251.11861898	3169719.66417699	3060342.93886944	3048578.37974217	2696333.56752369	2945096.91454075	2927037.26887598	2835138.62137326	3079869.77173308	2784674.04059518	2870843.23636023	3156057.82256027	2907629.0123394	2901257.85247152	2739176.50717008	2937318.8881699	2869876.59100765	3203821.97034604	3152887.44256132	3007448.03054682	3074007.61596274	2943169.78059733	3184003.68893701	2905273.32266143	3200263.66666736	2956407.19704921	3065028.49654557	3036961.80016476	2742204.21484199	3094637.78226418	2645845.33575124	2912145.55870932	3180982.89163476	2996261.57537612	3149129.78631029	2809025.27692583	2616672.21071337	2383770.79974125	2972899.65418598	3150924.67915367	2982278.00264315	2807221.96090016	2923881.53265347	2978305.6151798	3016987.58589959	2912799.09556617	3158639.10678153	2836759.49026696	3041337.8148187	3021325.36499483	3037579.22421678	3067521.31479784	2960633.00582462	3050081.39573469	2801895.8225665	3047534.36789302	2443043.13578666	2974252.43280548	3217648.63355166	2861274.97643168	2953308.84996826	2904867.33394903	3210301.62468299	2865449.69397165	2841032.23868294	2958565.96169882	2790697.59758037	2673422.41931175	3121394.2481633	2998351.511572	3256071.78651112	2871365.49611317	3036918.24042493	2972622.47291288	2924763.06134342	3327677.58458625	3084158.95184023	3118879.91232216	2852693.02756542	2724456.17705147	2634554.40984727	3134196.53026356
2832020.53955875	3031584.53777175	2964216.63285797	3010312.73141115	2892265.0832321	3079876.21999248	2821518.64860369	2841188.36137187	2900839.07144041	2444238.13121898	2762279.14434868	2939875.98156678	2746410.65043424	3025194.09044227	2839433.56534074	2884109.36271606	2876943.26618341	2959303.08124466	3058264.71747375	2945094.02947901	2932937.5540098	2593158.3472869	2829782.27255084	2819367.73912868	2718229.53005611	2961427.73101207	2680468.5419632	2762419.92215915	3027107.68905066	2797991.04539156	2806913.62636484	2638595.68555116	2826375.17779077	2744662.00933691	3080034.7273612	3041252.70893016	2890753.22920974	2963629.13387394	2839775.33531363	3071532.74400199	2798316.03256807	3082415.59108707	2832313.09323562	2941431.81759135	2924620.79268937	2630927.13824966	2979309.73018742	2545807.04044054	2802381.0805783	3070934.84862457	2877234.83369984	3025683.99218472	2694199.10624241	2511267.07643091	2288388.25842759	2866624.07224718	3025820.61689148	2878767.77002409	2697417.28928386	2815745.93622682	2858774.53911328	2905627.6409807	2803476.70496738	3036014.50161918	2725430.92274475	2926281.48330965	2901321.48928684	2928044.88391475	2940029.98787392	2856185.77981212	2922161.95943852	2698391.36672335	2922250.23633162	2343931.85866184	2861647.22831015	3086139.02015863	2748473.50933474	2834340.80577523	2794802.06527401	3086006.29711862	2760972.60557942	2733331.84973539	2853526.34697448	2688681.86418939	2582789.53557569	3006759.36546848	2887469.8152915	3139250.17744225	2759363.24834292	2914307.99323544	2853907.57544198	2823467.24708684	3206287.47234383	2955407.08085453	2996090.56116816	2745390.82375491	2605933.1075549	2534738.17862291	3017059.04064992
2723680.22702056	2912578.25507205	2852889.87959224	2898727.97674833	2773992.31840224	2955760.125121	2720786.34720477	2738551.88509421	2790806.65834575	2351072.35511942	2645355.68778585	2833470.92162787	2638784.94930079	2906803.72847175	2735088.43692061	2771833.89903114	2758996.62957858	2850110.05885914	2950003.39943697	2833928.3457229	2821178.61086861	2493453.03967887	2719121.16285963	2715344.15157515	2606095.6134067	2847158.08871033	2580030.39570601	2657865.52978798	2903100.37907255	2692237.63786718	2714611.23682519	2541461.73500663	2719148.56101495	2624710.33508685	2960539.08554127	2933090.33281324	2778011.74518182	2856726.29198224	2739762.44809399	2962264.59208306	2694809.60301739	2968309.97735294	2713412.12499158	2822665.60209227	2816062.28222557	2524124.23903218	2867643.81539291	2449439.46209411	2696331.64082187	2964074.4968222	2762719.31831688	2906819.0381149	2583992.21462118	2410135.9282652	2197017.69263343	2763774.06929765	2905459.52499023	2778347.11841671	2591748.57696391	2711403.10002578	2743929.01071949	2798019.13543645	2698142.90111684	2917864.53323776	2618274.42999395	2814955.53222838	2785872.09973719	2822053.82545038	2817713.90206203	2754956.70659271	2799516.98807762	2598330.39398834	2801954.19105263	2248730.38118303	2753083.46285577	2959802.13897649	2639994.15807793	2720013.28723212	2688258.59890745	2966107.21872161	2660064.79577192	2629648.42513354	2751829.21070574	2590047.50825558	2495002.24627129	2895845.85073811	2780359.45458541	3026048.21669353	2651603.98897262	2796435.91276662	2739505.82860788	2725322.17432863	3088804.05803766	2831920.33439843	2877913.0627304	2641882.17280463	2492684.17711929	2438451.15258323	2903993.04403068
2619268.3808798	2798042.01779895	2745381.44817422	2790656.23637557	2660500.08139084	2836438.50353161	2623357.23696472	2639341.24269045	2684650.73180825	2261009.09793431	2533471.09532186	2730567.60429118	2535167.71826431	2792741.94408901	2634098.02744341	2663685.25132085	2645740.12994181	2744601.65003617	2844923.81249104	2726747.08150476	2713232.71412437	2397166.51216915	2612951.12320158	2614891.3318455	2498580.79663087	2736976.45530223	2483256.119372	2557086.73309065	2783906.69726055	2590274.87397737	2624408.1532967	2447696.61308765	2615572.12055074	2509856.02625704	2845251.16207891	2828364.00820491	2669165.05078136	2753249.30313454	2643066.56014696	2856189.67505235	2594709.64899494	2857899.92590187	2599526.45455134	2708588.38148379	2711213.38373602	2421646.08389291	2759604.17153852	2356642.83796227	2593929.0754041	2860376.9605041	2652591.10145072	2792422.45412358	2478262.4291678	2313132.52179516	2109507.49074367	2664286.89590339	2789713.77182281	2680989.0120109	2490104.98451747	2610758.23895104	2633624.79876818	2694091.25487659	2596695.4539859	2804076.83180131	2515182.57897282	2707315.2120238	2674859.77153998	2719541.40046654	2700410.19185327	2656901.93040002	2681971.49015393	2501652.01779945	2686497.30476373	2157321.70915778	2648462.79843086	2838480.22724396	2535706.9313172	2610188.49036655	2585206.87021447	2850517.24710141	2562652.73548441	2529871.94675776	2653422.17945516	2494728.02537049	2410010.39163872	2788602.02740021	2676950.06614326	2916422.69495173	2547968.65705346	2683169.13629261	2629316.36892414	2630280.15411308	2975169.36884163	2713529.53884028	2764217.12634639	2542080.22449524	2384502.15061328	2345609.44713449	2794911.3438893
2518681.60662661	2687848.57541627	2641611.97478564	2686064.19170463	2551635.61642759	2721774.25248637	2529163.17467466	2543487.39693893	2582282.5580125	2174008.37903147	2426428.47634884	2631100.13351029	2435448.82442682	2682912.40319316	2536415.8574401	2559563.11927062	2537027.83111151	2642702.05351968	2743004.70716072	2623447.39296455	2609035.6757411	2304236.02844902	2511113.33360437	2517929.87372498	2395526.27736814	2630801.67596361	2390044.36238836	2459989.81472673	2669393.70117568	2492009.7746012	2536350.73643923	2357218.22117011	2515577.30455573	2399932.02170652	2734076.79247241	2727016.95450477	2564149.53289096	2653141.68131549	2549622.0305655	2753286.06017563	2497969.02292179	2751131.51197767	2490477.36339254	2599057.71078286	2609988.15480987	2323347.62001913	2655143.78908738	2267311.93290306	2495098.53012423	2759808.81825207	2546717.41778666	2682377.91767917	2376864.2078395	2220109.71208141	2025707.04379865	2568103.1176288	2678446.87117676	2586655.64119853	2392366.93344359	2513719.78397092	2527718.16698982	2593762.56174098	2499029.08811978	2694532.34570179	2416046.9199496	2603303.77347449	2568162.15388101	2620441.52836608	2587952.65448671	2561972.44615445	2569347.66011234	2408285.88570407	2575728.91346202	2069587.17930829	2547675.66904345	2722013.97301054	2435482.60337527	2504732.4462277	2485599.54951609	2739142.89116746	2468654.136973	2433887.88793278	2558242.79638376	2402659.79511117	2327764.23571488	2684971.83747247	2577158.65016273	2810325.61545396	2448331.22490571	2574376.79424412	2523238.4682992	2538285.68214946	2865317.53191646	2600059.56337856	2654879.82187421	2445885.08173023	2281181.87707083	2256125.1093339	2689723.27867608
2421823.68467087	2581869.32034598	2541498.28788528	2584901.53486929	2447238.70324966	2611629.72933194	2438137.00430048	2450919.05817131	2483617.06195451	2090017.86236109	2324039.63154325	2535002.95581591	2339515.93323927	2577208.86104221	2441988.05066896	2459359.36167905	2432716.37003364	2544329.51092462	2644218.74725711	2523925.03704516	2508512.96191124	2214592.16655773	2413446.88760781	2424376.17796167	2296775.39635862	2528530.35493414	2300287.40249645	2366467.03682059	2559427.52458454	2397342.23367102	2450474.55996036	2269942.66479653	2419094.90783869	2294759.70603222	2626923.36740434	2628984.70432447	2462888.39901878	2556342.13343913	2459356.1423347	2653526.83680108	2404526.47674679	2647942.34609136	2386085.36284501	2493926.83484496	2512306.52194771	2229078.53027436	2554208.25976751	2181344.18762185	2399762.9323708	2662332.97596228	2444967.96425574	2576566.37759575	2279651.12053339	2130928.64528942	1945472.98693958	2475156.36346655	2571524.76234878	2495304.23419357	2298412.82472148	2420188.16475531	2426067.68511084	2496947.91335054	2405033.36700292	2589112.6402605	2320757.39909639	2502866.31419956	2465653.09873543	2524683.65690129	2480174.06208032	2470115.23051533	2461478.34072618	2318159.699688	2469489.64480001	1985406.75502191	2450619.67767111	2610244.17084592	2339196.09887092	2403505.44425828	2389387.78719831	2631887.56390368	2377982.79336555	2341582.52278095	2466231.92813583	2313775.30712879	2248205.59851342	2584888.7578865	2480907.59805161	2707701.89785109	2352573.05274276	2469917.74756016	2421169.55527003	2449279.09783359	2759179.47756376	2491332.46208115	2549771.12780579	2353206.17408937	2182516.80685286	2169913.254465	2588326.32612698
2328590.05186983	2479982.19074285	2444950.01771872	2487122.59237793	2347150.97827929	2505863.82790848	2350204.18395364	2361560.84590229	2388560.16701028	2008979.63585444	2226115.75734707	2442206.53904414	2247258.27893948	2475522.82975435	2350754.74911974	2362964.56309976	2332658.85981853	2449399.7298215	2548531.6364463	2428072.08507596	2411581.83435017	2128167.95291715	2319797.27804001	2334145.91090167	2202171.69353385	2430071.87412905	2213882.77019153	2276414.41297455	2453868.83137641	2306169.15133567	2366805.69652947	2185785.62705807	2326047.18853542	2194171.65281123	2523695.51295015	2534195.26651294	2365303.36419133	2462784.59600882	2372192.14279649	2556877.10330009	2314322.34453019	2548264.80924919	2286176.08745779	2393049.97646508	2418078.90825948	2138696.63757899	2456738.60017532	2098630.78537556	2307838.81675747	2567900.60111546	2347214.79791118	2474867.29977662	2186478.9213427	2045446.70271821	1868663.53805517	2385365.41212424	2468813.39396078	2406883.64728505	2208125.02972492	2330061.55320605	2328528.31533764	2403559.3674437	2314601.58852403	2487697.94508829	2229193.407097	2405929.18855673	2367202.81009217	2432183.43620611	2376909.33274982	2381274.37526985	2358183.51662803	2231198.458262	2367628.01690854	1904660.21646174	2357184.64678346	2503009.48364765	2246715.21335924	2306365.77889261	2296514.76751177	2528652.41447565	2290552.21362492	2252843.74301435	2377318.77660599	2227999.37539469	2171273.46366704	2488291.02305211	2388110.10427669	2608490.77145045	2260568.46516236	2369657.62208631	2322998.00896326	2363200.23019535	2656671.48873006	2387179.48191878	2448756.65280558	2263943.95585475	2088312.20065522	2086880.97307063	2490621.93346181
2238871.83594912	2382048.02409239	2351875.70474467	2392660.21583069	2251214.0515116	2404332.51125954	2265288.6941785	2275335.44127696	2297017.50619347	1930836.71242706	2132472.95992274	2352630.99541717	2158563.5054536	2377743.08328328	2262655.36925716	2270265.95721751	2236707.60559354	2357828.04167098	2455903.64445256	2335778.30466353	2318154.64117658	2044890.51638516	2230009.39936313	2247145.14358583	2111558.3951991	2335320.26566203	2130721.77127068	2189724.17879645	2352577.4006891	2218389.38492919	2285356.85440515	2104658.6260785	2236342.78108118	2097999.44184952	2424288.4015407	2442587.25804051	2271313.37567579	2372397.85339684	2288054.27493594	2463295.88584085	2227284.67296983	2452028.1908347	2190576.88394216	2296279.95164115	2327220.84941338	2052055.17637517	2362667.9553705	2019068.46644666	2219240.94366586	2476461.7974752	2253328.13741955	2377153.83372193	2097201.09916042	1963521.13200618	1795136.53641779	2298660.55488556	2370169.78224408	2321336.16804331	2121385.23085949	2243244.80728982	2234952.71775813	2313507.43164932	2227622.77114511	2390162.16670585	2141238.85905979	2312422.02856731	2272684.0082519	2342868.05504387	2277990.11786106	2295391.3191504	2259294.369243	2147324.83704808	2269987.70945102	1827226.11523907	2267261.27999729	2400151.18854932	2157910.12885126	2213176.43579591	2206914.67977611	2429333.43776777	2206270.79794959	2167552.7079942	2291429.9802072	2145258.6043199	2096908.77167866	2395095.48171813	2298677.31212056	2512618.48015267	2172197.8159639	2273453.74056483	2228615.50999693	2279984.97205196	2557715.06295339	2287427.14425213	2351704.01971894	2178000.76456783	1998371.68868802	2006937.48473937	2396506.24371007
2152563.94510589	2287940.15908648	2262186.41750943	2301454.31543763	2159278.26029768	2306898.64753662	2183316.05712806	2192159.45348867	2208891.21541195	1855524.2340668	2042933.32145391	2266203.23414464	2073314.54084356	2283753.80653443	2177618.28324863	2181147.88585286	2144721.55192427	2269522.26911462	2366281.29665758	2246935.88006478	2228147.29108067	1964679.24815171	2143930.58900566	2163285.24805577	2024782.3976486	2244173.19103916	2050697.65900206	2106296.64441939	2255415.52745944	2133901.29940446	2206136.74035919	2026475.72096981	2149905.75152072	2006068.97304611	2328598.78492839	2354085.33086795	2180824.54208985	2285108.72883429	2206863.48261853	2372734.46052057	2143344.65458381	2359156.46756021	2099115.26198856	2203471.4282789	2239638.50706005	1969014.92149838	2271922.90938814	1942553.62245665	2133880.98039412	2387962.081725	2163177.95953121	2283297.73823504	2011672.06336617	1885014.67737623	1724755.7509596	2214965.69121468	2275459.25396975	2238612.10066935	2038071.89334358	2159634.57161705	2145200.43105501	2226701.94545806	2143984.94876565	2296382.40973061	2056774.43701878	2222270.77981923	2181964.43516532	2256656.45007826	2183249.8785499	2212398.32786035	2164641.34520997	2066455.44544893	2176420.00569582	1752991.48101025	2180741.196638	2301506.75970945	2072655.46549039	2123799.73726408	2120520.53830101	2333810.89845753	2125050.77351713	2085594.50514131	2208493.18030178	2065474.52587073	2025048.54425149	2305227.99795622	2212514.61226238	2420016.9251627	2087339.07263563	2181169.54140597	2137913.56398645	2199563.90703959	2462228.03577915	2191905.71487633	2258482.64681965	2095272.0579652	1912506.07672074	1929991.66380099	2305876.67714629
2069558.15131521	2197532.00210435	2175788.79623706	2213434.6675399	2071190.04731749	2213420.75197409	2104208.2570401	2111951.19327876	2124082.2667332	1782973.31639072	1957319.56574943	2182836.63343122	1991398.24723564	2193437.78607358	2095570.82586494	2095498.32599445	2056551.28819775	2184395.53857159	2279613.43226362	2161433.93438479	2141465.10242537	1887452.91252119	2061413.54418592	2082477.10071275	1941697.36549148	2156523.53187345	1973709.50173784	2026027.65944221	2162240.91897053	2052599.18567873	2129149.13929729	1951148.57544387	2066646.74384822	1918216.81222968	2236519.11699336	2268615.24822739	2093746.86928078	2200842.69111271	2128538.65961157	2285144.34412911	2062423.48002069	2269569.83918159	2011626.45938027	2114479.36616572	2155237.73290859	1889433.33380658	2184429.21383012	1868982.18319454	2051671.42663389	2302345.47080376	2076631.66262886	2193175.35228459	1929753.62324737	1809795.66900487	1657390.38078229	2134200.44724566	2184543.84454633	2158649.04777494	1958069.28160578	2079127.22318729	2059130.50658105	2143051.6400051	2063579.64407409	2206235.04892032	1975686.84334979	2135395.66266514	2094916.10030041	2173464.20652227	2092529.46167746	2132232.74314241	2074056.37946144	1988509.77232835	2086773.06353062	1681837.52881429	2097510.45239285	2206926.29283228	1990821.90784761	2038097.73489375	2037260.20327775	2241972.44737037	2046799.51106735	2006854.26537975	2128433.41809415	1988566.40152867	1955628.40989122	2218605.40427085	2129532.17507722	2330611.05612232	2005865.37851272	2092666.93396084	2050774.63346071	2121862.10588062	2370123.47913162	2100454.75372953	2168962.79295828	2015658.65757043	1830536.12490674	1855946.49015571	2218628.51745063
1989747.80519969	2110693.47878969	2092583.77035939	2128530.70018267	1986798.8126594	2123757.33359829	2027887.18200867	2034624.67675462	2042487.6479451	1713116.43910714	1875460.51049011	2102447.24049113	1912700.09336645	2106680.32182801	2016444.7360561	2013202.40477004	1972057.24307654	2102354.10838056	2195845.52991185	2079162.99529746	2058017.83069934	1813130.31650499	1982315.76245364	2004626.20384185	1862154.43709013	2072265.87226127	1899651.1071688	1948809.57571122	2072914.18124618	1974381.93709983	2054384.32348048	1878586.74549076	1986481.10124071	1834281.26288572	2147944.35515667	2186100.97894456	2009990.00815274	2119522.0000949	2052997.00296689	2200468.92925017	1984447.49589901	2183181.94448822	1927946.14735063	2029164.33306908	2073924.41936267	1813179.2801359	2100108.39330189	1798251.0531921	1972518.48356926	2219550.10712645	1993564.34959024	2106656.74989499	1851303.53524712	1737729.85908612	1592912.34248908	2056285.75587524	2097288.90461804	2081383.98792062	1881259.35523703	2001624.87975732	1976602.63921611	2062463.8938587	1986298.34106345	2119598.15903182	1897858.36674407	2051714.09880049	2011411.14720405	2093209.9176612	2005669.9001464	2054821.90021497	1987378.77947511	1913405.45264861	2000897.14237549	1613651.37392201	2017463.01325316	2116253.38836504	1912287.25426597	1955935.6546067	1957058.74437698	2153713.13331844	1971425.48181768	1931219.54638198	2051172.45386669	1914456.0253138	1888584.69108407	2135141.58949848	2049632.63597057	2244324.50409832	1927659.29710173	2007809.91782024	1967089.09899407	2046814.87034981	2281308.57851038	2012909.25429598	2083013.69434358	1939062.02843339	1752285.91948792	1784715.39898635	2134655.09095171
1913028.37182539	2027298.00853796	2012478.12600307	2046666.03733285	1905960.76912344	2037769.21365132	1954268.92627581	1960096.81071846	1964009.70753245	1645883.94673318	1797196.82507996	2024955.21674258	1837109.43819002	2023361.45414183	1940163.65057652	1934147.97573229	1891098.03571885	2023310.14128757	2114914.27946621	2000013.64418664	1977710.39265522	1741630.02264724	1906494.15153318	1929642.76057989	1786012.81054939	1991292.66520985	1828422.29067027	1874541.66050618	1987297.82065737	1899144.91009856	1981830.31266018	1808704.4441637	1909318.52812844	1754098.4921422	2062763.9154101	2106461.49179788	1929454.99026499	2041069.42280044	1980159.91888069	2118645.13487565	1909339.42194972	2099910.16196513	1847914.131142	1947386.90776585	1995606.77726755	1740119.1651079	2018878.55624871	1730261.56490995	1896332.3018518	2139513.71181826	1913851.21327097	2023618.13995771	1776188.19199199	1668692.44781163	1531197.76545595	1981141.586429	2013563.35842667	2006751.30716003	1807526.71123271	1927029.43889647	1897482.61517208	1984842.96190969	1912029.27426008	2036353.56536946	1823178.45318359	1971141.31182401	1931319.46691131	2015810.26167812	1922520.82326492	1980096.58326114	1904449.02986868	1841063.41090332	1918646.27045933	1548316.19711058	1940488.34986933	2029340.99421965	1836929.61326757	1877180.1854452	1879836.47407524	2068915.74155063	1898838.21213399	1858577.87913213	1976636.22777367	1843062.47565142	1823852.69680266	2054752.52573927	1972726.11740258	2161076.57969361	1852599.66931925	1926463.42525545	1886739.04853438	1974351.61544891	2195696.01563012	1929111.88714385	2000507.86456303	1865382.31558427	1677587.59455683	1716204.79145188	2053848.42618077
1839294.10099136	1947219.47897106	1935374.27056677	1967766.06543994	1828529.32686833	1955322.31226177	1883277.36845813	1888284.49418637	1888547.31101839	1581198.73296882	1722368.69322826	1950276.13322352	1764516.14441492	1943368.53718774	1866651.47213826	1858223.90095791	1813539.03217364	1947167.43478112	2036759.47764549	1923884.69527326	1900447.4444647	1672865.58462724	1833813.51799788	1857438.62411724	1713129.07956903	1913495.79307866	1759925.90043972	1803120.36799409	1905253.37820994	1826785.29616405	1911465.15580973	1741416.09155233	1835070.08606306	1677515.22454569	1980869.42635547	2029618.01445631	1852046.92476596	1965406.179787	1909943.07943441	2039610.76566443	1837018.78084378	2019668.80057224	1771375.52170336	1869010.09110443	1920191.85261897	1670121.80568865	1940655.90599209	1664913.81641315	1823022.78513875	2062165.67380465	1837363.83569961	1943935.50102861	1704273.29295322	1602557.99859674	1472126.5888429	1908684.51257814	1933233.8402584	1934685.35573278	1736758.02409371	1855243.26808331	1821636.13023668	1910098.53444541	1840664.53291696	1956381.37637321	1751529.9909657	1893589.87070418	1854517.01189418	1941180.24097327	1842930.5493392	1907986.38955251	1825111.52193533	1771395.98071976	1839881.28506231	1485724.59991001	1866481.20812064	1946037.39931955	1764624.12196245	1801702.49798552	1805513.31926353	1987467.46072593	1828947.21132569	1788821.44263422	1904744.82597083	1774302.67661914	1761364.15006106	1977349.25070891	1898717.09200767	2080786.77373894	1780567.06386819	1848497.09042097	1809616.35519682	1904400.680444	2113191.74682543	1848906.05007899	1921321.73034717	1794522.68056391	1606275.11589922	1650322.21609713	1976107.13409125
1768439.73360345	1870336.28331843	1861180.65502594	1891752.15661763	1754369.14649697	1876282.43846339	1814832.79743577	1819104.18571517	1816000.73841089	1518986.47286678	1650820.98008446	1878326.46004237	1694813.20476529	1866584.65801891	1795828.40745036	1785320.51786614	1739245.93877449	1873838.02570567	1961314.39453732	1850664.80706128	1826136.32004795	1606755.20764821	1764140.62094807	1787924.79018838	1643370.83000654	1838770.9815638	1694061.1774784	1734448.12211291	1826647.01375225	1757206.06899402	1843270.86378456	1676634.78167711	1763643.76781893	1604379.4958933	1902155.56957185	1955488.90831333	1777667.04573832	1892450.8748895	1842264.78417306	1963302.55527112	1767400.92591706	1942372.91196063	1698183.31985914	1793898.55720354	1847587.2408488	1603065.95551735	1865359.11956188	1602110.84664433	1752499.76572197	1987445.39639736	1763986.87640282	1867487.2977811	1635431.00618025	1539208.22303952	1415584.4642105	1838835.34024576	1856172.61415927	1865117.68890272	1668841.24939872	1786169.10551543	1748934.04129218	1838137.76223981	1772099.26654968	1879566.96211435	1682800.47452966	1818975.49228728	1780881.99115575	1869238.4064224	1766750.46935295	1838419.38697045	1749221.0773921	1704320.60665131	1764461.05034723	1425769.91207368	1795336.19131691	1866204.31681782	1695255.90605128	1729373.9860876	1734007.77907	1909254.08943771	1761663.15953764	1721841.75929122	1835420.38397245	1708096.442365	1701052.41393664	1902847.06140475	1827510.24284173	2003373.02212205	1711450.2867802	1773779.82457764	1735610.74070195	1836886.68184892	2033705.36551525	1772145.49131384	1845329.25080941	1726385.22115445	1538197.80925734	1586980.36988234	1901329.27149371
