V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41
2185269.49169124	2766855.74319338	2603880.70341207	911395.885350531	2210139.44019293	508892.348504785	2652536.92868678	2213122.88468042	1894649.05678344	1821435.63362211	2626416.89840485	2181798.0872526	2603346.34299883	1311997.11642335	2364027.83562916	2069831.55952412	2124155.59011992	2828031.74285959	2497758.65790869	2823054.03921143	2386110.97139197	2180050.15755852	1865261.975399	2664733.42668879	1800516.84472964	1385565.05122663	2571146.50443117	2673552.05912121	1850727.87390814	2546575.38617549	2486182.97283052	2667453.97757706	610189.58525479	2766133.92989591	1791733.2353858	1095255.1590181	1009060.58399987	2395005.10932713	2262300.69075527	952704.269727827	549225.452885632
2102082.44674041	2657142.25061504	2502804.24608181	886156.018680332	2122604.49950057	499694.593494103	2553835.12104716	2132913.79484638	1824682.0590454	1745979.53898669	2515778.13810459	2102863.09068957	2497344.23764092	1267166.23400939	2271999.25195002	1990494.3742099	2038781.05090852	2719191.25543916	2403634.23535464	2714089.14027742	2291578.92084711	2089662.53254677	1799950.45748075	2562624.21919716	1730438.94514905	1337480.69646048	2472854.1563156	2569138.6061098	1778190.36377128	2448070.52914919	2389706.44567171	2563800.13600243	593246.656482432	2664035.56743407	1732654.25014219	1060249.05761399	978225.534031262	2307799.7279236	2170580.92145885	924403.779491891	537957.265357975
2021545.53188272	2550648.46594013	2404780.28869345	861629.927359664	2037910.22621343	490702.192065706	2457887.31366627	2055093.76212101	1757007.87195378	1673533.53611856	2408732.03936155	2026293.36386991	2394775.90528183	1223839.74981235	2182986.22190714	1913766.9937698	1956328.43571241	2613419.72473919	2312367.69731327	2608158.70405485	2200166.09859235	2002634.04069164	1736474.16303504	2463489.4679588	1662779.71135096	1291027.55112202	2377431.16806219	2467832.16211952	1708191.18466106	2352536.51284554	2296430.53790227	2463252.7760053	576828.919277226	2564656.56026516	1675275.27285783	1026426.68043585	948369.017528825	2223141.18124623	2081906.09670587	896997.699525416	526970.149455128
1943625.31385127	2447388.69047246	2309803.70025654	837797.832147168	1956028.06050949	481905.676872427	2364704.91698053	1979640.45431902	1691582.54329232	1604001.84422292	2305270.00827178	1952064.29811717	2295623.70615413	1181974.85485576	2096947.96810717	1839610.02875077	1876750.94998763	2510737.89873202	2223940.16901539	2505291.33618752	2111837.46355129	1918890.32554392	1674823.30238847	2367332.23450545	1597489.01803733	1246159.80318928	2284881.522221	2369635.16167845	1640675.14321951	2259966.34373116	2206314.98020478	2365809.4002014	560917.526050546	2468025.42791987	1619571.75332319	993749.530965651	919460.567585321	2141019.5736964	1996244.16530938	870455.803532899	516253.162634047
1868285.14333739	2347368.24026252	2217859.57121158	814639.775330634	1876918.93969518	473296.687099189	2274290.43886798	1906528.70265034	1628358.68524663	1537293.57343517	2205372.69690854	1880150.19166646	2199856.15695171	1141528.11609946	2013842.5695011	1767974.70506728	1799996.19312628	2411155.90361459	2138330.46262593	2405501.86527998	2026547.72498362	1838350.74368902	1614982.06914504	2274147.41338101	1534512.30594647	1202831.88228939	2195196.7968685	2274542.11425901	1575584.62351974	2170344.81668848	2119315.29432201	2271459.42207634	545494.165376936	2374156.55631257	1565518.99283602	962180.275181691	891470.953589459	2061418.42529645	1913553.18444284	844750.317262484	505795.848023972
1795482.26415955	2250579.54205926	2128924.09369243	792137.612038919	1800541.77736238	464867.45448376	2186636.58099163	1835731.51936027	1567291.09893058	1473312.87712476	2109004.48657175	1810520.29602893	2107431.1667996	1102458.16693052	1933622.45725408	1698814.78190252	1726005.79093356	2314672.78721023	2055510.78535741	2308796.12656119	1944248.78491645	1760933.41729332	1556929.99551188	2183922.30951852	1473796.70344949	1160997.18511959	2108362.72986327	2182532.62568643	1512858.06409805	2083648.13847956	2035378.51758587	2180183.11681636	530541.247103306	2283057.21895535	1513089.0122432	931683.677729511	864371.809859632	1984311.3164852	1833784.9251645	819854.667210636	495588.293713543
1725170.93987197	2157001.35763022	2042965.18511012	770272.917659706	1726849.01439389	456610.36102716	2101726.83408684	1767212.39207707	1508331.85734406	1411968.79749419	2016123.60072848	1743140.70045923	2018301.01183307	1064722.46626752	1856231.42923331	1632078.28837198	1654720.51309522	2221279.72561123	1975441.95507401	2215166.87757326	1864885.33333044	1686556.02690716	1500645.83940368	2096634.34122079	1415284.17708726	1120612.10538192	2024350.93261984	2093582.99508507	1452435.11045922	1999841.64205284	1954444.14813761	2091948.71536469	516041.665035372	2194722.99001782	1462248.48963061	902224.464571795	838136.037278145	1909668.22004363	1756887.51480459	795741.418925758	485621.641635475
1657303.71438801	2066608.34064661	1959944.0365885	749027.712838547	1655790.01134034	448518.407010718	2019539.19336796	1700936.78787241	1451428.68449108	1353168.49477126	1926680.23866954	1677973.31536059	1932413.3396334	1028279.99018516	1781614.26677525	1567711.23126714	1586077.90990401	2130953.31742725	1898083.33945272	2124595.29885834	1788398.04393228	1615128.52432491	1446103.87651718	2012253.69393283	1358917.03796973	1081631.61394036	1943135.01385147	2007659.89299444	1394255.62469844	1918891.52780304	1876450.12730973	2006723.0763426	501979.425763834	2109139.34921218	1412968.72512941	873768.62941889	812736.838446891	1837456.19057554	1682804.43426762	772385.615500885	475886.891219885
1591829.1232006	1979361.04182951	1879816.94865219	728384.229347614	1587308.52106749	440584.774055395	1940046.39692037	1636862.03577656	1396528.32194849	1296821.46035963	1840614.95351984	1614975.98073477	1849706.50262445	993091.731041212	1709709.94157164	1505659.08368691	1520014.29471446	2043667.08333111	1823387.8145406	2037058.09833766	1714723.99286226	1546564.29981557	1393277.75791004	1930742.8966258	1304637.28855116	1044012.63622522	1864678.64614764	1924720.07876362	1338254.65893002	1840752.70397518	1801329.69046865	1924462.60486215	488338.974735081	2026291.11494218	1365219.82658032	846282.25219013	788147.613343542	1767635.32425837	1611475.75026999	749762.473452398	466375.832803302
1528694.71151984	1895219.01722956	1802533.83459807	708325.868363086	1521348.46939807	432803.225984649	1863214.03753794	1574948.93038287	1343581.76184517	1242838.17667729	1757862.47869519	1554105.3280159	1770114.18368578	959116.997429697	1640457.82359445	1445863.69344238	1456461.28924809	1959384.36304697	1751305.13858181	1952519.23987706	1643799.2467107	1480774.5434564	1342139.42322008	1852060.70840547	1252387.29550655	1007712.59919488	1788938.23783974	1844718.97768985	1284370.12935771	1765375.0798679	1729011.17515247	1845116.31210568	475105.354308138	1946150.31177798	1318968.08431925	819733.107269736	764343.317407521	1700165.12820936	1542839.3858987	727848.778318904	457080.147780275
1467843.57974848	1814130.49781561	1728038.17447465	688836.039337886	1457851.12400981	425167.824026282	1789000.79212643	1515150.34479771	1292534.47547444	1191129.66089825	1678352.30011834	1495316.44680349	1693566.64649509	926318.287258213	1573786.21186876	1388267.58836387	1395351.8616215	1878059.67946596	1681782.58003283	1870940.14848571	1575555.53429427	1417671.10801217	1292658.68748536	1776157.86511449	1202107.42767923	972689.578579586	1715866.97152373	1767603.09792291	1232539.12472399	1692707.03387934	1659424.3885768	1768632.16650393	462264.694274146	1868685.8917599	1274181.24691157	794088.937274273	741298.36952193	1635002.32687826	1476829.04350971	706621.366404027	447992.507273425
1409218.70197109	1736041.6235863	1656275.02309085	669898.775562139	1396753.55226416	417673.249048309	1717362.64849864	1457421.091355	1243332.90382126	1141609.63731449	1602011.6439107	1438563.98080791	1619990.87781274	894657.710670141	1509631.99865779	1332810.57715147	1336617.8299255	1799647.71091523	1614764.37066961	1792275.23160878	1509921.49091713	1357166.6982126	1244803.28247126	1702982.93228212	1153738.28208153	938902.374345738	1645414.12513442	1693317.36071142	1182699.77760934	1622693.3437685	1592496.08570459	1694951.02240837	449803.447565208	1793856.81067545	1230824.43559724	769319.796692552	718988.689668357	1572095.11177194	1413376.39906773	686057.036306761	439105.936231075
1352762.40584223	1660891.18490435	1587183.33169353	651498.513609702	1337994.62744526	410314.687540997	1648251.03696903	1401711.46695573	1195926.41814841	1094195.43200041	1528761.25877434	1383798.66281538	1549311.23326015	864098.184312041	1447923.75345609	1279432.29244108	1280188.68182536	1724089.53394441	1550192.21023028	1716472.91512577	1446825.61845183	1299171.0192616	1198539.70466154	1632479.50235602	1107222.01777353	906309.955512219	1577526.01338897	1621801.01229732	1134789.67257694	1555272.05970919	1528151.10859828	1624013.07678652	437708.949448188	1721622.78476401	1188864.89031416	745395.524016949	697391.402257855	1511394.96963092	1352411.95262125	666134.84886614	430413.553883877
1298416.67986745	1588614.7829642	1520697.1232752	633620.109896255	1281508.93390527	403086.999683239	1581616.35744064	1347975.09877772	1150261.81283653	1048804.59279669	1458518.81495628	1330972.14881444	1481449.60560598	834604.293128219	1388594.9980516	1228073.40149555	1225995.71887572	1651330.40535001	1488005.03110291	1643475.74309971	1386196.15230913	1243597.07043315	1153833.2117137	1564588.1943416	1062500.2894952	874873.976875001	1512145.82348535	1552989.52251343	1088746.28250791	1490383.11446993	1466312.5359817	1555752.90874297	425968.955842746	1651935.59591019	1148268.16457402	722286.477033832	676483.76163483	1452851.71564618	1293867.0592495	646833.576594776	421909.502118559
1246121.28150432	1519145.38286789	1456752.3419166	616249.183149692	1227232.91971622	395985.969907133	1517402.94138245	1296160.57267517	1106286.78447146	1005356.6828712	1391199.87801562	1280034.26668357	1416325.12138464	806140.587492326	1331572.81275108	1178674.12872349	1173967.40533444	1581306.44983076	1428139.81277656	1573223.71291498	1327960.68892833	1190358.54488352	1110649.2444302	1499248.97348329	1019515.90081582	844555.894825148	1449212.81382712	1486817.91908027	1044507.35478608	1427963.47799096	1406904.83485151	1490104.84229352	414570.928278373	1584745.68820399	1109000.77185223	699964.731826344	656243.547826212	1396412.45514658	1237669.4078366	628133.713868293	413587.640977499
1195817.05004529	1452412.53918867	1395284.67413054	599371.150022184	1175100.48158752	389007.415818015	1455554.29349512	1246215.9100196	1063948.39327326	963773.534681011	1326717.69267211	1230935.23517449	1353857.36346858	778673.952120708	1276789.72787525	1131175.34434293	1124037.22341164	1513956.31277122	1370534.12359424	1505655.73214323	1272043.5397753	1139371.2118765	1068952.11074236	1436397.37826283	978212.392353501	815318.193520057	1388667.30163271	1423217.55326753	1002013.89113302	1367946.88990876	1349849.54073708	1426999.17458313	403504.071411923	1520000.62238359	1071027.22221598	678404.525722077	636649.463359479	1342022.17967369	1183749.00261801	610015.125065236	405442.062982617
1147444.3641222	1388343.02664661	1336218.67289435	582972.153624651	1125046.77208579	382147.78315962	1396012.2151238	1198092.81147623	1023195.7139948	923979.871603638	1264986.77626546	1183624.35001988	1293964.94362368	752169.578210664	1224176.00423586	1085517.7943205	1076135.57734583	1449210.2015432	1315125.18524903	1440705.44606145	1218373.62247377	1090551.796949	1028705.99546599	1375970.07259231	938534.084845871	787125.522025243	1330447.94113837	1362118.30607671	961207.397723282	1310267.39292229	1295070.90081992	1366367.03133754	392757.49364989	1457644.37939281	1034314.39823453	657578.080763505	617680.620162497	1289627.00514786	1132033.14881749	592459.461772579	397467.787771956
1100943.62322593	1326862.77309567	1279487.01126238	567039.084641207	1077007.21136701	375403.655871737	1338718.60199765	1151739.5837941	983977.830407564	885901.553907832	1205919.41210199	1138049.00924021	1236566.38261758	726596.276574727	1173659.6553439	1041640.77814157	1030194.85332449	1387001.5139204	1261848.30847706	1378305.25579759	1166876.6410154	1043819.1673425	989873.946366381	1317896.20119348	900425.444672309	759941.887814607	1274487.69734013	1303449.529043	922029.916168364	1254856.59151583	1242493.71309302	1308137.08008859	382320.417251673	1397618.63371869	998827.273018653	637460.72354382	599316.971405259	1239174.17717928	1082451.03033205	575448.430939939	389659.670239076
1056256.85293813	1267896.0629826	1225020.89168674	551558.84423506	1030917.01658746	368771.452987417	1283611.69577451	1107104.05918533	946243.871847292	849469.072185039	1149428.20350928	1094160.96304384	1181580.27829946	701922.880679542	1125171.83267398	999486.522129457	986146.651541059	1327259.37797548	1210638.82456286	1318385.63765741	1117481.4798133	999093.333006331	952419.400089945	1262109.09280115	863833.97402797	733732.401464125	1220722.81727099	1247139.24058753	884423.264251088	1201649.26805804	1192043.30303834	1252238.21852157	372183.4449784	1339865.40927966	964532.78495061	618027.080817411	581539.060969644	1190606.1066051	1034931.98023157	558964.607025621	382013.073354134
1013325.28956092	1211366.66659806	1172749.47403338	536518.128725482	986710.786729036	362248.325642997	1230629.40500558	1064136.38292275	909946.988090534	814614.043835719	1095424.64139264	1051909.02802466	1128925.22953509	678119.16633989	1078645.68269379	958998.393949928	943925.803712401	1269911.06923929	1161432.19133376	1260875.37325537	1070116.18523057	956297.113164898	916306.079908601	1208543.61297412	828706.615098301	708464.725625947	1169088.73677228	1193116.07121562	848332.883343637	1150576.05950517	1143644.40371213	1198598.39617128	362337.139754944	1284321.96032143	931397.492082088	599253.281583593	564328.363909394	1143867.02558449	989405.59344446	542990.648134962	374523.57919313
972091.155266114	1157199.63591443	1122603.93493095	521905.418647524	944326.062990772	355831.76733834	1179711.17268094	1022783.7849521	875037.555792175	781268.807419999	1043820.15676499	1011242.45863476	1078519.3354691	655155.74572298	1034010.91403215	920120.246547857	903467.924177904	1214886.01679918	1114165.96659043	1205703.34260615	1024710.67401131	915352.846402164	881496.940458543	1157129.50296471	794991.207012713	684104.821134345	1119520.4531494	1141306.68088038	813703.219968697	1101570.70287541	1097225.3573874	1147145.73514471	352772.307746446	1230928.42124751	899389.102137221	581117.215838781	547666.124180122	1098901.52815031	945802.601184367	527510.516531207	367186.684775048
932498.900328127	1105317.94784549	1074514.15813733	507708.456207732	903700.090386229	349518.970626331	1130795.92564533	982999.132786999	841469.489797887	749371.231404911	994529.725732605	972111.408411143	1030283.1885286	633003.107887361	991202.574056866	882795.938883079	864707.739187488	1162113.65987344	1068775.06581504	1152797.06361825	981194.919478844	876186.50031163	847954.452987812	1107801.01624696	762636.652265744	660622.162545288	1071953.72421333	1091639.88237396	780480.934648644	1054563.84978573	1052713.05099878	1097807.67024305	343480.115446607	1179623.00224977	868474.221957328	563596.308788108	531534.880457436	1055655.07513314	904055.005808958	512508.525617556	359998.831086257
894490.140014626	1055643.75891907	1028410.57373305	493915.723817926	864771.615244422	343307.774343002	1083819.76157511	944730.615681016	809195.691209025	718858.204737918	947466.622392779	934468.589400448	984138.829073501	611634.529812843	950154.885949425	846970.74492094	827582.832588011	1111520.30335261	1025198.16193331	1102085.62389046	939501.148262015	838727.328168697	815642.177710069	1060488.11173674	731593.646485827	637986.903979735	1026322.97018477	1044044.56971425	748615.16725253	1009489.60379543	1010039.35376683	1050514.76598453	334452.386994361	1130342.54590083	838621.612692374	546668.53296962	515917.913116811	1014073.9295804	864096.92085719	497969.580209558	352956.04040868
858011.071972788	1008103.19475898	984226.928327201	480516.03773994	827478.423326364	337196.393170364	1038722.06328883	907929.528020603	778171.19484309	689670.71149661	902548.045860064	898266.213991346	940009.399185682	591022.070913725	910804.166345261	812591.5527847	792032.785938216	1063033.04505885	983373.243503265	1053497.04185424	899561.999984408	802906.735123269	784524.831424939	1015125.15080018	701815.110328382	616167.985542078	982563.901852177	998449.127698195	718055.648414561	966282.43934549	969133.581413449	1005196.90041159	325680.796007608	1083024.83049705	809798.993277169	530313.46390337	500797.903430473	974104.392798625	825861.268739426	483879.077083566	346054.921430478
823008.49308913	962619.832877137	941893.944951953	467498.711512111	791762.541828774	331182.654685158	995440.965120703	872547.406850023	748352.308298374	661752.468546875	859691.050747272	863456.135888642	897816.140746727	571140.782479244	873087.169774567	779606.009702015	757998.399178057	1016580.82363941	943239.348693436	1006959.80404146	861312.37139447	768656.084212912	754565.516530405	971643.600670971	673253.525550713	595137.741279009	940613.235010303	954784.927056672	688752.442426431	924876.801652877	929929.678354391	961785.123774124	317158.096845382	1037607.09726897	781976.011979001	514511.230837088	486159.497391499	935692.409090396	789283.242545083	470222.59548394	339292.123430934
789428.369537578	919120.402546908	901345.669044499	454853.047170963	757565.54336259	325264.94179701	953914.328849177	838537.272844201	719695.230429751	635047.717726044	818813.901427509	829990.631079964	857487.595555908	551965.104784341	836943.900788966	747964.264807855	725421.434468371	972094.272961053	904737.650557567	962403.245945194	824687.440391567	735910.605651027	725729.00217363	929978.400217484	645864.309151776	574867.603859956	900408.166334795	912982.857590193	660658.356848488	885209.371299592	892362.744976153	920209.027747475	308876.232600138	994028.802424804	755120.7898805	499242.505106646	471987.256772444	898786.491438139	754300.861443694	456986.390262884	332664.542394917
757220.407990384	877531.544175131	862516.591868678	442568.714195693	724831.454015644	319441.809946048	914084.483355061	805853.385315705	692159.685376445	609504.683587408	779838.136148572	797824.644360368	818950.399044794	533470.868497267	802314.012874354	717616.254492945	694244.837985947	929503.917349464	867808.810776819	919756.932920257	789625.474644562	704607.605392066	697979.255316958	890066.012744481	619603.280954365	555331.269476822	861886.438910185	872972.612290272	633727.395871109	847216.781545889	856368.564801337	880403.745174095	300828.709402408	952227.387359321	729203.218487683	484488.476493976	458265.979004812	863334.123071866	720851.555427093	444157.173058305	326169.255953032
726332.479205932	837781.513467049	825343.453592005	430635.688720926	693502.752662444	313711.684178898	875892.609096171	774448.842777923	665704.762035387	585072.231685675	742685.376774262	766912.925306439	782133.588321553	515634.418878713	769140.37766197	688514.000407645	664414.712198937	888739.631018682	832395.869447733	878952.511944355	756066.365625728	674686.072363685	671282.843384944	851841.798772341	594427.010286143	536502.594884818	824988.593307133	834690.016420629	607915.04451898	810837.427959428	821885.776637446	842301.738419971	293008.266822641	912142.528029198	704195.560232927	470230.85973373	444981.205499705	829285.528969883	688876.210956082	431722.432693953	319803.378760088
696717.441457916	799800.824148415	789763.816242408	419044.627688624	663526.272065312	308073.057884463	839279.260378812	744279.231986915	640291.328090171	561702.037625238	707279.921017033	737212.103225537	746967.016470349	498432.301064399	737365.623429131	660609.656246295	635877.39394033	849734.097749378	798442.396881914	839921.330186554	723949.910403785	646086.719578225	645605.770227483	815244.073489681	570293.248384907	518357.218614831	789653.460621721	798069.306287611	583176.640239523	776010.974672695	788854.423682378	805840.200710337	285408.438055527	873715.388235827	680068.184087167	456452.539923972	432119.105457875	796591.27801864	658316.532667209	419669.894029834	313564.412007926
668326.400293602	763519.99732062	755717.141255936	407786.040920903	634849.945669605	302524.997245787	804188.290602677	715300.994639676	615880.623322834	539347.438306674	673549.131721627	708680.160197029	713385.944951554	481842.911680375	706935.093488474	633858.563966532	608581.166479372	812422.926794205	765893.941178093	802596.87264147	693220.042406173	618753.855985479	620913.658026598	780212.368614222	547163.451616903	500870.085268273	755824.328374505	763046.924539223	559470.587407222	742678.877146878	757216.362233102	770955.923752898	278023.029265861	836887.92715037	656793.1862644	443136.961929877	419665.630875869	765203.787782393	629115.518427937	407987.892126002	307449.753817194
641114.033711129	728871.928126797	723144.386970494	396850.669852959	607422.109656085	297066.409038443	770563.161555698	687472.401638483	592434.895048086	517963.848829529	641420.734273767	681274.51733442	681323.588112284	465844.922324166	677796.007571502	608216.779250193	582475.704613513	776740.143523698	734698.161384431	766915.240787201	663821.803665297	592633.171028363	597174.558012322	746686.225862635	524997.591315078	484017.288636095	723443.890661399	729559.885781481	536756.711498533	710783.366621053	726914.913253389	737588.024742481	270845.879460242	801601.048866696	634343.813633099	430267.789223689	407607.920001579	735075.7437324	601217.726114053	396664.267226738	301457.210120014
615034.134076392	695790.682331207	691986.878926293	386229.639252475	581193.147502328	291696.244451114	738350.384943499	660750.262417432	569918.459645788	497507.9881711	610826.432884381	654954.115695258	650717.41590994	450417.768421436	649896.882388524	583641.245564303	557512.661963054	742622.929138131	704802.749118606	732811.463242333	635700.265960793	567671.7557484	574355.799189957	714608.809667645	503758.001587844	467777.077681762	692456.783207746	697547.903311483	514995.487571011	680268.791722754	697896.197793239	705675.787417591	263871.040383042	767798.161130924	612693.072546245	417829.186458301	395933.530170302	706160.381309939	574569.477547061	385688.136091027	295584.51667566
590042.806588305	664213.075046782	662189.341578445	375914.391510332	556115.173471477	286413.874155322	707496.513860717	635095.32924444	548296.891614304	477939.150459142	581698.492891926	629680.710245904	621506.033681205	435540.909709162	623188.080168673	560090.220477896	533645.749677568	710010.171891116	676157.529114659	700223.781314563	608803.671919257	543819.539164017	552426.234272784	683922.400971765	483407.778966337	452126.695028862	662809.015727387	666952.031100658	494149.136460442	651080.521685882	670107.54431043	675162.239684521	257092.978541839	735424.860985164	591814.408987981	405806.488837794	384630.258078596	678412.94356243	549120.250886126	375049.042334324	289829.600375596
566098.08458376	634077.25398754	633697.050105653	365896.70468055	532140.822856029	281218.437403465	677950.276105486	610468.392004736	527536.236663223	459218.150506511	553973.169788504	605415.104659428	593630.471953205	421195.741371919	597621.072801686	537522.936762756	510829.829574239	678841.253799784	648714.051792128	669091.767355379	583081.956851066	521028.133080981	531355.094587664	654572.073857594	463912.434983363	437045.401154957	634446.685283741	637715.518742061	474180.445406779	623165.071211478	643498.302449041	645991.360910435	250506.237694291	704427.030217496	571682.395004331	394185.499020195	373686.007214494	651789.722391438	524819.826831574	364736.549425192	284190.204183128
543158.918547221	605322.640867527	606457.516613174	356168.39994392	509225.020736185	276109.352745766	649662.114824891	586830.56547793	507603.122700251	441307.572209224	527587.072857936	582119.686264045	567033.187300887	407363.248230711	573148.813840695	515900.93724214	489020.403015564	649057.915361366	622424.508651895	639356.866891981	558485.791841613	499250.826273665	511112.090183262	626504.649233591	445236.785972295	422512.498135636	607320.175178376	609782.52665039	455054.219653232	596471.80118992	618019.038155467	618107.537425866	244105.501050137	674752.326957682	552272.98018827	382951.91027331	363089.623828683	626249.186159991	501619.564998281	354740.268634516	278664.484425159
521185.550066924	577891.181781096	580418.254065189	346721.607648857	487324.821322492	271085.867215085	622580.561904851	564145.031073768	488466.182876083	424171.277873749	502480.135481358	559758.374814295	541659.542572304	394025.640074076	549726.520917159	495186.621065586	468175.505051191	620603.398490297	597243.819706473	610961.1907265	534968.995421664	478443.340540875	491667.73398584	599668.370233788	427348.488557387	408508.132700264	581379.885581162	583099.220726523	436736.410539151	570951.018569355	593623.025123057	591458.876541762	237885.736038482	646349.198323245	533561.21648107	372091.961527828	352830.166000687	601749.519730868	479472.103214851	345050.95232773	273250.666719215
500139.259277219	551726.935534269	555530.298936708	337548.681230606	466396.576557561	266147.359775852	596659.195869154	542375.678174131	470094.780258117	407774.827952569	478593.991493054	538296.40483435	517456.302139202	381164.798052723	527310.758753978	475343.936803752	448254.508179921	593423.694022037	573126.553853997	583849.736892588	512485.303705678	458562.510587454	472993.763842442	574013.193131996	410216.064537171	395013.436096192	556578.076521943	557613.855641956	419193.303882148	546554.615576779	570264.747884527	565993.522703998	231842.091206005	619166.398925983	515524.29412166	361593.267230473	342896.493350269	578250.753437689	458332.616567963	335659.020735874	267947.004517731
479983.363496338	526774.901448533	531745.523450238	328642.312601058	446399.930293151	261293.306089891	571851.496440492	521487.956224164	452459.241662226	392085.110577288	455872.941024756	517698.496567506	494371.60602346	368764.459329681	505859.798427064	456337.683353489	429218.632336319	567465.579522143	550030.417853754	557968.755032131	490991.202934315	439566.806605869	455062.461820607	549490.24387951	393808.024648933	382010.063924761	532866.91168867	533276.07618949	402394.415842169	523235.946066455	547901.001215394	541662.273127422	225969.570215453	593157.408274417	498139.592961352	351443.351576749	333278.608697916	555715.204055986	438158.057558829	326555.770593399	262751.690535511
460681.250832669	502982.161550515	509018.17602263	319994.957227331	427295.913190693	256523.092980031	548112.758981991	501447.933034186	435531.187171824	377070.824603484	434263.432815811	497931.72817388	472356.270067148	356808.632099475	485333.684005073	438133.39562131	411029.511271513	542677.830096096	527914.344686117	533265.566377699	470445.044887053	421417.109233055	437846.446552234	526052.194571278	378095.364855116	369479.870283291	510202.070230679	510036.941018763	386308.689389459	500950.069745913	526489.052590156	518416.867385765	220263.886518728	568275.344094467	481383.990846162	341629.845716456	323966.469478877	534104.770031744	418906.309131492	317732.388319215	257663.306200043
442198.466257837	480298.472223951	487303.521385644	311599.903858456	409046.679110417	251836.395216195	525400.198009167	482222.892457496	419283.058676545	362701.656578663	413713.489552087	478964.808047876	451362.829707411	345281.341761793	465693.386216089	420698.857602921	393650.709676249	519010.276423906	506738.009248018	509690.543659568	450805.850395502	404076.144826901	421319.37789376	503654.138389021	363049.461014509	357406.482075379	488539.628832517	487848.916469319	370905.957448021	479653.702407747	505988.575099888	496211.075669017	214720.32448604	544473.481235832	465236.351761107	332141.628288932	314950.419655618	513383.125686982	400537.209033083	309179.986819835	252680.222081268
424501.568747778	458674.982113205	466557.645619549	303450.264388541	391615.264023942	247232.700114393	503671.484652496	463781.315319324	403688.446600319	348949.155176934	394172.649553958	460766.891845801	431345.206725398	334167.280233723	446901.596172061	404002.450413622	377047.149175946	496414.692490907	486462.936949189	487194.966294544	432034.940829255	387507.488050471	405455.802754598	482252.212893587	348643.213626843	345772.815476068	467837.483292146	466667.201416839	356158.987739539	459304.879172843	486360.429518199	475001.048456664	209334.698060422	521708.323362743	449675.768610254	322967.20762612	306220.976414489	493514.929834114	383011.911749846	300890.477057158	247801.036948439
407557.923595723	438064.094863855	446739.295551062	295539.243204306	374966.538603379	242711.731300276	482886.095023257	446091.89745937	388721.405588049	335785.556776165	375593.450718836	443307.463918225	412259.793687534	323452.097100419	428921.914315023	388013.76419551	361185.501689219	474844.897677436	467051.498504679	465732.03802322	414094.966899817	371676.232466098	390230.350528928	461804.025760147	334849.607662208	334562.581054619	448055.414305535	446448.550266109	342039.893036781	439862.968538421	467568.007045692	454743.940764462	204102.829188693	499936.529379121	434681.599257825	314095.814504337	297768.880630831	474466.823924945	366292.475970689	292856.217710521	243024.221924324
391336.591180327	418420.612756905	427808.917760867	287860.702331663	359066.61094062	238272.86051298	463004.919288494	429125.429885458	374357.068653165	323184.905347278	357930.25154389	426557.716743438	394064.206560733	313121.077241493	411719.787256469	372703.185321734	346033.670250555	454256.857999834	448468.215100247	445256.837518825	396949.136820491	356549.994712431	375619.484692302	442268.81843059	321643.048011194	323760.985404085	429153.967107446	427149.950981805	328522.490101913	421288.675220751	449574.895488321	435397.97255072	199020.538454488	479117.743008005	420234.637548288	305517.206276135	289585.868439011	456206.430715911	350343.586992823	285069.51542713	238348.182667737
375807.784757117	399700.309516677	409727.720952806	280408.105728791	343883.121578333	233915.781849329	443990.005382562	412853.489325322	360571.456914301	311121.600141789	341138.872584151	410489.584587222	376717.463459872	303161.128677046	395262.382684982	358043.311019944	331560.435306933	434607.456019762	430678.08979784	425725.34470359	380563.478003321	342096.444159584	361599.6950828	423606.871122806	308999.539807624	313353.009437351	411095.664779578	408731.353052263	315581.434540648	403545.134362324	432346.639473549	416923.429864629	194084.078499606	459212.007790548	406315.578338976	297221.037450042	281663.509109983	438701.250672747	335130.233024784	277522.66117588	233771.704268715
360942.528068569	381861.442909092	392458.310153032	273175.223900352	329384.146118759	229640.182061481	425805.388628852	397248.404335625	347341.896516962	299572.289608181	325177.557645614	395076.632821569	360181.135977577	293559.025320341	379517.366869422	344006.46354163	317735.971748448	415854.995483376	413648.23860623	407096.025300397	364904.331669557	328285.445197346	348148.412945959	405780.277797306	296895.632337922	303324.331482511	393843.958272454	391154.011094551	303192.526823776	386596.452115145	415850.575082899	399282.3302862	189289.659174802	440180.691926648	392906.223270004	289198.096790666	273993.468502844	421921.363055261	320619.632565177	270208.875373067	229293.474113834
