V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
95700.5633749683	95873.5864913538	95791.3010905681	95364.267890406	95629.1987964447	95364.9703858063	95550.1582716501	95804.0378915292	95749.1314344102	95421.1741424766	95723.2486859907
92655.2738803736	92829.3251630464	92748.9184537955	92329.0176163027	92586.2306053191	92328.2760455267	92509.2662560936	92759.3106928174	92705.9390117971	92386.170987831	92678.8974332433
89738.37922504	89913.254313828	89834.5850109303	89421.7080908957	89671.5410108802	89419.6787810348	89596.5547918114	89842.8233386328	89790.8762883671	89479.0774695067	89762.8553041615
86944.2682574611	87119.7748185817	87042.7566362056	86636.7997269343	86879.5435941497	86633.5696052292	86806.4409700639	87049.0026292465	86998.4119528342	86694.3567506805	86969.5019694955
84267.6053918355	84443.5747771898	84368.179500897	83969.0220101887	84204.9491503779	83964.6702389945	84133.6146079013	84372.5672612246	84323.2351834249	84026.6832126315	84293.5750827402
81703.282115045	81879.5055238062	81805.7570547781	81413.3124836319	81642.6254860626	81407.8327926237	81572.99158305	81808.4037914114	81760.3037529117	81471.0130118748	81729.9643224216
79246.4326833786	79422.8269989107	79350.6210587884	78964.7891299344	79187.592818533	78958.2218978242	79119.6915197553	79351.6583333857	79304.7557487616	79022.5358785455	79273.7814255142
76892.4902582677	77068.8441105257	76998.1898534759	76618.7241851157	76835.4114972451	76611.3205360259	76769.0548115607	76997.6251846428	76951.9460306852	76676.5987276326	76920.4837915204
74637.0256006771	74813.2384778746	74744.078950363	74370.8732470797	74581.6690840083	74362.6130497564	74516.7002897147	74742.0156328584	74697.5929636326	74428.8624970694	74665.5266202561
72475.7677206304	72651.7347783775	72583.9675032	72216.8549114031	72422.0204336137	72207.8740438033	72358.4989179496	72580.6368593096	72537.3044331291	72275.0145835033	72504.7692026399
70404.7447152209	70580.2970098402	70513.7026328658	70152.76718891	70352.5748517747	70143.0634985149	70290.3602498477	70509.3735367535	70467.0158893953	70210.9605052686	70434.206144662
68420.0900539133	68595.2224698785	68529.8222656461	68174.8409562332	68369.4875814689	68164.5327495282	68308.4633767037	68524.4738104133	68483.2069985066	68233.1527221622	68450.0117564977
66518.2524456533	66692.8279660831	66628.7725461377	66279.4128537536	66469.0303054906	66268.5036198088	66409.1306228378	66622.2956419594	66582.1483236038	66337.8648490712	66548.5548693291
64695.6078447448	64869.6068853795	64806.8151194358	64462.9878952874	64647.6590858706	64451.4943613075	64588.915399213	64799.2571437273	64760.1602925585	64521.5600347849	64726.2811208725
62948.9337699981	63122.2689626381	63060.5947094293	62722.1906309673	62902.1979764703	62710.2489580898	62844.5927964465	63052.1277141799	63014.0687761231	62780.9637573037	62979.9244682623
61275.0534150404	61447.6402279969	61387.1121646664	61053.9845373275	61229.5271624143	61041.6250949617	61172.9539276445	61377.8724813525	61340.6709212327	61112.9262667304	61306.2945594481
59670.9683439625	59842.7228612086	59783.3005585764	59455.327815238	59626.6021992035	59442.6130839232	59571.0223782153	59773.2951062886	59736.9597592167	59514.4329695602	59702.4081597854
58133.7324636946	58304.67531475	58246.3044667986	57923.3082913918	58090.4531231067	57910.2301876439	58035.80312197	58235.5090515346	58200.0637441855	57982.637170998	58165.3881092862
56660.6268948789	56830.6866615795	56773.3858639616	56455.2318448844	56618.3792027482	56441.7785650408	56564.5686611968	56761.8502844156	56727.2590189366	56514.741095538	56692.4007131245
55249.0439116335	55418.2056599423	55361.9024199516	55048.5777046819	55207.8212940327	55034.7428949357	55154.8984190848	55349.7608623439	55315.989348968	55108.2293571648	55281.0913681008
53896.4355249922	54064.6867884415	54009.3836338937	53700.8118588704	53856.2054420734	53686.5639418069	53804.1046734407	53996.7146019422	53963.6686105591	53760.4977732018	53928.7222474291
52600.4860353429	52767.866402528	52713.4474353435	52409.3715190096	52561.1109294909	52394.7950028315	52509.8966430384	52700.1940176775	52667.9744230137	52469.2569944792	52632.9987696142
51358.9287810289	51525.3738721743	51471.8520389577	51172.1557820185	51320.5147830655	51157.2342852499	51269.9227743391	51458.138654974	51426.6071673046	51232.2392020081	51391.572277789
50169.6401381731	50335.1455899591	50282.3986578703	49987.0288851204	50132.1028581062	49971.7143184165	50082.1338316104	50268.3430019062	50237.5175193367	50047.2898777893	50202.4023257263
49030.5356784365	49195.0605170302	49143.1590877084	48851.9695921776	48993.867378655	48836.3281116863	48944.4360584324	49128.7309305515	49098.5462120165	48912.3911652576	49063.4713419818
47939.6582728769	48103.2367964984	48052.102377114	47764.9371395554	47903.8236575155	47749.0805620564	47854.8408836361	48037.3549160935	48007.7382282	47825.576860526	47972.7911000491
46895.134012439	47057.7784506232	47007.4031807049	46724.140910955	46860.0960437025	46708.0755386015	46811.5672436433	46992.3162906853	46963.2598051443	46784.9449117273	46928.4759019724
45895.2249580939	46056.9240914471	46007.2792501661	45727.8148612099	45860.9571929514	45711.5363110094	45812.8264912952	45991.8917748468	45963.4134018183	45788.7911831202	45928.7222530709
44938.2116909759	45098.9827342218	45050.0934587335	44774.2692918783	44904.6755230658	44757.7506528823	44856.9547723099	45034.3472064295	45006.4669639418	44835.4246252143	44971.8722340168
44022.5133896425	44182.3274855498	44134.182916191	43861.855742203	43989.6351410904	43845.1159478958	43942.323827893	44118.1306929609	44090.8250834268	43923.2240424661	44056.3412614781
43146.5650350228	43305.4269467578	43257.9990976683	42989.0390414136	43114.3040996536	42972.1181931055	43067.3476791722	43241.6942908859	43214.9138936081	43050.6629084867	43180.5631720675
42308.9396283939	42466.8692464249	42420.1198675612	42154.40991689	42277.2971022735	42137.2865151409	42230.5985982591	42403.5586014577	42377.2866942518	42216.2904487995	42343.0982254259
41508.2283565331	41665.243209454	41619.1289948887	41356.5759655919	41477.1639231703	41339.2818385978	41430.7301096692	41602.3556121419	41576.5710669479	41418.7369738207	41542.5489122283
40743.1011980869	40899.2149130374	40853.7673958501	40594.2144062031	40712.5892085471	40576.796361605	40666.3950687277	40836.7508086835	40811.4791352266	40656.6913286933	40777.6096229072
40012.3225990194	40167.5707241199	40122.7354289533	39866.0540537584	39982.3267079154	39848.5252610264	39936.3200981372	40105.530589229	40080.7348557075	39928.875943873	40047.0013539855
39314.6959013385	39469.125700526	39424.8850489607	39170.9938602428	39285.2077228407	39153.2878684518	39239.38093083	39407.4933855467	39383.1573617557	39234.1270203157	39349.538108159
38649.0979028818	38802.7365000231	38759.0338548025	38507.8191050764	38620.1052464783	38489.9975616773	38574.4220884085	38741.5063291568	38717.6024376561	38571.3300914413	38684.1639033349
38014.4696598695	38167.338786443	38124.1346524117	37875.5488520795	37985.9675094321	37857.5835880259	37940.3588225668	38106.4995937287	38083.0134653591	37939.3889285505	38049.745119244
37409.777546961	37561.8854274777	37519.2210679028	37273.1408375505	37381.7187120892	37255.0050368507	37336.1895861446	37501.4266198741	37478.3734324081	37337.3122254649	37445.2720164571
36834.0474524968	36985.4588411036	36943.2964976019	36699.5837828011	36806.4338972629	36681.3099328896	36760.9320525557	36925.3551412579	36902.7068105148	36764.1581320985	36869.7943775241
36286.3814201453	36437.1360045449	36395.4388168893	36154.0058180097	36259.236973827	36135.5983825979	36213.6937340903	36377.389938637	36355.0983303017	36218.9729134407	36322.3670048976
35765.9386978206	35916.0692125017	35874.7915191727	35635.5315823429	35739.2080146202	35617.0062715204	35693.611369576	35856.6187213778	35834.6981407552	35700.9337350416	35802.1591224576
35271.8988892847	35421.3849840591	35380.5286340476	35143.3742341234	35245.5550902944	35124.6939766375	35199.8526966171	35362.2640905032	35340.6902497113	35209.2201536292	35308.3483926899
34803.4520583181	34952.3444274823	34911.8679047622	34676.7279100752	34777.5212039942	34657.8973983996	34731.690669699	34893.5898119467	34872.3266323999	34743.0513642428	34840.1815132797
34359.9119202776	34508.2237202349	34468.1540769536	34234.8615299769	34334.333635533	34215.9088219946	34288.3605278132	34449.793546677	34428.8542843285	34301.6996430518	34396.9036925969
33940.555969187	34088.3468591914	34048.6628499799	33817.1324009106	33915.3361014986	33798.0532307124	33869.1798921075	34030.2088679358	34009.5896887502	33884.4992842968	33977.8683880369
33544.7525131103	33692.0769632712	33652.7518758075	33422.9207886281	33519.8828686384	33403.7055396121	33473.5209821107	33634.2074445922	33613.9035030723	33490.8112581436	33582.3766119699
33171.9049280029	33318.8086516729	33279.7648670444	33051.5722577761	33147.3327247252	33032.2202251976	33100.8067790067	33261.1862117047	33241.1800794199	33120.0349100673	33209.8426745136
32821.4652834197	32967.9568992979	32929.2208969641	32702.5337987235	32797.1836045387	32683.0507915262	32750.4009414312	32910.5774607552	32890.8563739308	32771.6017845147	32859.7278659257
32492.8772845791	32639.0229220095	32600.576447217	32375.2793435672	32468.8730530155	32355.6145218975	32421.7926287536	32581.8617418782	32562.4184405018	32444.985813145	32531.499377976
32185.6617001721	32331.4873904963	32293.3603494609	32069.3224029901	32161.9334279835	32049.5340198356	32114.5335213971	32274.5691567497	32255.366780656	32139.7127795665	32224.6458387007
31899.3620177134	32044.8973459174	32007.0554482012	31784.2071915255	31875.8915315427	31764.2830992484	31828.1258407937	31988.2035170267	31969.2274215575	31855.3104051245	31938.7249854921
31633.5450645974	31778.8528623392	31741.2606354761	31519.4862177339	31610.311079824	31499.4449642042	31562.1661476107	31722.3133264887	31703.5922384553	31591.362126447	31673.3108487904
31387.8215699329	31532.9483545959	31495.6029216158	31274.8547528933	31364.8135412589	31254.6052215109	31316.2336302863	31476.5657690422	31458.087840204	31347.4816105106	31428.0072391822
31161.8587338263	31306.8186017162	31269.705073668	31049.8937508052	31139.0118039796	31029.4528765566	31090.0283604187	31250.5901727957	31232.3539177386	31123.3164351932	31202.4677021922
30955.3180779562	31100.1645243492	31063.2701066504	30844.2689263541	30932.6652879404	30823.6488272307	30883.1851210411	31044.0476760251	31026.0621664017	30918.5448779482	30996.3709062331
30767.9230592062	30912.6760616577	30875.9915702065	30657.7432622383	30745.4487791342	30636.9384272645	30695.3857131082	30856.7282577215	30838.9190870877	30732.8900047224	30809.4353335019
30599.3800051684	30744.1039275578	30707.5939502448	30490.0111622642	30577.0839980301	30469.0055761216	30526.4600853144	30688.2859309423	30670.6600716538	30566.0766118679	30641.3853236575
30449.480907675	30594.2167842174	30557.8675504775	30340.8425513946	30427.3364862234	30319.665752389	30376.1100356569	30538.4896526651	30521.0735684927	30417.8675903671	30491.9775048116
30318.0120830517	30462.8140541896	30426.6189939094	30210.0708272106	30296.0103667308	30188.6839262341	30244.1439307486	30407.1587619354	30389.9464397973	30288.0884946609	30361.0366218995
30204.7987562461	30349.7225833028	30313.6852211943	30097.4794114871	30182.9439464434	30075.8758704802	30130.3855749495	30294.1123604342	30277.1170059617	30176.5554026999	30248.3841218169
30109.7136386763	30254.7988856559	30218.8997693572	30002.9785444269	30087.9591840368	29981.1604888766	30034.7127351098	30199.2553660594	30182.4128634053	30083.1301775221	30153.8769480365
30032.6425187112	30177.9323202451	30142.139827353	29926.4091434744	30010.9752669092	29904.3761471174	29956.9395502105	30122.4164097552	30105.7266828373	30007.7085091167	30077.3941808521
29973.4969993299	30119.0525533918	30083.344780557	29867.743223043	29951.9217287522	29845.4457100992	29897.0857917428	30063.530895339	30046.9822031715	29950.218888821	30018.8786656057
29932.226071806	30078.1036450872	30042.4652988677	29826.8893704602	29910.700416945	29804.3439643951	29855.0854188335	30022.5389713	30006.1515550093	29910.5971705419	29978.2718859386
29908.8183568053	30055.0504485494	30019.4845101605	29803.8121485721	29887.371751593	29780.9927842368	29830.8990706461	29999.4582323898	29983.2138219765	29888.8294195215	29955.528347453
29903.2611353812	30049.8988364346	30014.4021472085	29798.5704384363	29881.8863171794	29775.471890713	29824.4813501043	29994.2474359498	29978.1820082481	29884.9179374379	29950.6916820873
29915.5975121045	30062.7108126699	30027.2484366079	29811.1713225215	29894.2864817688	29787.7633976222	29835.9235586317	30007.0008658478	29991.0584458749	29898.9068653167	29963.7789443549
29945.8969152678	30093.5339155195	30058.1103582932	29841.6752991133	29924.6480382113	29817.9563938722	29865.242171579	30037.7603258859	30021.9152944558	29930.8765404204	29994.8536696644
29994.2622696519	30142.4879197046	30107.0549538217	29890.1847459144	29973.0741244991	29866.1569913636	29912.5656457671	30086.6240570559	30070.8574689696	29980.9154280137	30044.0138735861
30060.8035815468	30209.6768515496	30174.2263341581	29956.8192040452	30039.6680503722	29932.4443688172	29978.021317175	30153.7136086643	30138.0265607445	30049.1546025398	30111.4064612159
30145.6895612946	30295.261825818	30259.7833842198	30041.7787421368	30124.6137262338	30017.0217597507	30061.7594150394	30239.2034097171	30223.5882523604	30135.7450351965	30197.181898322
30249.0987840244	30399.4235333097	30363.9349809571	30145.2168065401	30228.0461353731	30120.0723502785	30163.9563764634	30343.2651361404	30327.717124533	30240.8859990559	30301.5450491632
30371.2792486833	30522.4021525183	30486.8446301349	30267.3336913022	30350.2644348551	30241.8203261006	30284.821063457	30466.0945328345	30450.6440787729	30364.8144606474	30424.691923545
30512.4732755878	30664.4802688174	30628.8482492093	30408.4404034366	30491.4875295929	30382.5338637887	30424.6492684942	30608.0072344194	30592.6235427936	30507.7874835599	30566.9063485819
30672.9785982664	30825.9271883742	30790.201656674	30568.7888929652	30652.0032509467	30542.4896780299	30583.6976142924	30769.2689926509	30753.9451871284	30670.0910930005	30728.4787768352
30853.117775621	31007.0771096801	30971.253189197	30748.7128304148	30832.1101542455	30722.0005984418	30762.3049714362	30950.20918689	30934.9404521328	30852.0690935016	30909.7188758374
31053.2569478439	31208.2809481963	31172.3384039253	30948.5881325716	31032.188350173	30921.4169028277	30960.8332486403	31151.1943626942	31135.974583824	31054.0849248461	31111.0030901619
31273.7947787196	31429.9529957418	31393.8947739321	31168.810992278	31252.6809368537	31141.1734938685	31179.7121958895	31372.6164749592	31357.4511972183	31276.5359197719	31332.7353419852
31515.1677884445	31672.5352135461	31636.3146830341	31409.79369601	31494.0246183648	31381.7112843421	31419.3431218932	31614.9107229397	31599.8058139023	31519.8774222025	31575.375978164
31777.865115212	31936.5226282379	31900.1246463204	31672.0541891102	31756.6613111045	31643.4750567	31680.2048873853	31878.6040567966	31863.5219500152	31784.586790607	31839.3808619547
32062.4151642597	32222.4274483937	32185.8326468273	31956.1115286677	32041.1391912894	31927.0181842676	31962.821943137	32164.1414370688	32149.1501526892	32071.1965653464	32125.2862390897
32369.3723853223	32530.8048072448	32494.051605315	32262.521119637	32348.0263300276	32232.9156979038	32267.750429281	32472.2072618417	32457.2317022987	32380.267291009	32433.658152426
32699.3597998519	32862.2636842698	32825.3291245545	32591.8741838212	32677.9169745939	32561.7396467871	32595.5995555454	32803.3447706265	32788.3821624018	32712.4304177633	32765.1092137966
33053.0146460566	33217.5009653912	33180.3395070924	32944.8661189556	33031.4708505548	32914.1688633774	32947.0372993306	33158.2211632269	33143.2652503045	33068.3392568402	33120.3176835983
33431.0668045547	33597.2241768958	33559.8059469767	33322.1908787111	33409.4429342455	33290.9443030786	33322.7560834586	33537.5392131525	33522.6091878402	33448.7150379198	33499.9738040372
33834.2797923059	34002.1783768288	33964.4932464217	33724.6230911586	33812.532728735	33692.7697670061	33723.52196227	33942.0819847448	33927.1563980337	33854.3152763398	33904.8596459669
34263.4476894651	34433.1879246954	34395.2179596202	34152.9949211689	34241.6238568881	34120.4833193296	34150.1213592686	34372.6288350875	34357.7343282033	34285.9641514258	34335.7837521652
34719.4801334853	34891.1146115925	34852.8531911294	34608.1402859084	34697.5346157791	34574.9453072989	34603.4443701319	34830.0941159379	34815.2121854256	34744.5537682036	34793.6386297096
35203.2897500405	35376.9258433545	35338.3449817378	35090.9868372872	35181.1950598921	35057.1106555264	35084.3875970109	35315.4588856234	35300.5186639604	35231.0075300435	35279.3510540085
35715.8655221207	35891.5977987916	35852.6682141235	35602.5236433043	35693.6264765669	35567.9486866295	35593.9930151755	35829.6484376548	35814.6576167769	35746.3320680989	35793.9089383665
36258.2474675243	36436.2157568747	36396.9217520282	36143.826627175	36235.876125289	36108.4737871686	36133.2883180715	36373.7205828924	36358.7037823805	36291.5951553168	36338.3840119239
36831.6143395976	37011.8814106475	36972.2326246882	36716.052706683	36809.0752079711	36679.8953447965	36703.3987578505	36948.7915650805	36933.7830715349	36867.9364720198	36913.9172319404
37437.1582914287	37619.8178663484	37579.8064563159	37320.3557714185	37414.4174659866	37283.433770195	37305.4959768052	37556.1641897261	37541.0785050148	37476.5545227039	37521.7224581474
38076.1602947371	38261.3069881051	38220.9164302299	37958.0450352397	38053.1759783512	37920.3152784406	37940.9326023706	38197.0486945188	38181.920703222	38118.7577670808	38163.0802538731
38749.9672768664	38937.7127599072	38896.9022269619	38630.4533673836	38726.7466910879	38591.8715043363	38611.0156429221	38872.8255827941	38857.6536697835	38795.9247499885	38839.341097703
39460.0448948156	39650.5031544292	39609.2434542518	39339.0611575592	39436.5899522196	39299.5672209017	39317.1513091465	39584.9693048625	39569.7408955605	39509.4902740733	39551.9745222634
40207.907905891	40401.2149979162	40359.4735462318	40085.3737412135	40184.2089584613	40044.9462335182	40060.8818598389	40334.9747008382	40319.6969557508	40261.0223629182	40302.5152946813
40995.2194440657	41191.4622121001	41149.2395602512	40871.0653762489	40971.2448432291	40829.6846333411	40843.851404916	41124.4882336364	41109.1770697495	41052.1451362856	41092.647949415
41823.6865528729	42023.0284532741	41980.282292729	41697.8692950798	41799.4567657357	41655.4739091771	41667.8268236232	41955.3228928848	41939.9139699258	41884.6225943217	41924.0872759652
42695.1726058282	42897.7503507653	42854.4611563785	42567.5800323273	42670.6425969481	42524.179495385	42534.5834558358	42829.2741603401	42813.7823499074	42760.3315460531	42798.6696621567
43611.6580986209	43817.5672397024	43773.7192461912	43482.2165335428	43586.8363963649	43437.7007459136	43446.0329480474	43748.333190209	43732.7333067004	43681.1969503003	43718.3780405867
44575.2153246937	44784.5969120351	44740.1464499106	44443.8024183067	44550.0420630925	44398.1830030333	44404.2858486669	44714.523973598	44698.8206562511	44649.3214889312	44685.2936590566
45588.018266886	45801.0335458291	45756.01429409	45454.6167282511	45562.5561830562	45407.7403029137	45411.6560550319	45730.1050324337	45714.2889855139	45666.9583725448	45701.6016036807
46652.4050669788	46869.2561356725	46823.5812986471	46516.9071584008	46626.6254154079	46468.78000531	46470.3393141381	46797.3793132788	46781.4836732863	46736.4308097169	46769.7199110979
47770.9042837246	47991.706421484	47945.3954927963	47633.0928417676	47744.6554251193	47583.7584966439	47582.8914026434	47918.9063501915	47902.8831729248	47860.260282191	47892.1163685946
48946.132693242	49171.0351796741	49124.0612523517	48805.9788821015	48919.4868543299	48755.3504438534	48751.8280726461	49097.2821059104	49081.108445256	49041.0776077516	49071.3977786124
50180.9104995373	50410.0467847725	50362.3889931484	50038.2737544279	50153.8023792265	49986.3335010234	49979.9765337322	50335.3335202625	50318.979517583	50281.7286354617	50310.4024285387
51478.1811599322	51711.7331906707	51663.3045336821	51333.0041470588	51450.6965077922	51279.5959311852	51270.2532456599	51636.0058332767	51619.4817273155	51585.1690563631	51612.0766154222
52841.0695790101	53079.2305657924	53030.0144755558	52693.2434793369	52813.1159687187	52638.354428077	52625.8125332294	53002.4961647028	52985.7625803607	52954.5799267953	52979.6270445199
54272.9483595478	54515.9271082958	54465.8196271967	54122.3846891867	54244.5405808951	54065.9670345752	54050.0233719544	54438.0890850638	54421.1750000321	54393.3096414473	54416.397323176
55777.3479954209	56025.3692003779	55974.3019547884	55623.9264105018	55748.4395167914	55565.904191797	55546.4209866331	55946.3537888468	55929.2780056163	55904.9665781746	55925.9299940899
57358.068660726	57611.2871972022	57559.2437163465	57201.62598012	57328.6164496193	57141.9601472221	57118.7297313998	57530.9464300615	57513.8058964469	57493.2748819928	57512.0108059525
59019.0891565555	59277.6786502529	59224.6821700656	58859.5048365342	58989.0626211629	58798.1171972453	58770.8841478404	59196.137192439	59178.7856656178	59162.2869314532	59178.6251586192
60764.6097612346	61028.8228427911	60974.7611193943	60601.7669994212	60733.9177643915	60538.5349836446	60507.1428861945	60946.0432324059	60928.4248525243	60916.2838780181	60930.0312101517
62599.1755866437	62869.2036725458	62814.0454221808	62432.9460896139	62567.7966512719	62367.8495821907	62331.9355407543	62785.1201467201	62767.2273259974	62759.7629668285	62770.7222498308
64527.5360566614	64803.5967573984	64747.3356243222	64357.7540104143	64495.4301432287	64290.6704840807	64250.1346422466	64718.1492514592	64700.0301304776	64697.5205805414	64705.531678558
66554.7240076528	66837.0896871042	66779.5551221371	66381.2954022389	66521.9155241783	66312.163089479	66266.6182304174	66750.2889438162	66731.8511975846	66734.648338501	66739.4749767293
68686.1409303626	68975.0615443844	68916.3477319693	68508.873821463	68652.5716387792	68437.5325726784	68386.7103412066	68886.8910188023	68868.0743828267	68876.549108483	68877.9879354144
70927.4969596045	71223.1805050076	71163.2562186902	70746.278127801	70893.0713506124	70672.7312276393	70616.1763732329	71133.5929622561	71114.4176496221	71128.9667686559	71126.7751426667
73284.7996535791	73587.5782036648	73526.3739335359	73099.3635028482	73249.5114209676	73023.6353254763	72961.0071141187	73496.4819272068	73476.9021322068	73497.9893513803	73491.8683800223
75764.4855796714	76074.6150223811	76012.1231693811	75574.8477020088	75728.3275238531	75496.7583749677	75427.527765608	75981.9906234235	75962.0110529478	75990.0371964196	75979.7719117378
78373.3854448576	78691.1661186458	78627.128352236	78179.3449163235	78336.303123782	78098.7869185258	78022.6422335722	78597.0216627979	78576.5232668324	78612.0096688126	78597.2632195115
81118.722686287	81444.4274186859	81378.9492582516	80920.1865745109	81080.767019502	80836.9561374883	80753.4836098855	81348.6655178802	81327.6834395203	81371.1347273211	81351.609442848
84008.1427682866	84342.0834024283	84275.1780707341	83804.8396859566	83969.1845671518	83719.0119777883	83627.723469965	84244.700585517	84223.1597851484	84275.1229220154	84250.5294199533
87049.7563914845	87392.2779725891	87323.9217648861	86841.5392211439	87009.7646189237	86752.9649706946	86653.4087812312	87293.2049467461	87271.0656096452	87332.2363817325	87302.1290422904
90252.2842181747	90603.6933634701	90533.7829834214	90038.9398048668	90211.1605545406	89947.6109238231	89839.1408064394	90502.938884899	90480.1024080324	90551.1194391316	90515.0945227797
93624.8487279772	93985.4247605118	93914.0305563052	93406.257773984	93582.5165618447	93312.0281527644	93194.0038121928	93882.9743729816	93859.376811073	93940.9680666504	93898.5706062047
97177.1590228974	97547.323878036	97474.3036205422	96953.1546057224	97133.5484667986	96855.8748318727	96727.8092641418	97443.0739824867	97418.6988388454	97511.5263309418	97462.4641907078
100919.534824481	101299.667102737	101224.977588623	100689.79158475	100874.588756846	100589.532611599	100450.712026222	101193.614394546	101168.357672567	101273.236096125	101216.969094938
104863.001595422	105253.404149408	105176.848569674	104627.367174143	104816.483687745	104523.799087438	104373.543361623	105145.516976306	105119.229479092	105237.109775591	105173.070252387
109019.012714974	109420.149287672	109341.730248166	108777.401068298	108970.848724012	108670.411202391	108507.911720072	109310.338649694	109283.040660636	109414.765665481	109342.435903249
113399.942360741	113812.206604161	113731.895521822	113152.173587968	113350.078939938	113041.637682501	112866.190772263	113700.535526639	113672.023728265	113818.6070088	113737.356838336
118018.80434436	118442.673862237	118360.464902786	117764.653542211	117967.096123081	117650.459680573	117461.285067248	118329.051601309	118299.253379388	118461.724471594	118370.885917926
122889.444928361	123325.36003688	123241.161077037	122628.584472258	122835.61680765	122510.566620086	122306.983266441	123209.720247177	123178.486882526	123358.038245413	123256.943490729
128026.581731696	128474.910858538	128388.639204399	127758.895681189	127970.646965197	127637.009275123	127417.855286469	128357.312994309	128324.484845588	128522.29278378	128410.17234647
133445.695454525	133906.855232956	133818.581217951	133170.995752146	133387.512027151	133045.042689469	132809.390962834	133787.285209766	133752.765703298	133970.030728899	133846.092112098
139163.196564275	139637.650147366	139547.252494711	138881.414362911	139102.697063943	138751.102231366	138497.901770192	139516.108252681	139479.652406327	139717.836110396	139581.316470827
145196.578101169	145684.782852994	145592.282183103	144907.424386778	145133.391149209	144772.837438141	144500.889076119	145561.296181914	145522.765249215	145783.249005351	145633.240767897
151564.212462986	152066.738424372	151972.1780921	151267.389599109	151498.175145032	151128.43732618	150836.608100593	151941.113350206	151900.394442999	152184.85365049	152020.267204623
158285.648900656	158803.126311073	158706.300126791	157981.002281756	158216.688158223	157837.109597102	157524.498978767	158674.921700881	158632.020009818	158942.161389587	158762.10209182
165381.411636345	165914.462088193	165815.509485273	165068.883631492	165309.207073214	164920.350290561	164585.201544679	165784.064279847	165738.349640247	166075.850976437	165878.845299971
172876.125109346	173424.80518549	173323.94221996	172555.739711388	172800.195371925	172401.89696371	172042.925583239	173292.308305476	173243.546545024	173610.460548216	173395.286037778
180790.691610882	181355.518933936	181252.671915848	180462.252875982	180710.826638756	180302.958039234	179918.676689887	181220.883418206	181168.838946195	181567.087836718	181332.543596236
189149.488408379	189731.0408734	189626.208370025	188812.658363621	189065.424614973	188647.872894683	188236.718622306	189594.300800784	189538.574427945	189970.413671848	189715.015711057
197978.276851049	198577.217531711	198470.492442518	197633.072911341	197889.455268904	197462.45699467	197022.943572696	198438.31160122	198378.614229348	198846.395141727	198568.778411938
207304.627423399	207921.438963415	207812.660086414	206950.651604586	207210.748838799	206774.297030317	206304.670397561	207780.759160448	207716.164913914	208222.445484624	207920.947439269
217157.04369784	217792.408352489	217681.671374367	216794.534843994	217057.736219041	216611.993072051	216110.570426829	217649.760270211	217580.086852684	218127.363833301	217800.553672496
227565.931693792	228220.52507995	228107.949380336	227194.742193652	227460.957300439	227006.081873804	226470.793121055	228075.950096338	228000.6708021	228591.792085804	228237.702794551
238563.485605166	239237.797508343	239123.519260015	238183.425735398	238452.30704812	237988.421476103	237417.468941163	239091.538414394	239010.039563931	239647.776624112	239264.698529968
250183.424356827	250878.015193161	250762.294042321	249793.992152821	250065.26925946	249592.978261205	248983.947124322	250730.072229215	250641.714369235	251329.301511897	250915.16685325
262460.964091976	263176.564116623	263059.445934523	262062.271311704	262335.374144133	261854.765700237	261206.193729537	263027.079100011	262931.15713371	263671.800703341	263224.586048033
275433.760606636	276170.799045768	276052.599116264	275025.836919006	275300.115664202	274811.887052486	274121.149160647	276020.016970011	275915.626048538	276713.123009157	276230.335023351
289140.704393872	289899.96855838	289780.94481175	288723.736159568	288999.139764259	288503.156352578	287767.758243057	289747.888103298	289634.409985355	290492.421984741	289971.658386616
303623.273230411	304405.509587448	304286.026928086	303197.149097618	303472.717040439	302970.073327233	302187.664620881	304252.197309639	304128.848961617	305051.080002396	304489.771492633
318924.754360984	319730.444592023	319610.505521768	318489.302244798	318764.490175274	318256.062479787	317423.744244292	319576.377233942	319442.039097339	320432.480921773	319828.184565699
335090.561266866	335920.065997537	335800.129932491	334645.743618361	334919.768149159	334406.297900195	333521.714276887	335765.707489241	335619.207384397	336682.363250687	336032.200765875
352168.048578243	353022.353248854	352902.059758677	351714.051637477	351985.954786495	351468.232512402	350528.761826277	352867.52286518	352707.572611709	353848.283905275	353149.246968971
370206.822399392	371086.672537204	370966.819857906	369743.778918347	370012.876974423	369492.026964624	368494.896553731	370932.000554451	370757.151268025	371979.98588692	371229.096176908
389259.304799984	390165.090918627	390045.897336109	388787.12139501	389052.339782398	388529.658923846	387471.738561607	390011.527721016	389819.937582336	391129.989116927	390323.624961325
409379.79115317	410312.073633436	410194.68409957	408899.158223264	409158.256609325	408635.926735832	407513.704084124	410159.652282221	409949.729185718	411352.520472408	410487.282817306
430624.888705233	431584.122444073	431469.342407007	430135.331344906	430388.025413892	429866.982166454	428677.99241784	431433.287280848	431203.524501395	432704.583741216	431776.687423805
453053.668071755	454040.576082957	453928.656998389	452555.343938936	452800.130476344	452282.092173342	451022.602782447	453891.879801286	453640.312594301	455245.33624249	454250.527026572
476727.800626034	477742.508792409	477634.543265288	476220.48521245	476455.51117613	475942.814144524	474610.184077449	477595.888197947	477320.767158804	479036.531671338	477970.113358353
