AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
929.789083354265	1698.57945013764	561.261563825867	6369.85826325028	703.540575180743	447.210805673536	129.611689340158	2864.90212260557	922.038262917381	1599.30549489846	1082.44439570831	452.401994362579	576.956018836355	933.040011215878	1070.14663644101	902.559782898623	728.945281569442	2251.34939134781	747.77103140639	618.306755972078	991.121547677799	157.005003998924	339.260787164859	389.782269571261	2448.30753698037	1972.66936130305	125.903233962803	2415.42794272323	895.561505875408	528.309676949855	1892.43383689826	1135.4919262599	130.605316886242	1156.84601354151	7610.27861124339	552.062047076581	1368.95956399107	804.028410517361	349.558892282578	641.131342011141
906.783458810268	1668.57575657279	547.75340236751	6205.58275884136	683.141018477337	433.090458061808	125.819459484685	2816.6284577239	918.30215522112	1548.99739091715	1052.81290530198	439.096042244312	563.134433623831	911.670833097157	1047.80535391356	877.325718812719	704.743637568108	2195.86538394804	724.193163754167	603.897023379548	964.491400504051	152.17179219088	330.402495446874	380.494158555722	2371.20202084358	1927.2037795544	122.155660714833	2356.25803568209	877.150630490195	511.84853887558	1837.7074913794	1112.72846241441	126.797560613854	1127.88126921522	7488.8147719676	538.728960908137	1332.81925006333	776.567048059325	340.791447404171	619.869725168143
884.71739288868	1639.87639314382	534.804994201798	6048.09256934344	663.586566725157	419.586346019789	122.194380954732	2770.40290725698	914.921408647811	1501.03631875157	1024.50830205215	426.396770817097	549.934558709113	891.158662220773	1026.36183101635	853.18337723765	681.609612164708	2142.86063704818	701.676075861977	590.071825938232	939.055439554006	147.552658173025	321.941067908532	371.589050181578	2297.47559345185	1883.64878304163	118.571783378742	2299.61756477195	859.537727660524	496.113687713262	1785.33274414208	1090.93461228545	123.158166179022	1100.10582033572	7372.42707513471	525.940402980417	1298.22071344076	750.367128022214	332.385801492564	599.613755636762
863.564438169216	1612.33592670856	522.389860643717	5897.06258003023	644.90483717021	406.713290518057	118.728741626711	2726.14359706977	911.867087305003	1455.2070111244	997.428960791084	414.242084715903	537.266716359032	871.512149508544	1005.7953996799	830.092500034239	659.563288548036	2092.12843958284	680.153845530907	576.814700562106	914.67935863259	143.134273949392	313.824424661388	363.052743921547	2227.18132497837	1841.97342753941	115.143918136484	2245.42098371977	842.600644425718	481.080503478487	1735.28990144712	1070.07765786282	119.671686826815	1073.51232365009	7261.02807034302	513.668931821343	1265.11759433091	725.367830626605	324.340072530722	580.268375274488
843.265695063509	1585.87846507866	510.491000000372	5752.33142760496	627.049907033603	394.404086881485	115.413652858739	2683.67268808865	909.116618315183	1411.33914566543	971.476590825107	402.583325248443	525.080191172138	852.694811450706	986.065809007611	807.999199538915	638.510011754781	2043.46227899737	659.560076887921	564.092964808721	891.290467043666	138.90704884021	306.023691812974	354.864416253789	2159.99067622939	1801.99598828331	111.859841742586	2193.49149103448	826.345852027238	466.722155448741	1687.45137289598	1050.04490340727	116.329530613342	1048.04806896385	7154.47534290394	501.898034404032	1233.41205872362	701.518287358158	316.6380730607	561.769452731547
823.796246439925	1560.56285394598	499.069048907665	5613.63798164896	609.956141372072	382.64112442208	112.243113585611	2642.92901026243	906.670495335944	1369.37480764177	946.622930987222	391.405077041015	513.374601605507	834.66950071229	967.127332155507	786.850767394041	618.388745567017	1996.75789518963	639.835923265052	551.887007726716	868.856312155483	134.869497844617	298.526631674888	347.016769676749	2095.78562917228	1763.57261581059	108.712081272768	2143.73321146137	810.767041266944	453.003912238396	1641.6911583672	1030.78415366237	113.126147887489	1023.62486009274	7052.36813224392	490.625185974011	1203.02259830915	678.768868876139	309.257545422773	544.094039186718
805.115821102516	1536.37496928197	488.108749806342	5480.7350233372	593.572552912861	371.386204544041	109.205433942992	2603.86371102115	904.512028530055	1329.17047298907	922.763299465715	380.690435398767	502.156520421494	817.361755743868	948.950377076888	766.596895823106	599.168013585981	1951.88609992415	620.962424700855	540.175245317639	847.348398091338	131.010912694632	291.350390497776	339.491113468827	2034.34102396373	1726.66695548714	105.70983307049	2095.96485565606	795.853469817576	439.884243642552	1597.86098205031	1012.27942435013	110.064906800017	1000.17296632805	6954.70302893731	479.836457224721	1173.90457853727	657.043954859305	302.182908229094	527.183027537884
787.183224197517	1513.18966926781	477.602109300391	5353.35194643697	577.884472171168	360.61203034095	106.294607789102	2566.45437463449	902.65231286797	1290.68299885055	899.862826257339	370.448794384021	491.401002969857	800.710889521768	931.50964789372	747.143062603587	580.776016671012	1908.79390255611	602.984177950608	528.931381621965	826.716524461023	127.324368847253	284.482206523763	332.281764212012	1975.48882632053	1691.27117361952	102.84501244761	2050.01702885443	781.556911856487	427.3409753482	1555.80658020515	994.518022242481	107.145932037263	977.676849247515	6861.24490461328	469.514244463377	1145.93355278738	636.307559424395	295.380794365675	511.020692612147
769.987354314389	1490.9521147749	467.532539049982	5231.24442952575	562.877661421355	350.302946575024	103.503090645389	2530.59869547323	901.100005358421	1253.95497269775	877.980477101756	360.69703252092	481.097673881285	784.746618288652	914.793822867768	728.492536859053	563.199666876152	1867.61629363559	585.840126943396	518.153309333667	806.970657948995	123.801423408016	277.935581592281	325.37049638973	1919.19361646073	1657.39398969348	100.104955112575	2005.97358099814	767.846264502749	415.362708105076	1515.47679087594	977.536594901642	104.360457128774	956.118117024844	6772.01284462324	459.623062431964	1119.14393523328	616.524836196896	288.85253009884	495.614573805919
753.515496592475	1469.69856335553	457.923229743509	5114.29963232476	548.516465901204	340.427833978894	100.83096269313	2496.37558322277	899.867693472687	1218.96943333008	857.142138481581	351.381364159716	471.274477170201	769.53791266398	898.791409133053	710.655611917433	546.365713509098	1828.39108630221	569.450507512229	507.827716756177	788.167900801824	120.432521951876	271.677001917066	318.743264484299	1865.32468896316	1624.95185682366	97.4862605329383	1964.03460364892	754.763235577778	403.914163713022	1476.9319526588	961.289881733789	101.693042453541	935.49543048635	6686.89293117726	450.150042762805	1093.50142120542	597.641310389829	282.616123285616	480.924744060049
