AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
2826.92166360967	10518.8505058103	2816.53065855315	23341.3848645946	3177.10516526308	1713.81964782681	576.869824858791	20139.3197275774	4119.64953544988	6282.98226080018	6894.88058211987	2773.39447081722	4022.08398143509	6624.8634924092	4577.27430474801	4532.03294677181	2351.1830409729	18617.7385778018	5130.90354648517	2199.9075943383	5283.83889981101	1220.67642476283	2487.97991610831	1792.13473407643	10467.3024395437	11493.1027932009	1039.89620494215	18689.7221327384	6218.96466750292	3319.12319319666	10220.6501761564	7290.78592132623	945.168498911291	5521.83773375945	48249.8806835514	4155.97863310024	7221.53862734662	4991.45998996918	2326.72965426495	2702.52387919961
2807.2397578301	10525.5047789982	2807.28722429823	23165.1190625063	3145.83015323611	1689.68572793502	571.359546656314	20186.0201805287	4141.1729466313	6196.84636471795	6858.34330789472	2752.38969799542	4014.57433700865	6617.52802075387	4570.79805812224	4499.24152801577	2307.87637697916	18584.8655402876	5083.2238869511	2189.96846000127	5253.04838651453	1211.3667821906	2479.85554808228	1784.82263726152	10330.1552950028	11471.7361925617	1034.06275701726	18654.8079614947	6221.18251507577	3286.46510394608	10139.3882790403	7294.50757957886	939.203609487996	5497.22619083056	48372.4000235048	4146.49377441049	7184.06133509327	4920.06715606479	2319.61742393295	2659.99137836881
2788.72061923976	10534.8167399919	2798.99473164193	22998.6951366196	3116.04555454801	1666.55690531424	566.115084684654	20237.3232999523	4163.32551394286	6114.33333509804	6824.25227142788	2732.50891833359	4008.25892917577	6612.06650544323	4565.7570704898	4468.29075200654	2266.31289028088	18556.9758396412	5037.76677855591	2180.82550024704	5224.2345358804	1202.53265246003	2472.52277842015	1778.13676939383	10198.7883100799	11453.8829985072	1028.58454290651	18625.2316402856	6225.02854631495	3255.32301809075	10062.3744127192	7300.16522574179	933.588046132449	5474.59472340674	48506.2579685164	4138.23417565665	7149.23420484187	4851.54015657031	2313.23930842154	2619.18738229383
2771.35456023891	10546.8271947816	2791.65714934421	22842.0268088307	3087.72599974465	1644.41128941672	561.133252206332	20293.323997126	4186.11899244755	6035.36615262563	6792.61412429282	2713.74701486091	4003.15160861265	6608.50494728856	4562.16270992072	4439.17026377539	2226.44091356669	18534.1543380901	4994.51582436833	2172.47763257851	5197.39441091024	1194.17073129511	2465.98866404236	1772.07823371405	10073.0891620593	11439.5766023965	1023.46373447271	18601.066140235	6230.53077244958	3225.6823978973	9989.58011674283	7307.78963818658	928.322072353915	5453.94487845972	48651.6782079565	4131.21484726746	7117.05710034626	4785.82450255651	2307.60109027844	2580.06996698554
2755.13293018265	10561.5798499871	2785.27930651757	22695.0369836268	3060.83333162639	1623.2277117489	556.411043519881	20354.1197136821	4209.56559783466	5959.8720846605	6763.43149675777	2696.09927052683	3999.26697308195	6606.86992432537	4560.02697531858	4411.8707994935	2188.21105160967	18516.4863812466	4953.45587198885	2164.92448659432	5172.52589731217	1186.27962774875	2460.26015533031	1766.64833474611	9952.95106932784	11428.8522039475	1018.70257949682	18582.388028621	6237.71690913489	3197.5293540526	9920.97970000584	7317.4131875908	923.406005835329	5435.27985464	48808.8912298003	4125.45099313876	7087.53124538296	4722.86780433947	2302.70923424215	2542.59866363776
2740.04782317284	10579.1188310705	2779.86628220795	22557.6542261363	3035.36265683506	1602.98619446112	551.945705189448	20419.8095557511	4233.67722270204	5887.78114851014	6736.7126562203	2679.56163585863	3996.6195847064	6607.18877809247	4559.36294210449	4386.38442501045	2151.57584901623	18504.0590933333	4914.5732921736	2158.16637965767	5149.62800982643	1178.86055671881	2455.34494176388	1761.84887941317	9838.27179165995	11421.7473803784	1014.30350865934	18569.2727048964	6246.61573727865	3170.85110398257	9856.55000949969	7329.06984214788	918.840432989139	5418.60329937548	48978.1300310626	4120.95807664934	7060.65928108592	4662.6201729023	2298.57036019604	2506.73474766282
2726.09222650574	10599.4884898555	2775.42376829556	22429.8166102592	3011.30847285959	1583.6675702349	547.734631878431	20490.4947083923	4258.46642345945	5819.02627433538	6712.46566011884	2664.13094433862	3995.22503973437	6609.49021058133	4560.18503260826	4362.70393629185	2116.4899994379	18496.9607311277	4877.85571423638	2152.20394995974	5128.70124246055	1171.91483685491	2451.2510583619	1757.68199374059	9728.95370470664	11418.3018409896	1010.26911121658	18561.8005608626	6257.25700693208	3145.63579160191	9796.27117446314	7342.79414033375	914.62607499876	5403.92041728522	49159.6348276394	4117.7523724584	7036.44569566768	4605.03372630698	2295.19131330534	2472.44154922662
2713.26028104086	10622.7363898014	2771.95826267024	22311.4697470405	2988.65253105368	1565.25370985519	543.775436062526	20566.2774507565	4283.94570733772	5753.54472550514	6690.70025745108	2649.80472083106	3995.09965120493	6613.80386955644	4562.50830625435	4340.82418284821	2082.9103550797	18495.2818398447	4843.29173733589	2147.03849225271	5109.74751163252	1165.44784219851	2447.98687434909	1754.15029403016	9624.90431413792	11418.5572982391	1006.60203414425	18560.0542563424	6269.67145383106	3121.87271932505	9740.12572047567	7358.62155366916	910.763786292082	5391.23827585903	49353.6515612314	4115.85087892889	7014.89674325729	4550.06277794654	2292.57953725097	2439.68385913357
2701.54710136125	10648.9112871967	2769.47692785275	22202.5647214645	2967.3769989507	1547.72727419773	540.065969382691	20647.2642957902	4310.12784026697	5691.27663114662	6671.42720255211	2636.58103420487	3996.26008881313	6620.15980572773	4566.34905388593	4320.74067919686	2050.79566296371	18499.1137994198	4810.87154541573	2142.67194224972	5092.76960664103	1159.45145726298	2445.56111132993	1751.25690378658	9526.03669970418	11422.5571541263	1003.30513554019	18564.1184858736	6283.89056265147	3099.55208577873	9688.09877264982	7376.58890794899	907.254748146932	5380.56540266629	49560.4299747728	4115.27098372157	6996.02029194535	4497.66436778604	2290.74293437658	2408.42821387596
2690.94844838233	10678.062741176	2767.98772537992	22103.0619573072	2947.47860044905	1531.071879954	536.604268322399	20733.5630047047	4337.02557107475	5632.16504474688	6654.65914604128	2624.45875560068	3998.72423127556	6628.59006342904	4571.72476394919	4302.45061974992	2020.10645554664	18508.5504551823	4780.58681395638	2139.10690091581	5077.77210110682	1153.93135870548	2443.98308777689	1749.00543459742	9432.26910894506	11430.3486193105	1000.38148869983	18574.0807864717	6299.94659871882	3078.6652441739	9640.17912383942	7396.73413731774	904.100315025705	5371.911061968	49780.2319839827	4116.03102608953	6979.82538792086	4447.7973176599	2289.6899179904	2378.64276809323
2681.46127666255	10710.2419743655	2767.49911380607	22012.9316855722	2928.943121325	1515.27215453351	533.388557711095	20825.2851245552	4364.65192087885	5576.15656999932	6640.41079106297	2613.43776935353	4002.51023269236	6639.12765768657	4578.65382545122	4285.9525485047	1990.80521847234	18523.6882211431	4752.43062641084	2136.34678286699	5064.76116103842	1148.88965946061	2443.26252645775	1747.39994783236	9343.52403677759	11441.980368974	997.834327425747	18590.0319047914	6317.87349558788	3059.20461214152	9596.35814232922	7419.09633029446	901.301997959902	5365.2864007945	50013.3257746043	4118.14977914245	6966.32581337041	4400.42309691528	2289.42934214549	2350.2972219803
2673.08346203396	10745.5021908381	2768.02050159573	21932.1499504971	2911.75392026052	1500.31352279558	530.417317430065	20922.5420325826	4393.02004694202	5523.20127583844	6628.69823635502	2603.5186762526	4007.63724400012	6651.80700805255	4587.15629505284	4271.24641652678	1962.85636921162	18544.6271418176	4726.39776007075	2134.39542448353	5053.7439910673	1144.32293022951	2443.40989906609	1746.44482472586	9259.7287972922	11457.5040134317	995.667054099327	18612.0660845269	6337.70607803815	3041.16373414233	9556.63139856894	7443.7171583267	898.861561025237	5360.70447551101	50259.9842482923	4121.64690963426	6955.5348685244	4355.50567687447	2289.97035585256	2323.36307138633
2665.81406466358	10783.8990530241	2769.56210336064	21860.7018018788	2895.88805433376	1486.18242375946	527.689224663173	21025.4510026785	4422.14366026922	5473.25215075319	6619.53900420512	2594.70303691312	4014.12566285684	6666.66344659696	4597.25321092555	4258.33374306966	1936.22595006816	18571.46983914	4702.48434988238	2133.25730088082	5044.72949915688	1140.23110959669	2444.43625095118	1746.14518090961	9180.81638966232	11476.974518687	993.883364367356	18640.2810350778	6359.47977609029	3024.53738660086	9520.99647179871	7470.63861038549	896.781085912264	5358.17991334727	50520.4896589666	4126.54336792119	6947.4691961173	4313.01083083299	2291.32316890503	2297.8132295174
2659.65304286335	10825.4886138647	2772.13507588864	21798.5811000623	2881.38692042529	1472.86606484087	525.203174228218	21134.1304349128	4452.03617693693	5426.26577676773	6612.95318795259	2586.99294465359	4021.99651033078	6683.73357021183	4608.96711393546	4247.21767211448	1910.88179534016	18604.319798201	4680.68863953162	2132.93792182593	5037.72846627025	1136.62051129776	2446.3531711985	1746.50684505953	9106.72381538133	11500.4494696497	992.487126878634	18674.7783362523	6383.23154102939	3009.32133880583	9489.45568830545	7499.90455968128	895.062826256169	5357.72932805133	50795.1294342397	4132.8607004501	6942.14722812032	4272.90697823609	2293.49808624069	2273.62226607581
2654.60133198305	10870.3308006184	2775.75113825201	21745.7908413452	2868.21777311563	1460.35256447397	522.95833340558	21248.7018700324	4482.71175359414	5382.20145137753	6608.96283863057	2580.3915989911	4031.27171705019	6703.05600480521	4622.32192285509	4237.90243337192	1886.79341470369	18643.2859797105	4661.01005412298	2133.44327092476	5032.75309623515	1133.4971755214	2449.17272652511	1747.53599639045	9037.39372562633	11527.9893516521	991.48260312599	18715.6636865583	6409.00023133329	2995.51289430553	9462.01407561562	7531.56036045853	893.709422481487	5359.37043340216	51084.2053050325	4140.6212445629	6939.59000676687	4235.16518405776	2296.50621103625	2250.76639830807
2650.66092705953	10918.4867244632	2780.42301266339	21702.3439417199	2856.37140900152	1448.63096278914	520.95403387679	21369.2923994637	4514.18453116616	5341.02183277901	6607.59136888842	2574.90345543781	4041.97454361433	6724.67104607222	4637.34254821068	4230.39446626215	1863.93194715182	18688.4809481262	4643.45024001937	2134.78017510727	5029.8175486216	1130.85890932587	2452.90777846331	1749.2393723143	8972.77411203013	11559.6576730626	990.874155654715	18763.0471425449	6436.82548749208	2983.11050129124	9438.68075457348	7565.65270923594	892.723711402942	5363.12304952386	51388.0229997029	4149.84831709473	6939.82058534558	4199.75826056483	2300.35928436626	2229.22343859581
2647.83519269075	10970.0202917143	2786.16472726161	21668.2606030169	2845.85030855781	1437.69126574261	519.18988855507	21496.0285003496	4546.46880281832	5302.69296891019	6608.86540382947	2570.53356729911	4054.12908222464	6748.62058419261	4654.05614417232	4224.70150094837	1842.27040972917	18740.019150385	4628.01273205665	2136.95628648962	5028.9378724059	1128.71207842213	2457.57202186063	1751.62432071359	8912.81726047964	11595.5225765828	990.666540933085	18817.0432890692	6466.74821356454	2972.11386182834	9419.46740828756	7602.23093809546	892.108831489727	5369.00927910348	51706.8965623993	4160.5666062763	6942.86481930449	4166.66180894	2305.06968186651	2208.97234432108
2646.12859571637	11024.9967612402	2792.99097399804	21643.5670582824	2836.64988536264	1427.52416794824	517.665747651562	21629.0445713337	4579.57874081821	5267.18420151167	6612.81347493283	2567.28823818702	4067.76076643954	6774.94814958342	4672.49103750102	4220.83310775466	1821.78314184112	18798.020380856	4614.70267160011	2139.97998187025	5030.13172711866	1127.05793224459	2463.17971576935	1754.69884618063	8857.48090523211	11635.6546521525	990.864757993147	18877.7701273977	6498.81115649216	2962.52391664132	9404.39166851023	7641.34591048098	891.868311718652	5377.05324314471	52041.1550089721	4172.80174140933	6948.75100685377	4135.85380277334	2310.65063949028	2189.99409179442
2645.54618113825	11083.4836688852	2800.91741610706	21628.3074220544	2828.76607186594	1418.12150259646	516.381707339399	21768.4757066102	4613.52941160913	5234.46738737912	6619.46622023875	2565.17485618134	4082.89598354168	6803.69911821523	4692.67713296482	4218.80077252794	1802.44624023069	18862.6079371491	4603.52630971842	2143.86053740001	5033.41907555979	1125.90276212345	2469.74602630689	1758.47183910726	8806.72721118243	11680.1288109413	991.474146397497	18945.3533543377	6533.05879698412	2954.34323068093	9393.47062902838	7683.05023583692	892.005908903286	5387.2811036785	52391.1370460615	4186.58042072992	6957.51075842432	4107.31453239029	2317.11595628883	2172.2710203461
