AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
107381.043802487	144415.29459589	62930.9092812193	789525.033034167	92415.455508325	59217.9845158852	16519.0029902544	207902.791433321	25181.8416298633	213576.190082502	119532.202768664	52173.7268445199	56472.7742234232	86904.1706522334	106890.585038851	110199.705284049	98607.4077384997	167631.399804519	78769.7319866615	68439.6933545282	118203.638371688	13971.2125581753	33124.1010063664	45230.8045246187	322287.132887331	203852.427564184	9332.35855013916	212663.154167003	79297.2820089277	57778.5048068069	229242.218172538	100715.396308937	13230.9914310707	134991.503007234	564536.745662747	51658.3631241217	160107.8722237	83808.7592097221	36187.2038512432	85070.1903299895
110166.24767886	146422.076833446	64468.4952641889	812951.453796359	95742.7795611443	61715.7705191006	17109.8056290878	210673.679769972	24873.3648970425	222485.97084611	123068.627286966	53927.5329752919	57778.6549547279	88769.1312784384	108705.887521469	113755.376871351	103298.108244154	171259.847559093	81563.1874873397	69964.2231276706	121715.653181386	14415.6275054028	33992.6456566857	46339.4679327036	335432.019628431	208390.655976208	9590.14763175776	217519.272255335	80722.4534745364	59903.4267216092	237013.087350092	102462.171733493	13643.1409568469	138549.904077808	571014.996774524	52886.3643167652	164722.722923976	87323.4728237857	37108.7237846246	88883.020112172
112856.587932994	148263.465261738	65952.8646855346	835870.14934444	99063.4383696707	64241.5816557109	17699.2040904959	213221.749753777	24550.736002186	231486.345857103	126559.966535001	55678.3647087702	59044.4252055477	90565.8166305424	110393.801157202	117275.4740872	108088.010232057	174804.371983036	84378.9876895955	71417.565291538	125168.834716545	14862.4469064162	34845.9040529157	47408.3422744877	348699.329551636	212746.830809625	9848.05454313915	222246.512860609	82071.0349416791	62046.9133281368	244751.905951985	104105.020707719	14054.2220153609	142005.578874662	576840.510960513	54083.4929818222	169249.068964842	90916.0611492374	38007.4623659468	92766.6505104871
115438.893279775	149932.672163496	67377.050258924	858179.783069944	102364.8153584	66787.0341062252	18284.9141140836	215538.898258663	24215.0640881056	240550.034659415	129995.119992602	57420.3795413411	60264.0132188714	92287.536988074	111946.676105845	120746.91406824	112965.176126108	178255.848190974	87209.866997236	72792.3303718415	128549.939274129	15310.7706950964	35680.8651178165	48432.2928184935	362046.252428641	216903.043184868	10105.5516328482	226829.590905616	83338.2938575625	64204.0865378851	252430.743274652	105637.030376123	14463.1347993349	145342.557178174	581986.844497581	55245.4657687556	173668.500706763	94581.4804591677	38880.0728814997	96710.7906057553
117898.013433459	151422.024369121	68734.1317366478	879771.680985209	105634.109109122	69343.173963243	18864.6368964033	217617.365894966	23867.5580198001	249646.143935101	133359.976754826	59147.7563936648	61433.2918753325	93926.9508888037	113357.624288408	124154.104705563	117914.863102185	181603.96903544	90048.8060215218	74081.0616702243	131843.555063809	15759.6455009558	36494.6276824682	49406.3500891718	375427.710261072	220840.829341123	10362.1507986965	231254.017330205	84517.9854563184	66369.2232067409	260019.838083045	107051.605272974	14868.5210394015	148545.603438859	586439.879515076	56368.3687405896	177959.926608082	98313.8968925075	39723.1096979042	100705.203619603
120222.823080683	152726.960830657	70018.5590019215	900541.890469169	108857.27261537	71901.390559837	19435.9146981779	219450.52599738	23509.2948520339	258742.00856559	136642.405611196	60854.4668959481	62547.7135642895	95477.9848098541	114620.348079342	127482.478280155	122922.085983278	184838.211236324	92888.3951078673	75278.2736558517	135036.240655218	16208.0514152787	37284.0495041664	50325.6959275848	388797.087722938	224542.177628772	10617.3454150599	235503.406065554	85606.4533031775	68535.5130598122	267491.384756778	108343.32314411	15269.1787715037	151599.751885318	590184.874905742	57447.8508568604	182106.21990551	102106.72297553	40533.3384627251	104736.97769952
122401.240938152	153842.921263983	71223.1943447021	920381.789098957	112019.73398245	74451.6749761451	19996.313052329	221032.653391928	23141.6436839617	267802.308263979	139828.791528131	62534.5095203237	63602.7069350002	96934.13137353	115728.194857307	130718.278950477	127970.059917761	187949.787000007	95719.9646130397	76377.7421760412	138113.737448724	16654.8431362631	38046.5306166168	51186.1201728934	402101.20098887	227990.628012673	10870.5637722409	239561.342192781	86598.188198767	70696.962279647	274812.887103196	109507.672510956	15663.9343934935	154490.551899882	593212.403910838	58480.2685997057	186088.642386857	105952.469670994	41307.2900983159	108793.64907997
124421.523322133	154766.872839761	72343.3731017457	939192.027420838	115107.707062272	76983.0371194197	20543.2489536569	222359.688029774	22765.6415159655	276788.338926364	142906.827919936	64180.5901547266	64594.125931297	98290.6146771944	116677.145765767	133847.388650596	133039.203004406	190929.276097094	98535.4267627716	77374.1123600776	141061.326138968	17098.8600611638	38779.3107113733	51983.5353811836	415286.949789084	231171.677311199	11121.2707341858	243414.927321203	87490.8338199507	72846.4142106712	281953.819031141	110540.472769295	16051.1972331534	157204.150802638	595514.272287829	59461.6946104811	189887.860965125	109842.683753707	42041.6888823158	112861.115515363
126273.708841207	155495.470442764	73372.8898704099	956872.424064698	118106.7141584	79484.776373554	21074.2419489124	223426.672222142	22382.331416233	285662.35797361	145862.728489388	65786.6758469888	65517.9035158712	99542.6587583876	117463.384088105	136853.831588649	138109.882250848	193768.032023224	101325.534004774	78262.5349609315	143865.501574759	17538.9784307887	39479.3413856772	52713.9277387453	428300.695973594	234070.867149473	11368.8168087656	247050.883882533	88280.8706309575	74976.8217006992	288881.411849588	111436.77333668	16429.7852014552	159727.284080028	597089.817687458	60388.6581558156	193487.050668934	113768.235558606	42733.7518568375	116923.726667372
127947.731501734	156027.25783946	74307.7462019671	973330.813948375	121002.474452626	81945.4120506793	21586.7741702254	224232.369395464	21992.717647186	294382.269300255	148684.604666745	67346.2757487965	66370.2802624501	100684.107893954	118084.484864058	139723.389334951	143161.074942315	196457.305511972	104081.345968269	79038.6608149611	146512.588196429	17973.8815309032	40144.0063591129	53373.912523228	441079.019151135	236677.130763521	11612.5699537109	250456.336726326	88965.7156577468	77080.9499905067	295566.552977092	112194.716949053	16798.3664438749	162048.282962796	597936.713634212	61257.3248858447	196870.338404521	117718.956827623	43380.3414718997	120965.716457379
129435.494798776	156361.66347859	75143.4729097259	988486.384932471	123780.751929141	84353.3731936119	22078.318939778	224776.82543836	21597.8848150649	302907.823409661	151360.342135963	68852.1500295544	67147.9339072312	101711.332078786	118538.762428337	142443.428017285	148170.627903574	198988.779207624	106793.327634704	79699.0033027793	148991.260351994	18402.4091883789	40770.9464466623	53960.5467776579	453567.069144557	238979.465357758	11851.9656042794	253619.207510732	89542.9012087951	79151.3861807035	301975.726099072	112810.570496126	17155.4366911585	164153.924484095	598059.41849219	62064.3464549298	200020.020215005	121683.816076331	43978.5239000198	124969.966495289
130729.904787618	156500.566727833	75876.6414634248	1002257.95194293	126427.570104947	86696.5875945483	22546.0892913485	225060.837547562	21198.7192418251	311196.476611415	153878.682519931	70297.9818907042	67848.0133580241	102620.356300906	118825.373472526	145000.935945611	153113.143563586	201355.190412473	109451.563083274	80241.0138197347	151289.471593781	18823.200076913	41357.6707990199	54471.0572426635	465698.027538506	240969.103865112	12086.4081284854	256527.457893456	90010.9711968191	81179.5229795432	308081.316203646	113283.791595131	17499.6919559565	166036.432128698	597471.832173685	62806.9384889796	202921.219926285	125651.135687324	44526.3418160997	128919.420500729
131824.195480692	156445.763351088	76503.7490417284	1014578.45154109	128929.387965454	88963.1387557872	22988.0544948449	225086.038984306	20796.4379405475	319206.332068921	156227.909012115	71677.727368488	68467.8999377031	103406.820073843	118944.954760929	147382.438175282	157965.086724135	203549.330713835	112046.092216779	80662.725500467	153396.656089903	19235.1047165206	41901.528210376	54903.3625456509	477414.047886816	242634.924032208	12315.1918358201	259171.27206746	90368.5862733478	83157.5916392693	313854.549605751	113613.657497921	17829.8339618186	167687.142672328	596180.034959716	63482.4783683726	205561.15618274	129608.693862392	45021.3460372992	132794.78753813
132714.170497131	156200.220212343	77022.4835431303	1025383.80011288	131273.273387996	91141.2461021813	23401.8395648107	224855.792493151	20391.9015838604	326895.24779589	158398.351390041	72985.399570347	69005.5522586596	104070.399178986	118898.440467625	149576.337553958	162700.197139741	205563.823861456	114567.12261381	80963.106701128	155301.798901257	19636.6514969153	42400.7055226795	55255.8359440729	488657.609523068	243975.96208027	12537.7270255193	261542.107334184	90615.0342104737	85078.1575601503	319266.903826229	113800.131879421	18144.6089409737	169099.530395734	594203.549787252	64088.6727262874	207927.44872665	133543.11793171	45461.5344330397	136577.626576146
133396.705001148	155765.977067206	77431.3070858637	1034623.72633779	133447.015281564	93218.8922945169	23785.3040115005	224372.04040882	19985.9067914313	334219.980191645	160379.886038797	74214.5185555538	69459.5380866002	104608.93710117	118688.189778324	151570.965712502	167293.986357051	207394.654496388	117004.610159387	81141.1563844891	156996.999212021	20026.4527543691	42853.3125329159	55526.9378201327	499366.218791804	244988.159361163	12753.3495370412	263632.717038563	90751.6659540928	86932.3769972892	324291.835382014	113843.959964444	18442.752935259	170267.240639035	591557.934518533	64623.0395734608	210010.053598158	137440.464569441	45845.3543698901	140248.975601616
