AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
100601.631898636	159041.695127805	61119.8293441383	936057.825486177	116862.357992253	58977.3711974952	16678.0095232886	203453.375581484	22660.1523725569	216098.032410063	124486.929148323	55167.2435045309	57716.5675850601	89397.6723320265	97900.4946867721	111059.795551758	100172.180536711	181579.995320222	84615.6461264197	63351.7523465698	117704.686555264	18334.1272705792	35885.8184244433	53938.6193685324	322854.803246623	198687.18350941	10907.5907696208	224803.183179821	78737.1935950803	74923.3011401263	241071.507878188	97213.8662925291	14837.5323856268	133735.851903861	546212.982193687	65182.8143476815	159141.12275026	104712.358275148	37929.9052978671	86857.2190430337
103448.715501691	159868.696664113	62735.674822198	952812.665696534	120130.064819551	61498.1745176644	17284.5454036616	206615.713101301	22432.635568419	225193.437284664	128104.076654251	57040.2725326964	59131.3629370518	91282.0889109625	100023.516579475	114752.011252	104919.198804809	185117.363763242	87638.355812911	64973.0894625284	121364.841840514	18777.7326324265	36803.5680755253	54703.1934613857	336224.696079966	203524.166360594	11181.2712437556	229682.562644571	80390.744450286	76964.797858023	249098.757585961	99151.614175732	15280.4428602238	137391.60887546	554559.68929427	65854.6332282472	163947.300981628	108484.103579235	38867.5504644489	90812.8551798753
106263.543103642	160479.624059299	64355.3874098599	968572.631123094	123299.179484908	63997.506600329	17871.2364588055	209569.116634923	22190.3014850254	234627.472022084	131718.252137215	58946.3860531835	60557.0806689709	93074.4749166236	102127.174459484	118252.821474102	109685.196459321	188602.116871271	90708.2629745065	66577.4771506605	125095.243575095	19212.5001340212	37718.1654822223	55398.9336070641	349449.998754022	208023.251910366	11452.0018914357	234332.574222289	82010.9252015292	78973.1398818509	256801.280271454	100948.960109741	15721.1281338274	140951.546119332	562702.369588548	66452.4368187213	168465.773866195	112277.29956285	39739.3660733675	94928.9366186344
109082.433478864	160926.120401368	65985.0381554268	983588.809663433	126367.582148819	66575.874338117	18472.9931668687	212464.825052437	21934.9961389104	244317.615033292	135420.941064121	60844.8844816258	61950.9287515072	94940.5356351854	104166.988039275	121851.201943526	114623.199315447	192122.433458318	93793.7263998167	68166.3246217433	128869.852833684	19632.124657089	38607.7867714539	56024.4054047398	363159.852765281	212537.782215633	11719.5855414806	239180.351440518	83607.1876186379	80939.5204935782	264791.936003949	102741.459683677	16155.0606920482	144565.263324844	570237.162465909	66982.1554163285	173083.203135757	116066.350864937	40645.7613203293	99141.7607678677
111861.202816137	161198.187650411	67563.4270358982	997661.607694647	129291.068514359	69263.1633133866	19091.1081374514	215163.463432397	21671.1106736135	254006.954173682	139031.297113685	62704.1265989469	63272.5463072815	96707.2030294524	106170.045187406	125512.901980038	119813.988484665	195498.8464185	96860.0332003893	69736.8201866646	132515.31125587	20037.9587326368	39457.4562697983	56548.9633171935	377308.010441133	217037.892745347	11980.4771393755	243827.223843596	85106.4726956513	82895.7144914792	272844.409538011	104480.663875172	16575.9990958522	148066.657279875	577279.17209844	67443.409492901	177744.648377585	119896.957618692	41526.8223461388	103398.353610921
114550.322359029	161253.390626753	69062.5706341222	1010204.09521925	132091.936322468	71927.5687943925	19693.1737999843	217661.331963212	21394.8896846289	263658.262214104	142521.918118039	64541.5792724461	64531.0497130493	98384.5516864584	108021.955130578	129059.152175866	125035.179641572	198687.063607239	99916.354170477	71226.9543509301	136062.446810827	20437.0687444817	40276.9933032428	56989.4816762317	391342.245900552	221320.132941332	12237.1458195959	248257.608525392	86496.6669198183	84805.0479999788	280692.697142381	106115.330894275	16991.3179059893	151447.188485994	583552.221617379	67827.4780411679	182240.170639872	123759.128104087	42372.8168395822	107674.769305254
117130.487752293	161123.110609396	70503.8713357851	1021075.46506425	134750.137844594	74573.08443647	20283.4586980801	219934.265192846	21112.1135723372	273293.351018121	145908.949014533	66338.4034028424	65728.9172392303	99953.7302217167	109776.755023214	132505.693865639	130270.777066794	201720.316261501	102950.34866002	72652.8402046721	139510.65414975	20823.7988967627	41060.0091201948	57352.6488925874	405258.619758112	225359.203457719	12488.7908898246	252443.091490011	87805.6864648796	86612.7787785682	288332.021742591	107631.727352788	17395.4860136932	154685.567218215	589235.77861704	68137.0350571703	186568.351262785	127558.152884443	43169.3935929573	111982.52821692
119606.396826896	160829.387486303	71899.1161328202	1030383.13708221	137240.216295486	77222.4872625656	20867.153309072	221997.329062913	20823.825089449	282874.997947823	149154.753487943	68100.0997792182	66878.0951953987	101399.16830136	111436.078135185	135873.695846069	135550.594665345	204567.029924378	105953.612130993	74009.9311983735	142862.262256283	21191.3939771009	41814.7688540329	57635.3466054818	419168.11423619	229187.392122442	12732.5773549429	256333.387236607	89052.0705626657	88345.7145456074	295786.96780697	109034.571746519	17789.873463919	157767.545696111	594521.884489229	68359.2667190856	190755.357400836	131335.718963223	43919.8766925731	116303.932943778
121998.394497946	160332.964847166	73234.7419503162	1037956.09273618	139550.293790909	79837.3230297178	21432.9994945981	223895.638349548	20531.447841194	292401.731557107	152319.368686902	69804.5950539401	67955.2654569762	102806.998115601	112987.762437886	139119.774014534	140792.118468091	207234.922832226	108892.047445335	75311.7733877794	146114.215710816	21532.7145092834	42517.7010959477	57832.5963864467	432857.835715236	232787.968725839	12965.2435463981	260059.657742495	90199.1595663329	89941.2239845355	303004.165559748	110361.316045612	18164.2729922857	160775.090467314	599104.68450672	68494.9722292685	194756.102387254	135017.071677099	44639.9094607309	120622.62069888
124224.586962626	159635.935927723	74450.5549158787	1043648.52468607	141613.128481605	82446.2996120122	21989.889622278	225609.750599366	20230.3367701539	301732.546992476	155318.941299881	71431.1922704878	68918.6462976986	104082.921321931	114331.018771486	142294.195141507	146052.163531445	209727.058935144	111741.687506113	76483.7699177686	149140.330541096	21852.8320552026	43157.8531966756	57940.1208485089	446456.283530186	236311.410448411	13186.4556888198	263523.085518255	91180.60774842	91483.9222866611	310007.109591214	111633.471600338	18515.3602573711	163568.42767333	602646.03871131	68525.3462994666	198674.543220363	138686.908174363	45318.5897254282	124908.651554933
126183.528391593	158709.522562714	75498.0403665632	1048004.81750036	143446.970003389	85005.8468013155	22521.0105960065	226896.894165784	19920.6718641029	310666.488324309	158056.898846768	72958.2686945838	69757.8937265458	105160.933405828	115403.214630627	145279.720689966	151323.274876691	211995.84696493	114505.084342568	77488.6923107627	151873.451909305	22158.4044364841	43742.8903363451	57950.553919963	459762.021577011	239390.652595916	13398.8203795682	266607.995353837	91991.7274904473	92956.4509091445	316619.347096183	112692.906695725	18845.6678985821	166020.643902612	604867.106489325	68475.8213419495	202287.257462674	142322.364724227	45922.5522414777	129112.781650773
127844.754627271	157636.427926752	76417.4426038728	1051287.88715869	145094.661023079	87505.3000683812	23020.9022497039	227731.820159691	19609.4346346656	319301.50419315	160578.4478663	74421.4939540487	70526.2834694255	106076.99754993	116223.884822408	148026.136452467	156538.277506259	214033.545028073	117216.729636374	78316.0442319295	154412.044833183	22452.206427394	44281.9748011477	57871.6325037661	472729.958952218	241976.470051256	13605.6376766246	269340.173668397	92681.1281626871	94333.9343398234	322795.688018273	113513.883809451	19163.4042889676	168160.015532456	606077.005027547	68376.4752976014	205523.04476485	145890.112106622	46444.9894074252	133260.533229634
129373.549129136	156481.135797856	77264.7339543884	1053050.42601824	146574.809950172	89917.500387576	23492.1903343662	228326.326452568	19299.10880414	327669.209744868	162922.64251573	75819.7089906546	71229.9782909839	106874.073678205	117043.292379665	150586.997918414	161631.120476123	215842.035022262	119860.2249731	79098.7781634166	156800.367307789	22722.3516331174	44779.8423163488	57739.1887343789	485227.561537048	244286.538906005	13804.7619956985	271751.446853978	93307.8337501411	95584.8317140146	328548.716262307	114196.073291629	19468.0571658498	170110.603710489	607544.789716959	68217.4686662463	208514.985935621	149329.018026586	46913.2317723201	137323.380120299
130864.226158105	155157.3925793	78095.0838441643	1053145.90867955	147799.912156531	92238.6697936941	23929.4893214241	228758.866591815	18986.7900671594	335909.170116813	165148.440808079	77168.3912459227	71891.4263144156	107584.26398761	117873.494951426	152936.235650399	166605.259475546	217472.599107449	122430.960610646	79882.4808881528	159124.044328995	22968.0556994847	45244.2044453031	57524.3348911355	497236.119011851	246226.20972905	13991.8574771143	273926.525936144	93885.7873194936	96731.7407343517	333916.709545497	114746.875924605	19754.6974516434	171919.35014251	608702.454633833	67963.5464254587	211184.472058927	152675.807581304	47330.4657877279	141326.984113183
132283.840598758	153684.832742044	78824.0550710773	1051926.69407157	148768.876255952	94485.4584489212	24351.5744089118	229144.36977356	18666.1982907824	343839.942886307	167222.988397634	78416.7386649501	72440.474623617	108220.103275567	118572.571704404	155193.232976245	171439.264896252	218946.71601822	124867.995277469	80593.9720169192	161227.515908628	23186.5977342679	45640.3945046354	57225.6760874832	508876.180146478	248079.559300319	14164.4375691103	275914.565364594	94324.818962648	97753.653303249	339032.913148162	115261.765746919	20012.5302254089	173590.349827376	609002.826550843	67632.2576887952	213752.647020102	155875.945762048	47713.2156497102	145224.503763285
133422.677993272	152082.117235593	79366.8874535528	1049120.20161139	149473.707157427	96664.4499673178	24747.2521482394	229288.094432432	18348.2144871225	351197.178311189	169020.992511125	79538.1344790805	72871.8289462208	108686.510769124	118965.930723429	157264.837074843	176174.890627229	220186.009291841	127200.990855155	81101.9564371513	162992.584466591	23380.8886109891	45965.9543511123	56855.4011781854	520084.311127287	249678.050005579	14329.4128135902	277545.606468467	94617.3998352714	98670.0684233005	343734.556754197	115673.380171608	20245.3554730434	174945.842343015	608189.075410767	67229.4173672823	216068.929541683	158980.019371832	48034.8953428214	148957.974883422
134251.510620502	150331.006049365	79831.3648406957	1044765.85564367	149963.469684988	98713.4827325232	25101.4335976549	228981.969512287	18028.5546780986	358196.165125406	170626.817646117	80575.0304154961	73225.8893471648	109018.396482972	119189.0265555	159062.974176954	180704.369814113	221215.242334817	129415.288929967	81459.6166941463	164603.888958516	23555.2297398858	46242.605648012	56408.1455942262	530593.903992607	250754.404894663	14481.6545708124	278865.725397494	94794.0294250062	99456.1001549437	347912.006602905	115848.932377354	20455.2547614518	175989.161590082	606771.020095734	66758.4811507682	217975.306940651	161943.453280907	48280.1504487465	152556.47423737
134875.586063901	148424.240423148	80166.1430141324	1038676.29647981	150238.192236854	100600.652437242	25417.7004499181	228408.433967474	17708.0018822048	364794.207073568	172052.435373343	81532.6789087469	73507.5775592789	109241.190323372	119221.44001068	160642.885175074	184953.538383812	222070.997403022	131525.243775202	81694.6985285487	165989.555256054	23706.7718418348	46480.5709011805	55889.7929271231	540284.739991229	251504.744489689	14624.569754078	279911.287017249	94859.2887194407	100098.944228746	351595.920058497	115880.775441749	20649.5219083615	176813.072531476	604469.362142442	66226.2605031141	219596.42277779	164713.046171441	48475.5657024124	156020.068712763
135364.156192993	146393.792235064	80424.3527340146	1031217.92051574	150241.126906926	102368.305839369	25699.4539371143	227620.158076199	17388.1732073159	370905.308944595	173272.234148601	82377.5555192744	73685.1617807422	109346.804390697	119195.805127144	162003.083532217	189012.270031201	222747.237682256	133496.958848768	81869.647921082	167150.080447896	23830.3323914106	46651.0306525676	55296.4721453272	549328.291435073	251966.857723816	14754.5729633397	280693.762821277	94827.7876345475	100584.649443299	354826.021561393	115776.90423242	20814.9724098878	177405.002068992	601837.414183603	65618.8711318389	220931.107173265	167294.175533786	48610.4458028671	159297.442647379
135686.854451389	144243.191477282	80542.637720792	1022056.57909193	149965.603999194	103999.456941554	25944.8486966597	226682.846415112	17067.9762929856	376476.528060124	174247.161023313	83119.6079560505	73768.9063901505	109309.799017471	119032.672578784	163144.264945731	192810.623714219	223217.011747826	135346.361415244	81940.1607674101	168042.075908738	23924.1290838499	46764.1793636269	54641.5501874202	557654.090895299	252111.648733481	14871.9038967597	281129.259854007	94673.0239055504	100944.882670301	357583.617907548	115554.44751277	20955.5927035074	177742.153437171	598678.744297153	64942.6574006289	221969.652953362	169708.071596337	48685.5504443777	162399.554155781
135832.747988692	141941.127064259	80562.6066019579	1011290.01679996	149402.837165634	105474.66875876	26152.3412058253	225610.563535076	16749.439499563	381464.750432161	175006.095290969	83741.0569144935	73756.9283373023	109173.40166907	118703.338818368	164069.88969455	196335.573406701	223488.664165405	137014.799672893	81893.9617488057	168699.204990917	23994.6733896489	46817.4288794914	53919.6984955558	565167.587935298	252060.638482766	14974.3202370204	281310.615007453	94406.0852938587	101206.942178873	359836.14698109	115270.093364604	21067.403750004	177866.483250046	594813.639814753	64183.4615795806	222750.359445036	171977.266714721	48709.5179622528	165257.439472569
135688.852795868	139511.834497726	80394.9665243816	999367.401736767	148612.578274085	106804.941021121	26323.7319122098	224245.544838599	16431.4447147524	385563.225462977	175402.612259002	84212.4618031507	73629.394007073	108853.951220369	118095.970226742	164771.887653334	199585.670555437	223419.375987165	138479.566411231	81661.6418057838	169019.185477003	24048.6973176625	46802.1138654371	53119.404436525	571877.026198053	251656.231874319	15065.3837362308	281041.02269802	93965.4830194604	101373.211309364	361561.027456568	114835.727137806	21151.5044046427	177647.257053768	589618.630542792	63388.1840201571	223225.849238181	174111.467769791	48666.4153185953	167777.716210618
135102.496296552	137020.260289402	80034.3104357588	987139.927876781	147644.05802861	107871.433021488	26432.1503186519	222380.678474574	16111.8286374867	389010.600892134	175523.287477839	84590.9859035579	73424.4753015164	108346.587317701	117138.753352648	165089.761343773	202354.383831143	223116.085484518	139843.623434318	81164.9415485861	169073.156999974	24083.9447457231	46749.4042148519	52280.2286636896	577219.047284854	250648.659487568	15150.223859718	280301.835656282	93408.2776984563	101423.09013887	362475.765703142	114129.640097295	21222.314243395	176967.710180542	583264.355626157	62568.7080516383	223180.283903222	176059.66934106	48523.6221399021	170057.600978558
134272.170295455	134529.316831222	79659.6549192237	973819.679839058	146507.322431203	108743.549231409	26490.5469309774	220150.7364129	15792.6302623243	392093.07500014	175527.94819616	84894.6822002977	73177.3446323167	107737.410688971	116062.858912865	165114.792028431	204756.32152226	222734.783432867	141066.29785806	80556.2270427366	169006.766033008	24090.1394071954	46659.9994496314	51410.2968790212	581620.994575048	249116.883041994	15221.2387196199	279428.915170511	92833.4430476546	101311.093097229	362865.531432052	113193.264577057	21270.5040182552	176054.638645811	577158.66627759	61703.5265672199	222704.245198305	177765.132252463	48316.8537774217	172156.874223573
133409.662715678	131978.374694476	79266.7397334316	959017.327659317	145170.365585531	109468.712898569	26520.1059203653	217821.330658546	15474.1669399604	394533.53201443	175307.590041155	85070.2806847809	72844.4012482976	107057.711216312	115092.423011277	164968.029528038	206867.318812984	222125.605095181	142097.469256004	79991.4002315796	168754.121289366	24066.3583449461	46508.9192384809	50500.4589461693	585231.196935868	247426.99766052	15277.9225277896	278279.436898419	92184.607192203	101057.414948372	362821.382155366	112171.353829076	21288.4564336504	175068.422134974	571110.506544965	60786.5267785034	222044.078489045	179215.915006748	48069.884167329	173956.880603462
132453.809045166	129355.919902431	78738.0199293409	943262.017699495	143635.693457914	109966.177834412	26500.6542248365	215498.212557515	15155.8745076046	396295.060885281	174873.533058233	85127.3654105037	72414.2432419265	106290.136435114	113982.209719993	164564.756204179	208486.515550265	221311.184861585	142948.082793461	79342.1272518077	168228.563131997	24021.4387335972	46306.7695919309	49551.9223050471	587686.369872213	245514.626561896	15320.8626953725	276861.449489051	91388.6460478818	100641.840758607	362217.13795134	111110.770081286	21283.4021023898	173888.899773994	564203.305699477	59821.1659463034	221060.29058962	180377.775454717	47774.5477156086	175468.424737316
131312.691265012	126688.409786182	78112.7617310499	926734.4929985	141923.967611402	110278.131116327	26441.9097062141	213038.48787161	14842.3851012636	397397.276089848	174236.417126333	85073.7589741741	71917.628539624	105420.750941699	112746.498212873	163935.336602305	209711.176128496	220343.823835081	143608.309363405	78590.4243190162	167493.520372002	23945.5593401346	46059.6347951	48580.2487445548	589205.78134499	243376.223437054	15348.8859873693	275227.144401551	90523.308627201	100132.690227617	361112.232365903	109978.834210429	21252.0014373996	172483.886607748	556826.031373998	58830.8278965415	219816.857893462	181322.396074798	47426.0558721402	176681.451560286
130034.602905588	123991.284196493	77347.5140274103	909368.178503926	140054.871859679	110475.024882189	26357.0267515122	210490.587051804	14533.7497456656	397708.393547587	173343.366634453	84875.4916592675	71309.6874820302	104436.175340916	111373.749897742	163134.244897702	210741.850635482	219169.777481193	144047.891334564	77738.5612209998	166439.803499974	23844.8400028078	45745.2108515958	47580.7931340316	590054.016234081	241105.800482509	15360.1414434939	273302.19723496	89520.3263988134	99528.446325185	359615.830052784	108807.049190803	21189.0059093541	170860.32507859	548874.429346443	57820.734985241	218372.588814035	182031.597251798	47035.1390096023	177558.5789552
128482.519238025	121251.815322172	76455.5766843436	891146.081901036	138009.575157929	110432.352738238	26217.200120769	207619.043664597	14232.5996067666	397045.763466777	172114.783589165	84522.7001897204	70610.4864645069	103285.829409953	109835.865037327	162011.843285364	211294.166635792	217713.898759653	144245.088668331	76746.5913682683	165064.089788974	23720.7519798839	45372.7431422127	46544.8778664024	589668.316016188	238393.339140781	15355.7232216906	270964.324636377	88436.4917838605	98795.051780801	357433.104680133	107444.689304059	21098.4983809798	168930.464527953	540620.79287458	56779.8831948592	216507.489401556	182508.245141857	46564.8833279671	178026.592361483
126782.143369468	118495.273687967	75494.0763056671	872226.235689642	135785.334041705	110163.836642213	26031.9207847481	204601.680255805	13945.0230275904	395859.670224559	170720.101842943	84084.1334920326	69854.6875974845	102038.428962682	108206.85616779	160641.277827618	211379.42082267	216085.405368686	144302.768591345	75671.0757761332	163540.087294265	23570.8060168761	44960.2380981099	45485.9336918808	588148.434943706	235381.988649885	15340.2446906225	268369.865054061	87287.4292252575	97939.0549787908	354698.706498367	105967.394440106	20985.0078790182	166778.234987241	532094.365334379	55701.5130585404	214321.690392544	182713.371667592	46040.9636143476	178223.054185797
124962.688899957	115722.244779406	74488.9268013686	852783.462112186	133420.118235159	109770.20890308	25816.6782087675	201470.544749813	13662.8820267852	394173.922890034	169198.272050323	83559.7453851913	69044.766537429	100741.337374964	106520.888704141	159071.292349279	211153.799430712	214368.519947435	144195.046201727	74550.974963375	161878.907832264	23398.3286320821	44511.8574465893	44409.5090950103	585954.482051618	232193.774624322	15311.5242447322	265655.836259779	86073.8038894746	96952.9017461802	351606.097634199	104432.881251093	20851.1394533331	164500.552455674	523321.161549694	54594.5005699192	211901.823432721	182646.510908786	45475.8038548229	178176.645350074
123054.004292166	112951.428718668	73409.7533121157	833092.139686995	130940.280896773	109173.344403783	25570.8082449239	198295.927155132	13379.2995748133	391922.973125372	167530.3972388	82927.8002828501	68178.5762904449	99404.498194952	104728.704802396	157379.052113178	210505.109621129	212521.93738121	143875.658172361	73360.3767869175	160058.555954134	23199.4699015246	44013.9344923602	43322.2134471786	582726.924473036	228882.772691254	15263.8924128638	262784.270967881	84796.9734292261	95894.98983846	348118.761259014	102844.830779463	20687.8494439491	162116.028469806	513968.574450374	53478.6438450332	209362.558707942	182312.477374458	44893.3400243846	177834.909721792
120924.873202962	110200.833555877	72229.7129574785	813548.873654938	128357.103661601	108391.408877427	25284.991734846	194904.402685632	13095.4889326761	388882.291447922	165618.642118956	82174.2492902023	67226.2535000587	97948.369993067	102802.28367678	155453.230104433	209456.411031013	210467.379636046	143338.767135891	72054.8218557869	157966.499587389	22981.9422958479	43474.7323925473	42229.3956538369	578568.844892085	225287.959059399	15203.6661541828	259630.292843294	83433.8598359261	94749.2860118889	344161.930698613	101152.753269654	20503.088763002	159492.750766335	504392.51433169	52374.6735496743	206515.025283622	181742.372112767	44254.6785104281	177126.765612119
118668.812757313	107452.224396374	71017.0059639628	793955.483308529	125691.781576597	107451.817590903	24967.0956795955	191349.908629566	12815.0034176564	385364.007019178	163565.529989956	81339.9338887796	66251.6676228726	96419.4584501339	100844.401787185	153341.992363046	208082.334923911	208286.781866053	142639.417339295	70705.3463182304	155779.720582943	22746.2830651955	42909.4826577518	41137.9255341203	573574.548245564	221429.949836992	15132.6345006633	256289.811047761	82058.7952822616	93513.6290043301	339811.581026772	99352.9184516536	20301.3576211391	156721.878913215	494787.962543173	51265.9340514734	203415.580741657	180927.727117963	43575.4036458756	176159.945147254
116492.95417672	104700.043389407	69811.3761345932	774171.7415144	122924.055233001	106395.497216316	24636.2616187273	187973.195259965	12535.8683080473	381362.035588487	161424.402258692	80408.7464232088	65235.7873854642	94914.819078471	98936.4983847355	151186.443829261	206398.213565653	206015.600164896	141748.407456071	69398.0461121087	153498.506831367	22489.5656322452	42307.4611199543	40043.9797651758	567979.49508942	217734.465115718	15044.9611870868	252905.16382415	80652.9452681323	92218.6202794913	335278.535437862	97645.5871679712	20076.9253923819	153999.66386417	485077.033535824	50144.3743191165	200337.069552398	179919.119544409	42901.4589183268	174914.2503471
114207.246360805	101976.015966585	68485.7724635004	754124.807396467	120113.897627345	105171.644703139	24275.2817675811	184579.805108204	12254.6412198282	376623.133366333	159051.259509913	79371.7580238703	64129.9228266637	93287.6715122673	96882.5340972302	148859.984433639	204356.759481397	203531.746051142	140669.066506424	67993.3088414933	150941.759337455	22215.6363473606	41662.2830119142	38950.5810338328	561495.54893108	213923.653783114	14943.2795669477	249228.635987738	79126.1413578904	90817.529308149	330315.534901444	95909.8898441429	19831.5334167382	151079.934898605	474846.033267445	49015.4939355859	197076.795028021	178639.586711927	42180.7977397005	173333.312075602
