AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
66542.1252543794	139575.872742913	48253.6870504297	511699.857204853	61216.6484605417	36938.9927856246	11239.1765224294	217161.327106165	27092.2324713627	134510.890784118	94723.7256933856	39203.7875671811	51040.4067607809	80184.6229153489	82101.8469461302	78428.7005279073	58916.1452461125	168028.851382612	60400.1069912531	46183.5689326203	88289.3763909601	11615.8835205089	29007.9481435177	33048.6398665587	203116.759243673	169591.7066085	8521.51242442376	199204.451342143	76072.6519413671	43074.665524592	164763.192130181	94343.9287543438	10942.3160645361	99454.341265074	568696.53586203	46989.1752622025	119132.683954981	61641.6755235862	30565.5762158363	53538.4833890932
69479.1181616221	142379.533039295	50063.9362565559	534948.930621134	64220.8164449098	38946.8094226285	11782.3910805047	220355.944905489	26866.2359230365	141758.972477719	98562.4426872695	40960.9498730956	52646.1587121593	82538.1684567898	84798.3308723232	81956.1732893086	62377.9361566541	172653.199951526	63168.1337443278	48027.401991881	91997.7104307202	12097.4380774042	30031.1667055819	34339.0247132402	213952.862665415	175271.211711126	8828.61781260553	205269.205852491	77926.6579279561	45116.7004297956	172334.736152783	96683.4215921391	11388.8699406813	103439.002756847	577173.762660643	48498.0186348605	124079.684415519	64829.6246020016	31651.8482476017	56546.4342394975
72472.1316067638	145045.695958343	51882.3391668456	558688.111199522	67310.8693725609	41030.8090040996	12340.2982491257	223306.68096854	26619.4038720012	149276.202199584	102453.915933649	42757.9195755555	54238.8986041806	84860.0107134774	87476.437206805	85557.5593228597	65994.8149652624	177224.741370628	66012.9933664399	49889.9357864762	95761.4318963243	12589.9852187625	31058.2683757473	35639.6116700061	225187.264784371	180923.733541648	9140.15494357648	211285.370977735	79724.4946274588	47219.128516263	180086.120230263	98953.4583018066	11843.1522522198	107463.856986509	585003.124953686	50000.2708192774	129095.582514638	68141.0059841031	32740.5975126228	59680.0490633203
75514.128768591	147563.331511316	53702.9360700049	582863.080695911	70482.1468027203	43189.5632499884	12911.9968894898	226001.888231658	26353.0294035493	157057.883626035	106389.044492603	44591.732493079	55813.0504302256	87141.3891155788	90126.4448793203	89225.7441070602	69767.3944261023	181729.961222537	68931.7473371309	51765.6935999878	99570.3843900831	13092.798230705	32086.2089438827	36946.2345966827	236810.854161227	186529.253764701	9455.63440609998	217237.07072293	81458.5307956423	49379.8825233897	188003.132260001	101144.520340667	12304.2679829017	111517.385765033	592152.820594808	51491.2361757636	134167.19215065	71576.2105318693	33828.2619660059	62938.7689063003
78597.4780088358	149920.95113471	55519.5164755379	607413.505918176	73729.276969692	45421.3556653898	13496.4328600638	228432.682605096	26068.2544773116	165095.496814047	110355.413056479	46458.8347103351	57362.8384317703	89373.7424802164	92737.5357864732	92952.1016196057	73695.1334695321	186153.345675934	71920.196267983	53648.4984142292	103414.220194118	13605.1418810828	33112.0965166988	38254.5384295899	248812.705485289	192066.307084493	9774.50450694888	223103.425266942	83121.8863717579	51596.2355415653	196068.359041725	103246.797482171	12771.1985749234	115586.511714631	598590.984068512	52966.0823794049	139280.070894483	75134.5459855334	34911.2981271145	66321.5574175978
81712.8077433495	152108.658441209	57325.2036401811	632273.957739388	77045.5351912463	47723.3206773403	14092.3539803924	230586.448617477	25766.1867969098	173380.395028225	114342.888266589	48355.2333308736	58881.9324341425	91547.683547671	95299.0716312659	96726.7829734305	77776.3438210714	190482.90552566	74973.9150356855	55531.7146432093	107281.098287027	14126.244405193	34131.9301913713	39559.760454531	261179.207269959	197513.291967311	10096.1600776929	228863.152574044	84707.4584924135	53864.9602049796	204263.37127676	105251.699955156	13242.832185079	119657.104689937	604298.542914293	54419.8816524411	144417.875003179	78814.8435794385	35985.6800296111	69826.3186771842
84850.7811558061	154115.86550676	59113.1796509826	657369.966829313	80423.4212562344	50092.4474697821	14698.2279598474	232457.565756013	25448.0753757957	181900.008981438	118337.208800267	50275.6042588814	60364.6108860915	93654.8980614027	97799.699241929	100539.196458908	82008.3662853842	194701.002113242	78087.2902646774	57408.9183221417	111158.58665275	14655.2033830928	35142.6878756012	40857.0348104235	273892.343722671	202848.411295068	10419.9462495334	234494.376965278	86208.1723378212	56182.0727514038	212566.224279404	107150.791715294	13718.0073747984	123714.505686451	609250.418086975	55846.3790052974	149564.009022672	82613.6985407128	37047.5362768042	73449.9274305395
88001.1037924956	155934.415460671	60876.2412760641	682617.625529501	83854.5106469959	52524.7071307913	15312.4233162087	234036.002363241	25115.145212858	190639.535355437	122326.731933565	52215.3953096102	61804.6863944785	95686.4781114717	100228.937517075	104377.856091889	86386.601051221	198794.101993642	81254.7498929007	59272.6704974141	115033.144755127	15190.9158311601	36140.7629420403	42141.4617984872	286930.491088614	208048.109634928	10745.1538241905	239976.507103231	87617.1139074172	58543.1393301076	220954.821034894	108934.024825967	14195.2799009112	127743.337399344	613428.144488308	57240.6613398982	154700.334735128	86527.9968044916	38092.6239528402	77187.9876595201
91152.2047944035	157555.63490667	62606.7763782268	707932.191581246	87329.5393036022	55015.4222934469	15933.2448549504	235321.518193045	24768.5437647858	199581.569759505	126297.457308236	54168.9243428182	63196.1804268021	97633.9616699421	102575.554824548	108229.476148696	90905.9988634768	202748.177839509	84469.2873287831	61114.9796135288	118890.611994691	15732.2097001292	37122.2478841548	43407.6325627495	300266.136006165	213087.992920317	11070.9828473539	245287.228425899	88928.6413022382	60942.8636875951	229403.866950581	110594.426951413	14673.3213594767	131727.322367981	616818.186715876	58597.384537641	159808.522603816	90554.072768104	39116.8702008042	81035.7083133163
94292.4179229817	158974.107321066	64296.8263582471	733219.704864732	90837.2886217003	57559.1037092785	16558.7280049473	236310.100854062	24409.5473880283	208704.888369249	130235.164224337	56130.0142588715	64532.9424698912	99487.8906000938	104828.629016149	112080.93322692	95559.7329830026	206548.278697056	87722.8444853852	62928.8575965313	122715.78205968	16277.8104983243	38083.5356624086	44650.0975546911	313870.780570579	217946.67749069	11396.6641009003	250406.164360244	90136.8553608333	63375.8085561248	237885.776627942	112123.812912847	15150.6787622348	135649.831971337	619412.520990241	59911.3716147941	164866.864313654	94686.4600242494	40116.0696618791	84986.4685205898
97409.0602366563	160184.294429944	65939.3395729995	758378.460718286	94366.5254736743	60149.5665799666	17186.7220468648	237001.288094499	24039.274990745	217986.093866208	134122.79902969	58092.0351447146	65809.2775922623	101241.178740541	106977.027102097	115918.330516503	100338.608845951	210180.320569638	91007.4512480091	64706.2625496892	126492.920849577	16826.3502981626	39020.7380858766	45863.5744073566	327707.467765736	222602.053547795	11721.2903999974	255310.427546311	91236.7664884179	65835.7324206646	246370.829729203	113516.592356662	15625.6559570749	139493.291684881	621205.845057046	61176.2651921977	169855.407397	98918.9625498133	41086.180557415	89032.0933930862
100489.254946751	161181.345593084	67526.6748497936	783306.333178532	97904.9922143965	62778.7934391561	17814.8505527604	237391.775932674	23659.06349326	227399.004221859	137946.328682165	60048.14844616	67019.158414096	102886.025048313	109010.389020245	119725.227945002	105232.223603784	213631.392043284	94314.2337787472	66438.457055276	130206.062268325	17376.3769391846	39930.1585235821	47041.5394457271	341739.377993323	227033.705401926	12043.9213404835	259981.972993224	92223.6249354347	68315.5491786806	254827.243795813	114765.479591408	16096.6227250329	143240.968225208	622196.29663893	62387.3556753556	174753.052226256	103244.197940121	42022.7061513514	93163.6548261609
103519.333942255	161962.401315919	69050.6125901554	807895.200391459	101438.847474647	65439.212994172	18440.6971858496	237484.034723009	23270.038547161	236914.137197216	141688.62051246	61990.8519909649	68157.4703307893	104415.617295208	110918.991215806	123486.192747525	110228.404871917	216888.629460499	97633.1003549597	68117.7821727417	133838.731214039	17926.2501419972	40807.6619876525	48179.1332393413	355923.419438832	231216.883543748	12363.6597247379	264401.255249848	93093.6834635078	70807.6006643746	263221.742127682	115865.838497582	16561.8757617077	146875.057162248	622389.906294051	63539.4840948241	179537.257412173	107652.58141164	42921.4957761444	97370.2789698432
106485.275880237	162525.508486386	70504.1750199785	832032.557094635	104953.981259871	68121.4148099397	19061.6450282542	237280.582812371	22873.3967688787	246498.207299626	145333.413242976	63912.5951351793	69218.6213811774	105821.894370245	112693.402866043	127185.278418625	115313.657057854	219939.765057463	100952.002291987	69735.6798737089	137374.107019228	18474.3144422669	41649.6001820088	49270.4435789005	370209.493902771	235133.30212422	12679.5194133233	268549.112807214	93842.600789143	73304.0394587889	271520.636559142	116813.340240049	17019.5445192414	150377.612188079	621794.958821445	64626.883362449	184185.95077302	112134.050967914	43778.1296429703	101640.137812962
109372.985159423	162870.265809426	71880.0901237913	855608.610879864	108435.629000981	70816.0481354367	19675.0441892225	236787.771766058	22470.1182752193	256115.840395889	148863.373533249	65805.8463464459	70197.7615583856	107099.952278169	114325.014714014	130805.543993424	120471.822524733	222772.703026284	104259.908871363	71284.5487497308	140795.507333557	19018.7841527389	42452.2100345639	50310.3022439424	384547.64072998	238766.148768108	12990.4885677734	272406.869828432	94468.2876237538	75795.1197446249	279685.663044716	117604.168028973	17467.8718089934	153731.566581672	620424.880689073	65645.0383549607	188677.681237515	116677.131479022	44588.6991122498	105959.942442002
112168.319232363	162998.497468148	73171.7339180033	878494.231769119	111868.194907908	73512.5680417216	20278.1027625225	236010.819562304	22061.2760878905	265728.407832153	152263.830383333	67661.3670758199	71091.1001470086	108242.815856091	115805.463339727	134330.807172422	125685.290019436	225377.04051926	107545.482623317	72755.9408342698	144086.259971532	19557.7920802112	43211.8505490867	51293.3335966367	398881.242773166	242093.970564235	13295.5316061482	275960.39060079	94968.9626395234	78272.3357987464	287682.230057152	118235.081108307	17904.9373570537	156920.060049512	618295.208787371	66590.0506502034	192989.408560914	121269.522331072	45349.4315287489	110313.916312438
114856.999765339	162911.470989356	74371.9749747261	900582.755002313	115235.373306734	76199.1589726636	20867.8403754038	234958.406205757	21647.9915275072	275296.265152884	155518.174988801	69471.232317423	71894.6302693952	109246.272038489	117128.629868444	137741.332325915	130934.69471854	227743.394508993	110795.998860021	74142.6301162231	147229.835697582	20089.4122928969	43925.2547889431	52214.2502870127	413149.079856619	245104.171191719	13593.597512817	279194.134865209	95343.648056827	80725.9715327319	295471.884920523	118706.167466877	18328.8783733025	159926.944623714	615425.505436387	67457.5188934904	197099.75396569	125897.053275203	46056.8707368969	114686.135047168
117425.355269847	162611.000887946	75475.1992799219	921754.562037499	118520.500726839	78864.1451452527	21441.2410725847	233639.143979164	21231.3029728636	284774.455097286	158610.365218384	71227.2182998637	72604.0186459146	110106.918895598	118287.555572953	141021.425173479	136197.767906531	229862.910009542	113997.486394006	75437.7726073324	150209.832956144	20611.6202542168	44589.1583462809	53068.8645877962	427289.593382309	247780.746556993	13883.5560706189	282095.41465601	95590.442460392	83146.4823992678	303016.74847064	119015.957541595	18737.8185473458	162736.993882254	611840.761076014	68243.360274623	200987.933684645	130543.7046313	46707.5734362457	119059.436525895
119859.390851636	162102.660579044	76475.6914215734	941900.757042864	121707.13393873	81494.7279001915	21995.6066312893	232061.586417478	20812.1708993205	294118.538072268	161525.651030311	72920.7230996685	73217.068749648	110822.100100254	119277.12909516	144154.475754272	141451.913479608	231727.688295424	117136.283265428	76634.0161717702	153011.436056469	21122.3207684938	45200.5805164057	53852.6254284567	441236.276261964	250112.500371387	14164.5020812475	284650.58927186	95710.0448259024	85522.0996312608	310279.161955386	119164.193165113	19129.870209726	165335.215682695	607563.232396444	68944.9407440006	204634.328476538	135193.172451346	47298.6395647421	123414.955020992
122146.437014995	161391.966130945	77368.814596466	960911.572939575	124778.547440854	84078.30249161	22527.8836712742	230235.128741269	20391.569959696	303283.928758676	164250.317151598	74543.4103834773	73731.4090465084	111387.964822763	120093.427546573	147123.383140587	146673.48737791	233332.198643727	120199.510362363	77725.2662322066	155620.200271907	21619.4772786972	45756.5859463743	54561.291572161	454919.665508975	252089.759358698	14435.1836331166	286849.791538927	95703.4342412393	87842.3521488443	317222.320146189	119152.106695886	19503.2587337353	167708.399602114	602626.165920402	69559.0330177125	208019.928512408	139827.823626378	47827.2652954938	127732.408758593
124274.423080652	160484.020084395	78149.6167102608	978680.23714721	127718.321374298	86601.173704926	23035.2785421032	228172.481213366	19970.0381677872	312223.388014396	166769.518774021	76086.5810036274	74145.5271604885	111803.843097916	120733.043373175	149912.880560307	151836.998223133	234670.61447719	123172.877477918	78706.499400686	158022.556757439	22100.9853301453	46254.6322121747	55191.2905442325	468271.376234026	253705.008764715	14694.3689867134	288686.368520533	95572.1229270549	90095.8881282986	323807.927305765	118981.433373747	19856.1485959749	169843.727530494	597059.102304936	70082.9665947148	211126.632452462	144428.942267152	48291.1947103123	131991.343220789
126231.291467242	159386.136366965	78815.0322854439	995113.981932025	130510.83804752	89049.7544995281	23514.9024252194	225884.29825376	19548.5913195081	320885.671853145	169070.531905038	77542.9635863273	74457.1910752797	112068.916437831	121194.711640896	152507.964012081	156915.767515851	235739.381398074	126042.146497204	79571.9360705715	160204.894592135	22564.74347301	46692.6166709095	55739.7999232459	481220.131189462	254951.968606111	14941.4074508754	290153.645390401	95318.3942871281	92271.9537243238	330002.231111993	118654.832468023	20186.9053898983	171730.692149062	590895.951159289	70515.1718027367	213937.265288418	148975.497384206	48688.0280690181	136170.061145223
128007.106499216	158104.835034553	79362.2939450501	1010120.51677062	133139.906775468	91410.4491347626	23964.1298480631	223386.805033164	19128.031075466	329224.959247247	171140.015021935	78904.8266160915	74665.9854502341	112183.368594088	121477.744914789	154894.159615874	161882.061545627	236535.98183753	128793.269337944	80317.813746791	162156.939388334	23008.6759730447	47068.908425004	56204.2009897049	493696.488973024	255827.249931166	15175.2654702544	291248.668105023	94944.8272297081	94360.2381150295	335772.002062884	118176.472888143	20493.9704436124	173360.432282533	584170.542583844	70854.0004736252	216440.722930645	153447.385772588	49016.4354568473	140246.586493336
129592.450731551	156649.689284611	79789.2287875628	1023615.5197027	135591.21711678	93670.0940878553	24380.4237547868	220692.148377887	18708.9848827853	337193.771021814	172970.898616077	80164.6668960639	74772.2160516548	112148.398196512	121582.345934068	157059.51135084	166707.889558745	237058.126246664	131413.04500148	80940.9406387822	163868.913983123	23430.7476204569	47382.2889737789	56582.454289222	505630.621580696	256330.599657615	15394.825274564	291968.390593139	94454.3894369574	96349.0797297786	341086.466929318	117550.465347608	20775.7523540846	174725.796864421	576922.984908863	71098.6331711702	218623.57196929	157823.545130462	49275.0109330335	144197.649316992
130978.461130709	155029.401066137	80094.1089480766	1035529.31232555	137850.782861219	95815.4200071757	24761.3933129295	217814.190071607	18292.3134702239	344743.017898969	174552.958449197	81316.145373008	74776.6913945334	111965.859105822	121509.186461784	158990.859380819	171364.09868815	237305.740513699	133886.788678582	81438.3281183374	165331.862692054	23828.9809468825	47630.5934763877	56873.1035298922	516951.62693383	256461.898349171	15599.1372970454	292313.356780725	93851.4953268512	98228.4602083679	345915.740928872	116782.006199743	21030.9145414626	175820.570050798	569184.979220983	71249.1224272516	220474.992834908	162082.056803032	49463.0348476949	148001.195373795
132158.922050376	153254.423292963	80276.7715870679	1045803.51696372	139905.5158482	97833.7574634421	25104.9307736567	214766.280638633	17878.3005591831	351830.273654305	175880.896734433	82353.0439769516	74679.3290628991	111638.111000749	121261.400237706	160679.070045869	175822.210107984	237282.085486178	136202.724823015	81808.4270287726	166539.172091365	24201.4806867549	47813.7137091147	57075.3106186889	527590.263252475	256225.36885134	15787.3425235496	292284.736473112	93140.6660004662	99988.6883731762	350231.323353931	115875.915231422	21258.2596672752	176640.563508192	560995.934478137	71304.6604495643	221986.536905296	166201.558782858	49580.3213874793	151635.112195709
133128.345772621	151334.387556884	80337.1290868775	1054381.01818046	141743.228898763	99712.1541304849	25409.1573925209	211562.227393447	17467.7090662501	358410.240459764	176948.354673411	83270.2430944831	74482.5737089782	111168.683060631	120842.726151035	162116.407880587	180056.419971902	236989.165932625	138348.741698569	82049.9520018539	167486.071601368	24546.4414172749	47931.3955194763	57188.8329025797	537487.013107829	255626.380540895	15958.6565651975	291886.211043546	92326.1600646508	101620.208692177	354014.887992775	114838.837590636	21456.6762623377	177183.581354014	552397.961856645	71266.2566006287	223150.913494314	170158.412502445	49626.7904095868	155077.358296285
133882.329574081	149279.407267191	80276.3565798172	1061228.0671444	143354.336904428	101439.872706281	25672.3098392935	208216.213800611	17061.1248867346	364444.417024492	177750.774081837	84062.9032172609	74188.4735240992	110561.89640173	120256.819333155	163295.333907241	184039.634419641	236430.139588891	140311.694073771	82163.1163822415	168169.294173484	24862.1908531843	47983.1674967069	57213.9858303935	546583.653024603	254672.213646043	16112.3508242026	291125.203646859	91413.1067481459	103113.934811516	357246.136932432	113677.36394844	21625.2244066346	177449.291219615	543431.032088619	71135.3092091981	223966.669311616	173931.496351617	49603.0016340451	158306.994977567
134417.926144883	147100.272013844	80096.1221246286	1066318.56440439	144730.17698769	103006.171056046	25893.0658973989	204742.541458153	16658.8992970988	369897.796407666	178286.435976754	84727.2762292061	73799.0379571332	109821.009094237	119508.867225359	164210.992043264	187746.046410295	235610.506886428	142082.77275056	82148.7321875217	168586.42566801	25147.1894919276	47969.5224494248	57151.30679775	554821.860157402	253372.481818835	16247.7670425542	290009.417383759	90407.33750099	104460.996777717	359908.435204004	112398.905001728	21763.2476650582	177439.41544308	534125.174674297	70913.2222816477	224431.577473793	177498.53802745	49509.7610913968	161304.201089618
134734.625443884	144808.836863446	79799.1390792398	1069637.02239226	145864.130504142	104401.391877169	26070.433637193	201154.360824823	16261.4700138678	374735.934283991	178554.389004291	85260.091075487	73318.188166364	108952.246020375	118606.153380992	164860.523814407	191151.369887853	234535.962324096	143652.697292739	82008.1323349823	168739.071820471	25400.0479141153	47891.217438668	57002.19997485	562154.702767186	251737.177102725	16364.2921527009	288545.332794522	89314.5863173518	105654.850372521	361990.04470399	111010.075078909	21870.0723628976	177156.573617925	524523.917551785	70602.459265399	224546.483937558	180840.744745399	49348.4893274612	164050.083931466
134833.054634556	142412.926496263	79388.6766149901	1071174.28092182	146749.835988195	105617.567475058	26203.6706139088	197467.32282198	15869.2846936561	378931.895814193	178556.471474743	85659.3205838547	72749.0794115371	107960.684327573	117553.498872353	165242.221863336	194234.073214303	233213.419004245	145013.679801495	81743.8988463184	168629.051720244	25619.5474047702	47749.3620261502	56768.872432803	568539.948335338	249780.716312121	16461.4926126448	286745.294253437	88139.6134021617	106689.012912146	363483.888999775	109518.575500114	21945.4596647984	176605.9614733	514664.983434628	70204.5055242628	224313.957518598	183937.855032179	49120.6481453797	166527.259504956
134714.580862244	139925.720574715	78867.9166654209	1070945.69851774	147384.693036024	106647.903131336	26292.2289003969	193694.418991394	15482.649259311	382460.733513262	178294.134765042	85923.8269383009	72095.7396820163	106853.394607129	116358.982394889	165355.838489247	196973.921600047	231651.882793864	146157.818347992	81358.4971639215	168258.858197443	25804.6492771599	47545.5071414174	56453.5992811838	573938.819559038	247516.521232816	16539.027681306	284622.303607505	86889.4097641731	107557.814943637	364386.222258715	107931.996550324	21989.318531769	175793.802050689	504581.423893403	69722.987594432	223739.166623856	186771.743069054	48828.3519117887	168721.002387875
134382.798530923	137355.278809226	78241.2270821645	1068974.31326572	147767.353012034	107486.335910426	26336.053222736	189849.659355059	15101.8865748497	385304.8824713	177771.87286105	86053.5448247052	71362.0545314045	105636.915086834	115030.824269846	165203.968505928	199354.088253216	229858.272200535	147079.989900161	80855.8732722118	167634.35761335	25954.5105586647	47280.8464179453	56059.0541889316	578327.332892552	244960.541331837	16596.4288644172	282186.991858889	85570.0275936341	108257.645402082	364696.095422465	106258.950945057	22001.3517374934	174727.910723629	494309.965913026	69161.2277666125	222830.330157855	189324.489829519	48473.235324519	170617.125174968
133841.744756336	134712.867146296	77512.8221010728	1065288.81214279	147897.049100016	108129.019896026	26335.3612005338	185941.21622017	14727.2331658718	387451.021751085	176995.451733015	86048.1716098463	70552.3798099746	104317.463048833	113577.534587933	164791.164138503	201359.732390695	227842.874496091	147776.434823465	80240.5738631449	166761.398506935	26068.4846655311	46957.8579099122	55588.1677872642	581682.338863074	242128.56730009	16633.6607556381	279457.573502749	84187.3465073223	108785.452094487	364417.20703917	104507.172276702	21981.8976171618	173417.260269827	483882.82747327	68522.8264091831	221595.937738399	191581.844978811	48058.2009287694	172205.231596825
133097.187644249	132007.907922175	76688.5853390814	1059935.37428232	147776.629501541	108573.423777256	26290.5418410168	181984.409512814	14358.9180665906	388890.590547835	175971.580159075	85909.218072943	69671.7182571733	102901.847902935	112007.742329005	164120.928969447	202979.866930052	225616.753036398	148244.038642481	79517.2303817114	165648.267102246	26146.1373583035	46578.4149236475	55044.8642763048	583990.50338993	239038.336026411	16650.5866921114	276444.575570963	82747.8029825352	109138.531509438	363558.973891449	102684.466064678	21931.3535432212	171873.21148095	473333.967568888	67810.9690864436	220046.340565881	193531.242106705	47586.2749741831	173476.43925963
132155.89817462	129250.787590929	75773.8565621707	1052966.20985667	147409.149942571	108818.270197011	26202.405948627	177990.652666432	13997.2491392245	389620.184291744	174708.245197933	85638.8306951906	68724.7813618594	101397.599819437	110329.794402761	163201.063292498	204206.86119655	223191.123777712	148481.861499071	78691.3971438185	164304.143265099	26187.2392803916	46145.0169647609	54433.0317850077	585245.273595702	235707.415149704	16647.1738851391	273168.393654826	81257.6353781084	109316.05790702	362133.600209614	100798.450616729	21850.2211447951	170106.396372283	462692.626096422	67030.337142482	218194.493701243	195161.396572967	47060.5219498578	174424.09430855
